Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG
2017-01-03,2257.830078,3770530000,2252.943994200004,2252.7005004499997,2288.0175556308554,2217.383445269144,47.253029666089056,2253.0894523915244,2238.0130207742604,15.076431617264006,19.74825227801001,-4.671820660746004,0.8486575281753027,0.13652987643385212,-0.051937000903345104,0.6452610923296976,0.5,0.5833333333333334,42.23149342565516,59.50529427998781,19.835098093329254,0.20193002828943746,19.0,2238.830078
2017-01-04,2270.75,3764890000,2253.318017600004,2256.0025023999997,2284.0223320562063,2227.982672743793,55.1893867618092,2255.8064597159055,2240.4379821983894,15.368477517516112,18.87229732591123,-3.503819808395118,0.572227384420558,0.6577535112614744,0.48766884373834035,1.0970825500695274,0.5,0.5833333333333334,0.03134989451266497,100.0,53.168431426662586,0.3854931582784919,12.919922000000042,2257.830078
2017-01-05,2269.0,3761820000,2257.1340332000045,2258.8410034,2278.4209933165985,2239.2610134834013,50.09425417029831,2257.836235144228,2242.553687220731,15.282547923497077,18.1543474454284,-2.8717995219313224,-0.07706704833204889,0.5792869870483749,0.3697699959507613,0.8878074477244571,0.5,0.5833333333333334,5.51210068345891,94.5175304626371,84.67427491420828,0.48403865561535836,-1.75,2270.75
2017-01-06,2276.97998,3339890000,2262.678027200004,2260.6224974999996,2279.984165002154,2241.260829997845,75.65433098597016,2260.7814266605005,2245.103782982158,15.67764367834252,17.659006692011225,-1.9813630136687053,0.35169590127809913,0.7316397085510445,0.6691435079034159,1.0817618965112943,0.5,0.625,0.0,100.0,98.17251015421233,0.638663390752285,7.979980000000069,2269.0
2017-01-09,2268.899902,3217610000,2268.6919920000046,2261.75799555,2280.197552125921,2243.318438974079,66.32307241406879,2262.0304228665777,2246.866458464961,15.163964401616795,17.15999823393234,-1.9960338323155433,-0.3548594221719928,0.22904365841810015,0.3187846244970765,0.5799036669472907,0.4166666666666667,0.5833333333333334,21.17981325351749,78.8201867464825,91.11257240303985,-0.08191565783298495,-8.080077999999958,2276.97998
2017-01-10,2268.899902,3638790000,2270.905956800005,2262.2264892,2280.9023119533526,2243.550666446647,80.23309480518604,2263.087265810181,2248.4985653934823,14.588700416698885,16.64573867048565,-2.0570382537867644,0.0,0.007636809565204852,0.30503636069631296,0.46079366859151344,0.4166666666666667,0.5416666666666666,21.17981325351749,78.8201867464825,85.88012449765499,0.16422404010597172,0.0,2268.899902
2017-01-11,2275.320068,3620410000,2271.819970400005,2263.1444945499998,2282.5221050634514,2243.766884036548,73.53959793320874,2264.9692353778455,2250.485343364335,14.483892013510285,16.213369339090576,-1.7294773255802909,0.2829638272865455,0.1619280934099958,0.5356765089618678,0.6279363422547579,0.5,0.5416666666666666,4.351025593722553,95.64897440627745,84.42978263308079,0.6351331844748209,6.420165999999881,2268.899902
2017-01-12,2270.439941,3462130000,2272.107958600005,2263.0804930499994,2282.3469832800265,2243.8140028199723,49.4674420105757,2265.8108823966386,2251.963461707718,13.847420688920465,15.740179609056554,-1.8927589201360888,-0.2144809017699879,-0.05062641222525523,0.2954886771527639,0.3583114520738753,0.4166666666666667,0.5,17.143003407977194,82.8569965920228,85.77538591492755,0.29375082871809166,-4.880126999999902,2275.320068
2017-01-13,2274.639893,3081270000,2271.639941200005,2264.1484862499997,2283.4954417269378,2244.8015307730616,58.935105914540934,2267.1691917202324,2253.6431973589983,13.525994361234098,15.297342559492062,-1.7713481982579644,0.18498406076093335,0.0928456558074483,0.4597180832159959,0.49130303071615294,0.4166666666666667,0.5,6.133926634988558,87.78016200813964,88.76204433547996,0.2538702045515215,4.199951999999939,2270.439941
2017-01-17,2267.889893,3584990000,2271.437939400005,2264.44147945,2283.830790789908,2245.0521681100918,35.014852957549884,2267.2800688401967,2254.6985081472208,12.581560692975927,14.754186186188837,-2.1726254932129105,-0.29675026894465883,-0.1376054433209267,0.09540335904991307,0.17767871012032846,0.4166666666666667,0.4583333333333333,23.82728794427837,0.0,56.879052866720805,0.7986938034677302,-6.75,2274.639893
