Date,Close,Volume,MA_5,Ma20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS6,BIAS12,BIas24,psy12,psy24,W%R,%K,%D,PROC,MO,LAG
2014-01-02,1831.97998,3080600000,1840.9659910000078,1809.9604918500002,1859.0033397800212,1760.9176439199791,55.16167493071471,1826.1037765531075,1810.2357488910184,15.868027662089162,13.270793150708043,2.597234511381119,-0.8861912794546881,-0.41918275630423735,0.5098235647097314,1.2882780412479355,0.5833333333333334,0.4166666666666667,22.4260627790738,57.73993499330703,85.39431587693298,3.191539312542596,-16.380004999999983,1848.359985
2014-01-03,1831.369995,2774270000,1838.8359860000078,1811.88848865,1861.123885581231,1762.653091718769,47.126523978934635,1826.9139640064757,1811.8012486027947,15.112715403681023,13.63917760130264,1.4735378023783827,-0.03329648831643081,-0.4347509126092401,0.27083949346833763,1.1982747037258035,0.5,0.375,23.26120061354299,43.442183946565294,67.06070631329075,2.5093171729357495,-0.6099850000000515,1831.97998
2014-01-06,1826.77002,3294850000,1835.9099852000077,1813.9754882000002,1861.9394269681857,1766.0115494318147,24.438551585416537,1826.8918187747101,1812.9100464840692,13.981772290640947,13.707696539170302,0.27407575147064556,-0.2511767153856906,-0.5474104344336085,-0.18945452106786623,0.8953973242492884,0.5,0.375,32.0516178856039,0.0,33.727372979957416,2.5699056709713606,-4.599975000000086,1831.369995
2014-01-07,1837.880005,3511750000,1835.2719970000078,1815.61499015,1864.5322701472091,1766.697710152791,45.63490432692011,1828.582308963216,1814.7596730408047,13.822635922411337,13.730684415818509,0.09195150659282803,0.6081764468633032,0.08940468931215771,0.29322416057478873,1.422705988526583,0.5,0.4166666666666667,15.558168547692016,51.459022745057666,31.633735563874296,1.5038787528826267,11.109985000000052,1826.77002
2014-01-08,1837.4899899999998,3652140000,1833.0979980000077,1817.0709899,1866.8069311546733,1767.3350486453269,45.567167353425425,1829.9527214304137,1816.4434002229673,13.509321207446419,13.68641177414409,-0.17709056669767165,-0.021220917521227175,0.10069108463585867,0.14492722636000888,1.3025602695923033,0.5,0.4166666666666667,28.044356233251357,49.652558491872576,33.70386041231006,1.5412253741099522,-0.39001500000017586,1837.880005
2014-01-09,1838.130005,3581150000,1834.3280030000074,1818.8464903999998,1868.9443023538831,1768.7486784461164,34.83547870470141,1831.2107650565038,1818.0498153916365,13.160949664867303,13.581319352288732,-0.4203696874214291,0.03483093804501084,0.22865234360536255,0.08975565635201935,1.2324563691968167,0.5,0.4583333333333333,26.39313112646622,52.61696811458466,51.242849783838274,1.0894704776009707,0.6400150000001759,1837.4899899999998
2014-01-10,1842.369995,3335710000,1836.5280030000074,1821.8539916000002,1869.8725366976232,1773.8354465023772,74.0621395171314,1832.9275696631953,1819.851310177441,13.076259485754235,13.480307378981832,-0.40404789322759704,0.23066866807389036,0.365080111271791,0.25521322730825624,1.3326344911207466,0.5,0.5,19.940020717017173,72.25567526394785,58.175067290135,0.7866566599743915,4.239990000000034,1838.130005
2014-01-13,1819.199951,3591350000,1835.0139892000075,1824.0389891500004,1866.8736168207176,1781.204361479283,36.21739820571804,1830.815628330396,1819.8030613494825,11.012566980913562,12.98675929936818,-1.9741923184546177,-1.2576216537872982,-0.7875070012630507,-0.9421913418407369,0.025908848113181688,0.4166666666666667,0.4583333333333333,100.0,0.0,41.6242144595108,-0.7701871695012921,-23.17004399999996,1842.369995
2014-01-14,1838.880005,3353270000,1835.213989200008,1827.2169921,1863.8087422128526,1790.6252419871473,60.22282959730797,1832.056301664181,1821.2161682865578,10.84013337762326,12.557434115019197,-1.7173007373959361,1.0817971927265035,0.17550541890957486,0.1436818825694144,1.0373634811169083,0.4166666666666667,0.4583333333333333,32.51018157249086,84.93749083946479,52.39772203447084,-0.17046584542549914,19.680053999999927,1819.199951
2014-01-15,1848.380005,3777800000,1837.3919922000077,1830.3089904,1862.6300487766548,1797.9879320233454,59.11140098671782,1834.5676406389227,1823.2283043394052,11.339336299517527,12.313814551918863,-0.9744782524013367,0.5166188100457376,0.5971280135751549,0.6291667441364361,1.4530573269147673,0.5,0.5,0.0,100.0,61.64583027982155,0.37905837455339253,9.5,1838.880005
2014-01-16,1845.890015,3491310000,1838.9439942000076,1833.55349115,1856.7820917615975,1810.3248905384023,57.03282980486997,1836.3095443867805,1824.9069495735234,11.40259481325711,12.131570604186514,-0.7289757909294039,-0.1347120177271142,0.3851236452269549,0.47163625046443947,1.1690733454273619,0.5,0.5,8.53319188511454,91.46680811488545,92.1347663181167,0.2618080323603238,-2.4899900000000343,1848.380005
2014-01-17,1838.699951,3626120000,1838.209985400008,1834.9559875,1855.6060787781648,1814.3058962218352,50.43001718632206,1836.677299250353,1825.928653382892,10.748645867460937,11.8549856568414,-1.1063397893804634,-0.38951746537292437,-0.011059272724451046,0.12415231402714705,0.6297662569330258,0.4166666666666667,0.5,33.17353011067063,66.82646988932936,86.09775933473823,-0.5226273062820064,-7.190063999999893,1845.890015
