Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,BBands_down_L1,BBands_down_L2,BIAS_6_L1,BIAS_24_L1
2019/1/25,2664.76001,3814080000,2649.87998,2578.380493,2704.532105,2452.228882,69.57672218,2620.361223,2601.715787,18.64543657,4.04328997,14.6021466,0.848869406,0.649656012,1.60424011,4.380235963,0.75,0.666666667,4.91650158,93.2463552,74.89975253,3.509545905,22.42993164,2642.330078,2440.138804,2399.043186,0.10911691,3.768895599
2019/1/28,2643.850098,3612810000,2644.508008,2586.131494,2708.308888,2463.954101,53.14774268,2623.974896,2604.836847,19.13804948,7.062241873,12.07580761,-0.784682749,-0.189699489,0.618693703,3.263830829,0.666666667,0.666666667,27.89184804,55.53732435,72.19012171,2.278183709,-20.90991211,2664.76001,2452.228882,2440.138804,0.649656012,4.380235963
2019/1/29,2640,3504200000,2645.928027,2593.844495,2708.970627,2478.718362,33.73932872,2626.440297,2607.441525,18.99877204,9.449547906,9.549224135,-0.145624658,-0.142096026,0.33419323,2.739959244,0.583333333,0.666666667,34.8581294,43.76480897,64.18282951,1.669854474,-3.850097656,2643.850098,2463.954101,2452.228882,-0.189699489,3.263830829
2019/1/30,2681.050049,3867810000,2654.398047,2602.554492,2716.387382,2488.721602,74.64936247,2634.841797,2612.894008,21.94778909,11.94919614,9.998592944,1.554926092,1.103724008,1.621421839,3.78223108,0.666666667,0.708333333,0,100,66.43404444,3.26585314,41.05004883,2640,2478.718362,2463.954101,-0.142096026,2.739959244
2019/1/31,2704.100098,4917650000,2666.752051,2612.257996,2725.974492,2498.541499,78.45459972,2645.49692,2619.650015,25.84690561,14.72873803,11.11816757,0.859739595,1.555513575,2.103288004,4.276891418,0.75,0.708333333,0,100,81.25493632,4.7041553,23.05004883,2681.050049,2488.721602,2478.718362,1.103724008,3.78223108
2019/2/1,2706.530029,3759270000,2675.106055,2625.190002,2718.123113,2532.256892,78.22721057,2654.886629,2626.085571,28.80105804,17.54320204,11.25785601,0.089861009,1.239939484,1.886533555,4.006786148,0.75,0.708333333,0,100,100,3.686548622,2.429931641,2704.100098,2498.541499,2488.721602,1.555513575,4.276891418
2019/2/4,2724.870117,3359840000,2691.310059,2634.836511,2727.099466,2542.573556,77.41495841,2665.65332,2633.402945,32.25037471,20.48463657,11.76573814,0.677623662,1.545429346,2.228120097,4.312161877,0.75,0.75,0,100,100,4.157716275,18.34008789,2706.530029,2532.256892,2498.541499,1.239939484,4.006786148
2019/2/5,2737.699951,3560430000,2710.850049,2644.237012,2738.179361,2550.294663,96.20866981,2676.737417,2641.128649,35.60876769,23.5094628,12.09930489,0.470842038,1.432295163,2.383791707,4.418816307,0.75,0.75,0,100,100,3.859694068,12.82983398,2724.870117,2542.573556,2532.256892,1.545429346,4.312161877
2019/2/6,2731.610107,3472690000,2720.962061,2652.097021,2747.646447,2556.547596,94.13252165,2685.179369,2647.830979,37.34838984,26.2772482,11.07114163,-0.222443798,0.637364503,1.962526567,3.820950533,0.666666667,0.708333333,5.810916901,93.76678936,97.92226312,2.280298025,-6.08984375,2737.699951,2550.294663,2542.573556,1.432295163,4.418816307
2019/2/7,2706.050049,4099490000,2721.352051,2658.151526,2751.230919,2565.072132,64.1563167,2688.390243,2652.143503,36.24673995,28.27114655,7.975593398,-0.935714014,-0.457119103,0.779137083,2.430714407,0.666666667,0.708333333,30.20027443,67.60499676,87.12392871,2.778310957,-25.56005859,2731.610107,2556.547596,2550.294663,0.637364503,3.820950533
2019/2/8,2707.879883,3622330000,2721.622021,2663.713525,2754.696358,2572.730693,52.81738839,2691.388649,2656.272124,35.11652535,29.64022231,5.476303034,0.067620109,-0.412885845,0.631227978,2.216337894,0.666666667,0.708333333,28.45425044,69.47790864,76.94989825,2.621743014,1.829833984,2706.050049,2565.072132,2556.547596,-0.457119103,2.430714407
2019/2/11,2709.800049,3361970000,2718.608008,2669.390527,2756.933435,2581.84762,52.45608244,2694.221172,2660.237155,33.98401689,30.50898123,3.475035659,0.07091031,-0.362239176,0.492611283,2.031878283,0.666666667,0.708333333,28.18171954,50.75030814,62.61107118,2.55342704,1.920166016,2707.879883,2572.730693,2565.072132,-0.412885845,2.216337894
2019/2/12,2744.72998,3827770000,2720.014014,2677.496521,2761.34144,2593.651602,61.94080241,2701.991758,2666.495883,35.49587498,31.50635998,3.989515005,1.289022474,0.799435071,1.537045244,3.071673982,0.666666667,0.708333333,0,100,73.40940559,3.001019619,34.92993164,2709.800049,2581.84762,2572.730693,-0.362239176,2.031878283
2019/2/13,2753.030029,3670770000,2724.297998,2684.63302,2768.682059,2600.583981,59.74825192,2709.8438,2672.90582,36.93797995,32.59268397,4.345295978,0.302399467,1.009472682,1.502457204,3.112200135,0.75,0.708333333,0,100,83.58343605,4.129581013,8.300048828,2744.72998,2593.651602,2581.84762,0.799435071,3.071673982
2019/2/14,2745.72998,3836700000,2732.233984,2691.114514,2772.988914,2609.240114,58.84259613,2715.364751,2678.300202,37.06454855,33.48705689,3.577491664,-0.265164156,0.654722746,0.905517766,2.600066031,0.75,0.666666667,6.45850388,84.46136257,94.82045419,4.004923503,-7.300048828,2753.030029,2600.583981,2593.651602,1.009472682,3.112200135
2019/2/15,2775.600098,3641370000,2745.778027,2698.096521,2783.697815,2612.495227,91.32497193,2724.631727,2685.507602,39.12412534,34.61447058,4.509654761,1.087875261,1.319179901,1.708736768,3.427430426,0.75,0.708333333,0,100,94.82045419,3.52660514,29.87011719,2745.72998,2609.240114,2600.583981,0.654722746,2.600066031
2019/2/19,2779.76001,3533710000,2759.77002,2703.549023,2795.1593,2611.938747,91.55870737,2733.113001,2692.489262,40.62373974,35.81632441,4.807415329,0.149874332,1.029217474,1.626375142,3.266342713,0.75,0.75,0,100,94.82045419,2.797970096,4.159912109,2775.600098,2612.495227,2609.240114,1.319179901,3.427430426
2019/2/20,2784.699951,3835450000,2767.764014,2711.139026,2803.23053,2619.047522,91.84352086,2741.049455,2699.319683,41.72977211,36.99901395,4.730758156,0.177711075,0.751646408,1.565095305,3.17134537,0.75,0.75,0,100,100,2.888197102,4.939941406,2779.76001,2611.938747,2612.495227,1.029217474,3.266342713
2019/2/21,2774.879883,3559710000,2772.133984,2717.948022,2807.71712,2628.178925,73.41189496,2746.254136,2704.916735,41.33740144,37.86669145,3.470709996,-0.352643679,0.214156665,1.053332745,2.556140687,0.666666667,0.708333333,12.48579854,87.216793,95.738931,1.835308234,-9.820068359,2784.699951,2619.047522,2611.938747,0.751646408,3.17134537
2019/2/22,2792.669922,3427810000,2781.521973,2725.465015,2813.813913,2637.116116,76.82716869,2753.395026,2711.416971,41.97805545,38.68896425,3.289091202,0.641110239,0.616571141,1.531819615,2.965157638,0.666666667,0.708333333,0,100,95.738931,2.0078888,17.79003906,2774.879883,2628.178925,2619.047522,0.214156665,2.556140687
2019/2/25,2796.110107,3804380000,2785.623975,2732.03252,2820.881412,2643.183627,85.97539077,2759.966577,2717.690537,42.27604071,39.40637954,2.869661168,0.123186257,0.436673232,1.458626058,2.893776963,0.75,0.708333333,0,100,95.738931,2.361244741,3.440185547,2792.669922,2637.116116,2628.178925,0.616571141,2.965157638
2019/2/26,2793.899902,3645680000,2788.451953,2739.53501,2822.476332,2656.593687,71.60015677,2765.187089,2723.335675,41.85141404,39.89538644,1.956027602,-0.07904571,0.247455985,1.109838554,2.55926677,0.75,0.708333333,2.454145725,95.61294262,98.53764754,3.246423826,-2.210205078,2796.110107,2643.183627,2637.116116,0.436673232,2.893776963
2019/2/27,2792.379883,3767130000,2789.987939,2747.154004,2819.432211,2674.875797,65.88586004,2769.370596,2728.450061,40.92053502,40.10041616,0.820118866,-0.054404939,0.117359255,0.797961936,2.263094676,0.666666667,0.666666667,4.141930027,92.59584119,96.0695946,3.120522462,-1.520019531,2793.899902,2656.593687,2643.183627,0.247455985,2.55926677
2019/2/28,2784.48999,4396930000,2791.909961,2752.326001,2819.571741,2685.080261,49.75397361,2771.696656,2732.601167,39.09548983,39.89943089,-0.803941061,-0.282550832,-0.164270588,0.287833018,1.753420474,0.583333333,0.625,13.17022283,45.26615991,77.82498124,2.756289765,-7.889892578,2792.379883,2674.875797,2656.593687,0.117359255,2.263094676
2019/3/1,2803.689941,3972280000,2794.113965,2757.305493,2824.277962,2690.333025,77.67521271,2776.6187,2737.867002,38.75169851,39.66988442,-0.918185908,0.689532059,0.351363479,0.800970976,2.23876931,0.583333333,0.625,0,100,79.2873337,2.148115165,19.19995117,2784.48999,2685.080261,2674.875797,-0.164270588,1.753420474
2019/3/4,2792.810059,3919810000,2793.453955,2761.619495,2826.019451,2697.219538,50.15522407,2779.109678,2741.936858,37.17282065,39.17047166,-1.997651009,-0.388055849,-0.038891508,0.290276776,1.61204628,0.5,0.625,18.45300207,62.23581852,69.16732614,1.444954427,-10.87988281,2803.689941,2690.333025,2685.080261,0.351363479,2.23876931
2019/3/5,2789.649902,3585690000,2792.603955,2764.858484,2828.044143,2701.672824,42.79961033,2780.731251,2745.471157,35.26009397,38.38839612,-3.128302158,-0.113153282,-0.113506922,0.045304513,1.267328001,0.5,0.625,24.22368621,51.26688473,71.16756775,1.599571778,-3.16015625,2792.810059,2697.219538,2690.333025,-0.038891508,1.61204628
2019/3/6,2771.449951,3786600000,2788.417969,2766.545984,2828.531541,2704.560427,31.55299489,2779.303359,2747.395512,31.90784654,37.09228621,-5.18443967,-0.652409865,-0.632048827,-0.595071661,0.469274353,0.416666667,0.583333333,55.62458931,0,37.83423442,-0.149522494,-18.19995117,2789.649902,2701.672824,2697.219538,-0.113506922,1.267328001
2019/3/7,2748.929932,3904860000,2781.305957,2767.411975,2827.886527,2706.937423,23.45752661,2774.630524,2747.509173,27.12135088,35.09809914,-7.976748263,-0.812571756,-1.182912657,-1.311867145,-0.414544455,0.333333333,0.541666667,100,0,17.08896158,-1.109091361,-22.52001953,2771.449951,2704.560427,2701.672824,-0.632048827,0.469274353
2019/3/8,2743.070068,3423130000,2769.181982,2769.262976,2824.116555,2714.409397,24.05411357,2769.775069,2747.180351,22.59471874,32.59742306,-10.00270432,-0.213168885,-1.148252481,-1.399437776,-0.681609365,0.25,0.5,100,0,0,-1.494950391,-5.859863281,2748.929932,2706.937423,2704.560427,-1.182912657,-0.414544455
2019/3/11,2783.300049,3749030000,2767.27998,2773.033984,2820.340053,2725.727915,39.89096569,2771.855835,2749.855884,21.99995161,30.47792877,-8.477977158,1.466604187,0.424496006,0.021414658,0.686244491,0.333333333,0.5,33.63565701,66.36434299,22.12144766,0.303442541,40.22998047,2743.070068,2714.409397,2706.937423,-1.148252481,-0.681609365
2019/3/12,2791.52002,3414230000,2767.654004,2777.119983,2815.063668,2739.176298,49.34309001,2774.881094,2752.942116,21.93897843,28.7701387,-6.83116027,0.29533182,0.728895712,0.320264351,0.901748651,0.333333333,0.5,20.07579571,79.92420429,48.76284909,-0.041175734,8.219970703,2783.300049,2725.727915,2714.409397,0.424496006,0.686244491
2019/3/13,2810.919922,3766150000,2775.547998,2780.42948,2818.040341,2742.818619,59.29392538,2780.425529,2757.236768,23.18876113,27.65386319,-4.465102056,0.694958381,1.299340032,0.972664722,1.481757345,0.333333333,0.541666667,0,100,82.09618243,0.52965777,19.39990234,2791.52002,2739.176298,2725.727915,0.728895712,0.901748651
2019/3/14,2808.47998,3469730000,2787.458008,2783.201978,2820.49876,2745.905195,68.7646449,2784.741599,2761.032562,23.70903703,26.86489796,-3.15586093,-0.086802238,0.986801759,0.841006188,1.237678704,0.333333333,0.541666667,3.596089424,96.40391058,92.10937162,0.52185399,-2.439941406,2810.919922,2742.818619,2739.176298,1.299340032,1.481757345
2019/3/15,2822.47998,5962730000,2803.33999,2787.039478,2823.915846,2750.163109,90.79330432,2790.547504,2765.584222,24.96328125,26.48457462,-1.521293365,0.49849029,1.044822591,1.252496498,1.567515359,0.416666667,0.541666667,0,100,98.80130353,1.077937062,14,2808.47998,2745.905195,2742.818619,0.986801759,1.237678704
2019/3/18,2832.939941,3552190000,2813.267969,2789.90647,2831.405706,2748.407233,97.42485732,2797.069417,2770.573535,26.49588223,26.48683614,0.009046089,0.37059469,0.878355602,1.480748681,1.756043009,0.5,0.541666667,0,100,98.80130353,1.739993727,10.45996094,2822.47998,2750.163109,2745.905195,1.044822591,1.567515359
2019/3/19,2832.570068,3620220000,2821.477979,2792.546973,2837.688351,2747.405595,94.88097568,2802.531056,2775.165871,27.36518506,26.66250592,0.702679137,-0.013056156,0.571104873,1.380098106,1.609178853,0.416666667,0.5,0.411565116,99.58843488,99.86281163,1.030075634,-0.369873047,2832.939941,2748.407233,2750.163109,0.878355602,1.756043009
2019/3/20,2824.22998,3771200000,2824.13999,2794.523474,2841.540123,2747.506826,79.73104917,2805.869352,2778.800249,27.06910266,26.74382527,0.325277391,-0.29443536,0.081268124,0.986962195,1.202306632,0.416666667,0.458333333,9.691747237,90.30825276,96.63222922,1.125028957,-8.340087891,2832.570068,2747.405595,2748.407233,0.571104873,1.609178853
2019/3/21,2854.879883,3546800000,2833.419971,2798.523474,2851.419318,2745.62763,83.1724392,2813.409434,2784.435778,28.97365592,27.1897914,1.783864523,1.085248105,0.905415099,1.884886715,2.134156706,0.5,0.5,0,100,96.63222922,2.338285547,30.64990234,2824.22998,2747.506826,2747.405595,0.081268124,1.202306632
2019/3/22,2800.709961,4237200000,2829.065967,2798.925476,2851.759435,2746.091517,46.70733272,2811.455669,2785.641273,25.81439584,26.91471229,-1.100316448,-1.897450124,-0.963884264,-0.135229731,0.158722919,0.5,0.458333333,48.44827097,14.50435801,68.27087026,1.055765404,-54.16992188,2854.879883,2745.62763,2747.506826,0.905415099,2.134156706
2019/3/25,2798.360107,3376580000,2822.15,2799.037976,2851.857057,2746.218896,38.65903523,2809.440967,2786.583409,22.85755822,26.10328147,-3.245723254,-0.083902066,-0.906114886,-0.365359141,0.046959045,0.5,0.416666667,50.54992325,0,38.16811934,1.79816063,-2.349853516,2800.709961,2746.091517,2745.62763,-0.963884264,0.158722919
2019/3/26,2818.459961,3266050000,2819.327979,2800.265979,2853.68869,2746.843268,43.75752549,2810.828504,2788.944635,21.88386967,25.25939911,-3.375529441,0.718272586,-0.108984385,0.126320695,0.714918229,0.583333333,0.416666667,32.57309929,35.56251485,16.68895762,2.74837648,20.09985352,2798.360107,2746.218896,2746.091517,-0.906114886,0.046959045
2019/3/27,2805.370117,3372930000,2815.556006,2800.915491,2854.254697,2747.576285,39.4327643,2809.988753,2790.161337,19.82741539,24.17300237,-4.34558698,-0.464432489,-0.412905368,-0.403771601,0.201676422,0.5,0.416666667,44.28033967,12.40275588,15.98842358,0.79294607,-13.08984375,2818.459961,2746.843268,2746.218896,-0.108984385,0.714918229
2019/3/28,2815.439941,3158170000,2807.668018,2802.462988,2855.601717,2749.32426,46.63034078,2810.827397,2792.033826,18.79357063,23.09711602,-4.303545395,0.358948153,-0.003435238,-0.116957086,0.527282506,0.5,0.416666667,55.09923565,30.21921773,26.06149615,0.856878034,10.06982422,2805.370117,2747.576285,2746.843268,-0.412905368,0.201676422
2019/3/29,2834.399902,3740700000,2814.406006,2803.998486,2858.934682,2749.06229,41.3760702,2814.453936,2795.172054,19.28188206,22.33406923,-3.052187167,0.673428002,0.792161936,0.485929596,1.146643008,0.5,0.416666667,32.32327124,63.76492948,35.46230103,0.835313034,18.95996094,2815.439941,2749.32426,2747.576285,-0.003435238,0.527282506
2019/4/1,2867.189941,3500760000,2828.171973,2807.71748,2868.842416,2746.592545,84.14154028,2822.567168,2800.506713,22.06045531,22.27934645,-0.218891135,1.156860012,1.558039143,1.472407093,2.205390473,0.583333333,0.458333333,0,100,64.6613824,2.090453247,32.79003906,2834.399902,2749.06229,2749.32426,0.792161936,1.146643008
2019/4/2,2867.23999,3246900000,2837.927979,2811.596985,2877.318777,2745.875193,86.22985176,2829.43991,2805.449918,23.98999146,22.62147545,1.368516014,0.001745571,1.148512118,1.340400876,2.093659003,0.583333333,0.5,0,100,87.92164316,1.585839761,0.050048828,2867.189941,2746.592545,2749.06229,1.558039143,2.205390473
2019/4/3,2873.399902,3550240000,2851.533936,2816.694482,2884.936546,2748.452419,83.86353103,2836.202986,2810.48325,25.7197351,23.24112738,2.478607717,0.214837688,1.039437411,1.437236652,2.178212639,0.583333333,0.541666667,0,100,100,1.428196918,6.159912109,2867.23999,2745.875193,2746.592545,1.148512118,2.093659003
2019/4/4,2879.389893,3015180000,2864.323926,2823.21748,2889.206247,2757.228714,100,2842.847125,2815.587446,27.25967893,24.04483769,3.21484124,0.208463508,0.812740275,1.508881227,2.276501333,0.666666667,0.541666667,0,100,100,1.652909658,5.989990234,2873.399902,2748.452419,2745.875193,1.039437411,2.178212639
2019/4/5,2892.73999,3146820000,2875.991943,2830.700977,2892.446104,2768.955849,100,2850.52295,2821.302449,29.22050107,25.07997036,4.140530707,0.463643277,0.825359324,1.774679705,2.598958544,0.75,0.583333333,0,100,100,2.425794296,13.35009766,2879.389893,2757.228714,2748.452419,0.812740275,2.276501333
2019/4/8,2895.77002,3054030000,2881.707959,2836.324475,2900.225901,2772.423049,100,2857.484038,2826.818566,30.66547231,26.19707075,4.468401558,0.104745995,0.572423755,1.759289692,2.545607941,0.75,0.625,0,100,100,1.432289217,3.030029297,2892.73999,2768.955849,2757.228714,0.825359324,2.598958544
2019/4/9,2878.199951,3007980000,2883.899951,2840.658472,2903.566988,2777.749955,61.92846676,2860.671102,2830.624594,30.04650732,26.96695807,3.079549253,-0.606749439,-0.101465281,0.912873444,1.763125385,0.75,0.625,18.03724896,78.12765932,92.70921977,2.766798109,-17.57006836,2895.77002,2772.423049,2768.955849,0.572423755,2.545607941
2019/4/10,2888.209961,3062380000,2886.861963,2844.522974,2909.122482,2779.923465,68.68644676,2864.907849,2834.890177,30.0176722,27.57710089,2.440571304,0.347787156,0.124511268,0.998694087,1.90794394,0.833333333,0.666666667,7.761077318,87.68120554,88.60295495,3.21080383,10.01000977,2878.199951,2777.749955,2772.423049,-0.101465281,1.763125385
2019/4/11,2888.320068,2938540000,2888.647998,2848.514978,2913.577792,2783.452164,64.90219316,2868.509729,2838.847947,29.66178234,27.99403718,1.667745157,0.003812307,0.042086724,0.797341291,1.694667721,0.833333333,0.708333333,7.648042186,73.93306226,79.91397571,2.478662404,0.110107422,2888.209961,2779.923465,2777.749955,0.124511268,1.90794394
2019/4/12,2907.409912,3688490000,2891.581982,2852.761475,2921.457888,2784.065061,72.18172119,2874.494373,2843.926611,30.56776178,28.5087821,2.05897968,0.660932421,0.540668914,1.163340444,2.180756166,0.916666667,0.708333333,0,100,87.20475593,3.637302411,19.08984375,2888.320068,2783.452164,2779.923465,0.042086724,1.694667721
2019/4/15,2905.580078,3088330000,2893.543994,2856.393481,2928.127808,2784.659154,62.43233404,2879.276789,2848.493534,30.78325451,28.96367659,1.819577929,-0.062936911,0.403089923,0.836117143,1.946169708,0.833333333,0.666666667,1.793255255,94.61971932,89.51759386,3.201635929,-1.829833984,2907.409912,2784.065061,2783.452164,0.540668914,2.180756166
2019/4/16,2907.060059,3402210000,2899.316016,2860.117981,2934.214104,2786.021858,61.26978866,2883.551138,2852.831795,30.71934265,29.3148098,1.404532852,0.0509358,0.388956419,0.675923497,1.854939455,0.833333333,0.666666667,0.380399725,98.8022801,97.80733314,2.563511105,1.479980469,2905.580078,2784.659154,2784.065061,0.403089923,1.946169708
2019/4/17,2900.449951,3602300000,2901.764014,2863.928979,2938.090186,2789.767773,78.4309566,2886.150955,2856.359066,29.79188926,29.41022569,0.381663567,-0.227381179,0.032589918,0.350681715,1.487078842,0.75,0.666666667,9.532885915,76.17264552,89.86488164,1.160021151,-6.610107422,2907.060059,2786.021858,2784.659154,0.388956419,1.854939455
2019/4/18,2905.030029,3506850000,2905.106006,2866.436487,2942.569372,2790.303602,74.9556272,2889.055428,2859.964323,29.09110563,29.34640168,-0.255296046,0.157909228,0.093776379,0.399753173,1.525149275,0.75,0.666666667,5.917166947,91.85249574,88.94247378,1.317993582,4.580078125,2900.449951,2789.767773,2786.021858,0.032589918,1.487078842
2019/4/22,2907.969971,2997950000,2905.218018,2871.799487,2943.647799,2799.951176,76.89572668,2891.965358,2863.520297,28.4450613,29.1661336,-0.721072302,0.101201756,0.082139698,0.401396145,1.516980711,0.75,0.666666667,0,100,89.34171375,1.203106756,2.939941406,2905.030029,2790.303602,2789.767773,0.093776379,1.525149275
2019/4/23,2933.679932,3635030000,2910.837988,2878.565479,2946.875322,2810.255635,80.44041597,2898.382985,2868.717307,29.66567802,29.26604249,0.399635537,0.884120579,0.815071276,1.131095973,2.264110989,0.75,0.708333333,0,100,97.28416525,1.885470224,25.70996094,2907.969971,2799.951176,2790.303602,0.082139698,1.516980711
2019/4/24,2927.25,3448960000,2914.875977,2884.00498,2949.574667,2818.435293,72.69101767,2902.824064,2873.053062,29.77100224,29.36703444,0.403967805,-0.219176317,0.469412468,0.809501035,1.887517202,0.666666667,0.708333333,11.58964294,85.82462297,95.27487432,1.192986922,-6.429931641,2933.679932,2810.255635,2799.951176,0.815071276,2.264110989
2019/4/25,2926.169922,3425280000,2920.019971,2890.044971,2947.249394,2832.840547,70.17932827,2906.415734,2876.987644,29.42809046,29.37924564,0.048844817,-0.036897365,0.322674014,0.684464433,1.744729459,0.583333333,0.666666667,13.53643188,77.39989714,87.7415067,1.049803753,-1.080078125,2927.25,2818.435293,2810.255635,0.469412468,1.887517202
2019/4/26,2939.879883,3248500000,2926.989941,2896.266968,2946.277113,2846.256822,86.20749954,2911.564065,2881.646328,29.91773662,29.48694384,0.430792786,0.468529214,0.566132698,0.977613226,2.015742984,0.666666667,0.708333333,0,100,87.7415067,2.143003707,13.70996094,2926.169922,2832.840547,2818.435293,0.322674014,1.744729459
2019/4/29,2943.030029,3118780000,2934.001953,2901.698474,2947.029034,2856.367914,85.83552056,2916.404983,2886.193269,30.21171341,29.63189775,0.579815654,0.107152217,0.456255159,0.927446547,1.911883467,0.666666667,0.75,0,100,92.46663238,1.898063822,3.150146484,2939.879883,2846.256822,2832.840547,0.566132698,2.015742984
2019/4/30,2945.830078,3919330000,2936.431982,2905.630481,2951.937811,2859.32315,85.79804891,2920.93192,2890.610811,30.32110978,29.76974016,0.551369625,0.095141701,0.33572413,0.857708291,1.821721293,0.666666667,0.75,0,100,100,1.991123158,2.800048828,2943.030029,2856.367914,2846.256822,0.456255159,1.911883467
2019/5/1,2923.72998,3645850000,2935.727979,2908.45498,2951.850949,2865.059012,39.90268122,2921.362391,2893.064082,28.29830873,29.47545387,-1.177145142,-0.750216308,-0.360731608,0.054468827,0.885866712,0.583333333,0.75,38.42826274,45.8331588,81.94438627,0.561326708,-22.10009766,2945.830078,2859.32315,2856.367914,0.33572413,1.821721293
2019/5/2,2917.52002,3778890000,2933.997998,2910.660986,2951.088793,2870.23318,40.08162859,2920.771257,2894.875633,25.89562374,28.75948785,-2.863864104,-0.212398579,-0.517384449,-0.192030297,0.52405233,0.583333333,0.708333333,62.38426486,25.22456876,57.01924252,0.410931418,-6.209960938,2923.72998,2865.059012,2859.32315,-0.360731608,0.885866712
2019/5/3,2945.639893,3338120000,2935.15,2913.973486,2954.466022,2873.480951,62.79402564,2924.597201,2898.635949,25.96125217,28.19984071,-2.23858854,0.963827938,0.330442187,0.659237495,1.331105111,0.583333333,0.708333333,0.419094347,99.32820504,56.79531087,1.327108254,28.11987305,2917.52002,2870.23318,2865.059012,-0.517384449,0.52405233
2019/5/6,2932.469971,3181520000,2933.037988,2915.959985,2955.986382,2875.933589,45.09602428,2925.808396,2901.142173,24.66622367,27.4931173,-2.826893631,-0.447098843,-0.076101653,0.117900609,0.783752511,0.583333333,0.666666667,29.44043642,52.80791321,59.120229,1.103967318,-13.16992188,2945.639893,2873.480951,2870.23318,0.330442187,1.331105111
2019/5/7,2884.050049,3767100000,2920.681982,2915.373987,2956.881344,2873.86663,25.59176201,2919.384035,2899.876089,19.50794577,25.896083,-6.388137229,-1.651165139,-1.395728233,-1.476402473,-0.904208167,0.5,0.625,100,0,50.71203942,-0.72219496,-48.41992188,2932.469971,2875.933589,2873.480951,-0.076101653,0.783752511
2019/5/8,2879.419922,3485790000,2911.819971,2915.434985,2956.726667,2874.143303,22.92694288,2913.23571,2898.360818,14.87489232,23.69184486,-8.816952544,-0.160542531,-1.180073848,-1.554562097,-1.071825329,0.416666667,0.583333333,100,0,17.60263774,-0.981786233,-4.630126953,2884.050049,2873.86663,2875.933589,-1.395728233,-0.904208167
2019/5/9,2870.719971,3638820000,2902.459961,2914.560486,2958.759922,2870.36105,25.73907175,2906.694827,2896.313348,10.38147949,21.02977179,-10.64829229,-0.302142494,-1.179013909,-1.675633441,-1.358486643,0.333333333,0.541666667,100,0,0,-2.146108724,-8.699951172,2879.419922,2874.143303,2873.86663,-1.180073848,-1.071825329
2019/5/10,2881.399902,3529600000,2889.611963,2914.214478,2959.329045,2869.09991,34.11879879,2902.8033,2895.208648,7.59465226,18.34274788,-10.74809562,0.372029726,-0.605393302,-1.180515714,-0.975433446,0.416666667,0.541666667,85.78096609,14.21903391,4.739677968,-1.566319845,10.67993164,2870.719971,2870.36105,2874.143303,-1.179013909,-1.358486643
2019/5/13,2811.870117,3894030000,2865.491992,2909.437488,2972.917082,2845.957894,6.884520413,2888.81358,2889.035423,-0.221843701,14.62982957,-14.85167327,-2.41305572,-2.25209042,-3.249032888,-3.248713884,0.416666667,0.5,100,0,4.739677968,-3.906123285,-69.52978516,2881.399902,2869.09991,2870.36105,-0.605393302,-0.975433446
2019/5/14,2834.409912,3322720000,2855.563965,2905.878979,2977.306274,2834.451685,20.19442259,2880.443785,2884.989089,-4.545304546,10.79480274,-15.34010729,0.801594454,-0.905556338,-2.177650106,-2.411894525,0.416666667,0.541666667,83.17423,16.84969184,10.35624191,-3.587560544,22.53979492,2811.870117,2845.957894,2869.09991,-2.25209042,-3.248713884
2019/5/15,2850.959961,3125950000,2849.871973,2903.073975,2978.395465,2827.752484,37.52537961,2875.907812,2882.468413,-6.560601262,7.323721942,-13.8843232,0.583897507,-0.134393809,-1.345233226,-1.789598447,0.416666667,0.541666667,70.81975579,29.22173087,15.3571409,-3.128410769,16.55004883,2834.409912,2834.451685,2845.957894,-0.905556338,-2.411894525
2019/5/16,2876.320068,3338060000,2850.991992,2901.86748,2978.086124,2825.648837,48.98935146,2875.971236,2882.01298,-6.041744236,4.650628707,-10.69237294,0.889528712,0.772176515,-0.267763466,-0.898919465,0.416666667,0.541666667,51.88864589,53.44115212,33.17085827,-2.359606899,25.36010742,2850.959961,2827.752484,2834.451685,-0.134393809,-1.789598447
2019/5/17,2859.530029,3257950000,2846.618018,2899.59248,2977.982982,2821.201979,46.53454267,2873.441819,2880.347576,-6.90575687,2.339351591,-9.245108461,-0.583733335,0.249438841,-0.66566524,-1.40963863,0.416666667,0.5,64.42227082,66.02931179,49.56406492,-2.195823541,-16.79003906,2876.320068,2825.648837,2827.752484,0.772176515,-0.898919465
2019/5/20,2840.22998,3288870000,2852.28999,2896.205481,2978.606503,2813.804458,37.89617086,2868.332306,2877.375903,-9.043596796,0.062761914,-9.10635871,-0.674937792,-0.187076593,-1.114862881,-1.983043555,0.416666667,0.5,78.79949847,40.7880784,53.4195141,-2.649169107,-19.30004883,2859.530029,2821.201979,2825.648837,0.249438841,-1.40963863
