Date,High,Low,Open,Close,Volume,Adj Close
2013-01-02,13412.7099609375,13104.2998046875,13104.2998046875,13412.5498046875,161430000,13412.5498046875
2013-01-03,13430.599609375,13358.2998046875,13413.009765625,13391.3603515625,129630000,13391.3603515625
2013-01-04,13447.1103515625,13376.23046875,13391.0498046875,13435.2099609375,107590000,13435.2099609375
2013-01-07,13436.1298828125,13343.3203125,13436.1298828125,13384.2900390625,113120000,13384.2900390625
2013-01-08,13377.419921875,13293.1298828125,13377.419921875,13328.849609375,129570000,13328.849609375
2013-01-09,13416.5498046875,13329.080078125,13329.919921875,13390.509765625,123070000,13390.509765625
2013-01-10,13478.2001953125,13382.2900390625,13391.8203125,13471.2197265625,133520000,13471.2197265625
2013-01-11,13496.6796875,13439.9697265625,13471.4501953125,13488.4296875,119200000,13488.4296875
2013-01-14,13520.1796875,13459.83984375,13488.4296875,13507.3203125,118460000,13507.3203125
2013-01-15,13546.3701171875,13445.7998046875,13507.3203125,13534.8896484375,102280000,13534.8896484375
2013-01-16,13534.8896484375,13468.9599609375,13534.8896484375,13511.23046875,118540000,13511.23046875
2013-01-17,13633.8896484375,13510.240234375,13511.23046875,13596.01953125,183900000,13596.01953125
2013-01-18,13649.9296875,13571.8603515625,13596.01953125,13649.7001953125,260900000,13649.7001953125
2013-01-22,13712.2099609375,13622.9599609375,13649.7001953125,13712.2099609375,144300000,13712.2099609375
2013-01-23,13794.2900390625,13710.1298828125,13712.2099609375,13779.330078125,104490000,13779.330078125
2013-01-24,13879.66015625,13779.330078125,13779.330078125,13825.330078125,124780000,13825.330078125
2013-01-25,13895.98046875,13825.330078125,13825.330078125,13895.98046875,130300000,13895.98046875
2013-01-28,13915.7197265625,13862.5703125,13895.98046875,13881.9296875,113570000,13881.9296875
2013-01-29,13969.990234375,13880.009765625,13881.9296875,13954.419921875,108230000,13954.419921875
2013-01-30,13966.1298828125,13896.9501953125,13954.419921875,13910.419921875,117200000,13910.419921875
2013-01-31,13941.0595703125,13860.580078125,13910.419921875,13860.580078125,142600000,13860.580078125
2013-02-01,14019.7802734375,13860.580078125,13860.580078125,14009.7900390625,128420000,14009.7900390625
2013-02-04,14009.7900390625,13866.830078125,14009.7900390625,13880.080078125,130420000,13880.080078125
2013-02-05,14013.599609375,13880.080078125,13880.080078125,13979.2998046875,134390000,13979.2998046875
2013-02-06,13991.6103515625,13913.1796875,13979.2998046875,13986.51953125,127560000,13986.51953125
2013-02-07,13988.0595703125,13852.2001953125,13986.51953125,13944.0498046875,118530000,13944.0498046875
2013-02-08,14022.6201171875,13944.0498046875,13944.0498046875,13992.9697265625,99860000,13992.9697265625
2013-02-11,13992.9697265625,13940.41015625,13992.9697265625,13971.240234375,75090000,13971.240234375
2013-02-12,14038.9697265625,13968.9404296875,13971.240234375,14018.7001953125,117180000,14018.7001953125
2013-02-13,14029.349609375,13945.7802734375,14018.7001953125,13982.91015625,130520000,13982.91015625
2013-02-14,13990.3603515625,13921.9404296875,13982.91015625,13973.3896484375,114800000,13973.3896484375
2013-02-15,14001.9296875,13906.73046875,13973.3896484375,13981.759765625,195670000,13981.759765625
2013-02-19,14044.8203125,13977.900390625,13981.759765625,14035.669921875,136410000,14035.669921875
2013-02-20,14058.26953125,13919.2802734375,14035.669921875,13927.5400390625,138540000,13927.5400390625
2013-02-21,13927.5400390625,13834.400390625,13927.5400390625,13880.6201171875,131410000,13880.6201171875
2013-02-22,14001.1904296875,13880.6201171875,13880.6201171875,14000.5703125,139850000,14000.5703125
2013-02-25,14081.580078125,13784.009765625,14000.5703125,13784.169921875,152190000,13784.169921875
2013-02-26,13918.4404296875,13784.169921875,13784.169921875,13900.1298828125,132580000,13900.1298828125
2013-02-27,14104.8603515625,13880.1904296875,13900.1298828125,14075.3701171875,107010000,14075.3701171875
2013-02-28,14149.150390625,14050.1796875,14075.3701171875,14054.490234375,177150000,14054.490234375
2013-03-01,14107.08984375,13937.599609375,14054.490234375,14089.66015625,125920000,14089.66015625
2013-03-04,14128.2099609375,14030.3701171875,14089.66015625,14127.8203125,110810000,14127.8203125
2013-03-05,14286.3701171875,14127.8203125,14127.8203125,14253.76953125,112100000,14253.76953125
2013-03-06,14320.650390625,14253.0,14253.76953125,14296.240234375,116510000,14296.240234375
2013-03-07,14354.6904296875,14296.240234375,14296.240234375,14329.490234375,117080000,14329.490234375
2013-03-08,14413.169921875,14329.490234375,14329.490234375,14397.0703125,115630000,14397.0703125
2013-03-11,14448.0595703125,14373.3203125,14397.0703125,14447.2900390625,94880000,14447.2900390625
2013-03-12,14478.7998046875,14412.0595703125,14447.2900390625,14450.0595703125,102100000,14450.0595703125
2013-03-13,14472.7998046875,14411.66015625,14450.0595703125,14455.2802734375,83920000,14455.2802734375
2013-03-14,14539.2900390625,14455.2802734375,14455.2802734375,14539.1396484375,117390000,14539.1396484375
2013-03-15,14539.1396484375,14470.5,14539.1396484375,14514.1103515625,407770000,14514.1103515625
2013-03-18,14521.58984375,14404.2099609375,14514.1103515625,14452.0595703125,119640000,14452.0595703125
2013-03-19,14514.33984375,14382.08984375,14452.0595703125,14455.8203125,122170000,14455.8203125
2013-03-20,14546.8203125,14455.8203125,14455.8203125,14511.73046875,121240000,14511.73046875
2013-03-21,14511.73046875,14383.01953125,14511.73046875,14421.490234375,110450000,14421.490234375
2013-03-22,14519.9501953125,14421.490234375,14421.490234375,14512.0302734375,101450000,14512.0302734375
2013-03-25,14563.75,14395.0,14512.0302734375,14447.75,124840000,14447.75
2013-03-26,14561.5400390625,14447.75,14447.75,14559.650390625,96030000,14559.650390625
2013-03-27,14559.650390625,14439.5498046875,14559.650390625,14526.16015625,92680000,14526.16015625
2013-03-28,14585.099609375,14520.8603515625,14526.16015625,14578.5400390625,153710000,14578.5400390625
2013-04-01,14605.7197265625,14531.48046875,14578.5400390625,14572.849609375,91400000,14572.849609375
2013-04-02,14684.490234375,14572.849609375,14572.849609375,14662.009765625,98420000,14662.009765625
2013-04-03,14683.1298828125,14525.3603515625,14662.009765625,14550.349609375,127140000,14550.349609375
2013-04-04,14625.240234375,14538.7197265625,14550.349609375,14606.1103515625,104790000,14606.1103515625
