Date,High,Low,Open,Close,Volume,Adj Close
2019/1/2,23413.4707,22928.58984,23058.60938,23346.24023,321570000,23346.24023
2019/1/3,23176.39063,22638.41016,23176.39063,22686.2207,424240000,22686.2207
2019/1/4,23518.64063,22894.91992,22894.91992,23433.16016,396020000,23433.16016
2019/1/7,23687.74023,23301.58984,23474.25977,23531.34961,334200000,23531.34961
2019/1/8,23864.65039,23581.44922,23680.32031,23787.44922,317420000,23787.44922
2019/1/9,24084.71094,23703.16016,23844.26953,23879.11914,324570000,23879.11914
2019/1/10,24014.7793,23703.25,23811.10938,24001.91992,338150000,24001.91992
2019/1/11,23996.32031,23798.16016,23940.00977,23995.94922,262650000,23995.94922
2019/1/14,23964.90039,23765.24023,23880.5293,23909.83984,277560000,23909.83984
2019/1/15,24099.14063,23887.92969,23914.10938,24065.58984,291570000,24065.58984
2019/1/16,24288.60938,24119.7207,24139.91016,24207.16016,302830000,24207.16016
2019/1/17,24474.46094,24088.90039,24147.08984,24370.09961,288590000,24370.09961
2019/1/18,24750.2207,24459.0293,24534.18945,24706.34961,372970000,24706.34961
2019/1/22,24607.75977,24244.31055,24607.75977,24404.48047,338480000,24404.48047
2019/1/23,24700.98047,24307.16992,24577.25,24575.61914,318600000,24575.61914
2019/1/24,24626.30078,24422.73047,24579.96094,24553.24023,320170000,24553.24023
2019/1/25,24860.15039,24676.75,24687.21094,24737.19922,376890000,24737.19922
2019/1/28,24596.98047,24323.93945,24596.98047,24528.2207,347170000,24528.2207
2019/1/29,24674.86914,24504.03906,24519.61914,24579.96094,330870000,24579.96094
2019/1/30,25109.61914,24790.90039,24826.51953,25014.85938,397330000,25014.85938
2019/1/31,25049.61914,24842.08984,24954.48047,24999.66992,507350000,24999.66992
2019/2/1,25193.15039,24982.49023,25025.31055,25063.89063,372090000,25063.89063
2019/2/4,25239.91016,24977.66992,25062.11914,25239.36914,298540000,25239.36914
2019/2/5,25427.32031,25287.65039,25287.92969,25411.51953,310650000,25411.51953
2019/2/6,25439.03906,25312.06055,25371.57031,25390.30078,247590000,25390.30078
2019/2/7,25314.25977,25000.51953,25265.81055,25169.5293,295460000,25169.5293
2019/2/8,25106.39063,24883.03906,25042.35938,25106.33008,248210000,25106.33008
2019/2/11,25196.75,25009.09961,25142.81055,25053.10938,241700000,25053.10938
2019/2/12,25458.98047,25152.0293,25152.0293,25425.75977,278110000,25425.75977
2019/2/13,25625.94922,25480.85938,25480.85938,25543.26953,263330000,25543.26953
2019/2/14,25558.90039,25308.08984,25460.65039,25439.39063,313010000,25439.39063
2019/2/15,25883.7207,25564.63086,25564.63086,25883.25,328530000,25883.25
2019/2/19,25961.43945,25820.00977,25849.84961,25891.32031,280620000,25891.32031
2019/2/20,25986.19922,25846.48047,25872.25977,25954.43945,287880000,25954.43945
2019/2/21,25938.88086,25762.21094,25922.41016,25850.63086,255710000,25850.63086
2019/2/22,26052.90039,25906.26953,25906.26953,26031.81055,279760000,26031.81055
2019/2/25,26241.41992,26080.66016,26126.15039,26091.94922,281600000,26091.94922
2019/2/26,26155.28906,25966.00977,26051.60938,26057.98047,257850000,26057.98047
2019/2/27,26039.67969,25877.24023,25995.59961,25985.16016,255380000,25985.16016
2019/2/28,26029.21094,25896.56055,25984.2793,25916,338520000,25916
2019/3/1,26143.91992,25914.36914,26019.66992,26026.32031,289890000,26026.32031
2019/3/4,26155.98047,25611.55078,26122.18945,25819.65039,295510000,25819.65039
2019/3/5,25877.15039,25725.63086,25829.07031,25806.63086,252260000,25806.63086
2019/3/6,25837.60938,25633.71094,25818.75977,25673.46094,256250000,25673.46094
2019/3/7,25645.44922,25352.55078,25645.44922,25473.23047,289140000,25473.23047
