Date,High,Low,Open,Close,Volume,Adj Close
2013-01-02,23317.390625,22860.25,22860.25,23311.98046875,2129252800.0,23311.98046875
2013-01-03,23400.740234375,23234.4296875,23390.5390625,23398.599609375,2211207000.0,23398.599609375
2013-01-04,23370.359375,23172.279296875,23370.359375,23331.08984375,1505752800.0,23331.08984375
2013-01-07,23402.44921875,23254.23046875,23345.19921875,23329.75,1401515000.0,23329.75
2013-01-08,23264.029296875,23088.400390625,23264.029296875,23111.189453125,1461679100.0,23111.189453125
2013-01-09,23235.390625,23141.669921875,23154.7109375,23218.470703125,1518554800.0,23218.470703125
2013-01-10,23477.890625,23165.640625,23240.0703125,23354.310546875,1911808400.0,23354.310546875
2013-01-11,23486.599609375,23212.900390625,23478.810546875,23264.0703125,1526867400.0,23264.0703125
2013-01-14,23441.939453125,23292.0703125,23326.8203125,23413.259765625,1559383600.0,23413.259765625
2013-01-15,23515.859375,23306.169921875,23388.470703125,23381.509765625,1450147700.0,23381.509765625
2013-01-16,23390.189453125,23203.240234375,23390.189453125,23356.990234375,1370170300.0,23356.990234375
2013-01-17,23504.73046875,23222.9609375,23471.669921875,23339.759765625,1316299000.0,23339.759765625
2013-01-18,23606.5,23450.76953125,23509.490234375,23601.779296875,1934485200.0,23601.779296875
2013-01-21,23639.630859375,23535.470703125,23565.9609375,23590.91015625,1104208000.0,23590.91015625
2013-01-22,23685.55078125,23498.9609375,23596.380859375,23658.990234375,1361101400.0,23658.990234375
2013-01-23,23710.869140625,23540.419921875,23700.44921875,23635.099609375,1536963300.0,23635.099609375
2013-01-24,23688.7890625,23547.7890625,23585.099609375,23598.900390625,1428556300.0,23598.900390625
2013-01-25,23666.390625,23481.369140625,23653.5390625,23580.4296875,1620959000.0,23580.4296875
2013-01-28,23736.01953125,23621.94921875,23621.94921875,23671.880859375,1443566900.0,23671.880859375
2013-01-29,23707.109375,23602.849609375,23659.109375,23655.169921875,3153976000.0,23655.169921875
2013-01-30,23916.16015625,23765.5703125,23767.330078125,23822.060546875,1961876000.0,23822.060546875
2013-01-31,23799.169921875,23667.939453125,23799.169921875,23729.529296875,1829300400.0,23729.529296875
2013-02-01,23763.33984375,23571.30078125,23763.33984375,23721.83984375,1629063500.0,23721.83984375
2013-02-04,23944.740234375,23637.1796875,23866.80078125,23685.009765625,2739062400.0,23685.009765625
2013-02-05,23406.990234375,23104.26953125,23406.990234375,23148.529296875,2488035600.0,23148.529296875
2013-02-06,23355.369140625,23204.05078125,23292.4296875,23256.9296875,1654525000.0,23256.9296875
2013-02-07,23298.130859375,23134.779296875,23259.8203125,23177.0,2020632400.0,23177.0
2013-02-08,23267.19921875,23101.08984375,23101.08984375,23215.16015625,1825561400.0,23215.16015625
2013-02-14,23469.259765625,23300.599609375,23460.310546875,23413.25,1528919300.0,23413.25
2013-02-15,23446.76953125,23284.05078125,23315.41015625,23444.560546875,1055545200.0,23444.560546875
2013-02-18,23477.490234375,23309.55078125,23477.490234375,23381.939453125,1033227800.0,23381.939453125
2013-02-19,23454.189453125,23139.080078125,23368.220703125,23143.91015625,1434540900.0,23143.91015625
2013-02-20,23310.9296875,23163.859375,23310.9296875,23307.41015625,1562429800.0,23307.41015625
2013-02-21,23026.1796875,22828.169921875,23026.1796875,22906.669921875,2061812600.0,22906.669921875
2013-02-22,22850.25,22674.58984375,22840.3203125,22782.439453125,1623906800.0,22782.439453125
2013-02-25,22876.029296875,22777.630859375,22852.890625,22820.080078125,1074747100.0,22820.080078125
2013-02-26,22769.0703125,22510.759765625,22639.970703125,22519.689453125,1520934400.0,22519.689453125
2013-02-27,22656.400390625,22445.33984375,22656.400390625,22577.009765625,1682329600.0,22577.009765625
2013-02-28,23031.689453125,22734.83984375,22826.419921875,23020.26953125,2105669200.0,23020.26953125
2013-03-01,23015.6796875,22868.689453125,22957.08984375,22880.220703125,2069275200.0,22880.220703125
2013-03-04,22866.509765625,22466.080078125,22866.509765625,22537.810546875,2172137600.0,22537.810546875
2013-03-05,22661.490234375,22523.689453125,22621.599609375,22560.5,1843253400.0,22560.5
2013-03-06,22808.810546875,22664.939453125,22750.580078125,22777.83984375,1755859400.0,22777.83984375
2013-03-07,22843.73046875,22656.369140625,22729.2890625,22771.439453125,1282193100.0,22771.439453125
2013-03-08,23220.51953125,22839.26953125,22839.26953125,23091.94921875,1852113200.0,23091.94921875
2013-03-11,23246.2890625,23064.9296875,23131.439453125,23090.8203125,1292207200.0,23090.8203125
2013-03-12,23262.01953125,22879.1796875,23133.0,22890.599609375,1564247400.0,22890.599609375
2013-03-13,22901.119140625,22487.330078125,22901.119140625,22556.650390625,1821517600.0,22556.650390625
2013-03-14,22655.880859375,22305.5390625,22484.25,22619.1796875,1927863000.0,22619.1796875
2013-03-15,22799.669921875,22494.0390625,22705.919921875,22533.109375,2906999600.0,22533.109375
2013-03-18,22185.3203125,21997.720703125,22185.3203125,22083.359375,2245928400.0,22083.359375
2013-03-19,22218.849609375,22030.66015625,22138.099609375,22041.859375,1655008800.0,22041.859375
2013-03-20,22302.5,21975.900390625,21990.0390625,22256.439453125,1771354000.0,22256.439453125
2013-03-21,22403.7890625,22179.5,22285.810546875,22225.880859375,1622168700.0,22225.880859375
2013-03-22,22232.0703125,22033.1796875,22186.240234375,22115.30078125,1515505100.0,22115.30078125
2013-03-25,22351.080078125,22201.060546875,22327.529296875,22251.150390625,1543646900.0,22251.150390625
2013-03-26,22346.26953125,22088.560546875,22208.060546875,22311.080078125,1730124000.0,22311.080078125
2013-03-27,22529.369140625,22366.01953125,22385.470703125,22464.8203125,1674301500.0,22464.8203125
2013-03-28,22390.349609375,22132.330078125,22390.349609375,22299.630859375,2203094400.0,22299.630859375
2013-04-02,22449.4609375,22203.9296875,22203.9296875,22367.8203125,1524778400.0,22367.8203125
2013-04-03,22527.119140625,22283.16015625,22527.119140625,22337.490234375,1238359400.0,22337.490234375
2013-04-05,22230.9296875,21703.279296875,22230.9296875,21726.900390625,2324356800.0,21726.900390625
2013-04-08,21772.23046875,21612.05078125,21733.779296875,21718.05078125,1362666000.0,21718.05078125
2013-04-09,21979.080078125,21800.240234375,21800.240234375,21870.33984375,1350849700.0,21870.33984375
