Date,High,Low,Open,Close,Volume,Adj Close
2011-01-03,9041.3203125,8994.5,9039.6298828125,9025.2998046875,5067400.0,9025.2666015625
2011-01-04,9046.1796875,8988.580078125,9045.1103515625,8997.1904296875,5270400.0,8997.1572265625
2011-01-05,9027.16015625,8812.3603515625,9014.3203125,8846.3095703125,5796600.0,8846.27734375
2011-01-06,8883.2099609375,8813.6298828125,8866.23046875,8883.2099609375,4362200.0,8883.1767578125
2011-01-07,8907.1103515625,8738.9296875,8905.25,8782.7197265625,4500800.0,8782.6875
2011-01-10,8817.8798828125,8762.5,8798.0498046875,8817.8798828125,2885200.0,8817.84765625
2011-01-11,8935.26953125,8794.76953125,8810.76953125,8931.3603515625,3573400.0,8931.3271484375
2011-01-12,9000.7802734375,8955.4697265625,8992.009765625,8965.0,3922200.0,8964.966796875
2011-01-13,9034.169921875,8948.23046875,9034.169921875,8975.580078125,3951000.0,8975.546875
2011-01-14,8998.1396484375,8937.5,8985.33984375,8972.509765625,2756200.0,8972.4765625
2011-01-17,9006.3603515625,8921.1904296875,8998.8896484375,8925.08984375,3579600.0,8925.056640625
2011-01-18,9003.4501953125,8887.0302734375,8889.83984375,8988.0,3723200.0,8987.966796875
2011-01-19,9092.2802734375,9005.76953125,9023.2998046875,9086.01953125,3935000.0,9085.9853515625
2011-01-20,9063.51953125,9017.7998046875,9059.7998046875,9022.169921875,3066400.0,9022.13671875
2011-01-21,8980.5400390625,8892.26953125,8935.2900390625,8954.3798828125,3170400.0,8954.3466796875
2011-01-24,8993.5595703125,8927.490234375,8983.58984375,8947.7900390625,2580000.0,8947.7568359375
2011-01-25,9032.2998046875,8991.3896484375,9001.740234375,8991.3896484375,2925600.0,8991.3564453125
2011-01-26,9072.759765625,9009.1796875,9010.41015625,9055.58984375,3204800.0,9055.5556640625
2011-01-27,9126.9296875,9092.9697265625,9093.5400390625,9102.330078125,3296800.0,9102.2958984375
2011-01-28,9154.9296875,9095.7099609375,9122.16015625,9145.349609375,3372600.0,9145.3154296875
2011-02-08,9220.6904296875,9085.41015625,9220.6904296875,9111.4599609375,3854200.0,9111.42578125
2011-02-09,9129.8798828125,8992.6396484375,9107.9599609375,9006.8203125,3537600.0,9006.787109375
2011-02-10,8979.349609375,8836.5595703125,8962.0703125,8836.5595703125,3685600.0,8836.52734375
2011-02-11,8842.41015625,8574.650390625,8842.41015625,8609.8603515625,4563000.0,8609.828125
2011-02-14,8715.9697265625,8626.66015625,8666.6103515625,8685.4697265625,3074000.0,8685.4375
2011-02-15,8753.0498046875,8565.0498046875,8679.1201171875,8721.9296875,3209400.0,8721.8974609375
2011-02-16,8767.08984375,8702.8095703125,8740.3203125,8712.9599609375,2959800.0,8712.927734375
2011-02-17,8745.650390625,8669.76953125,8738.7099609375,8683.8798828125,3118400.0,8683.84765625
2011-02-18,8874.5,8763.6904296875,8763.6904296875,8843.83984375,3326600.0,8843.8076171875
2011-02-21,8867.16015625,8797.25,8867.16015625,8839.2197265625,2736800.0,8839.1875
2011-02-22,8744.8095703125,8613.33984375,8744.8095703125,8673.669921875,3728400.0,8673.6376953125
2011-02-23,8673.2001953125,8521.25,8604.3203125,8528.9404296875,3337800.0,8528.908203125
2011-02-24,8633.240234375,8541.6396484375,8561.16015625,8541.6396484375,2738400.0,8541.607421875
2011-02-25,8635.0400390625,8470.08984375,8597.8701171875,8599.650390625,3641600.0,8599.6181640625
2011-03-01,8734.240234375,8611.7900390625,8611.7900390625,8727.5595703125,2811800.0,8727.52734375
2011-03-02,8709.5703125,8619.900390625,8675.3701171875,8619.900390625,2677400.0,8619.8681640625
2011-03-03,8758.8896484375,8661.6298828125,8661.6298828125,8738.3701171875,3099000.0,8738.337890625
2011-03-04,8829.23046875,8771.8896484375,8815.51953125,8784.400390625,3112800.0,8784.3681640625
2011-03-07,8769.8701171875,8706.3798828125,8769.8701171875,8713.7900390625,2288200.0,8713.7578125
2011-03-08,8768.3095703125,8692.099609375,8692.099609375,8747.75,2487400.0,8747.7177734375
2011-03-09,8824.41015625,8730.740234375,8810.349609375,8750.01953125,2811200.0,8749.9873046875
2011-03-10,8754.41015625,8635.75,8754.41015625,8642.900390625,2763000.0,8642.8681640625
2011-03-11,8593.7099609375,8513.509765625,8566.91015625,8567.8203125,2422200.0,8567.7880859375
2011-03-14,8616.2900390625,8395.1103515625,8616.2900390625,8520.01953125,3309000.0,8519.9873046875
2011-03-15,8519.900390625,8070.52001953125,8493.830078125,8234.7802734375,4871800.0,8234.748046875
2011-03-16,8372.01953125,8257.080078125,8317.3798828125,8324.580078125,3250800.0,8324.5478515625
2011-03-17,8282.6904296875,8150.72998046875,8190.5,8282.6904296875,3048000.0,8282.658203125
2011-03-18,8399.169921875,8312.8798828125,8343.7900390625,8394.75,3085400.0,8394.7177734375
2011-03-21,8508.2001953125,8394.2197265625,8421.66015625,8467.7099609375,2464000.0,8467.677734375
2011-03-22,8552.8203125,8508.0400390625,8523.26953125,8508.0400390625,2781400.0,8508.0078125
2011-03-23,8551.1201171875,8481.9599609375,8529.9296875,8545.080078125,2474600.0,8545.0478515625
2011-03-24,8603.4296875,8550.599609375,8589.7099609375,8576.400390625,2431800.0,8576.3681640625
2011-03-25,8658.0498046875,8587.83984375,8645.3701171875,8610.3896484375,2449400.0,8610.357421875
2011-03-28,8604.240234375,8549.259765625,8587.990234375,8553.0595703125,1942800.0,8553.02734375
2011-03-29,8596.5703125,8522.5703125,8538.4404296875,8596.5703125,2214000.0,8596.5380859375
2011-03-30,8671.58984375,8605.830078125,8605.830078125,8646.3095703125,2544000.0,8646.27734375
2011-03-31,8685.4404296875,8608.0498046875,8683.6904296875,8683.2998046875,2411400.0,8683.267578125
2011-04-01,8705.1298828125,8654.400390625,8697.83984375,8705.1298828125,1912600.0,8705.09765625
2011-04-06,8860.01953125,8767.2099609375,8772.1298828125,8851.98046875,2992600.0,8851.9482421875
2011-04-07,8901.7197265625,8828.919921875,8884.83984375,8901.7197265625,2638400.0,8901.6865234375
2011-04-08,8929.0595703125,8862.490234375,8904.4404296875,8894.5400390625,3122600.0,8894.5068359375
2011-04-11,8922.75,8836.3798828125,8922.75,8880.26953125,2322000.0,8880.236328125
2011-04-12,8839.2197265625,8708.8603515625,8839.2197265625,8732.58984375,2297200.0,8732.5576171875
2011-04-13,8780.2001953125,8700.080078125,8727.9501953125,8780.2001953125,2134800.0,8780.16796875
2011-04-14,8835.3896484375,8772.2998046875,8787.75,8802.73046875,2277200.0,8802.6982421875
2011-04-15,8834.0703125,8716.7001953125,8828.6298828125,8718.1201171875,2372400.0,8718.087890625
2011-04-18,8764.650390625,8703.1103515625,8752.5595703125,8714.48046875,2042400.0,8714.4482421875
2011-04-19,8658.9697265625,8592.23046875,8643.400390625,8638.5498046875,2233000.0,8638.517578125
2011-04-20,8813.2802734375,8698.9697265625,8704.48046875,8813.2802734375,2643200.0,8813.248046875
2011-04-21,8992.080078125,8892.0595703125,8893.0703125,8957.650390625,3689400.0,8957.6171875
2011-04-22,8992.669921875,8956.0703125,8980.4296875,8969.4296875,2776600.0,8969.396484375
2011-04-25,9037.08984375,8950.75,9015.91015625,8950.75,2696800.0,8950.716796875
2011-04-26,8966.8603515625,8866.740234375,8894.009765625,8948.1396484375,2392200.0,8948.1064453125
2011-04-27,9060.5,9012.2802734375,9012.2802734375,9049.25,3110000.0,9049.216796875
2011-04-28,9099.75,9021.3603515625,9088.9697265625,9040.76953125,3087000.0,9040.736328125
2011-04-29,9058.7802734375,8943.990234375,9050.490234375,9007.8701171875,3385400.0,9007.8369140625
2011-05-03,9018.7001953125,8895.25,9014.330078125,8946.080078125,2675400.0,8946.046875
2011-05-04,8947.349609375,8864.5498046875,8937.2998046875,8947.349609375,2336800.0,8947.31640625
2011-05-05,9029.580078125,8907.9697265625,8930.240234375,9018.6103515625,2702600.0,9018.5771484375
2011-05-06,9018.400390625,8954.8095703125,8997.73046875,8977.23046875,2796600.0,8977.197265625
2011-05-09,9081.259765625,8984.4296875,9001.7998046875,9035.48046875,2852600.0,9035.447265625
2011-05-10,9055.91015625,9007.9296875,9048.25,9023.2802734375,2172800.0,9023.2470703125
2011-05-11,9082.009765625,9014.3603515625,9073.8798828125,9020.400390625,2358800.0,9020.3671875
2011-05-12,9052.98046875,8963.240234375,8977.76953125,9033.6796875,2339800.0,9033.646484375
2011-05-13,9059.4599609375,8986.1796875,9039.5498046875,9006.6103515625,2471800.0,9006.5771484375
2011-05-16,8996.7001953125,8911.7099609375,8996.7001953125,8911.7099609375,1993800.0,8911.6767578125
2011-05-17,8928.990234375,8854.1396484375,8917.25,8884.08984375,2180000.0,8884.056640625
2011-05-18,8946.990234375,8885.400390625,8885.400390625,8944.83984375,2060600.0,8944.806640625
2011-05-19,9026.1796875,8888.2099609375,8952.25,8892.8798828125,2573200.0,8892.8466796875
2011-05-20,8944.3798828125,8822.75,8944.3798828125,8837.0302734375,2277600.0,8836.998046875
2011-05-23,8776.4599609375,8695.33984375,8767.2998046875,8747.509765625,2123800.0,8747.4775390625
2011-05-24,8756.900390625,8673.3798828125,8730.23046875,8756.6103515625,2153400.0,8756.578125
2011-05-25,8763.6396484375,8682.490234375,8732.2998046875,8727.08984375,2107400.0,8727.0576171875
