Date,High,Low,Open,Close,Volume,Adj Close
2014-01-02,23469.330078125,23173.9296875,23452.759765625,23340.05078125,1042215400.0,23340.05078125
2014-01-03,23097.98046875,22782.419921875,23097.98046875,22817.279296875,1994801200.0,22817.279296875
2014-01-06,22757.44921875,22567.76953125,22732.830078125,22684.150390625,1650597100.0,22684.150390625
2014-01-07,22802.849609375,22644.580078125,22689.25,22712.779296875,1733385800.0,22712.779296875
2014-01-08,23031.189453125,22778.830078125,22834.810546875,22996.58984375,2201299800.0,22996.58984375
2014-01-09,23044.970703125,22709.029296875,22925.23046875,22787.330078125,1710496000.0,22787.330078125
2014-01-10,22932.2109375,22726.83984375,22735.9296875,22846.25,1495208000.0,22846.25
2014-01-13,23067.330078125,22762.240234375,23046.41015625,22888.759765625,1247407800.0,22888.759765625
2014-01-14,22883.0,22637.55078125,22637.55078125,22791.279296875,1165354600.0,22791.279296875
2014-01-15,23010.0703125,22826.98046875,22985.779296875,22902.0,1116090600.0,22902.0
2014-01-16,23085.140625,22936.740234375,23085.140625,22986.41015625,1373020300.0,22986.41015625
2014-01-17,23263.419921875,22849.099609375,22898.48046875,23133.349609375,1725929900.0,23133.349609375
2014-01-20,23089.240234375,22884.619140625,23048.130859375,22928.94921875,1588586200.0,22928.94921875
2014-01-21,23139.650390625,22986.470703125,23040.83984375,23033.119140625,1767000900.0,23033.119140625
2014-01-22,23119.609375,22913.66015625,22954.76953125,23082.25,1768083800.0,23082.25
2014-01-23,23093.849609375,22722.580078125,23082.009765625,22733.900390625,1933806600.0,22733.900390625
2014-01-24,22659.720703125,22435.720703125,22522.439453125,22450.060546875,2004069100.0,22450.060546875
2014-01-27,22044.23046875,21880.73046875,22019.099609375,21976.099609375,2355489900.0,21976.099609375
2014-01-28,22022.140625,21892.19921875,22012.509765625,21960.640625,1832642500.0,21960.640625
2014-01-29,22222.69921875,22109.9296875,22111.630859375,22141.609375,1878771200.0,22141.609375
