Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG
2017-01-03,19881.759766,339180000,19848.571484599994,19774.015429800005,20200.49232455258,19347.53853504743,44.33711550096801,19820.903927545423,19602.787807622855,218.11611992256803,266.17069402351495,-48.05457410094692,0.6029579071456379,0.09556453284017327,-0.004075031969149414,1.0748839694002281,0.5,0.6666666666666666,43.79755682132186,56.20244317867814,18.734147726225533,0.45082903585002215,119.16015699999843,19762.599609
2017-01-04,19942.160156,280010000,19847.99570319999,19810.311425900003,20152.05727378326,19468.565578016747,51.11856525154008,19839.55873192305,19627.926500095236,211.6322318278144,255.26300158437485,-43.630769756560454,0.30379800737404467,0.39261927925618983,0.2619239630421692,1.2060359517433423,0.5,0.6666666666666666,15.309431491433404,98.42199319452115,51.54147879106591,0.45294596952337557,60.40039000000252,19881.759766
2017-01-05,19899.289063,269920000,19861.117578199992,19842.6869142,20062.614654786685,19622.759173613314,44.350053550624715,19848.7480136272,19648.027430680773,200.72058294642557,244.354517856785,-43.63393491035944,-0.21497717731999524,0.21526638883352464,0.022966764676512586,0.8230865308516631,0.5,0.625,35.529782227799465,74.92318739344607,76.51587458888127,0.28159931463747156,-42.871093000001565,19942.160156
2017-01-06,19963.800781,277700000,19889.921874999993,19863.3959962,20041.071946131993,19685.72004626801,68.17214734464442,19866.44843937686,19671.41804922294,195.03039015392278,234.48969231621257,-39.45930216228979,0.32419106931790975,0.43046754889637234,0.3133065388382437,0.9853896752663095,0.5,0.625,5.1025298933296215,100.0,91.11506019598856,0.4060754822384879,64.51171800000157,19899.289063
2017-01-09,19887.380859,287510000,19914.878124999992,19877.024511800002,20010.809374027227,19743.239649572777,58.03741438377813,19869.668811626576,19687.41529439161,182.25351723496715,224.0424572999635,-41.78894006499635,-0.38279244938534707,-0.010646388831368044,-0.03416842037005321,0.44703748564394624,0.4166666666666667,0.625,41.14634212096981,62.01815265767906,78.98044668370787,-0.4367456589994886,-76.41992200000095,19963.800781
2017-01-10,19855.529297,299410000,19909.63203119999,19881.9584962,20003.83030324211,19760.08668915789,61.75685704637568,19867.493501684025,19699.86818347371,167.6253182103137,212.75902948203355,-45.13371127171985,-0.16015966217887087,-0.248467168188489,-0.15812586160518732,0.15141994400692613,0.4166666666666667,0.5833333333333334,56.16927972466195,46.187448649652865,69.40186710244346,-0.4334159577822718,-31.85156199999983,19887.380859
2017-01-11,19954.279297,336150000,19912.055859399992,19889.850976650003,20008.811207655144,19770.89074564486,59.67430956739514,19880.845162501868,19718.713451142325,162.13171135954326,202.63356585753553,-40.50185449799227,0.4973425715471623,0.18680483011213683,0.32354911552115057,0.5011334313688062,0.5,0.5833333333333334,4.732320346523995,95.267679653476,67.82442698693546,0.17771298623941514,98.75,19855.529297
2017-01-12,19891.0,306290000,19910.39804679999,19888.840429750002,20007.37929467919,19770.301564820813,43.227114298362075,19882.407445193887,19731.475417724378,150.9320274695092,192.2932581799303,-41.3612307104211,-0.3171214357489453,-0.08813576348413034,0.023342268016262702,0.11070228788505806,0.4166666666666667,0.5416666666666666,36.1830799872286,63.816920012771405,68.42401610529957,-0.21476348889271374,-63.27929700000095,19954.279297
2017-01-13,19885.730469,263780000,19894.78398439999,19893.50048835,20003.087235061164,19783.913741638837,48.00657006193451,19882.918679625596,19742.901717818866,140.01696180673025,181.8379989052903,-41.821037098560055,-0.026492036599475813,-0.10326544099638842,0.021702573401434243,0.02735161686221739,0.3333333333333333,0.5,38.80211592405789,27.89393003978508,62.32617656867698,-0.2973601295673828,-5.269531000001734,19891.0
2017-01-17,19826.769531,341900000,19882.66171879999,19892.2269532,20004.394249075638,19780.05965732436,29.51891639420832,19874.280349067812,19749.114148424876,125.16620064293602,170.50363925281945,-45.337438609883435,-0.29649872853255826,-0.28505473736925496,-0.27197197490086894,-0.2838409757671598,0.3333333333333333,0.4583333333333333,68.10658637714067,0.0,30.57028335085165,-0.03484051930201987,-58.96093799999653,19885.730469
