Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG
2001-01-02,10646.150391,253300000,10759.70019539999,10666.14252935,10952.705711144781,10379.579347555218,63.14896935467896,10678.206557726826,10648.963739144892,29.242818581933534,13.229345874453013,16.01347270748052,-1.3147939507117055,-0.864695156986989,0.1362158301184483,0.1018768142184967,0.5,0.5416666666666666,40.48694022155703,59.513059778442965,81.60771729673654,-1.3737630955641982,-141.83984300000157,10787.990234
2001-01-03,10945.75,420720000,10810.362109399988,10685.3825196,10993.0987379614,10377.6663012386,70.53128544188463,10719.367087307315,10670.947906615642,48.41918069167332,20.26731283789708,28.15186785377624,2.8141590903438214,1.4368055988947828,2.736173935351138,2.7425302462158876,0.5833333333333334,0.5833333333333334,0.0,100.0,81.60771729673654,2.536393570999488,299.5996090000008,10646.150391
2001-01-04,10912.410156,382800000,10832.212109399989,10686.067041049999,10995.835528349575,10376.298553750423,65.02796110147507,10749.066020952343,10688.83399916263,60.232021789712235,28.260254628260114,31.97176716145212,-0.30459168170294487,0.7854173073709592,2.0421783994234475,2.3162186741285296,0.5833333333333334,0.5416666666666666,5.3188837952015975,92.72786135406925,84.08030704417055,4.575486602578631,-33.339844000000085,10945.75
2001-01-05,10662.009766,272650000,10790.862109399988,10685.948535200001,10995.753767215278,10376.143303184725,41.90232460504206,10735.672750959675,10686.847018928362,48.82573203131324,32.37335010887074,16.4523819224425,-2.2946387316858905,-1.3128222913398615,-0.31220825275420777,-0.1281440057182346,0.5,0.5416666666666666,45.2665985080587,8.527083185641713,67.0849815132368,0.15584020284362143,-250.4003900000007,10912.410156
2001-01-08,10621.349609,225780000,10757.533984399988,10686.14799805,10995.772380048282,10376.52361605172,35.38817521362799,10718.084575273571,10681.99535893367,36.08921633990212,33.116523355077014,2.972692984825109,-0.3813554657364815,-1.3125107818525554,-0.7209779722714902,-0.6051442940341264,0.5,0.5416666666666666,51.75333102479285,0.0,33.75164817990347,0.34937829640524454,-40.660156999998435,10662.009766
2001-01-09,10572.549805,254160000,10742.813867199988,10679.1299805,10992.54000624115,10365.71995475885,36.776949182783895,10695.694610616098,10673.888280864507,21.806329751590965,30.854484634379805,-9.04815488278884,-0.4594501244799409,-1.4371002785932854,-1.3719566998497474,-1.0662887485716332,0.5,0.5,59.5386250023116,0.0,2.842361061880387,2.4578141790707044,-48.79980400000022,10621.349609
2001-01-10,10604.269531,263700000,10674.517773399988,10673.0534668,10987.364842457671,10358.742091142329,47.027700566370434,10681.629213752083,10668.731336430099,12.897877321984197,27.263163171900686,-14.36528584991649,0.3000196412884087,-1.0770204784554587,-1.1659317021135929,-0.655414485426991,0.5,0.5,54.47820730480735,8.499386234243367,2.833128744747605,1.1154406101574244,31.719725999999355,10572.549805
2001-01-11,10609.549805,279720000,10613.945703199988,10665.1174805,10977.314217639065,10352.920743360934,9.01998596075754,10670.54007394407,10664.347519287128,6.192554656941866,23.04904146890892,-16.856486811967056,0.04979384939777843,-0.5077039447918956,-1.096738588605867,-0.5846693045508171,0.5,0.5416666666666666,73.33250961908952,9.914249910828705,6.137878715023841,-0.2445547394926479,5.280274000000645,10604.269531
2001-01-12,10525.379883,247020000,10586.619726599989,10651.664453149997,10963.585429890622,10339.743476409372,8.02550334910436,10648.207736875753,10654.053620302897,-5.845883427144145,17.27005648969831,-23.115939916842454,-0.7933411270696321,-0.6963257271638593,-1.7538754454846273,-1.337940393542671,0.4166666666666667,0.5416666666666666,100.0,0.0,6.137878715023841,-1.562417374159745,-84.16992200000095,10609.549805
2001-01-16,10652.660156,233330000,10592.88183599999,10650.547949249998,10962.277174691819,10338.818723808177,48.616553862915076,10648.89272443333,10653.950400724903,-5.0576762915734435,12.804509933443958,-17.862186225017403,1.2092701110539128,0.519302047013,-0.4492738030821008,-0.12134618517464943,0.4166666666666667,0.5416666666666666,69.72185513367492,30.278144866325068,13.39746492571774,-1.3931108844703495,127.2802730000003,10525.379883
2001-01-17,10584.339844,304800000,10595.23984379999,10658.0169434,10954.796637529114,10361.237249270886,44.938078409764444,10638.961512058971,10648.794063189727,-9.832551130755746,8.277097720604017,-18.109648851359765,-0.6413450818809716,-0.0672081837265567,-0.8681648244223836,-0.7070404423590724,0.3333333333333333,0.5,85.97427395154247,15.233940369310705,15.170695078545075,-2.616857195516738,-68.32031199999983,10652.660156
2001-01-18,10678.280273,307320000,10610.04199219999,10659.65996095,10956.509848575288,10362.810073324714,62.87164021364158,10645.010552203747,10650.978226879379,-5.9676746756322245,5.428143241356768,-11.395817916988992,0.8875416925813537,0.6522748270248829,0.09738261134134263,0.20947465445504754,0.4166666666666667,0.5,63.6271980769745,100.0,48.50402841187841,-1.0169638516563795,93.94042900000022,10584.339844
2001-01-19,10587.589844,363100000,10605.649999999989,10659.820947299999,10956.502359909558,10363.13953469044,48.224362460121654,10636.176597095477,10646.282791110536,-10.106194015059373,2.321275790073539,-12.427469805132912,-0.8492980768571013,-0.1764057546677667,-0.7073209252740805,-0.5611741714367927,0.4166666666666667,0.4583333333333333,85.20114573224994,40.68659406297145,51.9735114774272,-0.5500631199941044,-90.69042900000022,10678.280273
2001-01-22,10578.240234,233850000,10616.222070199987,10672.786474600001,10926.259530136824,10419.313419063179,46.69556658959913,10627.263310465403,10641.24260169494,-13.979291229536102,-0.9388376138483903,-13.040453615687712,-0.08830725535989419,-0.21546359419578448,-0.5092507879197078,-0.6113557688740627,0.3333333333333333,0.4583333333333333,87.42528337236656,34.57175681500939,58.419450292660095,-3.3575567320649493,-9.349609999999302,10587.589844
2001-01-23,10649.80957,269970000,10615.651952999988,10680.912451150001,10919.319084125522,10442.50581817448,63.49122650311808,10630.731965778417,10641.87719193976,-11.14522616134309,-2.9801153233473308,-8.165110837995758,0.6765712861196366,0.2635102383712792,0.37045569254288624,-0.023011198514130478,0.4166666666666667,0.5,70.39996851155819,81.3795746367941,52.21264183825813,-2.4064398445985287,71.56933599999866,10578.240234
2001-01-24,10646.969727,283190000,10628.177929599988,10681.482959,10919.486894253589,10443.479023746413,49.154995442234565,10633.23008288943,10642.254416759037,-9.02433386960729,-4.188959032599323,-4.835374837007967,-0.02666566929045799,0.2457250781963687,0.35554546320946717,-0.05027663822959353,0.4166666666666667,0.4583333333333333,68.5838931777825,79.52225890332885,65.15786345171061,-0.1410619510775594,-2.839842999999746,10649.80957
2001-01-25,10729.519531,249120000,10638.425781199989,10683.33691405,10922.276061015198,10444.397767084802,70.68443524749237,10648.043844137212,10648.718499295404,-0.6746551581927633,-3.4860982577180106,2.8114430995252473,0.775336138982902,0.7933376559087887,1.0477829141464179,0.6675153796518793,0.5,0.5,0.0,100.0,86.96727784670747,1.0184197487326974,82.54980400000022,10646.969727
2001-01-26,10659.980469,232990000,10652.903906199988,10676.1779297,10908.488744116086,10443.867115283912,47.19790663070095,10649.880247962255,10649.552719273523,0.3275286887328548,-2.7233728684278375,3.0509015571606923,-0.6481097480561531,0.16878602767385242,0.32404345898643805,-0.11808977934927703,0.5,0.5,34.06445669975865,54.03266449605445,77.85164113312759,0.8269591121590324,-69.53906199999983,10729.519531
2001-01-29,10702.19043,224980000,10677.69394539999,10667.849462899998,10882.35065326061,10453.348272539386,70.6073452776782,10657.927968275753,10653.451808956965,4.476159318788632,-1.2834664309845434,5.759625749773175,0.39596658852002703,0.38525135832417173,0.6440018424953751,0.19334807147803013,0.5,0.5,13.387453768902018,81.93467213164038,78.6557788758981,0.9234101294176228,42.209961000000476,10659.980469
2001-01-30,10881.200195,242900000,10723.972070399988,10672.50996095,10901.558996531874,10443.460925368125,83.83381011695425,10692.277541617945,10670.322059774968,21.95548184297695,3.364323223807757,18.591158619169192,1.6726460454133303,1.58322152460864,2.110043170445956,1.7717107170038204,0.5,0.5,0.0,100.0,78.6557788758981,2.560432770408196,179.00976499999888,10702.19043
2001-01-31,10887.360352,280560000,10772.050195399988,10684.570458999999,10932.406648393335,10436.734269606663,81.06793660551587,10722.290281676724,10686.398970310154,35.891311366569425,9.869720852360093,26.021590514209333,0.056612844995085156,1.2664340504587375,1.8794592523360043,1.7520338988477044,0.5833333333333334,0.5,0.0,100.0,93.97822404387995,3.439120231514404,6.160157000000254,10881.200195
2001-02-01,10983.629883,221680000,10822.87226579999,10686.464453149998,10943.126521305254,10429.802384994742,85.38291642202938,10762.496374187998,10708.416074953846,54.080299234152335,18.711836528718546,35.368462705433785,0.8842320625707523,1.6314545396874978,2.5157273276177015,2.5796680260123477,0.5833333333333334,0.5,0.0,100.0,99.99999999999982,3.1069209207202997,96.26953099999992,10887.360352
2001-02-02,10864.099609,206940000,10863.696093799988,10684.048925799998,10932.536699236856,10435.56115236314,63.1241619308833,10778.127641082152,10719.948188586894,58.179452495258374,26.605359722026513,31.57409277323186,-1.088258392473719,0.3172385326219432,1.1799290049029592,1.4651761962568242,0.5833333333333334,0.4583333333333333,29.485280222337195,64.49527160558944,88.16509053519628,2.6431479820500052,-119.53027399999883,10983.629883
