Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG
2019/1/2,23346.24023,321570000,23150.67422,23782.57998,25757.9147,21807.24526,69.08584129,23306.40545,23840.84914,-534.4436892,-547.0620342,12.61834506,0.080502958,1.84075073,0.940953158,-2.832647738,0.416666667,0.5,44.60105567,100,82.98469461,-5.086479053,18.779296,23327.46094
2019/1/3,22686.2207,424240000,23112.22852,23625.56953,25406.51463,21844.62443,68.88591273,23210.99241,23755.32111,-544.3286951,-546.5153664,2.186671286,-2.827091319,-1.677459136,-1.410352409,-5.240727599,0.416666667,0.458333333,68.12964012,57.52882166,79.68082182,-5.868295222,-660.019531,23346.24023
2019/1/4,23433.16016,396020000,23171.09648,23545.87402,25200.95712,21890.79093,63.6790717,23245.17207,23731.45734,-486.2852683,-534.4693468,48.18407852,3.292480765,1.15447768,1.894668237,-1.790355065,0.5,0.458333333,28.91073781,100,85.84294055,-0.677406202,746.939453,22686.2207
2019/1/7,23531.34961,334200000,23264.88633,23475.05801,24993.12855,21956.98746,60.52127078,23289.19938,23716.63454,-427.4351596,-513.0625093,85.62734975,0.419019255,1.292278185,2.375153554,-1.066567158,0.5,0.5,7.661030258,100,85.84294055,-0.609449258,98.189453,23433.16016
2019/1/8,23787.44922,317420000,23356.88398,23444.98301,24909.71631,21980.2497,67.72659335,23365.8532,23721.88007,-356.0268701,-481.6553815,125.6285114,1.088333709,1.864805782,3.315615606,0.317876374,0.583333333,0.5,0,100,100,1.988491771,256.09961,23531.34961
2019/1/9,23879.11914,324570000,23463.45977,23417.77598,24825.08784,22010.46412,64.73684375,23444.81719,23733.52741,-288.710218,-443.0663488,154.3561308,0.385370962,1.856327376,3.332461908,1.050245919,0.666666667,0.5,0,100,100,4.459918588,91.669922,23787.44922
2019/1/10,24001.91992,338150000,23726.59961,23399.35996,24763.1592,22035.56073,66.59344702,23530.52531,23753.40834,-222.8830326,-399.0296855,176.146653,0.514260096,1.905120058,3.284118454,1.75383431,0.75,0.541666667,0,100,100,6.934841531,122.800781,23879.11914
2019/1/11,23995.94922,262650000,23839.15742,23372.79395,24662.78606,22082.80183,99.54824553,23602.12898,23771.37433,-169.2453447,-353.0728174,183.8274727,-0.024875939,0.944231921,2.448816074,1.89982965,0.75,0.541666667,0.270201704,99.54619544,99.84873181,10.11256357,-5.970703,24001.91992
2019/1/14,23909.83984,277560000,23914.85547,23338.41689,24523.37063,22153.46316,86.06620366,23649.46912,23781.63103,-132.1619173,-308.8906374,176.7287201,-0.35884963,0.246958919,1.707958043,1.620309351,0.666666667,0.541666667,4.167045993,93.00143402,97.51587649,4.508131714,-86.109375,23995.94922
2019/1/15,24065.58984,291570000,23970.48359,23336.6709,24516.99038,22156.35142,87.18262418,23713.48769,23802.66502,-89.17732975,-264.9479758,175.7706461,0.651405451,0.524695469,2.035277564,2.347095782,0.666666667,0.541666667,0,100,97.51587649,4.005258343,155.75,23909.83984
