index,Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG
1,2012-01-02,6952.2099609375,1326600.0,7048.1619140625,6942.799951171875,7220.0248278340105,6665.57507450974,9.316250241233512,6997.384522957602,7012.973802727949,-15.589279770347275,-45.55147169934455,29.962191928997278,-1.6949768082841168,-1.464871790240375,-0.03773183001060966,-0.194123096014973,0.4166666666666667,0.375,33.20487053998353,0.0,61.284163680518986,2.773562352207468,-119.8701171875,7072.080078125
2,2012-01-03,7053.3798828125,1818200.0,7041.83193359375,6947.654956054687,7229.240522016532,6666.069390092843,42.94554107441619,7005.99919370451,7015.966845697263,-9.967651992753417,-38.43470775802633,28.46705576527291,1.455219598421871,0.06168659120165291,1.0919612967433614,1.1679466445582956,0.4166666666666667,0.4166666666666667,12.01300992620549,63.82154265067812,51.732020698398344,3.9541118134144084,101.169921875,6952.2099609375
3,2012-01-04,7082.97021484375,2132200.0,7047.0919921875,6950.153466796875,7235.785227771255,6664.521705822495,49.65660078742465,7017.840889264392,7020.930058226769,-3.089168962376789,-31.36559999889642,28.276431036519632,0.4195198971680936,0.4863585892220451,0.9737968323125711,1.6505157393057568,0.5,0.4166666666666667,5.814782426371693,82.4881641403485,48.769902263675476,6.778497849843873,29.59033203125,7053.3798828125
4,2012-01-05,7130.85986328125,2209000.0,7058.3,6957.55146484375,7254.206147617333,6660.896782070167,61.61360297545979,7035.228423728524,7029.07300674953,6.155416978994253,-23.861396603318287,30.01681358231254,0.6761238150788474,0.9886139679031595,1.0941790845809833,2.3438090199060237,0.5,0.4583333333333333,0.0,100.0,82.1032355970088,7.0275403887128025,47.8896484375,7082.97021484375
5,2012-01-06,7120.509765625,2354400.0,7067.9859375,6968.911962890625,7272.526995282428,6665.296930498821,57.33127329878701,7048.348630174135,7035.846099999724,12.502530174410822,-16.588611247772466,29.091141422183288,-0.1451451557692991,0.733397992323173,0.7640820382529038,2.181556145886645,0.4166666666666667,0.4583333333333333,2.210521485764104,94.2064912880082,92.23155180945217,2.2110131025724398,-10.35009765625,7130.85986328125
6,2012-01-09,7093.0400390625,1741000.0,7096.151953125,6976.111962890625,7284.534435768095,6667.689490013156,53.11589027095456,7055.224231541576,7040.082688078541,15.141543463035305,-10.24258030561091,25.384123768646212,-0.3857831456830936,0.29521975157464,0.2256124183923004,1.7041903276708705,0.4166666666666667,0.4583333333333333,21.169798428425008,78.83020157157499,91.01223095319433,1.8185985434305607,-27.4697265625,7120.509765625
7,2012-01-10,7178.8701171875,2546400.0,7121.25,6990.239965820312,7308.984714154061,6671.495217486563,87.48929915523897,7074.246675487102,7050.3632383831155,23.88343710398658,-3.4173768236914097,27.30081392767799,1.210060533316041,0.9695133817350275,1.3570783593303322,2.8452441758644453,0.4166666666666667,0.4583333333333333,0.0,100.0,91.01223095319433,0.9582720326311434,85.830078125,7093.0400390625
8,2012-01-11,7188.2099609375,2389000.0,7142.29794921875,7003.52197265625,7332.372012418306,6674.671932894194,82.030753383661,7091.779488633317,7060.574106720667,31.2053819126495,3.5071749235767746,27.698206989072727,0.1301018627936831,0.782343801027294,1.374883871401725,2.852997404435148,0.5,0.5,0.0,100.0,92.94340052385827,1.3483088207554055,9.33984375,7178.8701171875
9,2012-01-12,7186.580078125,2178800.0,7153.4419921875,7024.621484375,7342.904402531451,6706.33856621855,78.38482097710144,7106.36419470896,7069.907882380409,36.456312328550666,10.097002404571555,26.35930992397911,-0.022674390722546834,0.5161319505481599,1.2310820189123153,2.6501913563356974,0.5,0.5,0.690628310381356,99.30937168961864,99.76979056320617,1.4333079189237377,-1.6298828125,7188.2099609375
10,2012-01-13,7181.5400390625,2530000.0,7165.648046875,7044.443994140625,7349.0000866424525,6739.887901638798,68.14417022407288,7117.92970922489,7078.17693102366,39.752778201230285,16.028157563903303,23.724620637326982,-0.07013125864750624,0.3271113463721296,1.0120259484170828,2.4364577861753904,0.5,0.4583333333333333,2.8262380826271185,95.05309055089594,98.12082074683815,1.7695332014951504,-5.0400390625,7186.580078125
