Date,Close,Volume,MA_5,Ma20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS6,BIAS12,BIas24,psy12,psy24,W%R,%K,%D,PROC,MO,LAG
2005-01-03,10729.429688,270620000,10799.293945599997,10688.816455149998,10932.699381738097,10444.933528561898,30.80819131323024,10751.661719937907,10661.435173129328,90.22654680857886,98.35627736915939,-8.129730560580526,-0.4968935312378447,-0.6114027928142187,-0.33983630046582775,0.5994462995186174,0.5,0.5416666666666666,61.142742382460426,0.0,45.472822500305256,0.3552323801476656,-53.58007799999905,10783.009766
2005-01-04,10630.780273,293280000,10754.541992399996,10693.002490300001,10929.399754101587,10456.605226498416,25.949027448205168,10733.064574255151,10659.164439786415,73.90013446873672,93.46504878907487,-19.564914320338147,-0.9194283188260347,-1.3037354412991211,-1.1988905638630205,-0.40438528631667675,0.4166666666666667,0.5416666666666666,100.0,0.0,20.975413153859108,-0.6992517725364036,-98.64941499999986,10729.429688
2005-01-05,10597.830078,263550000,10708.269921999996,10700.8649903,10910.903458349529,10490.826522250472,0.0,10712.259267138976,10654.621153728162,57.638113410814185,86.29966171342274,-28.66154830260855,-0.3099508611205724,-1.2172642508717604,-1.4653736015709404,-0.7160322466308405,0.4166666666666667,0.5,100.0,0.0,0.0,-0.4891101940813098,-32.95019499999944,10630.780273
2005-01-06,10622.879883,232850000,10672.785937599994,10707.297460999998,10897.647868500646,10516.94705349935,9.769427737606705,10698.508592656057,10652.269948489036,46.23864416702054,78.2874582041423,-32.04881403712176,0.2363673017554749,-0.6654022005307451,-1.2028306972553429,-0.4960237142591643,0.4166666666666667,0.5416666666666666,90.24198168921117,9.758018310788835,3.2526727702625564,-0.36316995028884663,25.04980499999874,10597.830078
2005-01-07,10603.959961,283770000,10636.975976599995,10709.854443399998,10892.693317097755,10527.01556970224,10.164689376401146,10683.962649324356,10648.691430897257,35.271218427098574,69.68421024873355,-34.412991821634975,-0.1781053933432595,-0.5379728562069142,-1.2598174054004767,-0.6778004815632206,0.3333333333333333,0.5,97.61213667902835,2.3878633209716553,4.048627210586441,-1.44496252597287,-18.919921999999133,10622.879883
2005-01-10,10621.030273,279500000,10615.296093599993,10713.7449707,10884.571220208647,10542.918721191352,17.106719072919468,10674.280745274455,10646.642456238204,27.63828903625108,61.275026006237056,-33.636736969985975,0.16098053993774253,-0.12495475388578427,-0.9510981192600676,-0.5466219345427774,0.3333333333333333,0.5416666666666666,90.96248742759165,10.027731544944862,7.391204392234729,-1.8016028393561878,17.07031199999983,10603.959961
2005-01-11,10556.219727,292050000,10600.383984399994,10709.6399414,10891.675758481873,10527.604124318128,16.360491395238196,10656.117511693768,10639.944476294633,16.173035399135188,52.25462788481668,-36.08159248568149,-0.6102095967540663,-0.4641981749868089,-1.3478128119433181,-1.198073298874611,0.25,0.5416666666666666,100.0,0.0,4.138531621971784,-2.502053981784607,-64.81054600000061,10621.030273
2005-01-12,10617.780273,293140000,10604.374023399994,10706.7064453,10892.83908914827,10520.57380145173,47.05029910738509,10650.219474971651,10638.302683457994,11.91679151365679,44.1870606105847,-32.27026909692791,0.5831684787930771,0.13672092564628172,-0.6499857647495837,-0.6697512356535592,0.3333333333333333,0.5416666666666666,79.36427942593441,27.144290054115096,12.390673866352932,-1.4694478604030696,61.56054600000061,10556.219727
2005-01-13,10505.830078,271180000,10580.964062399993,10697.42543945,10904.134635450424,10490.716243449577,34.63395368578764,10628.005721591397,10628.489897868514,-0.48417627711751265,35.25281323304426,-35.73698951016177,-1.0543653392854444,-0.775598243738706,-1.4294796360295559,-1.6990495870510638,0.25,0.5,100.0,0.0,9.048096684704644,-3.2125724327985843,-111.95019499999944,10617.780273
2005-01-14,10558.0,223070000,10571.772070199993,10690.04345705,10905.861797955673,10474.225116144327,40.06377171029597,10617.235610577336,10623.268423952328,-6.032813374991747,26.995687911437056,-33.028501286428806,0.496580675802542,-0.18092532200038342,-0.7295082088178482,-1.2165982944317155,0.3333333333333333,0.5416666666666666,85.03916496953772,41.752573495383,22.96562118316564,-2.5042539583450703,52.16992199999913,10505.830078
