Date,Close,Volume,MA_5,Ma20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS6,BIAS12,BIas24,psy12,psy24,W%R,%K,%D,PROC,MO,LAG
2014-01-02,16441.349609,80960000,16496.11796859999,16126.461474650001,16683.081498406813,15569.84145089319,67.45641727117496,16323.764413574467,16147.561288419261,176.20312515520527,138.17109370344176,38.032031451763515,-0.8162714667889518,-0.19227597228841176,0.9390251457597065,2.057755575254544,0.75,0.5416666666666666,16.161684526750967,65.96646701196114,88.65548900398666,4.35400550462763,-135.31054700000095,16576.660156
2014-01-03,16469.990234,72770000,16494.13984359999,16155.472509800002,16720.567549897012,15590.377469702991,64.56471189108518,16346.260693639933,16171.444914017835,174.8157796220985,145.5000308871731,29.315748734925393,0.1741987469466747,-0.132024160847075,0.812917282119877,2.1370938835025637,0.75,0.5416666666666666,12.987939541746307,69.9961269182255,78.6541979767285,3.6854627444400587,28.640625,16441.349609
2014-01-06,16425.099609,89380000,16483.47773419999,16185.652001950006,16740.018505091175,15631.285498808837,41.12315171156573,16358.389757541481,16190.23415068318,168.15560685830133,150.03114608139876,18.124460776902566,-0.272560119114883,-0.34905544734397204,0.25695636570580466,1.7696455853527127,0.75,0.5416666666666666,21.608278119149666,46.26461537977143,60.742403103318985,3.463501392132128,-44.890625,16469.990234
2014-01-07,16530.939453,81270000,16488.80781219999,16211.188964850002,16780.322551614277,15642.055378085724,56.36053183921518,16384.9358645351,16215.471580484425,169.4642840506731,153.91777367525364,15.546510375419444,0.6443787040536678,0.23983082736136135,0.7170398006760508,2.287537251159038,0.75,0.5833333333333334,6.5184883914881375,79.13348101021369,65.13140776940317,2.244992612732627,105.83984399999827,16425.099609
2014-01-08,16462.740234,103260000,16466.02382779999,16233.049462900002,16805.73256653939,15660.366359260614,45.43672149826017,16396.9057675297,16233.787777041134,163.11799048856665,155.75781703791625,7.360173450650393,-0.4125550105237462,-0.13177852107713178,0.15728019044853406,1.7217962632581856,0.6666666666666666,0.5833333333333334,27.87437970562332,24.835371569356873,50.07782265311363,1.7532526857674404,-68.19921899999827,16530.939453
2014-01-09,16444.759766,83990000,16466.70585919999,16256.630957049998,16823.056411571702,15690.205502528293,33.54787793348791,16404.267921140516,16249.415331778828,154.85258936168793,155.5767715026706,-0.7241821409826628,-0.10921916852497647,-0.10763901730746511,-0.0654097015751605,1.4657174877041899,0.5833333333333334,0.5833333333333334,33.17580464884416,12.971817131273822,38.98022323694776,1.3785721771254968,-17.980468000001565,16462.740234
2014-01-10,16437.050781,85190000,16460.11796859999,16286.306982449998,16823.015339363512,15749.598625536484,49.21341731662042,16409.311438041976,16263.31425394336,145.99718409861634,153.66085402185976,-7.663669923243418,-0.0468780639528467,-0.15012100858815786,-0.1842582419975148,1.2579139502813805,0.5,0.5833333333333334,39.269007513906544,7.885410970442643,15.230866557024077,0.874156705333657,-7.708984999997483,16444.759766
2014-01-13,16257.94043,111680000,16426.68613279999,16312.232519550002,16783.85961431278,15840.605424787225,24.978163190963137,16386.0235906509,16262.916192910518,123.10739774038302,147.5501627655644,-24.442765025181387,-1.0896745005316848,-1.0256724508775505,-1.2221335946081864,0.09345183728266082,0.4166666666666667,0.5416666666666666,100.0,0.0,6.952409367238452,-0.6089504613310269,-179.11035100000117,16437.050781
2014-01-14,16373.860352000002,98610000,16395.27031259999,16343.157519549999,16735.483060981827,15950.83197811817,44.82179416119483,16384.15232316615,16271.134278768997,113.01804439715124,140.64373909188177,-27.625694694730527,0.713004962092858,-0.26813132436772724,-0.4644130037317078,0.7171271161143566,0.4166666666666667,0.5416666666666666,63.62951127788039,42.46166184997724,16.782357606806258,-0.643332970105177,115.91992200000095,16257.94043
2014-01-15,16481.939453,101130000,16399.11015639999,16373.025976550003,16704.603553169003,16041.448399931003,45.07040315405985,16399.19649698674,16286.749476860183,112.44702012655762,135.00439529881695,-22.557375172259327,0.6600709831191159,0.44013124494470224,0.19080124954360095,1.249896102073514,0.5,0.5833333333333334,29.71912162098255,82.05121781699553,41.50429322232389,0.021417703325658823,108.07910099999754,16373.860352000002
2014-01-16,16417.009766,87370000,16393.56015639999,16400.113476550003,16634.845684327105,16165.3812687729,45.368865003409375,16401.936999911857,16296.398387166835,105.53861274502196,129.11123878805796,-23.572626043035996,-0.39394445772085096,0.0909416923019184,-0.15975253680146095,0.7032067183434026,0.4166666666666667,0.5833333333333334,50.09115438308388,58.26736456855362,60.92674807850843,-0.5288279711221691,-64.92968699999983,16481.939453
2014-01-17,16458.560547,184970000,16397.86210959999,16414.64301755,16623.41104941071,16205.874985689288,51.333927343315025,16410.648314848495,16308.410399006329,102.23791584216633,123.73657419887964,-21.498658356713307,0.2530959144950644,0.3301980776406657,0.15288257297123115,0.7728617212518435,0.4166666666666667,0.625,37.05437704850447,73.48748533799753,71.26868924118186,-0.7124451360442113,41.550781000001734,16417.009766
2014-01-21,16414.439453,111570000,16429.16191419999,16426.410986299998,16603.38251183138,16249.439460768617,47.958201063957084,16411.231566871804,16316.26440300586,94.9671638659438,117.98269213229248,-23.01552826634868,-0.2680738323014774,0.08423125846235702,-0.10196897431808635,0.3340117231757743,0.4166666666666667,0.5833333333333334,50.89760368330703,69.86593999563986,67.20692996739665,-0.16367364383074187,-44.121094000001904,16458.560547
2014-01-22,16373.339844,87470000,16429.057812599993,16434.0209961,16585.008519367548,16283.03347283245,63.880125107663446,16405.402071045373,16320.49221344987,84.90985759550313,111.36812522493462,-26.45826762943149,-0.2503869176750191,-0.2833056848920617,-0.3032314775296652,-0.041644096899379084,0.3333333333333333,0.5416666666666666,57.729001103421474,51.51782023620714,64.95708185661448,-0.5868272453524558,-41.099608999998964,16414.439453
