Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,BIAS_6_L1
2014-01-02,8612.5400390625,2537600.0,8573.6818359375,8443.9099609375,8621.814335109699,8266.005586765303,93.58763547341489,8507.570605858586,8436.931596684088,70.63900917449791,50.484099433681834,20.154909740816084,0.011963911852165514,0.6604920001406862,1.5619546117183791,2.06941265310753,0.75,0.5833333333333334,3.517787683484285,94.93267653380717,96.47164752494487,3.5924294902990024,1.0302734375,8611.509765625,0.9671675085699414
2014-01-03,8546.5400390625,2539700.0,8585.8119140625,8452.4599609375,8632.81864160855,8272.10128026645,66.78889994214384,8513.565903274572,8445.050740563971,68.51516271060063,54.09031208906559,14.424850621535047,-0.7663244490087072,-0.2639484944303118,0.5922738247704672,1.2174008132107113,0.6666666666666666,0.5416666666666666,24.838401332538357,55.53955615788582,81.65149957757347,2.317873594126312,-66.0,8612.5400390625,0.6604920001406862
2014-01-06,8500.009765625,2640100.0,8578.805859375,8459.074462890625,8636.190985185493,8281.957940595757,52.68422361908864,8511.480343636176,8449.121779457379,62.35856417879586,55.74396250701165,6.6146016717842135,-0.5444340426047318,-0.8341794781180696,-0.10330718616661223,0.6239345364062142,0.6666666666666666,0.5,44.97980247352967,28.63402789542041,59.70208686237091,1.8082285610820013,-46.5302734375,8546.5400390625,-0.2639484944303118
2014-01-07,8512.2998046875,2598900.0,8556.5798828125,8462.458447265624,8640.922053776436,8283.994840754813,44.97253743717291,8511.60641456715,8453.80163317813,57.80478138902072,56.15612628341346,1.6486551056072614,0.14458852873560574,-0.6468664058476729,-0.06154100389734288,0.7099386940056923,0.6666666666666666,0.5416666666666666,40.50075629504404,28.61184648005721,37.59514351112093,1.2477033231279455,12.2900390625,8500.009765625,-0.8341794781180696
2014-01-08,8556.009765625,3206300.0,8545.4798828125,8468.089453125,8650.846318813969,8285.33258743603,31.4250199100282,8518.437699345279,8461.372605951972,57.06509339330842,56.33791970539246,0.7271736879159647,0.5134917935271743,-0.0055524863754367595,0.3069019889124193,1.158254276051588,0.6666666666666666,0.5416666666666666,31.20869384397009,50.98160336833735,36.07582591460477,1.7539271120113211,43.7099609375,8512.2998046875,-0.6468664058476729
2014-01-09,8514.6796875,3819600.0,8525.9078125,8472.1349609375,8655.25559331662,8289.014328558378,27.042583537082315,8517.859543676776,8465.321278659234,52.53826501754156,55.57798876782228,-3.0397237502807144,-0.4830531901804218,-0.3005361594662691,-0.2343789325394317,0.6006503490686467,0.5833333333333334,0.5416666666666666,50.6050705044602,11.886186324001837,30.493212057465247,0.6884645209866949,-41.330078125,8556.009765625,-0.0055524863754367595
2014-01-10,8529.349609375,2730100.0,8522.4697265625,8480.5359375,8657.877470035892,8303.194404964113,31.474562780805417,8519.627246091886,8470.064117971513,49.56312812037322,54.375016638332475,-4.811888517959248,0.17228976794671702,0.03363830767586782,-0.13938457912875596,0.6938540697520253,0.6666666666666666,0.5833333333333334,54.40058727200858,23.772372648003675,28.880054113447404,0.9331929013918616,14.669921875,8514.6796875,-0.3005361594662691
2014-01-13,8566.2001953125,2662700.0,8535.7078125,8489.99892578125,8664.392428351885,8315.605423210616,55.03123906632679,8526.79231520275,8477.185308885659,49.60700631709005,53.421414574083975,-3.8144082569939286,0.4320445007553193,0.4272343564963231,0.19582556467975587,1.0684522394708276,0.6666666666666666,0.5833333333333334,33.09221299904004,58.820109172011,31.492889381338625,1.1625321503229276,36.8505859375,8529.349609375,0.03363830767586782
2014-01-14,8548.1396484375,2289900.0,8542.87578125,8501.71240234375,8657.71262314174,8345.71218154576,64.41781683507199,8530.076520315792,8482.4411858895,47.63533442628978,52.26419854452514,-4.62886411823537,-0.2108349847448451,0.12134142062625715,-0.0760525027681286,0.8034552320576429,0.5833333333333334,0.5833333333333334,48.365180733473025,42.77060860358758,41.78769680786721,0.7335706988773067,-18.060546875,8566.2001953125,0.4272343564963231
2014-01-15,8602.5498046875,2869000.0,8552.1837890625,8514.193408203126,8660.204859654648,8368.181956751603,71.58768126775303,8541.226256372976,8491.338120615277,49.88813575769928,51.78898598715997,-1.9008502294606944,0.6365145925048796,0.5814262947577963,0.4938899471783144,1.361024735398925,0.5833333333333334,0.625,15.18094872941828,100.0,67.19690592519932,0.7909718679236021,54.41015625,8548.1396484375,0.12134142062625715
