Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG
2001-01-02,4935.279785,0.0,4762.469921799975,5054.364550700001,5533.119382917656,4575.609718482346,59.37515505868893,4910.24448832503,5091.634572459902,-181.39008413487227,-173.202800978,-8.187283156872269,4.03335300150673,3.4520812465940134,0.3292052342630631,-3.2045028967735667,0.16666666666666666,0.375,58.342547343680216,75.33711147398604,44.867340001974604,-8.34045437946986,191.33984400000008,4743.939941
2001-01-03,4894.790039,0.0,4797.155956999975,5040.403051650001,5520.748875286146,4560.057228013855,56.29167310541252,4907.866880736564,5077.0534959073175,-169.1866151707536,-172.39956381655074,3.212948645797127,-0.8204143992618503,2.304655197670116,0.22834720993435695,-3.6304766416152257,0.16666666666666666,0.375,63.60280055611184,84.06647736636515,62.91806506571347,-7.995438192218201,-40.489745999999286,4935.279785
2001-01-04,5136.129883,0.0,4901.455956999975,5037.249536050001,5514.020632874344,4560.478439225657,75.42698649853502,4942.984265700169,5081.42952458085,-138.44525888068074,-165.60870282937674,27.163443948696,4.9305453773723995,5.8199123935282975,5.329412326204596,1.2733746800690158,0.25,0.4166666666666667,26.08396549980503,100.0,86.4678629467836,-1.6959762022879004,241.33984399999918,4894.790039
2001-01-05,5295.529785,0.0,5001.133886599975,5043.495019450001,5530.778915523652,4556.211123376349,89.20970595991749,4997.222037900143,5097.288803130417,-100.06676523027454,-152.5003153095563,52.43355007928176,3.103502162739215,6.611353655674978,8.154108690200392,4.383293465946159,0.3333333333333333,0.4583333333333333,0.0,100.0,94.68882578878824,4.754106281244899,159.3999020000001,5136.129883
2001-01-08,5188.509765999999,0.0,5090.047851599975,5042.28400875,5527.914592180981,4556.653425319018,74.68307185093062,5026.650919146275,5104.045911491127,-77.39499234485265,-137.47925071661558,60.08425837176293,-2.0209501852513987,3.1028477072530087,5.701646898243877,2.4029028124874365,0.3333333333333333,0.4166666666666667,15.717437862107445,84.28256213789255,94.76085404596404,2.9415161152720444,-107.0200190000005,5295.529785
2001-01-09,5376.120117,0.0,5178.215917999975,5048.448510700001,5548.255406070761,4548.641615329241,84.09083134459064,5080.41541112377,5124.199556343637,-43.78414521986633,-118.74022961726573,74.9560843973994,3.615881234904882,4.640059209067864,8.733201578511094,5.929617611662648,0.4166666666666667,0.4583333333333333,0.0,100.0,94.76085404596404,8.654799685177428,187.61035100000117,5188.509765999999
2001-01-10,5436.779785,0.0,5286.613867199975,5056.06699215,5575.28611950233,4536.847864797671,81.48070958159686,5135.240699412421,5147.353647355219,-12.1129479427982,-97.41477328237222,85.30182533957402,1.1283168284909681,4.126740099043343,8.823689929794375,6.9162988933113425,0.5,0.4583333333333333,0.0,100.0,94.76085404596404,12.86135037112891,60.65966799999933,5376.120117
2001-01-11,5369.240234000001,0.0,5333.235937399976,5055.52451165,5573.33898171238,4537.71004158762,78.8045083053026,5171.240627810511,5163.7896908103885,7.450937000122394,-76.44163122587331,83.8925682259957,-1.2422712280225074,1.2990623624070168,6.480696222951994,5.416545744630587,0.5,0.4583333333333333,8.214992282514306,90.25178017908581,96.75059339302845,11.598305503877263,-67.53955099999894,5436.779785
2001-01-12,5339.399902,0.0,5342.009960799976,5053.2765136,5565.439655725765,4541.113371474235,66.60513321860014,5197.111285378124,5176.797854602211,20.31343077591282,-57.09061882551608,77.40404960142891,-0.5557645160117949,0.09629515664396435,4.818306138203921,4.722161233165182,0.5,0.4166666666666667,11.844541094404898,82.0328920023517,90.76155739381234,13.090297222277197,-29.84033200000067,5369.240234000001
2001-01-15,5379.660156,0.0,5380.240038799977,5056.251513600001,5575.583076014256,4536.919951185746,58.53370064025803,5225.195727012259,5191.824691742789,33.37103526947067,-38.99828800651873,72.36932327598939,0.7540220762434251,0.586639693019014,4.303270188748704,5.402542766182319,0.5833333333333334,0.4166666666666667,6.9475929950302175,89.46112367963511,87.24859862035737,16.57836689824947,40.260253999999804,5339.399902
