Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,BBands_down_L1,BBands_down_L2
2015-02-25,9699.5400390625,2209800.0,9563.38984375,9470.45849609375,9645.04630010369,9295.87069208381,91.66771550752676,9513.052845552651,9421.944530201037,91.10831535161196,78.19304774301285,12.915267608599123,0.7287072884419868,1.7244880637030318,2.145204491895347,2.940970697381456,0.6666666666666666,0.625,0.0,100.0,99.99999999999982,3.606420881822912,70.169921875,9629.3701171875,9282.079777361429,9241.126588616156
2015-02-26,9622.099609375,2117000.0,9595.3658203125,9485.577978515625,9657.684014409971,9313.471942621276,79.79535210801087,9529.829270756087,9436.770832362072,93.05843839401678,81.16612587321363,11.892312520803143,-0.7983928039435664,0.5110614366254338,1.1210447617053416,1.9131380357819543,0.5833333333333334,0.625,22.93648566957739,74.67941758732997,91.55980586244313,2.504630015902578,-77.4404296875,9699.5400390625,9295.87069208381,9282.079777361429
2015-03-02,9601.3603515625,2202800.0,9616.3759765625,9497.1705078125,9667.668854497315,9326.672161127684,70.73630774962744,9540.834052418611,9448.96264859914,91.8714038194721,83.30718146246531,8.564222357006784,-0.21553775843572992,0.05205557266507084,0.7683948321116959,1.48607972823068,0.5,0.625,31.412493633827108,67.89833322689827,80.85925027140921,1.6153480440287324,-20.7392578125,9622.099609375,9313.471942621276,9295.87069208381
2015-03-03,9605.76953125,1882000.0,9631.6279296875,9503.911962890625,9680.28952250232,9327.534403278929,67.89618053448886,9550.824126084979,9460.577973239946,90.24615284503487,84.69497573897924,5.551177106055646,0.045922447716301586,-0.0919299487865352,0.7337488857245553,1.3400051441114391,0.5,0.625,30.6600038316623,69.33999616833769,70.63924899418845,0.9654234020176441,4.4091796875,9601.3603515625,9326.672161127684,9313.471942621276
2015-03-04,9621.73046875,1910300.0,9630.1,9511.114990234377,9694.25433675549,9327.97564371326,65.978355769426,9561.732794187292,9472.51519512958,89.21759905771249,85.59950040272591,3.6180986549866105,0.1661599047122152,-0.08564800264717605,0.8045069687809707,1.3435441157529189,0.5833333333333334,0.625,25.441279775209146,67.21326990815419,68.15053310112985,1.1530707504122804,15.9609375,9605.76953125,9327.534403278929,9326.672161127684
2015-03-05,9595.08984375,1921600.0,9609.2099609375,9514.789990234374,9701.536900349667,9328.04308011908,42.04118279228582,9566.864647966171,9481.594798731092,85.26984923507734,85.53357016919618,-0.2637209341188367,-0.27687976800560904,-0.3031413857294766,0.4036328695457217,0.9409523693090818,0.5833333333333334,0.5833333333333334,34.15192541030717,48.605051223403244,61.719439099964845,1.4689881203677158,-26.640625,9621.73046875,9327.97564371326,9327.534403278929
2015-03-06,9645.76953125,2120500.0,9613.9439453125,9521.532470703123,9716.777692957516,9326.287248448734,36.273937907274735,9579.003860779068,9493.75589002879,85.24797075027709,85.47645028541238,-0.2284795351352784,0.528183563940378,0.3168522914801392,0.7369429344833005,1.351374854756633,0.6666666666666666,0.5833333333333334,17.581263171339163,68.37592110779904,61.39808074645197,2.3804015416865685,50.6796875,9595.08984375,9328.04308011908,9327.97564371326
2015-03-09,9562.98046875,1785400.0,9606.26796875,9528.336474609376,9719.354955728004,9337.317993490748,35.30973365429415,9576.538723543825,9498.88363660073,77.65508694309392,83.9121776169487,-6.257090673854762,-0.8582940140937757,-0.44214028138356937,-0.27459685032955755,0.4410086998472626,0.6666666666666666,0.5416666666666666,44.650680120058745,0.0,38.993657443733895,1.802061700052676,-82.7890625,9645.76953125,9326.287248448734,9328.04308011908
2015-03-10,9536.5302734375,2012200.0,9592.4201171875,9537.06748046875,9712.158948150727,9361.97601278677,34.33523992902179,9570.383577373621,9501.672276366417,68.71130100720438,80.8720022949998,-12.160701287795431,-0.2765894524090497,-0.6056998041662746,-0.6146074748049553,0.13740504550998975,0.5833333333333334,0.5,53.29906124273582,0.0,22.79197370259949,0.7853394765965348,-26.4501953125,9562.98046875,9337.317993490748,9326.287248448734
2015-03-11,9523.1796875,2230500.0,9572.7099609375,9543.876953125,9705.1391141649,9382.6147920851,30.870564392088745,9563.121440469988,9503.265417931867,59.85602253812067,76.66880634362398,-16.812783805503315,-0.13999416511774676,-0.6022448647562177,-0.7768956124740413,-0.0034770377631060338,0.5,0.4583333333333333,74.31321394476083,0.0,0.0,0.28295325661561993,-13.3505859375,9536.5302734375,9361.97601278677,9337.317993490748
2015-03-12,9596.0,2358800.0,9572.8919921875,9551.2404296875,9707.833511081015,9394.647348293984,45.28280267548947,9568.17968039768,9510.13464623321,58.045034164471865,72.94405190779356,-14.899017743321693,0.7646638506210587,0.20266464966802866,-0.0758593907660004,0.7236671478608879,0.5,0.5,50.94710438810618,59.40158684638182,19.800528948793744,0.6977298519053377,72.8203125,9523.1796875,9382.6147920851,9361.97601278677
2015-03-13,9579.349609375,1941300.0,9559.6080078125,9554.5119140625,9710.582551390977,9398.441276734024,47.0046014436193,9569.898131009577,9515.261680540008,54.63645046956845,69.28253162014855,-14.646081150580102,-0.17351386645477282,0.05620812090810005,-0.2059252871957717,0.4819025091621227,0.4166666666666667,0.5,68.15048202311274,45.81939266481854,35.073659837066586,-0.5194577340341109,-16.650390625,9596.0,9394.647348293984,9382.6147920851
2015-03-16,9512.91015625,1773200.0,9549.5939453125,9554.554931640623,9710.579197503634,9398.530665777616,26.14732944344704,9561.130750277334,9515.087493555564,46.04325672177038,64.63467664047292,-18.591419918702538,-0.6935695619666898,-0.4074077589305104,-0.7372410766330327,-0.28082003942066064,0.3333333333333333,0.5,100.0,0.0,35.073659837066586,-1.9241106491740256,-66.439453125,9579.349609375,9398.441276734024,9394.647348293984
2015-03-17,9539.4404296875,2021100.0,9550.1759765625,9558.71796875,9708.332138961756,9409.103798538243,44.70394375480611,9557.793777878898,9516.891414750522,40.902363128376244,59.88821393805358,-18.985850809677345,0.2788870387898025,-0.08861908399513316,-0.3888137541337055,-0.06925592178795596,0.4166666666666667,0.5,85.78455227121695,19.968687522051038,21.92936006228967,-0.8590555392605118,26.5302734375,9512.91015625,9398.530665777616,9398.441276734024
2015-03-18,9653.4296875,2195500.0,9576.2259765625,9570.314453125,9711.292443864098,9429.336462385902,68.86811783805935,9572.506994743682,9527.005360880114,45.501633863568706,57.010897923156605,-11.509264059587894,1.1949260405018762,0.8993550459049502,0.7558146369512289,1.0345709563216174,0.5,0.5,0.0,100.0,39.98956250735017,0.5423120686125105,113.9892578125,9539.4404296875,9409.103798538243,9398.530665777616
2015-03-19,9736.73046875,2389700.0,9604.3720703125,9587.465966796875,9721.624213008747,9453.307720585002,78.1187314192838,9597.772144590808,9542.540554055659,55.23159053514792,56.65503644555487,-1.4234459104069543,0.8629138445775829,1.3928362768780609,1.5096243165606562,1.8074903229337809,0.5,0.5,0.0,100.0,73.3228958406835,1.3633570644595514,83.30078125,9653.4296875,9429.336462385902,9409.103798538243
2015-03-20,9749.6904296875,2580300.0,9638.440234375,9601.839501953124,9740.75700304124,9462.92200086501,74.02388054233438,9621.144188451835,9557.884989287648,63.25919916418935,57.97586898928176,5.283330174907577,0.13310382760511802,1.2576982737164442,1.5318647147660116,1.8375651756184468,0.5,0.5416666666666666,0.0,100.0,99.99999999999982,1.3299058974172642,12.9599609375,9736.73046875,9453.307720585002,9429.336462385902
2015-03-23,9758.08984375,2206800.0,9687.476171875,9614.928515625,9760.765080178797,9469.091951071206,78.67927721264314,9642.2127508054,9572.71497850708,69.49777229831852,60.280249651089115,9.217522647229409,0.0861505718881499,1.0323469242176813,1.4757925495456683,1.7915483301603965,0.5833333333333334,0.5833333333333334,0.0,100.0,99.99999999999982,1.6987855523434636,8.3994140625,9749.6904296875,9462.92200086501,9453.307720585002
2015-03-24,9731.66015625,1945600.0,9725.9201171875,9625.03603515625,9773.782928807215,9476.289141505284,90.2692285566358,9655.973890104571,9584.488695376927,71.48519472764201,62.52123866639971,8.963956061242314,-0.2708489870784297,0.3797895203664338,1.1256761023544066,1.379177820048124,0.5,0.5833333333333334,10.779721505273557,89.22027849472643,96.40675949824195,0.8904486544254949,-26.4296875,9758.08984375,9469.091951071206,9462.92200086501
2015-03-25,9667.830078125,1966300.0,9728.8001953125,9626.959033203126,9776.870193075076,9477.047873331176,70.78113194424685,9657.797919030789,9590.662131136043,67.1357878947456,63.444148512068885,3.6916393826767115,-0.6559012244586673,-0.498221262933882,0.3712598591147498,0.5945340786400011,0.5,0.5833333333333334,36.81372080425708,63.18627919574292,84.13551923015628,1.0964114139689876,-63.830078125,9731.66015625,9476.289141505284,9469.091951071206
2015-03-26,9619.1201171875,2194600.0,9705.278125,9622.938037109376,9769.113860877938,9476.762213340811,42.95866953667071,9651.847487977977,9592.770130102816,59.07735787515776,62.57079038468665,-3.4934325095288936,-0.5038355095598341,-0.9412478774396184,-0.20575304253424145,0.019666345359149937,0.5,0.5416666666666666,56.680766657107355,43.319233342892645,65.24193034445382,0.8660366127085128,-48.7099609375,9667.830078125,9477.047873331176,9476.289141505284
2015-03-27,9503.7197265625,2251300.0,9656.083984375,9617.01904296875,9772.163150203289,9461.874935734211,7.746496332526997,9629.058601606364,9586.173803914646,42.88479769171863,58.63359184609305,-15.748794154374414,-1.1996979892038349,-1.7366708181011834,-1.3863918014530994,-1.1834400387929225,0.5,0.5,100.0,0.0,35.50183751287834,-0.20434310362790786,-115.400390625,9619.1201171875,9476.762213340811,9477.047873331176
2015-03-30,9521.8701171875,1783800.0,9608.8400390625,9613.04453125,9773.569083042466,9452.519979457531,9.451022380432592,9612.568065541924,9581.410567860783,31.157497681140736,53.1383730131026,-21.980875331961848,0.19098196440147971,-1.1609736145124891,-1.1346853273669384,-0.991441272624095,0.5,0.5,92.86457433534888,7.135425664651117,16.81821966918108,-0.7725081576959151,18.150390625,9503.7197265625,9461.874935734211,9476.762213340811
2015-03-31,9586.4404296875,2184800.0,9579.79609375,9612.078076171874,9772.99844811246,9451.157704231287,24.539589374849715,9608.548429256629,9581.783150218318,26.765279038309018,47.86375421814388,-21.098475179834853,0.6781263733417979,-0.1943376746473632,-0.4703600123810639,-0.3014948841160199,0.5833333333333334,0.5,67.48018043958155,32.51981956041847,13.21841507502302,0.07402193887527023,64.5703125,9521.8701171875,9452.519979457531,9461.874935734211
2015-04-01,9507.66015625,1788200.0,9547.762109375,9606.374560546876,9773.488989628127,9439.260131465624,21.240859805209784,9593.027156486376,9576.292558072515,16.734598413859207,41.63792305728694,-24.903324643427734,-0.8217885879051782,-0.6282891379345541,-1.283799277289704,-1.0385217741314543,0.5833333333333334,0.4583333333333333,98.45090699683271,1.5490930031672905,13.734779409412116,-0.05518815918334664,-78.7802734375,9586.4404296875,9451.157704231287,9452.519979457531
2015-04-02,9600.3203125,1860500.0,9544.0021484375,9606.636083984376,9773.695416697232,9439.576751271516,41.9299105787864,9594.149180488472,9578.072391733813,16.076788754658992,36.52569619676135,-20.448907442102357,0.9745842271096374,0.4583100784514765,-0.3742049813110326,-0.06461941603700791,0.5833333333333334,0.5,62.0236107112007,37.97638928879932,24.015100617461513,0.6381913411088238,92.66015625,9507.66015625,9439.260131465624,9451.157704231287
2015-04-07,9641.900390625,2011600.0,9571.63828125,9606.442626953123,9773.329114930699,9439.556138975551,52.77036832941815,9601.495520509476,9582.80039165168,18.69512885779659,32.9595827289684,-14.26445387117181,0.4331113626579842,0.8533383934927894,0.06726265017173387,0.3505668842339553,0.5833333333333334,0.5416666666666666,45.67732028025721,60.621393164846566,33.38229181893754,-0.1194321318767051,41.580078125,9600.3203125,9439.576751271516,9439.260131465624
2015-04-08,9571.9697265625,1983700.0,9581.658203125,9606.89208984375,9773.355828042384,9440.428351645116,59.33213690552493,9596.953090671479,9581.998120163593,14.954970507887992,29.35866028475232,-14.403689776864324,-0.7252788478347576,0.002885638016357207,-0.5167446412125825,-0.36265019858326497,0.5,0.5,73.16901813993665,41.587870204523675,46.72855088605635,-1.6921567534019657,-69.9306640625,9641.900390625,9439.556138975551,9439.576751271516
2015-04-09,9568.0400390625,2165100.0,9577.978125,9608.467578125,9772.820816030702,9444.114340219301,56.56846890404184,9592.504928885483,9580.964188230177,11.540740655305855,25.795076358863025,-14.254335703557171,-0.041054115425114654,-0.11846758319997265,-0.4008901395725106,-0.3803573818052875,0.4166666666666667,0.4583333333333333,74.71388808906805,46.54798334947031,49.58574890628001,-1.8631400856778009,-3.9296875,9571.9697265625,9440.428351645116,9439.556138975551
2015-04-10,9617.7001953125,2002700.0,9599.9861328125,9613.193603515623,9772.833476143876,9453.553730887374,54.64427278900116,9596.381123720408,9583.685373939978,12.69574978043056,23.17521104317653,-10.479461262745973,0.5190212002380565,0.3453637141278823,0.2381232497632347,0.12686838920727536,0.4166666666666667,0.5,55.191093195124296,82.4865544852541,56.874136013082534,-1.4387001009979299,49.66015625,9568.0400390625,9444.114340219301,9440.428351645116
2015-04-13,9666.51953125,1855700.0,9613.2259765625,9616.719580078125,9777.793370010806,9455.645790145445,75.90830036504023,9607.17164795573,9589.821237444425,17.350410511307928,22.010250936802805,-4.659840425494885,0.5075988536354429,0.5768813427231518,0.8039616804350254,0.6260539681505356,0.5,0.5,35.99884825799021,100.0,76.34484594490797,-0.6693680621200535,48.8193359375,9617.7001953125,9453.553730887374,9444.114340219301
2015-04-14,9642.2197265625,2034000.0,9613.28984375,9619.8630859375,9780.349807627876,9459.376364247126,58.79427885068686,9612.56366004908,9593.702607008725,18.861053040354818,21.38041135751321,-2.519358317158396,-0.25138111611882025,0.25120931543059194,0.5729427948481189,0.3386134883751594,0.5,0.5,39.238510610039796,84.70357529261335,89.06337659262232,-0.2649027895147587,-24.2998046875,9666.51953125,9455.645790145445,9453.553730887374
2015-04-15,9540.0595703125,2435600.0,9606.9078125,9621.220556640625,9778.492777072775,9463.948336208474,32.95835226214248,9601.409184704991,9589.729048734931,11.680135970060293,19.440356280022627,-7.76022030996234,-1.0595086935072429,-0.635607633380871,-0.42420786373894015,-0.7260020045381481,0.5,0.5,77.8564585329279,20.39502803186781,68.36620110816023,-0.8219103817378696,-102.16015625,9642.2197265625,9459.376364247126,9455.645790145445
