Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,BBands_up_L1,BIAS_24_L1
2018/5/17,10833.80957,2510000,10883.49609,10706.33892,11003.1835,10409.49433,65.78272715,10788.21047,10774.40909,13.80138219,-22.79024536,36.59162756,-0.585091359,-0.268240569,0.905020336,0.894965777,0.666666667,0.541666667,27.06010559,65.87422257,78.39775198,1.650700603,-63.76074219,10897.57031,11005.15749,1.440949191
2018/5/18,10830.83984,2570800,10877.86797,10699.31992,10976.7859,10421.85394,59.82583178,10794.76884,10778.58915,16.17969105,-14.99625808,31.17594913,-0.027411656,-0.403506556,0.711620427,0.919999909,0.666666667,0.5,27.73780049,53.43093604,68.78203436,1.996742404,-2.969726563,10833.80957,11003.1835,0.894965777
2018/5/21,10966.2002,2401700,10880.63008,10708.66094,11007.99595,10409.32593,63.53787765,10821.14289,10792.48626,28.65663126,-6.265680213,34.92231148,1.249767825,0.675782241,1.614364269,2.176643958,0.75,0.541666667,0,100,73.10171954,4.299151444,135.3603516,10830.83984,10976.7859,0.919999909
2018/5/22,10938.73047,2535800,10893.43008,10720.74097,11036.30007,10405.18187,47.93080084,10839.23329,10803.31917,35.91412326,2.170280481,33.74384278,-0.250494484,0.444587681,1.040437826,1.869964136,0.666666667,0.541666667,6.077097408,86.6645491,80.03182838,3.887795253,-27.46972656,10966.2002,11007.99595,2.176643958
2018/5/23,10886.17969,2468500,10891.15195,10736.07495,11052.49431,10419.65559,51.87722164,10846.45581,10809.45698,36.99882961,9.135990307,27.8628393,-0.48041024,-0.055470705,0.337791974,1.365509737,0.583333333,0.5,18.31845192,40.88334812,75.84929907,2.652257559,-52.55078125,10938.73047,11036.30007,1.869964136
2018/5/24,10936.92969,2239900,10911.77598,10754.92295,11072.0446,10437.8013,55.91227813,10860.37487,10818.89941,41.47546474,15.60388519,25.87157954,0.466187418,0.350021805,0.615790265,1.851612991,0.583333333,0.5,8.10166477,78.37586304,68.64125342,2.296708258,50.75,10886.17969,11052.49431,1.365509737
2018/5/25,10942.2998,2219900,10934.06797,10777.60894,11079.83706,10475.38082,69.76353635,10872.97871,10828.04018,44.9385305,21.47081425,23.46771624,0.049100775,0.233002125,0.481124101,1.83724424,0.583333333,0.541666667,8.696733661,82.34313789,67.20078302,2.232480523,5.370117188,10936.92969,11072.0446,1.851612991
2018/5/28,10987.76953,2463800,10938.38184,10799.32593,11096.37399,10502.27786,74.75460444,10890.63883,10839.87198,50.76685331,27.33002206,23.43683124,0.415540859,0.408948438,0.723268284,2.14529715,0.583333333,0.583333333,0,100,86.90633364,2.114824628,45.46972656,10942.2998,11079.83706,1.83724424
2018/5/29,10964.12012,2424700,10943.45977,10814.63794,11112.51333,10516.76254,49.49330593,10901.94365,10849.07555,52.8681005,32.43763775,20.43046275,-0.215233984,0.196008512,0.425818936,1.773822551,0.5,0.583333333,10.39262556,84.92992981,89.09102257,0.968227623,-23.64941406,10987.76953,11096.37399,2.14529715
2018/5/30,10821.16992,3159000,10930.45781,10824.75596,11108.7613,10540.75061,31.67355787,10889.51692,10847.00846,42.50845693,34.45180159,8.056655346,-1.303799975,-0.93296232,-0.784159387,0.345522419,0.416666667,0.583333333,100,0,61.64330994,-1.198092204,-142.9501953,10964.12012,11112.51333,1.773822551
2018/5/31,10874.95996,4494100,10918.06387,10842.79497,11088.90466,10596.68528,48.25769547,10887.27739,10849.07894,38.1984435,35.20112997,2.99731353,0.497081549,-0.423471551,-0.291150584,0.693996699,0.5,0.625,67.71298608,32.28701392,39.07231457,0.002110325,53.79003906,10821.16992,11108.7613,0.345522419
2018/6/1,10949.08008,2817400,10919.41992,10863.78047,11067.30121,10660.25973,51.75914353,10896.78549,10856.48644,40.29905835,36.22071565,4.078342706,0.681566805,0.236622636,0.348938197,1.225779711,0.5,0.625,23.22301551,76.77698449,36.35466614,0.472672019,74.12011719,10874.95996,11088.90466,0.693996699
2018/6/4,11109.5,2890900,10943.76602,10889.00996,11082.78156,10695.23837,66.70667377,10929.5108,10875.22818,54.2826215,39.83309682,14.44952468,1.465145206,1.446430642,1.605255965,2.530511557,0.583333333,0.625,0,100,69.68799947,2.544722869,160.4199219,10949.08008,11067.30121,1.225779711
2018/6/5,11100.11035,3024000,10970.96406,10909.44648,11101.74305,10717.14992,62.09736615,10955.75689,10891.88612,63.87076743,44.64063094,19.23013649,-0.084519091,1.187684996,1.311464181,2.254598952,0.583333333,0.625,3.256562235,96.74343776,91.17347408,2.48614615,-9.389648438,11109.5,11082.78156,2.530511557
2018/6/6,11201.83008,3038200,11047.09609,10934.37051,11141.96529,10726.77573,71.91320959,10993.6143,10914.84493,78.76936972,51.4663787,27.30299103,0.916384823,1.747485032,2.056963123,2.919993297,0.583333333,0.666666667,0,100,98.91447925,2.148692151,101.7197266,11100.11035,11101.74305,2.254598952
2018/6/7,11251.75,3563000,11122.4541,10958.94751,11192.95402,10724.941,97.91043673,11033.32749,10939.80086,93.52662318,59.87842759,33.64819559,0.445640771,1.539046707,2.268725558,3.093547119,0.666666667,0.666666667,0,100,98.91447925,2.86157093,49.91992188,11201.83008,11141.96529,2.919993297
2018/6/8,11156.41992,2935100,11163.92207,10973.81948,11218.1036,10729.53536,78.66778335,11052.26478,10955.84672,96.41806484,67.18635504,29.2317098,-0.847246678,0.254354399,1.195123309,2.005319192,0.666666667,0.625,22.13991844,77.86008156,92.62002719,2.482415706,-95.33007813,11251.75,11192.95402,3.093547119
2018/6/11,11149.23047,2763200,11171.86816,10983.66152,11239.29647,10728.02658,73.60438011,11067.18258,10970.17144,97.01114036,73.15131211,23.85982826,-0.064442296,-0.10968983,0.967883498,1.762085383,0.583333333,0.583333333,23.80963181,76.19036819,84.68348325,1.941136931,-7.189453125,11156.41992,11218.1036,2.005319192
2018/6/12,11144.79004,3009100,11180.8041,10997.1645,11256.85506,10737.47394,56.58422643,11079.12219,10983.10615,96.0160383,77.72425735,18.29178096,-0.03982723,-0.202063102,0.773675193,1.551071243,0.5,0.541666667,24.84089868,71.61284805,75.22109926,1.850527202,-4.440429688,11149.23047,11239.29647,1.762085383
2018/6/13,11173.20996,3259400,11175.08008,11010.94648,11277.20578,10744.68718,62.73425698,11093.59723,10997.18792,96.40931634,81.46126915,14.9480472,0.255006346,-0.05660744,0.88967848,1.650642741,0.5,0.541666667,18.24051856,74.05092697,73.95138107,1.687698574,28.41992188,11144.79004,11256.85506,1.551071243
2018/6/14,11013.98047,3145600,11127.52617,11019.95503,11273.52108,10766.38898,22.73822414,11081.3485,10998.43181,82.91669074,81.75235347,1.164337278,-1.425100689,-1.204224103,-0.585399668,0.14317855,0.5,0.5,55.220746,0,48.55459167,0.45475926,-159.2294922,11173.20996,11277.20578,1.650642741
2018/6/15,11087.46973,3547100,11113.73613,11032.78652,11272.36092,10793.21213,27.68529155,11082.29023,11005.02721,77.26301671,80.85448612,-3.591469401,0.667236137,-0.300160247,-0.122131588,0.75980628,0.583333333,0.5,38.1532453,30.90776914,34.98623204,2.460915101,73.48925781,11013.98047,11273.52108,0.14317855
2018/6/19,10904.19043,3158000,11064.72813,11029.68604,11274.1816,10785.19047,22.34615936,11054.89026,10997.55782,57.33243912,76.15007672,-18.8176376,-1.653030866,-1.576174608,-1.794692542,-0.916837304,0.5,0.5,80.71891571,0,10.30258971,0.268786909,-183.2792969,11087.46973,11272.36092,0.75980628
2018/6/20,10927.44043,3060000,11021.2582,11029.12153,11274.50502,10783.73805,26.51068697,11035.28259,10992.36394,42.91865394,69.50379216,-26.58513822,0.213220781,-1.036116642,-1.569312374,-0.716799552,0.5,0.5,86.07169423,6.689500732,12.53242329,-0.197638964,23.25,10904.19043,11274.1816,-0.916837304
2018/6/21,10941.07031,2522200,10974.83027,11031.86606,11271.96408,10791.76805,28.83641846,11020.78839,10988.56441,32.22398494,62.04783072,-29.82384578,0.12473079,-0.607048404,-1.321780319,-0.633311359,0.5,0.541666667,89.38890309,13.70899824,6.799499658,-1.51608702,13.62988281,10927.44043,11274.50502,-0.716799552
2018/6/22,10899.28027,2733900,10951.89023,11029.98359,11273.59414,10786.37305,22.31176215,11002.09484,10981.95077,20.14406753,53.66707808,-33.52301055,-0.381955676,-0.574320042,-1.550085484,-1.038478082,0.5,0.541666667,100,0,6.799499658,-1.809261996,-41.79003906,10941.07031,11271.96408,-0.633311359
2018/6/25,10786.45996,2393700,10891.68828,11022.1916,11285.68031,10758.7029,24.62174604,10968.92024,10967.46997,1.450271787,43.22371682,-41.77344503,-1.035117087,-1.261941978,-2.263575227,-1.996204091,0.416666667,0.5,100,0,4.569666081,-3.708055865,-112.8203125,10899.28027,11273.59414,-1.038478082
2018/6/26,10742.16992,2616000,10859.28418,11009.91162,11300.20209,10719.62115,8.800630131,10934.03558,10950.78108,-16.74550032,31.22987339,-47.97537372,-0.410607736,-1.146602435,-2.288919126,-2.325933012,0.333333333,0.5,100,0,4.62E-14,-4.528896199,-44.29003906,10786.45996,11285.68031,-1.996204091
2018/6/27,10701.03027,2357900,10814.00215,10996.75713,11316.50478,10677.00948,13.31788719,10898.18861,10932.28102,-34.09241054,18.16541661,-52.25782714,-0.382973354,-1.217385477,-2.325969034,-2.631699411,0.333333333,0.5,100,0,4.62E-14,-4.081861848,-41.13964844,10742.16992,11300.20209,-2.325933012
2018/6/28,10654.28027,2259600,10756.64414,10988.41265,11333.7414,10643.0839,4.536943731,10860.66425,10911.68837,-51.02412184,4.327508917,-55.35163076,-0.436873822,-1.233863458,-2.385187948,-2.953081474,0.333333333,0.458333333,100,0,4.62E-14,-4.43932159,-46.75,10701.03027,11316.50478,-2.631699411
2018/6/29,10836.91016,2256100,10744.17012,10986.51016,11334.72527,10638.29504,38.90543931,10857.00977,10906.14924,-49.13947056,-6.365886979,-42.77358358,1.714145659,0.621060454,-0.477984464,-1.250057379,0.416666667,0.458333333,64.80643,63.68069247,21.22689749,-2.762545384,182.6298828,10654.28027,11333.7414,-2.953081474
2018/7/2,10777.94043,2244500,10742.46621,10977.95317,11337.6488,10618.25755,37.53185972,10844.84526,10896.65229,-51.80703569,-15.45411672,-36.35291897,-0.544156274,0.261790275,-0.719215103,-1.709104646,0.333333333,0.416666667,76.17015191,43.11870686,35.59979978,-3.537654198,-58.96972656,10836.91016,11334.72527,-1.250057379
2018/7/3,10715.71973,2685900,10737.17617,10958.26416,11329.91275,10586.61557,41.8875878,10824.97979,10883.24988,-58.2700897,-24.01731132,-34.25277838,-0.577296781,-0.207568629,-1.065848248,-2.184208077,0.333333333,0.416666667,88.16035108,21.42314751,42.74084895,-2.708019531,-62.22070313,10777.94043,11337.6488,-1.709104646
2018/7/4,10721.87012,2081200,10741.34414,10939.35215,11318.62036,10560.08393,47.44887815,10809.11676,10871.29582,-62.17905994,-31.64966104,-30.5293989,0.057395964,-0.118821527,-0.729830145,-2.091087455,0.333333333,0.458333333,84.39716312,27.58769133,30.70984857,-3.29741247,6.150390625,10715.71973,11329.91275,-2.184208077
2018/7/5,10611.80957,2075800,10732.85,10909.85112,11294.61213,10525.09012,40.44298554,10778.76181,10852.07462,-73.31280891,-39.98229061,-33.33051829,-1.026505131,-1.00697707,-1.526699623,-2.999004787,0.333333333,0.416666667,100,0,16.33694628,-2.681362374,-110.0605469,10721.87012,11318.62036,-2.091087455
2018/7/6,10608.57031,2613100,10687.18203,10877.69214,11250.08882,10505.29546,44.60038438,10752.5785,10834.03726,-81.45876034,-48.27758456,-33.18117578,-0.030525028,-0.966813708,-1.313415131,-2.902689276,0.25,0.375,100,0,9.195897109,-2.918067769,-3.239257813,10611.80957,11294.61213,-2.999004787
2018/7/9,10720.28027,2329300,10675.65,10855.88516,11211.12448,10500.64584,33.44973906,10747.60955,10825.61082,-78.00127513,-54.22232267,-23.77895246,1.053016171,0.257950495,-0.103247248,-1.734379115,0.25,0.375,66.40301927,48.92267556,16.30755852,-2.017993055,111.7099609,10608.57031,11250.08882,-2.902689276
2018/7/10,10756.88965,2427500,10683.88398,10836.26812,11167.03297,10505.50326,46.8103933,10749.03725,10820.52036,-71.4831098,-57.6744801,-13.8086297,0.341496435,0.633347404,0.348854392,-1.269383093,0.333333333,0.416666667,55.39268092,64.95552134,37.95939897,-1.306422272,36.609375,10720.28027,11211.12448,-1.734379115
2018/7/11,10676.83984,2140700,10674.87793,10812.87061,11118.25878,10507.48244,44.41090837,10737.92996,10809.87736,-71.94740219,-60.52906452,-11.41833767,-0.744172408,-0.054949701,-0.312962132,-1.806964083,0.333333333,0.375,76.5162738,29.8982123,47.92546973,-1.016275197,-80.04980469,10756.88965,11167.03297,-1.269383093
2018/7/12,10738.37988,2053500,10700.19199,10791.1291,11049.0284,10533.22981,52.04729635,10737.99918,10804.58125,-66.5820737,-61.73966635,-4.84240735,0.576388144,0.49523639,0.264578827,-1.046325458,0.416666667,0.375,43.15071422,76.6425462,57.16542661,-0.035281876,61.54003906,10676.83984,11118.25878,-1.806964083
2018/7/13,10864.54004,2134000,10751.38594,10783.65708,11023.31101,10544.00315,80.13657155,10757.467,10809.02264,-51.55564065,-59.70286121,8.147220564,1.174852796,1.276678087,1.313644119,0.22855985,0.5,0.416666667,0,100,68.8469195,1.527981526,126.1601563,10738.37988,11049.0284,-1.046325458
2018/7/16,10817.4502,1889400,10770.81992,10770.1561,10966.30113,10574.01107,72.54947024,10766.69519,10809.64691,-42.95172034,-56.35263304,13.4009127,-0.433426943,0.511536138,0.746777692,-0.078425664,0.5,0.416666667,18.39664572,81.60335428,86.08196683,1.531496429,-47.08984375,10864.54004,11023.31101,0.22855985
2018/7/17,10778.99023,2029100,10775.24004,10763.89609,10950.27927,10577.51291,57.52867129,10768.58673,10807.37604,-38.78930992,-52.83996841,14.0506585,-0.355536289,0.063205337,0.433733722,-0.293307756,0.416666667,0.416666667,33.42184478,66.57815522,82.72716983,-0.534468968,-38.45996094,10817.4502,10966.30113,-0.078425664
2018/7/18,10842.45996,2388600,10808.36406,10759.64707,10934.43717,10584.85697,60.26590311,10779.95184,10809.97485,-30.02300664,-48.27657606,18.25356942,0.588828129,0.519324115,0.974530614,0.421808891,0.5,0.416666667,8.626050596,91.3739494,79.85181964,0.598625792,63.46972656,10778.99023,10950.27927,-0.293307756
2018/7/19,10835.37988,2052700,10827.76406,10754.36255,10912.48936,10596.23574,73.05702867,10788.47924,10811.85671,-23.37747034,-43.29675492,19.91928458,-0.065299555,0.208207354,0.814972812,0.425451354,0.5,0.416666667,11.39203321,84.46450405,80.80553622,1.116678667,-7.080078125,10842.45996,10934.43717,0.421808891
2018/7/20,10932.11035,2245800,10841.27813,10756.00405,10920.66108,10591.34702,75.5587679,10810.57633,10820.76438,-10.18805299,-36.67501453,26.48696154,0.892727987,0.801788817,1.549440077,1.382803593,0.5,0.416666667,0,100,91.94615115,1.960854143,96.73046875,10835.37988,10912.48936,0.425451354
2018/7/23,10946.88965,2153400,10867.16602,10764.02554,10948.29846,10579.75262,65.38615928,10831.54761,10830.107,1.440614511,-29.05188872,30.49250323,0.135191618,0.810485082,1.423651075,1.503117208,0.583333333,0.458333333,0,100,94.82150135,3.157614881,14.77929688,10932.11035,10920.66108,1.382803593
2018/7/24,10995.38965,2213600,10910.4459,10776.68652,10986.27098,10567.10207,83.07184655,10856.75408,10842.35015,14.40392251,-20.36072648,34.76464898,0.443048222,0.98133506,1.569659952,1.926067366,0.666666667,0.458333333,0,100,100,3.646290919,48.5,10946.88965,10948.29846,1.503117208
2018/7/25,10965.79004,1970700,10935.11191,10789.92451,11011.80719,10568.04184,85.90105967,10873.52884,10851.49385,22.03499073,-11.88158304,33.91657376,-0.269200186,0.422358162,1.105154693,1.641977547,0.583333333,0.416666667,7.652050098,86.32177009,95.44059003,2.290143162,-29.59960938,10995.38965,10986.27098,1.926067366
2018/7/26,11010.61035,2336000,10970.15801,10807.74102,11040.16904,10575.31299,84.81233775,10894.6183,10863.28026,31.33804642,-3.237657145,34.57570357,0.408728531,0.574690514,1.320882163,2.013554914,0.583333333,0.458333333,0,100,95.44059003,2.358680914,44.8203125,10965.79004,11011.80719,1.641977547
2018/7/27,11075.78027,2230900,10998.89199,10819.68452,11079.78265,10559.58639,90.12027771,10922.48938,10879.021,43.46837674,6.103549632,37.36482711,0.591882918,0.801059915,1.609734005,2.502870295,0.666666667,0.5,0,100,95.44059003,3.736502893,65.16992188,11010.61035,11040.16904,2.013554914
2018/7/30,11033.54004,2141500,11016.22207,10832.4645,11107.77532,10557.15368,70.69069931,10939.57409,10890.46685,49.10723933,14.70428757,34.40295176,-0.381374796,0.262373893,0.994325276,1.997350253,0.583333333,0.5,10.5881057,82.42921558,94.14307186,2.748646998,-42.24023438,11075.78027,11079.78265,2.502870295
2018/7/31,11057.50977,2513500,11028.64609,10849.554,11135.96464,10563.14337,71.74994144,10957.71804,10902.8404,54.87763989,22.73895804,32.13868186,0.217244207,0.312130002,1.064968054,2.078770791,0.583333333,0.541666667,5.415081998,92.3999675,91.60972769,1.776142624,23.96972656,11033.54004,11107.77532,1.997350253
2018/8/1,11098.12988,2144000,11055.11406,10868.36699,11167.88777,10568.84622,70.84657636,10979.31986,10917.30629,62.01357402,30.59388123,31.41969278,0.367353211,0.524474352,1.219842702,2.279142125,0.666666667,0.583333333,0,100,91.60972769,2.594693596,40.62011719,11057.50977,11135.96464,2.078770791
2018/8/2,10929.76953,2168200,11038.9459,10884.26499,11160.47401,10608.05597,45.32420612,10971.69674,10918.22949,53.4672428,35.16855355,18.29868926,-1.517015509,-0.946634603,-0.429783299,0.691647478,0.666666667,0.541666667,52.75444539,0,64.1333225,1.398825805,-168.3603516,11098.12988,11167.88777,2.279142125
2018/8/3,11012.42969,1956900,11026.27578,10904.45796,11154.94573,10653.97019,50.2150411,10977.96334,10925.20729,52.75605853,38.68605454,14.07000399,0.756284531,-0.20025184,0.193965192,1.36192625,0.666666667,0.583333333,26.85350934,49.09716301,49.69905434,1.567630659,82.66015625,10929.76953,11160.47401,0.691647478
2018/8/6,11024.09961,1896400,11024.3877,10919.64893,11160.27229,10679.02556,43.00706416,10985.06123,10932.53264,52.52858817,41.45456127,11.0740269,0.105970455,-0.016447405,0.156831671,1.349476153,0.75,0.625,28.17517543,56.02867733,35.04194678,1.741699217,11.66992188,11012.42969,11154.94573,1.36192625
2018/8/7,10983.44043,1987900,11009.57383,10930.97646,11160.98104,10700.97189,43.19186772,10984.81188,10936.30359,48.50828693,42.8653064,5.642980532,-0.368820866,-0.309712056,-0.251332217,0.874604606,0.666666667,0.583333333,43.64964914,31.87858539,45.66814191,0.469534943,-40.65917969,11024.09961,11160.27229,1.349476153
2018/8/8,11075.25,2141000,11004.99785,10950.89697,11157.19938,10744.59456,52.0354609,10998.72543,10946.59592,52.12951765,44.71814865,7.411368999,0.83589082,0.49662034,0.484842212,1.537731102,0.666666667,0.625,13.58982837,86.41017163,58.10581145,1.172573724,91.80957031,10983.44043,11160.98104,0.874604606
2018/8/9,11028.07031,2004300,11024.65801,10965.38149,11149.44649,10781.3165,42.08078065,11003.24003,10952.63106,50.60897385,45.89631369,4.71266016,-0.425992077,0.174650963,0.032067738,0.943427835,0.583333333,0.625,41.61286767,58.38713233,58.89196312,0.297221518,-47.1796875,11075.25,11157.19938,1.537731102
2018/8/10,10983.67969,2143300,11018.90801,10971.33848,11149.5831,10793.09386,58.46661145,11000.23075,10954.93096,45.29979168,45.77700929,-0.477217605,-0.402523957,-0.309939485,-0.384055967,0.436210714,0.583333333,0.583333333,67.97930406,32.02069594,58.9393333,0.163140534,-44.390625,11028.07031,11149.44649,0.943427835
2018/8/13,10748.91992,2883800,10963.87207,10967.91196,11159.95847,10775.86545,21.99497675,10961.56754,10939.67088,21.89666433,41.0009403,-19.10427596,-2.1373508,-2.050227054,-2.320004327,-1.707478777,0.5,0.541666667,100,0,30.13594275,-2.376711384,-234.7597656,10983.67969,11149.5831,0.436210714
2018/8/14,10824.23047,2280700,10932.03008,10970.17397,11154.16307,10786.18488,31.28949332,10940.43876,10931.11974,9.319025114,34.66455726,-25.34553215,0.700633621,-1.063634696,-1.447888608,-1.074363322,0.5,0.583333333,78.43402099,23.07802802,18.36624132,-2.271170053,75.31054688,10748.91992,11159.95847,-1.707478777
2018/8/15,10716.75,2450800,10860.33008,10963.88848,11171.91858,10755.85837,27.81021625,10906.02511,10915.2405,-9.215390871,25.88856763,-35.10395851,-0.992961754,-1.646453693,-2.191382224,-2.048589068,0.5,0.541666667,100,0,7.692676007,-2.871155023,-107.4804688,10824.23047,11154.16307,-1.074363322
2018/8/16,10683.90039,2348700,10791.49609,10956.3145,11191.73506,10720.89395,13.89568596,10871.85207,10898.10419,-26.25211992,15.46043012,-41.71255004,-0.306525853,-1.357453198,-2.213328254,-2.281611252,0.416666667,0.5,100,0,7.692676007,-3.378784038,-32.84960938,10716.75,11171.91858,-2.048589068
2018/8/17,10690.95996,2069100,10732.95215,10944.25698,11206.56737,10681.94659,16.41327509,10844.02252,10882.76018,-38.73765849,4.620812402,-43.35847089,0.066076714,-0.777560388,-1.843881263,-2.169883129,0.416666667,0.541666667,98.2957345,1.803903759,0.601301253,-3.668815613,7.059570313,10683.90039,11191.73506,-2.281611252
2018/8/20,10699.0498,2057400,10722.97813,10931.86499,11215.09003,10648.63995,19.43078056,10821.71902,10869.152,-47.43297715,-5.789945508,-41.64303164,0.075669947,-0.263364952,-1.595899567,-2.066005115,0.5,0.583333333,96.34274856,3.871069167,1.891657642,-2.110929475,8.08984375,10690.95996,11206.56737,-2.169883129
2018/8/21,10792.2002,1972500,10716.57207,10921.70552,11209.62519,10633.78585,56.68028277,10817.17767,10863.45187,-46.2742016,-13.88679673,-32.38740488,0.870641714,0.537379265,-0.571320761,-1.194410946,0.5,0.583333333,72.32658419,31.46695798,12.38064363,-1.999826545,93.15039063,10699.0498,11215.09003,-2.066005115
2018/8/22,10804.2002,2018400,10734.06211,10913.62603,11205.1898,10622.06225,46.15733368,10815.18113,10859.06285,-43.88172274,-19.88578193,-23.99594081,0.111191414,0.680479309,-0.2924303,-1.0727811,0.5,0.625,69.2602722,40.12945722,25.15582812,-1.994715413,12,10792.2002,11209.62519,-1.194410946
2018/8/23,10863.12988,1938600,10769.90801,10906.252,11195.07844,10617.42557,84.51068062,10822.55786,10859.36412,-36.80625315,-23.26987617,-13.53637697,0.545433132,1.000006916,0.344251097,-0.5070156,0.583333333,0.625,54.20220491,100,57.19880507,-1.095381248,58.9296875,10804.2002,11205.1898,-1.0727811
2018/8/24,10809.34961,1748700,10793.58594,10892.93047,11173.71669,10612.14424,76.91930495,10820.52582,10855.65934,-35.13351384,-25.64260371,-9.490910136,-0.495071623,0.304997517,0.052262081,-0.947587058,0.5,0.583333333,67.94446302,69.99362506,70.04102742,-2.400852266,-53.78027344,10863.12988,11195.07844,-0.5070156
2018/8/27,10902.20996,1710800,10834.21797,10886.36396,11159.73448,10612.99345,83.13096164,10833.09261,10859.10753,-26.01491781,-25.71706653,-0.297851283,0.859074365,0.837242096,1.009846967,-0.061097401,0.583333333,0.583333333,44.2162289,100,89.99787502,-1.141272661,92.86035156,10809.34961,11173.71669,-0.947587058
2018/8/28,10989.5498,1940600,10873.68789,10882.96597,11149.34266,10616.58928,86.48942382,10857.16295,10868.76992,-11.60697136,-22.89504749,11.28807614,0.801120544,1.191914603,1.814443109,0.730392306,0.666666667,0.625,11.19229351,100,89.99787502,0.053443995,87.33984375,10902.20996,11159.73448,-0.061097401
2018/8/29,11099.57031,1822900,10932.76191,10883.03799,11149.64802,10616.42796,87.03873247,10894.45639,10885.86625,8.590143681,-16.59800926,25.18815294,1.001137533,1.725135854,2.556104403,1.704287681,0.75,0.625,0,100,100,3.262191859,110.0205078,10989.5498,11149.34266,0.730392306
2018/8/30,11093.75,1915800,10978.88594,10891.23701,11172.75993,10609.71409,85.41885173,10925.11695,10901.26504,23.8519024,-8.508026927,32.35992933,-0.052437278,1.224103259,2.290052313,1.643983314,0.666666667,0.583333333,1.4002246,98.54681286,99.51560429,2.489964825,-5.8203125,11099.57031,11149.64802,1.704287681
2018/8/31,11063.94043,2081900,11029.8041,10893.81255,11180.61628,10607.00882,76.44813269,10946.47441,10913.31507,33.1593328,-0.174554982,33.33388778,-0.268705986,0.644758899,1.743768134,1.359096417,0.666666667,0.583333333,8.571676933,88.40815004,95.6516543,3.23969888,-29.80957031,11093.75,11172.75993,1.643983314
2018/9/3,10964.21973,1897900,11042.20605,10890.81855,11173.33761,10608.2995,68.19555515,10949.20445,10917.08579,32.11866711,6.284089436,25.83457767,-0.901312726,-0.496000308,0.610609338,0.481315787,0.666666667,0.541666667,32.56203512,54.1759379,80.37696693,2.623754675,-99.72070313,11063.94043,11180.61628,1.359096417
2018/9/4,11021.37988,1653400,11048.57207,10892.71553,11178.19077,10607.24029,65.28324667,10960.30837,10924.81128,35.49709058,12.12668967,23.37040092,0.521333553,-0.157220399,0.880233673,1.03476909,0.666666667,0.541666667,18.81070185,73.05828673,71.88079155,3.090647828,57.16015625,10964.21973,11173.33761,0.481315787
2018/9/5,10995.12988,1898700,11027.68398,10888.70952,11165.95651,10611.46253,50.84860042,10965.66552,10930.02006,35.64546122,16.83044398,18.81501724,-0.238173444,-0.403410394,0.413192064,0.768973753,0.583333333,0.541666667,25.55990794,64.01344612,63.74922358,2.767349284,-26.25,11021.37988,11178.19077,1.03476909
2018/9/6,10924.2998,2038400,10993.79395,10883.521,11153.94151,10613.10048,19.73824867,10959.30157,10929.59634,29.7052273,19.40540064,10.29982666,-0.644195011,-0.782469902,-0.333862541,0.153530855,0.5,0.5,43.76068251,11.19264512,49.42145932,1.22402853,-70.83007813,10995.12988,11165.95651,0.768973753
2018/9/7,10846.99023,2491300,10950.40391,10876.68652,11143.52161,10609.85144,15.83032676,10942.0229,10923.47737,18.54553155,19.23342682,-0.687895272,-0.707684444,-1.115259209,-1.071368102,-0.487914726,0.416666667,0.458333333,82.17457196,0,25.06869708,0.396050039,-77.30957031,10924.2998,11153.94151,0.153530855
2018/9/10,10725.7998,2600600,10902.71992,10875.53052,11144.75926,10606.30177,12.6331693,10908.75781,10908.83459,-0.076777531,15.37138595,-15.44816348,-1.117272414,-1.715115927,-2.074460473,-1.50273086,0.333333333,0.458333333,100,0,3.730881705,-1.264185181,-121.1904297,10846.99023,11143.52161,-0.487914726
2018/9/11,10752.2998,2098700,10848.90391,10871.93398,11145.69154,10598.17643,22.05993686,10884.68735,10897.23942,-12.55207066,9.78669463,-22.33876529,0.247067822,-1.152363781,-1.789889931,-1.137209429,0.416666667,0.458333333,92.91008802,7.202061675,2.400687225,-0.527782029,26.5,10725.7998,11144.75926,-1.50273086
2018/9/12,10722.57031,1938500,10794.39199,10872.225,11145.33368,10599.11632,7.532484115,10859.74626,10884.30096,-24.5547006,2.918415585,-27.47311618,-0.276494264,-0.972289155,-1.927336804,-1.29503584,0.333333333,0.458333333,100,0,2.400687225,-1.647736093,-29.72949219,10752.2998,11145.69154,-1.137209429
2018/9/13,10727.23047,1811500,10754.97813,10874.3915,11142.12463,10606.65838,9.436188617,10839.35922,10872.66611,-33.30689449,-4.326646429,-28.98024806,0.043461186,-0.519029087,-1.688149254,-1.15491084,0.333333333,0.5,98.76388428,1.55957396,2.920545212,-2.386988918,4.66015625,10722.57031,11145.33368,-1.29503584
2018/9/14,10868.13965,2068800,10759.20801,10883.25049,11137.50526,10628.99572,42.985221,10843.78698,10872.33082,-28.54384238,-9.170085619,-19.37375676,1.313565324,0.875280157,-0.22039904,0.097666799,0.333333333,0.541666667,61.38744405,48.71642357,16.75866584,-2.085041651,140.9091797,10727.23047,11142.12463,-1.15491084
