index,Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG
1,2015-01-05,17408.7109375,116500.0,17643.40625,17526.548828125,18239.315530769425,16813.782125480575,33.47303955111537,17532.22830813595,17394.690118602866,137.5381895330829,167.23120063750588,-29.693011104422965,-0.2410128314094315,-1.5263286846184658,-0.14711058126323212,-0.6381999796694875,0.5,0.5833333333333334,40.54194318945262,30.839245649141954,60.17307270747788,0.21374485917810487,-42.05859375,17450.76953125
2,2015-01-06,16883.189453125,166000.0,17458.294140625,17484.68681640625,18246.187510141845,16723.186122670657,1.029885999420837,17432.376176595804,17356.80118041932,75.574996176485,148.89995974530171,-73.32496356881671,-3.0187271548232633,-3.616627975608022,-3.061215258957435,-3.5538723109226984,0.5,0.5833333333333334,88.36400410918488,0.0,30.612890566791616,-1.2644357846520797,-525.521484375,17408.7109375
3,2015-01-07,16885.330078125,138600.0,17271.56796875,17434.5927734375,18216.151307461296,16653.034239413704,1.302738346115578,17348.21523836953,17321.877395064184,26.337843305343995,124.38753645731018,-98.04969315196618,0.012679032039196719,-2.7499599632700664,-3.1091970197968077,-3.409557503100802,0.5833333333333334,0.5833333333333334,88.169208839724,0.2204464039680353,10.353230684370137,0.7759312457190604,2.140625,16883.189453125
4,2015-01-08,17167.099609375,140600.0,17159.019921875,17396.92529296875,18152.059244233027,16641.791341704473,23.277398527087467,17320.351295447294,17310.41237390202,9.938921545272024,101.49781347490254,-91.55889192963052,1.668723856426315,-0.5045564862286189,-1.6557119618871856,-1.6986206904329093,0.5833333333333334,0.5833333333333334,62.528392832387205,29.23771001241017,9.819385472126209,2.065247961436659,281.76953125,16885.330078125
5,2015-01-09,17197.73046875,155200.0,17108.412109375,17360.02978515625,18075.39769194006,16644.66187837244,27.087783627403162,17301.48655287848,17302.065566112982,-0.5790132345027814,81.08244813302149,-81.66146136752427,0.17842769059411995,0.1879283579528604,-1.4744436780723833,-1.4137328049882967,0.5833333333333334,0.5833333333333334,63.460608989850165,33.61301566429771,21.02372402689211,-0.07158789161402551,30.630859375,17167.099609375
6,2015-01-13,17087.7109375,149200.0,17044.212109375,17323.7462890625,18015.520349574203,16631.972228550796,31.703269445800586,17268.597996666405,17286.187445474985,-17.58944880857962,61.348068744701266,-78.93751755328088,-0.639732849924102,-0.1008536391321483,-1.854677976276168,-1.896159233212138,0.5,0.5416666666666666,78.93791497124744,21.855921855921856,28.235549177543387,-3.0286438154423605,-110.01953125,17197.73046875
7,2015-01-14,16795.9609375,148500.0,17026.76640625,17292.91533203125,18021.97729507555,16563.85336898695,25.32878905598772,17195.884602948496,17249.874370810172,-53.98976786167623,38.28050142342576,-92.27026928510199,-1.707367365161458,-1.2167144671687085,-3.1413359044075286,-3.3187708207085205,0.4166666666666667,0.5,100.0,0.0,18.48964584007333,-4.758565328990678,-291.75,17087.7109375
8,2015-01-15,17108.69921875,147700.0,17071.440234375,17285.4802734375,18019.086012481814,16551.874534393188,60.95719461805786,17182.471466917956,17239.416952139047,-56.945485221091076,19.23530409452239,-76.18078931561347,1.861985047558402,0.400678717057878,-0.9830878142226244,-1.326471209483303,0.4166666666666667,0.5,70.44814463470361,47.76025914061242,23.205393665511565,-4.175656023399566,312.73828125,16795.9609375
9,2015-01-16,16864.16015625,171100.0,17010.85234375,17260.10927734375,18015.93803442232,16504.280520265176,49.1674872231294,17133.500496045963,17211.62015244356,-78.11965639759728,-0.23568800390154943,-77.88396839369574,-1.4293258615009223,-1.013878486022321,-1.9516841590093035,-2.485750161396498,0.4166666666666667,0.4583333333333333,93.55559082671077,11.130023459812321,19.63009420014172,-5.304077174141924,-244.5390625,17108.69921875
10,2015-01-19,17014.2890625,128000.0,16974.1640625,17255.8537109375,18016.435802077624,16495.271619797375,43.29664605256169,17115.160275500428,17197.003034669964,-81.8427591695363,-16.557102237028506,-65.28565693250779,0.8902246234560395,0.016835346067403854,-0.6916665905880055,-1.4278775918055377,0.4166666666666667,0.5,78.6580522971652,54.34163320467075,37.74397193503197,-4.515818165954717,150.12890625,16864.16015625
11,2015-01-20,17366.30078125,133000.0,17029.88203125,17286.402734375,18010.543506267222,16562.261962482775,55.76826425424526,17153.797276384976,17209.54360849071,-55.74633210573302,-24.39494821076941,-31.351383894963607,2.068918174934763,1.9177805211788714,1.5424932789044297,0.622740145381267,0.5,0.5416666666666666,44.24830461876833,100.0,55.15721888816117,-2.050436245921038,352.01171875,17014.2890625
12,2015-01-21,17280.48046875,136000.0,17126.7859375,17309.440234375,17999.58771896464,16619.29274978536,56.70741486779261,17173.286998287287,17214.798190732137,-41.51119244485017,-27.818197057585564,-13.692995387264602,-0.4941772780571568,1.223268110367564,1.1246012462436261,0.11990669770103848,0.5,0.5416666666666666,48.11752058994533,84.95277623675577,79.76480314714232,-0.9758255198720867,-85.8203125,17366.30078125
13,2015-01-22,17329.01953125,121900.0,17170.85,17315.388671875,18003.978271152202,16626.799072597798,72.32655011174481,17197.24584951232,17223.2590307705,-26.01318125817852,-27.457193897704155,1.444012639525635,0.2808895423236523,0.9820697410305621,1.4480749810301992,0.41144981706087447,0.5833333333333334,0.5416666666666666,18.5932196312138,93.46332710075545,92.80536777917054,-0.45776741618667016,48.5390625,17280.48046875
