Date,Close,Volume,MA_5,Ma20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS6,BIAS12,BIas24,psy12,psy24,W%R,%K,%D,PROC,MO,LAG
2003-01-02,9365.519531,126907400.0,9393.205859400001,9695.1990724,10197.653946804692,9192.74419799531,20.729505821940975,9522.432857152393,9653.109669296366,-130.6768121439727,-80.69777570242516,-49.97903644154755,0.47449968636256906,-0.6081717254923941,-1.7369128341518325,-4.054686566945635,0.4166666666666667,0.4166666666666667,82.78891505432016,26.15034261723906,12.397343164270014,-4.567666378605096,44.22949200000039,9321.290039
2003-01-03,9583.849609,291454400.0,9397.6498046,9663.041064549998,10100.277028462164,9225.805100637832,51.058803119897576,9531.881588205872,9647.979294459597,-116.09770625372585,-87.77776181268531,-28.319944441040533,2.3312116031291725,1.6856247377372706,0.6810798718277956,-1.666580681616952,0.5,0.4583333333333333,42.46570896516156,87.41700058709118,41.53634335996708,-1.486160496984818,218.33007800000087,9365.519531
2003-01-06,9665.959961,234912800.0,9441.7898436,9646.552539149998,10054.879412695489,9238.225665604507,57.63842016485899,9552.509030174198,9649.311195684813,-96.80216551061494,-89.58264255227125,-7.219522958343688,0.8567575175938853,2.3679631329401842,1.5352282276874651,-0.6193674881296171,0.5833333333333334,0.4583333333333333,13.696509628675146,100.0,71.18911440144358,0.0983797378994797,82.1103519999997,9583.849609
2003-01-07,9652.400391,267021800.0,9517.803906199999,9628.678564549999,9999.62595154272,9257.731177557278,67.85328308965418,9567.876931839706,9649.54002496742,-81.66309312771409,-87.99873266735983,6.33563953964574,-0.14028166943284587,1.851965780343211,1.4490419971452246,-0.5809769231878003,0.5,0.4583333333333333,14.284707317349216,96.55524883002816,94.65741647237327,-0.6519301821012597,-13.559570000001258,9665.959961
2003-01-08,9688.209961,202439200.0,9591.1878906,9614.401562599998,9949.694793106202,9279.108332093794,96.93914223372876,9586.389705556674,9652.404464673538,-66.0147591168643,-83.60193795726073,17.587178840396433,0.37099134463371913,1.4875549700234802,1.7010961378816787,0.009736877045633594,0.5833333333333334,0.4583333333333333,6.208760134939334,100.0,98.85174961000955,1.4615633025117556,35.80957000000126,9652.400391
2003-01-09,9675.410156,129623200.0,9653.1660156,9604.74804695,9919.743290026445,9289.752803873556,93.52092999511731,9600.085159471031,9654.10858995698,-54.023430485949575,-77.68623646299851,23.662805977048933,-0.1321173369644787,0.7306983609737223,1.4623968740199125,0.11513268873749652,0.5,0.4166666666666667,3.0777648843381473,96.92223511566185,97.82582798189684,1.2298757218753746,-12.79980500000056,9688.209961
2003-01-10,9721.5,172862200.0,9680.696093800001,9597.92353525,9895.235155945931,9300.611914554069,93.55042197915196,9618.764365706258,9659.100546256463,-40.33618055020452,-70.21622528043972,29.8800447302352,0.4763606219982152,0.5892147845752117,1.8631077777977747,0.7111144596864808,0.5,0.4583333333333333,0.0,100.0,98.97407837188744,0.9638856984209786,46.089844000000085,9675.410156
2003-01-13,9834.080078,197967600.0,9714.3201172,9600.399023499998,9904.989440894848,9295.808606105149,91.29907808080486,9651.889859905295,9672.061993052279,-20.17213314698347,-60.207406853748466,40.035273706765,1.1580525433317992,1.3168819466280182,2.806510449533507,1.954769627125501,0.5833333333333334,0.4583333333333333,0.0,100.0,98.97407837188744,2.7494757414207918,112.58007800000087,9721.5
2003-01-14,9796.30957,168152000.0,9743.101953,9599.52548835,9901.629306186896,9297.421670513104,75.20202699534698,9674.108276842942,9681.265517270627,-7.157240427684883,-49.59737356853575,42.44013314085087,-0.384077694104795,0.7023504232108503,2.202703026986121,1.6410925322888967,0.5833333333333334,0.4583333333333333,6.723721940365185,91.93903365491816,97.3130112183062,2.454389992832144,-37.77050800000143,9834.080078
2003-01-15,9873.490234,215218800.0,9780.1580076,9606.778515650001,9928.25706225078,9285.299969049223,84.30616659034776,9704.782424097873,9695.504385176506,9.278038921367624,-37.822291070555075,47.1003299919227,0.7878544818179052,1.1127368704213074,2.625832845282553,2.4396578247160483,0.6666666666666666,0.5,0.0,100.0,97.3130112183062,4.533813559490425,77.18066400000134,9796.30957
