Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,BIAS_24_L1
2014-01-02,23340.05078125,1042215400.0,23262.8203125,23335.84111328125,23976.423107864903,22695.2591186976,100.0,23233.020194678928,23291.154040878304,-58.133846199380066,-60.92810702528063,2.7942608259005723,0.14442457775462605,0.5778997750539868,0.9262164465975076,-0.3683323678503657,0.6666666666666666,0.5416666666666666,0.0,100.0,100.00000000000016,0.5251572700032143,33.66015625,23306.390625,-0.5723618426202043
2014-01-03,22817.279296875,1994801200.0,23190.366015625,23281.18154296875,23902.580010669022,22659.783075268475,44.46056033498918,23169.060056555245,23256.05220798917,-86.99215143392576,-66.14091590700966,-20.851235526916103,-2.2398044000613893,-1.6011521371850828,-1.181684630478515,-2.4282400611098853,0.5833333333333334,0.5,99.03392903392904,0.966070966070966,66.98869032202379,-1.8441123676391364,-522.771484375,23340.05078125,-0.3683323678503657
2014-01-06,22684.150390625,1650597100.0,23078.548046875,23228.9541015625,23866.49630288183,22591.41190024317,19.65947124022421,23094.45856948905,23213.68911040664,-119.23054091758604,-76.75884090912494,-42.471700008461106,-0.5834565309819082,-1.825700742651392,-1.6053679249291888,-2.8061798781531637,0.5833333333333334,0.5,100.0,0.0,33.655356988690464,-1.86249662644767,-133.12890625,22817.279296875,-2.4282400611098853
2014-01-07,22712.779296875,1733385800.0,22972.130078125,23178.96455078125,23813.767351355425,22544.161750207077,16.054403743569488,23035.73868139458,23176.584679774664,-140.84599838008214,-89.57627240331638,-51.269725976765784,0.12620664982820726,-1.3242365375456144,-1.3540869946869298,-2.480077512603351,0.6666666666666666,0.5,95.63517469127899,4.3648253087210165,1.7769654249308076,-1.5451368105141403,28.62890625,22684.150390625,-2.8061798781531637
2014-01-08,22996.58984375,2201299800.0,22910.169921875,23141.6390625,23725.08080012351,22558.197324876488,38.32749029884872,23029.71578329541,23163.251728958017,-133.53594566260654,-98.36820705517441,-35.16773860743213,1.2495632664120893,0.08871411317756618,-0.06819275010123428,-1.0771047384191408,0.6666666666666666,0.5,52.36480148650622,47.6351985134938,17.333341274071753,-0.6361545620473068,283.810546875,22712.779296875,-2.480077512603351
2014-01-09,22787.330078125,1710496000.0,22799.62578125,23090.4470703125,23605.592135216382,22575.302005408623,28.573524787758092,22992.425674807662,23135.40568074817,-142.98000594050973,-107.29056683224148,-35.68943910826825,-0.9099599855753068,-0.4472166590146635,-0.9411511274761653,-1.7795400255056202,0.6666666666666666,0.5,84.26900044964431,15.730999550355694,22.57700779085698,-0.4430994347659876,-209.259765625,22996.58984375,-1.0771047384191408
2014-01-10,22846.25,1495208000.0,22805.419921875,23045.55009765625,23474.22492371064,22616.875271601864,30.03263317843367,22969.937109452643,23113.986741433488,-144.0496319808517,-114.64237986196352,-29.407252118888177,0.2585643937793351,0.17035489189490766,-0.697276416123129,-1.3692623825114865,0.75,0.5416666666666666,75.28594102215169,24.71405897784832,29.360085680566087,0.14935141212599218,58.919921875,22787.330078125,-1.7795400255056202
2014-01-13,22888.759765625,1247407800.0,22846.341796875,23023.07607421875,23434.810112151717,22611.342036285776,54.72593258334109,22957.448287325307,23097.30326174397,-139.85497441866391,-119.68489877330359,-20.170075645360317,0.1860688980686108,0.30434693296465115,-0.5006835227555753,-1.0390929231981465,0.75,0.5833333333333334,68.80480970517031,31.195190294829683,23.88008294101138,-0.1431001226243816,42.509765625,22846.25,-1.3692623825114865
2014-01-14,22791.279296875,1165354600.0,22862.041796875,23001.73408203125,23415.06274679708,22588.40541726542,57.43321624493159,22931.88382725603,23074.634819901825,-142.75099264579694,-124.29811754780226,-18.45287509799468,-0.42588794564744825,-0.20092431456458068,-0.7848890958676688,-1.2913008657244471,0.6666666666666666,0.5416666666666666,83.66689397029965,16.333106029700346,24.080785100792927,-1.6750604359816748,-97.48046875,22888.759765625,-1.0390929231981465
2014-01-15,22902.0,1116090600.0,22843.123828125,22984.53603515625,23384.18277903058,22584.889291281917,61.78649725171114,22927.28631537049,23061.84705546465,-134.56074009416625,-126.35064205707506,-8.210098037091186,0.4858029322653308,0.1456073166548601,-0.17933044787451075,-0.6487687868925409,0.6666666666666666,0.5416666666666666,66.7861747776345,69.7253842932068,39.084560205912425,-1.468126779803839,110.720703125,22791.279296875,-1.2913008657244471
