index,Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG
1,2018-01-02,2695.81005859375,3367250000,2684.016064453125,2667.0200317382814,2708.811383269543,2625.22868020702,61.89668983694669,2677.537403729055,2657.004731048756,20.532672680298674,21.86074823942755,-1.3280755591288766,0.8303361477520035,0.44363209545962484,0.5690056110608702,1.27753337315941,0.5,0.5,0.0,100.0,60.58095286705105,1.2377700482092566,22.199951171875,2673.610107421875
2,2018-01-03,2713.06005859375,3538660000,2690.528076171875,2670.701037597656,2715.1484817980286,2626.2535933972836,73.49033047357717,2683.002427554393,2661.1569775335706,21.845450020822227,21.857688595706488,-0.012238574884261055,0.6398818768781632,0.9001345508368432,1.0207982927896708,1.7885298801882843,0.5833333333333334,0.5,0.0,100.0,66.66666666666656,2.3020293514472967,17.25,2695.81005859375
3,2018-01-04,2723.989990234375,3695260000,2698.80205078125,2675.4220336914063,2721.5024723224387,2629.341595060374,80.47657990275415,2689.308206428236,2665.8112747706673,23.496931657568894,22.185537208078973,1.3113944494899208,0.4028636080503971,1.0342671277911308,1.2763678538710825,2.0423992261945787,0.5833333333333334,0.5416666666666666,0.0,100.0,99.99999999999989,1.8005736799549057,10.929931640625,2713.06005859375
4,2018-01-05,2743.14990234375,3236620000,2709.9240234375,2681.1160278320312,2731.1577090098067,2631.074346654256,84.24031333208119,2697.5915442613923,2671.540061998303,26.051482263089383,22.958726219081058,3.0927560440083255,0.7033767443369519,1.3656283221863044,1.8215535891591927,2.6070816168885593,0.5833333333333334,0.5416666666666666,0.0,100.0,99.99999999999989,1.9697710160592328,19.159912109375,2723.989990234375
5,2018-01-08,2747.7099609375,3242650000,2724.743994140625,2686.6525268554688,2740.4914907005627,2632.8135630103748,84.17588817705301,2705.3020699038707,2677.1822767345393,28.119793169331388,23.990939609131125,4.1288535602002625,0.16623439316436486,1.1592677241874718,1.7822702894198932,2.6089506653548185,0.6666666666666666,0.5833333333333334,0.0,100.0,99.99999999999989,2.4702864830891915,4.56005859375,2743.14990234375
6,2018-01-09,2751.2900390625,3453480000,2735.839990234375,2691.6420288085938,2750.0650179351246,2633.219039682063,100.0,2712.3771420821213,2682.6717406106845,29.705401471436744,25.13383198159225,4.571569489844492,0.13029315960912052,0.8105657616710963,1.6887511109096467,2.5641444141208125,0.75,0.625,0.0,100.0,99.99999999999989,2.6888136255481943,3.580078125,2747.7099609375
7,2018-01-10,2748.22998046875,3576350000,2742.873974609375,2696.0540283203127,2757.6536640183726,2634.4543926222527,94.7727083159563,2717.892963372372,2687.5279065260966,30.365056846275365,26.18007695452888,4.184979891746487,-0.11122268282527975,0.37711286202203315,1.3768758551405957,2.2615901531538745,0.6666666666666666,0.625,3.9393167953686157,96.06068320463137,98.68689440154367,2.37132615235778,-3.06005859375,2751.2900390625
8,2018-01-11,2767.56005859375,3641320000,2751.58798828125,2701.226525878906,2768.6318988872367,2633.8211528705756,94.95207410390657,2725.5340549448915,2693.4562140866633,32.07784085822823,27.359629735268754,4.718211122959474,0.70336464787794,0.7488832948192831,1.8263041744745643,2.760536159649265,0.75,0.6666666666666666,0.0,100.0,98.68689440154367,3.1386245479353447,19.330078125,2748.22998046875
9,2018-01-12,2786.239990234375,3573970000,2760.206005859375,2707.3960205078124,2782.193763329697,2632.5982776859278,95.52427475682393,2734.8734296048124,2700.329086393901,34.54434321091139,28.79657243039728,5.747770780514113,0.6749602987881185,1.047256560805818,2.1823101979184556,3.2157831048192573,0.8333333333333334,0.6666666666666666,0.0,100.0,98.68689440154367,3.9447860561229247,18.679931640625,2767.56005859375
10,2018-01-16,2776.419921875,4325970000,2765.947998046875,2713.6165161132812,2789.7018332332136,2637.531198993349,78.18047214915546,2741.26519764638,2705.965444577686,35.29975306869392,30.09720855805661,5.202544510637306,-0.35244876226720684,0.4890352877970482,1.5311135906639575,2.6540646221330717,0.75,0.625,8.718883580588384,86.58092712138651,95.52697570712871,3.4965742665734254,-9.820068359375,2786.239990234375
