round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,gru_1_model,gru_2_model,gru_layers,lr,optimizer
50,0.0005008018342778087,0.0,0.00040331705443820816,0.010050251,64,50,30,30,1,0.1,Adam
50,0.001849286025390029,0.0,0.0011383991883880454,0.010050251,64,50,30,30,1,0.01,Adam
50,0.00036901666317135096,0.0,0.00792502195822384,0.010050251,64,50,30,30,1,0.001,Adam
50,0.0005567441694438457,0.0,0.000642329834965549,0.010050251,64,50,30,30,2,0.1,Adam
50,0.0001873780129244551,0.0,0.0001359658742682709,0.010050251,64,50,30,30,2,0.01,Adam
50,0.004074412398040295,0.0,0.0035584874746001248,0.010050251,64,50,30,30,2,0.001,Adam
50,1.8887720216298476e-05,0.0,2.6336762076156008e-05,0.010050251,64,50,30,50,1,0.1,Adam
50,0.0010662616696208715,0.0,0.001054537615647549,0.010050251,64,50,30,50,1,0.01,Adam
50,0.0002632497635204345,0.0,0.006391582360032515,0.010050251,64,50,30,50,1,0.001,Adam
50,0.27501794695854187,0.0,0.4233372058700677,0.0050251256,64,50,30,50,2,0.1,Adam
50,0.0005333859007805586,0.0,0.00025696261600478924,0.010050251,64,50,30,50,2,0.01,Adam
50,0.0024963943287730217,0.0,0.003506095040982692,0.010050251,64,50,30,50,2,0.001,Adam
50,0.0007345855701714754,0.0,0.0004633756836492512,0.010050251,64,50,30,70,1,0.1,Adam
50,0.00033563669421710074,0.0,0.00046178939531150103,0.010050251,64,50,30,70,1,0.01,Adam
50,0.0005765740061178803,0.0,0.006341818501311706,0.010050251,64,50,30,70,1,0.001,Adam
50,0.27501794695854187,0.0,0.4233372133580883,0.0050251256,64,50,30,70,2,0.1,Adam
50,0.0007854553987272084,0.0,0.00031970472726736913,0.010050251,64,50,30,70,2,0.01,Adam
50,0.002460306044667959,0.0,0.00259419337228577,0.010050251,64,50,30,70,2,0.001,Adam
50,0.27501794695854187,0.0,0.4233372079667134,0.0050251256,64,50,50,30,1,0.1,Adam
50,0.27501794695854187,0.0,0.4233372212205101,0.0050251256,64,50,50,30,1,0.01,Adam
50,0.00034542512730695307,0.0,0.0060665895132787865,0.010050251,64,50,50,30,1,0.001,Adam
50,0.005836036521941423,0.0,0.0025765284452465686,0.010050251,64,50,50,30,2,0.1,Adam
50,0.27501794695854187,0.0,0.4233372187494633,0.0050251256,64,50,50,30,2,0.01,Adam
50,0.0039380984380841255,0.0,0.0031297796273641477,0.010050251,64,50,50,30,2,0.001,Adam
50,7.683994044782594e-05,0.0,0.0003157539225748539,0.010050251,64,50,50,50,1,0.1,Adam
50,0.27501794695854187,0.0,0.4233372079667134,0.0050251256,64,50,50,50,1,0.01,Adam
50,0.27501794695854187,0.0,0.42333722399107776,0.0050251256,64,50,50,50,1,0.001,Adam
50,0.27501794695854187,0.0,0.42333722384131733,0.0050251256,64,50,50,50,2,0.1,Adam
50,6.777636735932902e-05,0.0,0.0001441117459415264,0.010050251,64,50,50,50,2,0.01,Adam
50,0.27501794695854187,0.0,0.4233372212953903,0.0050251256,64,50,50,50,2,0.001,Adam
50,3.0054447961447295e-06,0.0,8.200187819317246e-05,0.010050251,64,50,50,70,1,0.1,Adam
50,0.0009147062664851546,0.0,0.0007030048343849055,0.010050251,64,50,50,70,1,0.01,Adam
50,0.27501794695854187,0.0,0.42333720901503635,0.0050251256,64,50,50,70,1,0.001,Adam
50,0.27501794695854187,0.0,0.4233372245901194,0.0050251256,64,50,50,70,2,0.1,Adam
50,1.7158128684968688e-05,0.0,2.7674011221850505e-05,0.010050251,64,50,50,70,2,0.01,Adam
50,0.002555444138124585,0.0,0.002921078372840306,0.010050251,64,50,50,70,2,0.001,Adam
50,0.27501794695854187,0.0,0.42333721096192173,0.0050251256,64,50,70,30,1,0.1,Adam
50,0.0006270183948799968,0.0,0.0005803719511309442,0.010050251,64,50,70,30,1,0.01,Adam
50,0.0013088721316307783,0.0,0.004209872855846981,0.010050251,64,50,70,30,1,0.001,Adam
50,0.27501794695854187,0.0,0.42333721021311965,0.0050251256,64,50,70,30,2,0.1,Adam
50,0.27501794695854187,0.0,0.42333721545473413,0.0050251256,64,50,70,30,2,0.01,Adam
50,0.00338452379219234,0.0,0.002731719130331922,0.010050251,64,50,70,30,2,0.001,Adam
50,0.27501794695854187,0.0,0.4233372266867652,0.0050251256,64,50,70,50,1,0.1,Adam
50,0.0008990351343527436,0.0,0.0005724750264388645,0.010050251,64,50,70,50,1,0.01,Adam
50,0.0016634272178635001,0.0,0.003994549247295825,0.010050251,64,50,70,50,1,0.001,Adam
50,0.007768738083541393,0.0,0.08143462806041517,0.0050251256,64,50,70,50,2,0.1,Adam
50,9.530269267088443e-07,0.0,6.836087439424504e-06,0.010050251,64,50,70,50,2,0.01,Adam
50,0.27501794695854187,0.0,0.4233372202470674,0.0050251256,64,50,70,50,2,0.001,Adam
50,0.27501794695854187,0.0,0.4233372181504216,0.0050251256,64,50,70,70,1,0.1,Adam
50,0.0013907210668548942,0.0,0.0007658728700243498,0.010050251,64,50,70,70,1,0.01,Adam
50,0.0013740204740315676,0.0,0.00466789986151996,0.010050251,64,50,70,70,1,0.001,Adam
50,0.27501794695854187,0.0,0.42333721186048423,0.0050251256,64,50,70,70,2,0.1,Adam
50,2.1499840840988327e-06,0.0,8.639223056916445e-06,0.010050251,64,50,70,70,2,0.01,Adam
50,0.002667750231921673,0.0,0.002189887836154307,0.010050251,64,50,70,70,2,0.001,Adam
80,2.7784739359049127e-05,0.0,2.4383831168504445e-05,0.010050251,64,80,30,30,1,0.1,Adam
80,4.90480633743573e-05,0.0,5.213572487136204e-05,0.010050251,64,80,30,30,1,0.01,Adam
80,0.0034113500732928514,0.0,0.003656461844852559,0.010050251,64,80,30,30,1,0.001,Adam
80,0.000182802599738352,0.0,0.0001166372585521915,0.010050251,64,80,30,30,2,0.1,Adam
80,1.6548065104871057e-05,0.0,1.548142658770184e-05,0.010050251,64,80,30,30,2,0.01,Adam
80,0.002187645761296153,0.0,0.0021236329602695365,0.010050251,64,80,30,30,2,0.001,Adam
80,3.120666224276647e-05,0.0,3.193001403682748e-05,0.010050251,64,80,30,50,1,0.1,Adam
80,0.0004200194380246103,0.0,0.00024971080096859727,0.010050251,64,80,30,50,1,0.01,Adam
80,0.000885740970261395,0.0,0.0028758670320973064,0.010050251,64,80,30,50,1,0.001,Adam
80,0.0008268685196526349,0.0,0.0004091414259676471,0.010050251,64,80,30,50,2,0.1,Adam
80,2.587099970696727e-06,0.0,1.095036916570339e-05,0.010050251,64,80,30,50,2,0.01,Adam
80,0.002928177360445261,0.0,0.001969138246928178,0.010050251,64,80,30,50,2,0.001,Adam
80,0.00011724012438207865,0.0,0.00010214846976974222,0.010050251,64,80,30,70,1,0.1,Adam
80,0.0005178367719054222,0.0,0.00019588055023010914,0.010050251,64,80,30,70,1,0.01,Adam
80,0.0010093633318319917,0.0,0.004420578704407467,0.010050251,64,80,30,70,1,0.001,Adam
80,0.27501794695854187,0.0,0.423337220097307,0.0050251256,64,80,30,70,2,0.1,Adam
80,1.1208371688553598e-06,0.0,1.3371924334439687e-05,0.010050251,64,80,30,70,2,0.01,Adam
80,0.002829692792147398,0.0,0.0017198379802044912,0.010050251,64,80,30,70,2,0.001,Adam
80,0.0001741344021866098,0.0,0.00014133748803732345,0.010050251,64,80,50,30,1,0.1,Adam
80,0.00022529605485033244,0.0,0.00013443604297409462,0.010050251,64,80,50,30,1,0.01,Adam
80,0.0024190410040318966,0.0,0.0028083177187465994,0.010050251,64,80,50,30,1,0.001,Adam
80,0.27501794695854187,0.0,0.42333722473987984,0.0050251256,64,80,50,30,2,0.1,Adam
