round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,gru_1_model,gru_2_model,gru_layers,lr,optimizer
50,3.2138003007275984e-05,0.0,0.00032440289622172715,0.01,64,50,30,30,1,0.1,Adam
50,2.861467146431096e-05,0.0,2.490233018761501e-05,0.01,64,50,30,30,1,0.01,Adam
50,0.00019892756245099008,0.0,0.00029528803890571,0.01,64,50,30,30,1,0.001,Adam
50,0.00039655895670875907,0.0,0.001262236030306667,0.01,64,50,30,30,2,0.1,Adam
50,7.994832412805408e-05,0.0,5.4711368138669057e-05,0.01,64,50,30,30,2,0.01,Adam
50,0.00040055756107904017,0.0,0.000974223508965224,0.01,64,50,30,30,2,0.001,Adam
50,0.11441002041101456,0.0,0.3332262182235718,0.005,64,50,30,50,1,0.1,Adam
50,1.8944030671264045e-05,0.0,3.8946179556660355e-05,0.01,64,50,30,50,1,0.01,Adam
50,0.0006656312616541982,0.0,0.002014795634895563,0.01,64,50,30,50,1,0.001,Adam
50,0.11441002041101456,0.0,0.333226215839386,0.005,64,50,30,50,2,0.1,Adam
50,8.108821930363774e-06,0.0,3.0213887803256513e-05,0.01,64,50,30,50,2,0.01,Adam
50,0.0001937756605912,0.0,0.0006437921070028096,0.01,64,50,30,50,2,0.001,Adam
50,0.11441002041101456,0.0,0.3332262098789215,0.005,64,50,30,70,1,0.1,Adam
50,6.583810318261385e-05,0.0,5.93792884319555e-05,0.01,64,50,30,70,1,0.01,Adam
50,0.0009558465098962188,0.0,0.0027471553906798364,0.01,64,50,30,70,1,0.001,Adam
50,0.11441002041101456,0.0,0.3332262110710144,0.005,64,50,30,70,2,0.1,Adam
50,0.11441002041101456,0.0,0.3332262098789215,0.005,64,50,30,70,2,0.01,Adam
50,0.11441002041101456,0.0,0.3332262086868286,0.005,64,50,30,70,2,0.001,Adam
50,0.11441002041101456,0.0,0.3332262122631073,0.005,64,50,50,30,1,0.1,Adam
50,0.11441002041101456,0.0,0.3332262134552002,0.005,64,50,50,30,1,0.01,Adam
50,0.11441002041101456,0.0,0.3332262134552002,0.005,64,50,50,30,1,0.001,Adam
50,0.11441002041101456,0.0,0.3332262337207794,0.005,64,50,50,30,2,0.1,Adam
50,3.667529017548077e-05,0.0,2.3815330641809852e-05,0.01,64,50,50,30,2,0.01,Adam
50,0.00042250161641277373,0.0,0.0009083825047127902,0.01,64,50,50,30,2,0.001,Adam
50,0.11441002041101456,0.0,0.333226215839386,0.005,64,50,50,50,1,0.1,Adam
50,1.787229484762065e-05,0.0,2.6321663171984254e-05,0.01,64,50,50,50,1,0.01,Adam
50,0.0005224653868936002,0.0,0.0017358038062229753,0.01,64,50,50,50,1,0.001,Adam
50,0.11441002041101456,0.0,0.33322621703147887,0.005,64,50,50,50,2,0.1,Adam
50,2.5673705749795772e-05,0.0,3.388263372471556e-05,0.01,64,50,50,50,2,0.01,Adam
50,0.0003856643452309072,0.0,0.0005473834567237645,0.01,64,50,50,50,2,0.001,Adam
50,0.11441002041101456,0.0,0.33322620272636416,0.005,64,50,50,70,1,0.1,Adam
50,3.5301859497849364e-06,0.0,3.6096788426220884e-05,0.01,64,50,50,70,1,0.01,Adam
50,0.0003547008673194796,0.0,0.0010989562701433898,0.01,64,50,50,70,1,0.001,Adam
50,0.11441002041101456,0.0,0.3332262134552002,0.005,64,50,50,70,2,0.1,Adam
50,2.176666384912096e-05,0.0,2.157921451725997e-05,0.01,64,50,50,70,2,0.01,Adam
50,0.00016948750999290496,0.0,0.00032683345722034574,0.01,64,50,50,70,2,0.001,Adam
50,0.11441002041101456,0.0,0.33322621703147887,0.005,64,50,70,30,1,0.1,Adam
50,1.1280128092039376e-05,0.0,1.4598727721022443e-05,0.01,64,50,70,30,1,0.01,Adam
50,0.11441002041101456,0.0,0.333226215839386,0.005,64,50,70,30,1,0.001,Adam
50,0.11441002041101456,0.0,0.33322620391845703,0.005,64,50,70,30,2,0.1,Adam
50,1.9866178263328038e-05,0.0,2.805147523758933e-05,0.01,64,50,70,30,2,0.01,Adam
50,0.00016668807074893266,0.0,0.0006222934182733297,0.01,64,50,70,30,2,0.001,Adam
50,0.11441002041101456,0.0,0.33322619915008544,0.005,64,50,70,50,1,0.1,Adam
50,1.0061854482046328e-05,0.0,4.032336124510039e-05,0.01,64,50,70,50,1,0.01,Adam
50,0.0008771851425990462,0.0,0.0010315797198563815,0.01,64,50,70,50,1,0.001,Adam
50,0.04714668542146683,0.0,0.07033731907606125,0.005,64,50,70,50,2,0.1,Adam
50,4.5859022065997124e-05,0.0,2.9194487433414905e-05,0.01,64,50,70,50,2,0.01,Adam
50,0.00031949253752827644,0.0,0.0007389171048998832,0.01,64,50,70,50,2,0.001,Adam
50,0.11441002041101456,0.0,0.333226215839386,0.005,64,50,70,70,1,0.1,Adam
50,8.662098480272107e-06,0.0,1.4896888678777032e-05,0.01,64,50,70,70,1,0.01,Adam
50,0.11441002041101456,0.0,0.3332261979579926,0.005,64,50,70,70,1,0.001,Adam
50,0.11441002041101456,0.0,0.3332262146472931,0.005,64,50,70,70,2,0.1,Adam
50,0.00010543152166064829,0.0,3.2372005662182347e-05,0.01,64,50,70,70,2,0.01,Adam
50,0.00025039081810973585,0.0,0.0005058054369874299,0.01,64,50,70,70,2,0.001,Adam
80,0.11441002041101456,0.0,0.3332262229919434,0.005,64,80,30,30,1,0.1,Adam
80,2.534356553951511e-06,0.0,2.21080137998797e-05,0.01,64,80,30,30,1,0.01,Adam
80,0.0001571140601299703,0.0,0.000665282984264195,0.01,64,80,30,30,1,0.001,Adam
80,0.0005319612100720406,0.0,0.0014174943789839745,0.01,64,80,30,30,2,0.1,Adam
