round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,gru_1_model,gru_2_model,gru_layers,lr,optimizer
50,0.3639315664768219,0.0,0.4675561664173904,0.0,64,50,30,30,1,0.1,Adam
50,0.3639315664768219,0.0,0.4675561438486414,0.0,64,50,30,30,1,0.01,Adam
50,0.0014397019986063242,0.0,0.0006959954450738807,0.004854369,64,50,30,30,1,0.001,Adam
50,0.3639315664768219,0.0,0.46755613921915445,0.0,64,50,30,30,2,0.1,Adam
50,0.3639315664768219,0.0,0.46755614326995554,0.0,64,50,30,30,2,0.01,Adam
50,0.0020897791255265474,0.0,0.0010903757596750138,0.004854369,64,50,30,30,2,0.001,Adam
50,0.3639315664768219,0.0,0.46755614037652615,0.0,64,50,30,50,1,0.1,Adam
50,0.3639315664768219,0.0,0.4675561542649871,0.0,64,50,30,50,1,0.01,Adam
50,0.0003665139083750546,0.0,0.0008394853997460195,0.004854369,64,50,30,50,1,0.001,Adam
50,0.3639315664768219,0.0,0.46755613458966744,0.0,64,50,30,50,2,0.1,Adam
50,0.3639315664768219,0.0,0.4675561348790104,0.0,64,50,30,50,2,0.01,Adam
50,0.0012470385991036892,0.0,0.0007995086099310479,0.004854369,64,50,30,50,2,0.001,Adam
50,0.3639315664768219,0.0,0.4675561473207566,0.0,64,50,30,70,1,0.1,Adam
50,0.00013455195585265756,0.0,0.00012858954523305762,0.004854369,64,50,30,70,1,0.01,Adam
50,0.0023598340339958668,0.0,0.0014395861619703688,0.004854369,64,50,30,70,1,0.001,Adam
50,0.009984059259295464,0.0,0.0016501280806904424,0.004854369,64,50,30,70,2,0.1,Adam
50,0.3639315664768219,0.0,0.4675561438486414,0.0,64,50,30,70,2,0.01,Adam
50,0.0004246602766215801,0.0,0.0004988275274794856,0.004854369,64,50,30,70,2,0.001,Adam
50,0.3639315664768219,0.0,0.4675561380617827,0.0,64,50,50,30,1,0.1,Adam
50,4.3451822421047837e-05,0.0,6.394318562934572e-05,0.004854369,64,50,50,30,1,0.01,Adam
50,0.0008701487677171826,0.0,0.0007721878711396412,0.004854369,64,50,50,30,1,0.001,Adam
50,0.3639315664768219,0.0,0.4675561470314137,0.0,64,50,50,30,2,0.1,Adam
50,4.210611223243177e-05,0.0,2.916810340536261e-05,0.004854369,64,50,50,30,2,0.01,Adam
50,0.0007298140553757548,0.0,0.0007233738637013921,0.004854369,64,50,50,30,2,0.001,Adam
50,0.3639315664768219,0.0,0.4675561664173904,0.0,64,50,50,50,1,0.1,Adam
50,8.36234976304695e-05,0.0,7.381924554915846e-05,0.004854369,64,50,50,50,1,0.01,Adam
50,0.0019065069500356913,0.0,0.0006632860603027986,0.004854369,64,50,50,50,1,0.001,Adam
50,0.3639315664768219,0.0,0.4675561337216387,0.0,64,50,50,50,2,0.1,Adam
50,7.17254588380456e-05,0.0,7.009935644833887e-05,0.004854369,64,50,50,50,2,0.01,Adam
50,0.0007570073939859867,0.0,0.0005421783829908095,0.004854369,64,50,50,50,2,0.001,Adam
