round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,gru_1_model,gru_2_model,gru_layers,lr,optimizer
50,0.2002827227115631,0.0,0.10482602536678315,0.005,64,50,30,30,1,0.1,Adam
50,5.08359880768694e-05,0.0,7.370173450908623e-05,0.005,64,50,30,30,1,0.01,Adam
50,0.2002827227115631,0.0,0.1048260235786438,0.005,64,50,30,30,1,0.001,Adam
50,0.2002827227115631,0.0,0.10482602179050446,0.005,64,50,30,30,2,0.1,Adam
50,1.6346106349374168e-05,0.0,6.203491997439415e-05,0.005,64,50,30,30,2,0.01,Adam
50,0.2002827227115631,0.0,0.1048260235786438,0.005,64,50,30,30,2,0.001,Adam
50,0.2002827227115631,0.0,0.10482602238655091,0.005,64,50,30,50,1,0.1,Adam
50,6.54373798170127e-05,0.0,6.813486863393336e-05,0.005,64,50,30,50,1,0.01,Adam
50,0.0045259129256010056,0.0,0.0008348818100057542,0.005,64,50,30,50,1,0.001,Adam
50,0.2002827227115631,0.0,0.10482602953910827,0.005,64,50,30,50,2,0.1,Adam
50,2.6808795155375265e-05,0.0,0.00013448153622448445,0.005,64,50,30,50,2,0.01,Adam
50,0.004498675465583801,0.0,0.0005995635665021837,0.005,64,50,30,50,2,0.001,Adam
50,0.2002827227115631,0.0,0.1048260235786438,0.005,64,50,30,70,1,0.1,Adam
50,4.2412499169586226e-05,0.0,0.0001905738515779376,0.005,64,50,30,70,1,0.01,Adam
50,0.00632626935839653,0.0,0.0011465362668968736,0.005,64,50,30,70,1,0.001,Adam
50,0.2002827227115631,0.0,0.10482602715492248,0.005,64,50,30,70,2,0.1,Adam
50,1.8744165572570637e-05,0.0,9.91897119092755e-05,0.005,64,50,30,70,2,0.01,Adam
50,0.003503230167552829,0.0,0.0007444998202845454,0.005,64,50,30,70,2,0.001,Adam
50,0.2002827227115631,0.0,0.10482602775096893,0.005,64,50,50,30,1,0.1,Adam
50,0.00015549411182291806,0.0,9.160170695395209e-05,0.005,64,50,50,30,1,0.01,Adam
50,0.2002827227115631,0.0,0.10482602596282958,0.005,64,50,50,30,1,0.001,Adam
50,0.2002827227115631,0.0,0.10482602626085281,0.005,64,50,50,30,2,0.1,Adam
50,1.505723048467189e-05,0.0,6.843420182121918e-05,0.005,64,50,50,30,2,0.01,Adam
50,0.00483099278062582,0.0,0.0008349478803575039,0.005,64,50,50,30,2,0.001,Adam
50,0.2002827227115631,0.0,0.10482602298259736,0.005,64,50,50,50,1,0.1,Adam
50,0.2002827227115631,0.0,0.1048260235786438,0.005,64,50,50,50,1,0.01,Adam
50,0.0042899721302092075,0.0,0.0006461649993434548,0.005,64,50,50,50,1,0.001,Adam
50,0.2002827227115631,0.0,0.10482602566480637,0.005,64,50,50,50,2,0.1,Adam
50,6.967214721953496e-05,0.0,4.274020524462685e-05,0.005,64,50,50,50,2,0.01,Adam
50,0.002332412637770176,0.0,0.0004874856537207961,0.005,64,50,50,50,2,0.001,Adam
50,0.2002827227115631,0.0,0.10482602447271347,0.005,64,50,50,70,1,0.1,Adam
50,0.0002286778762936592,0.0,0.00010079876228701324,0.005,64,50,50,70,1,0.01,Adam
50,0.005687036085873842,0.0,0.0008400018746033311,0.005,64,50,50,70,1,0.001,Adam
50,0.2002827227115631,0.0,0.1048260235786438,0.005,64,50,50,70,2,0.1,Adam
