round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,gru_1_model,gru_2_model,gru_layers,lr,optimizer
50,0.09153414517641068,0.0,0.3563768742372043,0.0050251256,64,50,30,30,1,0.1,Adam
50,1.6221059922827408e-05,0.0,6.993970906185853e-05,0.010050251,64,50,30,30,1,0.01,Adam
50,0.003449996467679739,0.0,0.0012416998114572586,0.010050251,64,50,30,30,1,0.001,Adam
50,0.00044736554264090955,0.0,0.0004890654234615758,0.010050251,64,50,30,30,2,0.1,Adam
50,0.09153414517641068,0.0,0.3563768695946315,0.0050251256,64,50,30,30,2,0.01,Adam
50,0.0023909483570605516,0.0,0.0020048253263941214,0.010050251,64,50,30,30,2,0.001,Adam
50,0.09153414517641068,0.0,0.35637687348840225,0.0050251256,64,50,30,50,1,0.1,Adam
50,9.03028339962475e-05,0.0,3.170533959540871e-05,0.010050251,64,50,30,50,1,0.01,Adam
50,0.0020545837469398975,0.0,0.0022770205814503694,0.010050251,64,50,30,50,1,0.001,Adam
50,0.09153414517641068,0.0,0.3563768790295376,0.0050251256,64,50,30,50,2,0.1,Adam
50,1.1235324564040639e-05,0.0,2.2342245454948813e-05,0.010050251,64,50,30,50,2,0.01,Adam
50,0.0025970202405005693,0.0,0.0010539920304886688,0.010050251,64,50,30,50,2,0.001,Adam
50,0.09153414517641068,0.0,0.35637688752844104,0.0050251256,64,50,30,70,1,0.1,Adam
50,1.8983653717441484e-05,0.0,3.4950829355131564e-05,0.010050251,64,50,30,70,1,0.01,Adam
50,0.004242134280502796,0.0,0.0017371473789458448,0.010050251,64,50,30,70,1,0.001,Adam
50,0.09153414517641068,0.0,0.3563768752855272,0.0050251256,64,50,30,70,2,0.1,Adam
50,3.678115172078833e-05,0.0,3.0569975017408355e-05,0.010050251,64,50,30,70,2,0.01,Adam
50,0.09153414517641068,0.0,0.3563768751357668,0.0050251256,64,50,30,70,2,0.001,Adam
50,0.09153414517641068,0.0,0.3563768787300167,0.0050251256,64,50,50,30,1,0.1,Adam
50,7.291473593795672e-06,0.0,1.8722389536355762e-05,0.010050251,64,50,50,30,1,0.01,Adam
50,0.0017059848178178072,0.0,0.0007597358935938483,0.010050251,64,50,50,30,1,0.001,Adam
50,0.0009737260406836867,0.0,0.0020194398107629585,0.010050251,64,50,50,30,2,0.1,Adam
50,2.1468767954502255e-05,0.0,2.2548546883114964e-05,0.010050251,64,50,50,30,2,0.01,Adam
50,0.0022600702941417694,0.0,0.0013021979808290232,0.010050251,64,50,50,30,2,0.001,Adam
50,0.09153414517641068,0.0,0.3563768802276209,0.0050251256,64,50,50,50,1,0.1,Adam
50,4.774517583427951e-05,0.0,2.927165453696779e-05,0.010050251,64,50,50,50,1,0.01,Adam
