round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,gru_1_model,gru_2_model,gru_layers,lr,optimizer
50,0.5436012148857117,0.0,0.16409849195908277,0.0051282053,64,50,30,30,1,0.1,Adam
50,0.5436012148857117,0.0,0.16409848359150764,0.0051282053,64,50,30,30,1,0.01,Adam
50,0.016753245145082474,0.0,0.0012402807481777973,0.0051282053,64,50,30,30,1,0.001,Adam
50,0.5436012148857117,0.0,0.16409848508162375,0.0051282053,64,50,30,30,2,0.1,Adam
50,0.5436012148857117,0.0,0.16409849203549898,0.0051282053,64,50,30,30,2,0.01,Adam
50,0.5436012148857117,0.0,0.16409849172983415,0.0051282053,64,50,30,30,2,0.001,Adam
50,0.5436012148857117,0.0,0.16409848989584508,0.0051282053,64,50,30,50,1,0.1,Adam
50,1.3962669981992804e-05,0.0,2.379426176701553e-05,0.0051282053,64,50,30,50,1,0.01,Adam
50,0.007953139953315258,0.0,0.0008928348728192922,0.0051282053,64,50,30,50,1,0.001,Adam
50,0.5436012148857117,0.0,0.16409849341099078,0.0051282053,64,50,30,50,2,0.1,Adam
50,2.3019912987365387e-05,0.0,2.4253036805860646e-05,0.0051282053,64,50,30,50,2,0.01,Adam
50,0.0022527105174958706,0.0,0.0005659525700582144,0.0051282053,64,50,30,50,2,0.001,Adam
50,0.5436012148857117,0.0,0.16409849195908277,0.0051282053,64,50,30,70,1,0.1,Adam
50,2.7604135539149866e-05,0.0,2.5786058027640534e-05,0.0051282053,64,50,30,70,1,0.01,Adam
50,0.010740866884589195,0.0,0.0010954405509460813,0.0051282053,64,50,30,70,1,0.001,Adam
50,0.5436012148857117,0.0,0.16409849203549898,0.0051282053,64,50,30,70,2,0.1,Adam
50,0.5436012148857117,0.0,0.164098493487407,0.0051282053,64,50,30,70,2,0.01,Adam
50,0.005174663849174976,0.0,0.0006052996082685124,0.0051282053,64,50,30,70,2,0.001,Adam
50,0.5436012148857117,0.0,0.164098488061856,0.0051282053,64,50,50,30,1,0.1,Adam
50,0.5436012148857117,0.0,0.164098493487407,0.0051282053,64,50,50,30,1,0.01,Adam
50,0.003984513692557812,0.0,0.0004925259027797252,0.0051282053,64,50,50,30,1,0.001,Adam
50,0.5436012148857117,0.0,0.16409849302890972,0.0051282053,64,50,50,30,2,0.1,Adam
50,8.397396595682949e-05,0.0,1.5044569474225565e-05,0.0051282053,64,50,50,30,2,0.01,Adam
50,0.5436012148857117,0.0,0.1640984893609316,0.0051282053,64,50,50,30,2,0.001,Adam
50,0.5436012148857117,0.0,0.16409849081283961,0.0051282053,64,50,50,50,1,0.1,Adam
50,1.498709934821818e-05,0.0,2.339234889428227e-05,0.0051282053,64,50,50,50,1,0.01,Adam
50,0.010127967223525047,0.0,0.0007026481507823635,0.0051282053,64,50,50,50,1,0.001,Adam
50,0.5436012148857117,0.0,0.1640984886731857,0.0051282053,64,50,50,50,2,0.1,Adam
50,0.5436012148857117,0.0,0.16409849597093387,0.0051282053,64,50,50,50,2,0.01,Adam
50,0.005165935959666967,0.0,0.0005602272728887888,0.0051282053,64,50,50,50,2,0.001,Adam
50,0.5436012148857117,0.0,0.16409848852035328,0.0051282053,64,50,50,70,1,0.1,Adam
50,9.542330371914431e-05,0.0,1.770512420849767e-05,0.0051282053,64,50,50,70,1,0.01,Adam
50,0.001324374694377184,0.0,0.00023300762539013074,0.0051282053,64,50,50,70,1,0.001,Adam
50,0.5436012148857117,0.0,0.1640984881382722,0.0051282053,64,50,50,70,2,0.1,Adam
50,0.5436012148857117,0.0,0.16409848928451537,0.0051282053,64,50,50,70,2,0.01,Adam
50,0.0014444573316723108,0.0,0.0002663935935393406,0.0051282053,64,50,50,70,2,0.001,Adam
50,0.5436012148857117,0.0,0.16409848416462922,0.0051282053,64,50,70,30,1,0.1,Adam
50,2.6802244974533096e-05,0.0,1.572031415563311e-05,0.0051282053,64,50,70,30,1,0.01,Adam
50,0.003963965456932783,0.0,0.00040935738406215724,0.0051282053,64,50,70,30,1,0.001,Adam
50,0.5436012148857117,0.0,0.16409849937145526,0.0051282053,64,50,70,30,2,0.1,Adam
50,8.58199655340286e-06,0.0,1.2262153774290943e-05,0.0051282053,64,50,70,30,2,0.01,Adam
50,0.0012152864364907146,0.0,0.0003465425784293658,0.0051282053,64,50,70,30,2,0.001,Adam
50,0.5436012148857117,0.0,0.16409849203549898,0.0051282053,64,50,70,50,1,0.1,Adam
50,5.7239980378653854e-05,0.0,1.0717999551464648e-05,0.0051282053,64,50,70,50,1,0.01,Adam
50,0.5436012148857117,0.0,0.1640984961619744,0.0051282053,64,50,70,50,1,0.001,Adam
50,0.5436012148857117,0.0,0.16409848714486147,0.0051282053,64,50,70,50,2,0.1,Adam
50,0.5436012148857117,0.0,0.1640984881382722,0.0051282053,64,50,70,50,2,0.01,Adam
50,0.0014228157233446836,0.0,0.00021187451978524525,0.0051282053,64,50,70,50,2,0.001,Adam
50,0.5436012148857117,0.0,0.16409848630428314,0.0051282053,64,50,70,70,1,0.1,Adam
50,3.5534034395823255e-05,0.0,1.6569190430369092e-05,0.0051282053,64,50,70,70,1,0.01,Adam
50,0.0014451972674578428,0.0,0.000309989754206095,0.0051282053,64,50,70,70,1,0.001,Adam
50,0.5436012148857117,0.0,0.16409849386948805,0.0051282053,64,50,70,70,2,0.1,Adam
50,0.00011789773270720616,0.0,1.8310742859448044e-05,0.0051282053,64,50,70,70,2,0.01,Adam
50,0.0013542708475142717,0.0,0.00018589244571511442,0.0051282053,64,50,70,70,2,0.001,Adam
80,0.5436012148857117,0.0,0.1640984902015099,0.0051282053,64,80,30,30,1,0.1,Adam
80,0.00013127250713296235,0.0,9.407035087441238e-06,0.0051282053,64,80,30,30,1,0.01,Adam
80,0.0026411714497953653,0.0,0.0005611349640485759,0.0051282053,64,80,30,30,1,0.001,Adam
80,0.0015954629052430391,0.0,0.00022775897627863554,0.0051282053,64,80,30,30,2,0.1,Adam
80,0.5436012148857117,0.0,0.16409848718306957,0.0051282053,64,80,30,30,2,0.01,Adam
80,7.050316344248131e-05,0.0,5.7764513864337154e-05,0.0051282053,64,80,30,30,2,0.001,Adam
80,0.5436012148857117,0.0,0.1640984867627804,0.0051282053,64,80,30,50,1,0.1,Adam
80,6.0361391660990193e-05,0.0,1.747551807336724e-05,0.0051282053,64,80,30,50,1,0.01,Adam
80,0.0005802612868137658,0.0,8.934810339735868e-05,0.0051282053,64,80,30,50,1,0.001,Adam
80,0.5436012148857117,0.0,0.1640984901250937,0.0051282053,64,80,30,50,2,0.1,Adam
80,0.00014410102448891848,0.0,1.1014220898430674e-05,0.0051282053,64,80,30,50,2,0.01,Adam
80,0.000975472095888108,0.0,0.0001262682728851453,0.0051282053,64,80,30,50,2,0.001,Adam
80,0.5436012148857117,0.0,0.16409848569295346,0.0051282053,64,80,30,70,1,0.1,Adam
80,2.4134757040883414e-05,0.0,3.348337899623379e-05,0.0051282053,64,80,30,70,1,0.01,Adam
80,0.0003190915158484131,0.0,9.67070199131297e-05,0.0051282053,64,80,30,70,1,0.001,Adam
80,0.5436012148857117,0.0,0.1640984913477531,0.0051282053,64,80,30,70,2,0.1,Adam
80,0.00010953574383165687,0.0,1.7117965949299293e-05,0.0051282053,64,80,30,70,2,0.01,Adam
80,0.0004653903597500175,0.0,0.00010405383251893979,0.0051282053,64,80,30,70,2,0.001,Adam
80,0.5436012148857117,0.0,0.16409848469954272,0.0051282053,64,80,50,30,1,0.1,Adam
80,2.2276664822129533e-05,0.0,1.0823356523103892e-05,0.0051282053,64,80,50,30,1,0.01,Adam
80,0.000641105230897665,0.0,0.00013114346489041614,0.0051282053,64,80,50,30,1,0.001,Adam
80,0.5436012148857117,0.0,0.1640984926850368,0.0051282053,64,80,50,30,2,0.1,Adam
80,7.572959293611348e-05,0.0,1.0056179356373225e-05,0.0051282053,64,80,50,30,2,0.01,Adam
80,0.0002889445167966187,0.0,4.6564547175456444e-05,0.0051282053,64,80,50,30,2,0.001,Adam
80,0.5436012148857117,0.0,0.16409849180625036,0.0051282053,64,80,50,50,1,0.1,Adam
80,5.673707164532971e-06,0.0,1.4597166964682774e-05,0.0051282053,64,80,50,50,1,0.01,Adam
80,0.5436012148857117,0.0,0.16409849448081776,0.0051282053,64,80,50,50,1,0.001,Adam
80,0.5436012148857117,0.0,0.164098486609948,0.0051282053,64,80,50,50,2,0.1,Adam
80,2.9004557291045785e-05,0.0,1.3244765772796176e-05,0.0051282053,64,80,50,50,2,0.01,Adam
80,2.7012278223992325e-05,0.0,3.306236671144292e-05,0.0051282053,64,80,50,50,2,0.001,Adam
80,0.5436012148857117,0.0,0.16409849123312878,0.0051282053,64,80,50,70,1,0.1,Adam
80,5.650927619171853e-07,0.0,1.1376430132678742e-05,0.0051282053,64,80,50,70,1,0.01,Adam
80,0.5436012148857117,0.0,0.1640984929524935,0.0051282053,64,80,50,70,1,0.001,Adam
80,0.5436012148857117,0.0,0.1640984879854398,0.0051282053,64,80,50,70,2,0.1,Adam
80,4.057139449287206e-06,0.0,1.1452157041975835e-05,0.0051282053,64,80,50,70,2,0.01,Adam
80,6.535478314617649e-05,0.0,1.6524897159214537e-05,0.0051282053,64,80,50,70,2,0.001,Adam
80,0.5436012148857117,0.0,0.16409849027792614,0.0051282053,64,80,70,30,1,0.1,Adam
80,1.3575305501944968e-06,0.0,1.0678421975358222e-05,0.0051282053,64,80,70,30,1,0.01,Adam
80,0.0011900124372914433,0.0,0.00015278279375380432,0.0051282053,64,80,70,30,1,0.001,Adam
80,0.5436012148857117,0.0,0.16409849379307184,0.0051282053,64,80,70,30,2,0.1,Adam
80,0.5436012148857117,0.0,0.16409848725948578,0.0051282053,64,80,70,30,2,0.01,Adam
80,0.00035693348036147654,0.0,9.048388592651836e-05,0.0051282053,64,80,70,30,2,0.001,Adam
80,0.5436012148857117,0.0,0.1640984914241693,0.0051282053,64,80,70,50,1,0.1,Adam
80,2.124356342392275e-06,0.0,1.8465589404606875e-05,0.0051282053,64,80,70,50,1,0.01,Adam
80,0.5436012148857117,0.0,0.1640984879854398,0.0051282053,64,80,70,50,1,0.001,Adam
80,0.5436012148857117,0.0,0.1640984886731857,0.0051282053,64,80,70,50,2,0.1,Adam
80,3.693546386784874e-05,0.0,1.301111390206736e-05,0.0051282053,64,80,70,50,2,0.01,Adam
80,0.0002623767068143934,0.0,5.286322583486207e-05,0.0051282053,64,80,70,50,2,0.001,Adam
80,0.5436012148857117,0.0,0.16409849302890972,0.0051282053,64,80,70,70,1,0.1,Adam
80,3.404536619200371e-05,0.0,6.47807641703716e-06,0.0051282053,64,80,70,70,1,0.01,Adam
80,0.0006243798998184502,0.0,5.8063241680172677e-05,0.0051282053,64,80,70,70,1,0.001,Adam
80,0.5436012148857117,0.0,0.16409849570347712,0.0051282053,64,80,70,70,2,0.1,Adam
80,0.00011558508413145319,0.0,9.665164580861202e-06,0.0051282053,64,80,70,70,2,0.01,Adam
80,2.5461626137257554e-05,0.0,1.5534840013760215e-05,0.0051282053,64,80,70,70,2,0.001,Adam
50,0.5436012148857117,0.0,0.16409848951376402,0.0051282053,128,50,30,30,1,0.1,Adam
