round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,gru_1_model,gru_2_model,gru_layers,lr,optimizer
50,0.5088601112365723,0.0,0.20804200325296332,0.005181347,64,50,30,30,1,0.1,Adam
50,0.00015180889749899507,0.0,3.7835312892931365e-05,0.005181347,64,50,30,30,1,0.01,Adam
50,1.9666163098008838e-06,0.0,0.00038046250489258106,0.005181347,64,50,30,30,1,0.001,Adam
50,0.5088601112365723,0.0,0.20804199468286544,0.005181347,64,50,30,30,2,0.1,Adam
50,0.5088601112365723,0.0,0.20804200224925817,0.005181347,64,50,30,30,2,0.01,Adam
50,0.0010287611512467265,0.0,0.0006757565169176569,0.005181347,64,50,30,30,2,0.001,Adam
50,0.5088601112365723,0.0,0.20804200749940824,0.005181347,64,50,30,50,1,0.1,Adam
50,0.0004566678835544735,0.0,7.024627158870236e-05,0.005181347,64,50,30,50,1,0.01,Adam
50,0.0006306938012130558,0.0,0.00031794670853435683,0.005181347,64,50,30,50,1,0.001,Adam
50,0.5088601112365723,0.0,0.208041997771189,0.005181347,64,50,30,50,2,0.1,Adam
50,0.0008033789927139878,0.0,8.499233322042382e-05,0.005181347,64,50,30,50,2,0.01,Adam
50,0.002400882076472044,0.0,0.0006179401712173021,0.005181347,64,50,30,50,2,0.001,Adam
50,0.5088601112365723,0.0,0.20804200155438538,0.005181347,64,50,30,70,1,0.1,Adam
50,2.0987255993532017e-05,0.0,4.507829718668149e-05,0.005181347,64,50,30,70,1,0.01,Adam
50,0.0017730982508510351,0.0,0.0007062892395902878,0.005181347,64,50,30,70,1,0.001,Adam
50,0.5088601112365723,0.0,0.20804200502874937,0.005181347,64,50,30,70,2,0.1,Adam
50,0.000391349196434021,0.0,4.232843670195347e-05,0.005181347,64,50,30,70,2,0.01,Adam
50,0.5088601112365723,0.0,0.20804200510595747,0.005181347,64,50,30,70,2,0.001,Adam
50,0.5088601112365723,0.0,0.2080419985432699,0.005181347,64,50,50,30,1,0.1,Adam
50,0.00024262236547656357,0.0,0.0001034220716212663,0.005181347,64,50,50,30,1,0.01,Adam
50,0.5088601112365723,0.0,0.20804199761677283,0.005181347,64,50,50,30,1,0.001,Adam
50,0.5088601112365723,0.0,0.20804200286692287,0.005181347,64,50,50,30,2,0.1,Adam
50,0.0012177019380033016,0.0,6.219773584451416e-05,0.005181347,64,50,50,30,2,0.01,Adam
50,0.0011084973812103271,0.0,0.0002571679577092674,0.005181347,64,50,50,30,2,0.001,Adam
50,0.5088601112365723,0.0,0.20804200595524644,0.005181347,64,50,50,50,1,0.1,Adam
50,0.5088601112365723,0.0,0.20804200147717727,0.005181347,64,50,50,50,1,0.01,Adam
50,4.057993464812171e-06,0.0,0.000227152369765642,0.005181347,64,50,50,50,1,0.001,Adam
50,0.5088601112365723,0.0,0.2080420034845876,0.005181347,64,50,50,50,2,0.1,Adam
50,0.00014065843424759805,0.0,3.5488065829851684e-05,0.005181347,64,50,50,50,2,0.01,Adam
50,0.0011074321810156107,0.0,0.0003210276636356697,0.005181347,64,50,50,50,2,0.001,Adam
50,0.5088601112365723,0.0,0.20804199545494634,0.005181347,64,50,50,70,1,0.1,Adam
50,0.0009644061210565269,0.0,5.0951862555655286e-05,0.005181347,64,50,50,70,1,0.01,Adam
50,0.00025477856979705393,0.0,0.0002307568204228331,0.005181347,64,50,50,70,1,0.001,Adam
50,0.5088601112365723,0.0,0.2080420027125067,0.005181347,64,50,50,70,2,0.1,Adam
50,0.5088601112365723,0.0,0.2080419998558074,0.005181347,64,50,50,70,2,0.01,Adam
50,0.000332989584421739,0.0,7.90060980220137e-05,0.005181347,64,50,50,70,2,0.001,Adam
50,0.5088601112365723,0.0,0.20804199421961692,0.005181347,64,50,70,30,1,0.1,Adam
50,0.5088601112365723,0.0,0.2080420076538244,0.005181347,64,50,70,30,1,0.01,Adam
50,0.0003882806340698153,0.0,0.00016337265450144887,0.005181347,64,50,70,30,1,0.001,Adam
50,0.5088601112365723,0.0,0.20804200836799924,0.005181347,64,50,70,30,2,0.1,Adam
50,0.0003568095853552222,0.0,2.936008869429961e-05,0.005181347,64,50,70,30,2,0.01,Adam
50,0.00011295248987153172,0.0,0.0002249639737924954,0.005181347,64,50,70,30,2,0.001,Adam
50,0.5088601112365723,0.0,0.20804199765537687,0.005181347,64,50,70,50,1,0.1,Adam
50,0.5088601112365723,0.0,0.20804201252758503,0.005181347,64,50,70,50,1,0.01,Adam
50,0.0006585519295185804,0.0,0.00040000834073412953,0.005181347,64,50,70,50,1,0.001,Adam
50,0.08135084062814713,0.0,0.04945027336014985,0.005181347,64,50,70,50,2,0.1,Adam
50,2.1237287000985816e-05,0.0,0.00010294370010526175,0.005181347,64,50,70,50,2,0.01,Adam
50,6.0651422245427966e-05,0.0,0.000454468525182504,0.005181347,64,50,70,50,2,0.001,Adam
50,0.5088601112365723,0.0,0.20804199885210226,0.005181347,64,50,70,70,1,0.1,Adam
50,0.0006822659634053707,0.0,6.985133474412522e-05,0.005181347,64,50,70,70,1,0.01,Adam
50,2.5278752218582667e-05,0.0,0.0002306451914841647,0.005181347,64,50,70,70,1,0.001,Adam
50,0.5088601112365723,0.0,0.20804200502874937,0.005181347,64,50,70,70,2,0.1,Adam
50,0.0002559954300522804,0.0,3.8651055825266196e-05,0.005181347,64,50,70,70,2,0.01,Adam
50,0.000313834345433861,0.0,0.0001438245176288801,0.005181347,64,50,70,70,2,0.001,Adam
80,0.5088601112365723,0.0,0.20804200255809052,0.005181347,64,80,30,30,1,0.1,Adam
