round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,gru_1_model,gru_2_model,gru_layers,lr,optimizer
50,0.04967211186885834,0.0,0.29302370368535796,0.0050251256,64,50,30,30,1,0.1,Adam
50,5.0206603191327304e-05,0.0,8.361541129936507e-05,0.010050251,64,50,30,30,1,0.01,Adam
50,0.04967211186885834,0.0,0.29302371315770415,0.0050251256,64,50,30,30,1,0.001,Adam
50,0.04967211186885834,0.0,0.29302370278679546,0.0050251256,64,50,30,30,2,0.1,Adam
50,2.6381801944808103e-05,0.0,4.346851244406194e-05,0.010050251,64,50,30,30,2,0.01,Adam
50,0.003308497369289398,0.0,0.0012473027074438093,0.010050251,64,50,30,30,2,0.001,Adam
50,0.04967211186885834,0.0,0.29302369529877476,0.0050251256,64,50,30,50,1,0.1,Adam
50,8.369629540538881e-06,0.0,6.65521959184222e-05,0.010050251,64,50,30,50,1,0.01,Adam
50,0.007052204571664333,0.0,0.004100679377814633,0.010050251,64,50,30,50,1,0.001,Adam
50,0.04967211186885834,0.0,0.29302370488344126,0.0050251256,64,50,30,50,2,0.1,Adam
50,6.674764154013246e-05,0.0,4.7204906301734965e-05,0.010050251,64,50,30,50,2,0.01,Adam
50,0.0013943270314484835,0.0,0.0008216286742072272,0.010050251,64,50,30,50,2,0.001,Adam
50,0.04967211186885834,0.0,0.29302371012505574,0.0050251256,64,50,30,70,1,0.1,Adam
50,0.04967211186885834,0.0,0.29302370727960786,0.0050251256,64,50,30,70,1,0.01,Adam
50,0.007972142659127712,0.0,0.0038061028968861053,0.010050251,64,50,30,70,1,0.001,Adam
50,0.04967211186885834,0.0,0.29302372315421177,0.0050251256,64,50,30,70,2,0.1,Adam
50,6.784563538531074e-06,0.0,2.1984520567434514e-05,0.010050251,64,50,30,70,2,0.01,Adam
50,0.0006139107863418758,0.0,0.0002475372791593314,0.010050251,64,50,30,70,2,0.001,Adam
50,0.04967211186885834,0.0,0.29302371641499314,0.0050251256,64,50,50,30,1,0.1,Adam
50,6.946096164028859e-06,0.0,3.6692856933106086e-05,0.010050251,64,50,50,30,1,0.01,Adam
50,0.0035473990719765425,0.0,0.002455183827252731,0.010050251,64,50,50,30,1,0.001,Adam
50,0.00024920114083215594,0.0,0.002528726833465336,0.010050251,64,50,50,30,2,0.1,Adam
50,0.04967211186885834,0.0,0.29302370158871216,0.0050251256,64,50,50,30,2,0.01,Adam
50,0.001987545285373926,0.0,0.001260485941188494,0.010050251,64,50,50,30,2,0.001,Adam
50,0.04967211186885834,0.0,0.29302369956694657,0.0050251256,64,50,50,50,1,0.1,Adam
50,0.04967211186885834,0.0,0.29302370817817036,0.0050251256,64,50,50,50,1,0.01,Adam
50,0.0010955184698104858,0.0,0.0009906784173255628,0.010050251,64,50,50,50,1,0.001,Adam
50,0.04967211186885834,0.0,0.29302370608152456,0.0050251256,64,50,50,50,2,0.1,Adam
50,2.275383667438291e-05,0.0,2.5602191111939286e-05,0.010050251,64,50,50,50,2,0.01,Adam
50,0.04967211186885834,0.0,0.293023706231285,0.0050251256,64,50,50,50,2,0.001,Adam
50,0.04967211186885834,0.0,0.29302370024086843,0.0050251256,64,50,50,70,1,0.1,Adam
50,0.04967211186885834,0.0,0.29302371476762856,0.0050251256,64,50,50,70,1,0.01,Adam
50,0.004272236954420805,0.0,0.001746113604108976,0.010050251,64,50,50,70,1,0.001,Adam
50,0.04967211186885834,0.0,0.29302370443416004,0.0050251256,64,50,50,70,2,0.1,Adam
50,2.1211477360338904e-05,0.0,2.715824363196278e-05,0.010050251,64,50,50,70,2,0.01,Adam
50,0.04967211186885834,0.0,0.2930237130453838,0.0050251256,64,50,50,70,2,0.001,Adam
50,0.04967211186885834,0.0,0.29302370563224334,0.0050251256,64,50,70,30,1,0.1,Adam
50,1.1778126463468652e-05,0.0,3.232854604121443e-05,0.010050251,64,50,70,30,1,0.01,Adam
50,0.0024312490131706,0.0,0.0014656576870276064,0.010050251,64,50,70,30,1,0.001,Adam
50,0.04967211186885834,0.0,0.29302370353559754,0.0050251256,64,50,70,30,2,0.1,Adam
50,6.370787104970077e-06,0.0,3.501433130124734e-05,0.010050251,64,50,70,30,2,0.01,Adam
50,0.00034640898229554296,0.0,0.00028174599679713444,0.010050251,64,50,70,30,2,0.001,Adam
50,0.04967211186885834,0.0,0.29302369649685805,0.0050251256,64,50,70,50,1,0.1,Adam
