round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,gru_1_model,gru_2_model,gru_layers,lr,optimizer
50,0.5196234583854675,0.0,0.15658370561716034,0.004878049,64,50,30,30,1,0.1,Adam
50,0.5196234583854675,0.0,0.15658370118315626,0.004878049,64,50,30,30,1,0.01,Adam
50,9.336349467048422e-05,0.0,0.0006071637276696359,0.004878049,64,50,30,30,1,0.001,Adam
50,0.0011494191130623221,0.0,0.0003029495798528376,0.004878049,64,50,30,30,2,0.1,Adam
50,2.7665349989547394e-05,0.0,3.74269919298169e-05,0.004878049,64,50,30,30,2,0.01,Adam
50,0.000225214782403782,0.0,0.0003456905734066556,0.004878049,64,50,30,30,2,0.001,Adam
50,0.5196234583854675,0.0,0.15658369558613475,0.004878049,64,50,30,50,1,0.1,Adam
50,2.8240745450602844e-05,0.0,4.69476568335866e-05,0.004878049,64,50,30,50,1,0.01,Adam
50,6.412747461581603e-05,0.0,6.790655612215832e-05,0.004878049,64,50,30,50,1,0.001,Adam
50,0.5196234583854675,0.0,0.15658369980207304,0.004878049,64,50,30,50,2,0.1,Adam
50,0.0001535571354907006,0.0,6.37225754894089e-05,0.004878049,64,50,30,50,2,0.01,Adam
50,0.00020326142839621753,0.0,0.00030848299857319853,0.004878049,64,50,30,50,2,0.001,Adam
50,0.5196234583854675,0.0,0.15658370416338852,0.004878049,64,50,30,70,1,0.1,Adam
50,1.8606257071951404e-05,0.0,2.785404634246001e-05,0.004878049,64,50,30,70,1,0.01,Adam
50,7.782749889884144e-05,0.0,0.00036020683559089353,0.004878049,64,50,30,70,1,0.001,Adam
50,0.5196234583854675,0.0,0.15658369725797233,0.004878049,64,50,30,70,2,0.1,Adam
50,0.5196234583854675,0.0,0.1565836943504287,0.004878049,64,50,30,70,2,0.01,Adam
50,0.5196234583854675,0.0,0.15658369493193744,0.004878049,64,50,30,70,2,0.001,Adam
50,0.5196234583854675,0.0,0.15658369500462602,0.004878049,64,50,50,30,1,0.1,Adam
50,3.838739212369546e-05,0.0,5.619580383276249e-05,0.004878049,64,50,50,30,1,0.01,Adam
50,0.00026623980375006795,0.0,0.00035638705417002757,0.004878049,64,50,50,30,1,0.001,Adam
50,0.005203347187489271,0.0,0.0014618360551028717,0.004878049,64,50,50,30,2,0.1,Adam
50,2.4867575120879337e-05,0.0,3.4894278422409736e-05,0.004878049,64,50,50,30,2,0.01,Adam
50,0.00023152888752520084,0.0,0.0003218199646032256,0.004878049,64,50,50,30,2,0.001,Adam
50,0.5196234583854675,0.0,0.15658369951131867,0.004878049,64,50,50,50,1,0.1,Adam
