round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,gru_1_model,gru_2_model,gru_layers,lr,optimizer
50,0.0016031947452574968,0.0,0.002852269566510266,0.0050251256,64,50,30,30,1,0.1,Adam
50,0.0016213037306442857,0.0,0.0030895099397772107,0.0050251256,64,50,30,30,1,0.01,Adam
50,0.0010416093282401562,0.0,0.006549488505039682,0.0050251256,64,50,30,30,1,0.001,Adam
50,0.002304668538272381,0.0,0.003565428523468462,0.0050251256,64,50,30,30,2,0.1,Adam
50,0.0012126477668061852,0.0,0.0028011236297687393,0.0050251256,64,50,30,30,2,0.01,Adam
50,0.0020694760605692863,0.0,0.00381391599889021,0.0050251256,64,50,30,30,2,0.001,Adam
50,0.001414214144460857,0.0,0.00302682686292908,0.0050251256,64,50,30,50,1,0.1,Adam
50,0.07629235088825226,0.0,0.35680049957342486,0.0,64,50,30,50,1,0.01,Adam
50,0.0011457221116870642,0.0,0.005148438859646718,0.0050251256,64,50,30,50,1,0.001,Adam
50,0.07629235088825226,0.0,0.3568005152982683,0.0,64,50,30,50,2,0.1,Adam
50,0.000978626310825348,0.0,0.003107304267711638,0.0050251256,64,50,30,50,2,0.01,Adam
50,0.003094220533967018,0.0,0.003985081863678505,0.0050251256,64,50,30,50,2,0.001,Adam
50,0.07629235088825226,0.0,0.3568005163465912,0.0,64,50,30,70,1,0.1,Adam
50,0.0017777770990505815,0.0,0.0028661525054792664,0.0050251256,64,50,30,70,1,0.01,Adam
50,0.0010750897927209735,0.0,0.006286946073848399,0.0050251256,64,50,30,70,1,0.001,Adam
50,0.07629235088825226,0.0,0.35680049867486235,0.0,64,50,30,70,2,0.1,Adam
50,0.0017835006583482027,0.0,0.0028081591142781414,0.0050251256,64,50,30,70,2,0.01,Adam
50,0.07629235088825226,0.0,0.35680050511456013,0.0,64,50,30,70,2,0.001,Adam
50,0.07629235088825226,0.0,0.3568005000227061,0.0,64,50,50,30,1,0.1,Adam
50,0.001195839373394847,0.0,0.0028367414655182605,0.0050251256,64,50,50,30,1,0.01,Adam
50,0.07629235088825226,0.0,0.3568004955298937,0.0,64,50,50,30,1,0.001,Adam
50,0.07629235088825226,0.0,0.3568005203901224,0.0,64,50,50,30,2,0.1,Adam
50,0.0013107245322316885,0.0,0.0027466817260556036,0.0050251256,64,50,50,30,2,0.01,Adam
50,0.0021810925099998713,0.0,0.0036244056908292088,0.0050251256,64,50,50,30,2,0.001,Adam
50,0.002771888393908739,0.0,0.003530843852640097,0.0050251256,64,50,50,50,1,0.1,Adam
50,0.0019451417028903961,0.0,0.0028914993572699364,0.0050251256,64,50,50,50,1,0.01,Adam
50,0.07629235088825226,0.0,0.35680049867486235,0.0,64,50,50,50,1,0.001,Adam
50,0.07629235088825226,0.0,0.3568004892399563,0.0,64,50,50,50,2,0.1,Adam
50,0.07629235088825226,0.0,0.356800488041873,0.0,64,50,50,50,2,0.01,Adam
50,0.07629235088825226,0.0,0.3568005045155185,0.0,64,50,50,50,2,0.001,Adam
50,0.07629235088825226,0.0,0.35680048819163335,0.0,64,50,50,70,1,0.1,Adam
50,0.0013258857652544975,0.0,0.0032845603661312154,0.0050251256,64,50,50,70,1,0.01,Adam
50,0.07629235088825226,0.0,0.3568005091580913,0.0,64,50,50,70,1,0.001,Adam
50,0.07629235088825226,0.0,0.3568005084092893,0.0,64,50,50,70,2,0.1,Adam
50,0.0010843697236850858,0.0,0.0029082221939022556,0.0050251256,64,50,50,70,2,0.01,Adam
50,0.0027780390810221434,0.0,0.0035223963122871056,0.0050251256,64,50,50,70,2,0.001,Adam
50,0.07629235088825226,0.0,0.3568004968777374,0.0,64,50,70,30,1,0.1,Adam
50,0.07629235088825226,0.0,0.35680050825952886,0.0,64,50,70,30,1,0.01,Adam
50,0.07629235088825226,0.0,0.35680051237794025,0.0,64,50,70,30,1,0.001,Adam
50,0.07629235088825226,0.0,0.35680049852510193,0.0,64,50,70,30,2,0.1,Adam
50,0.0015891570365056396,0.0,0.002815401002860642,0.0050251256,64,50,70,30,2,0.01,Adam
50,0.0024735243059694767,0.0,0.003956850174692782,0.0050251256,64,50,70,30,2,0.001,Adam
50,0.07629235088825226,0.0,0.3568004962786957,0.0,64,50,70,50,1,0.1,Adam
50,0.07629235088825226,0.0,0.356800496727977,0.0,64,50,70,50,1,0.01,Adam
50,0.07629235088825226,0.0,0.35680050062174773,0.0,64,50,70,50,1,0.001,Adam
50,0.07629235088825226,0.0,0.3568005045155185,0.0,64,50,70,50,2,0.1,Adam
50,0.0010592429898679256,0.0,0.002963138724344984,0.0050251256,64,50,70,50,2,0.01,Adam
50,0.003906016703695059,0.0,0.003671532590410218,0.0050251256,64,50,70,50,2,0.001,Adam
50,0.07629235088825226,0.0,0.3568005091580913,0.0,64,50,70,70,1,0.1,Adam
50,0.0027993132825940847,0.0,0.0029275695227049103,0.0050251256,64,50,70,70,1,0.01,Adam
50,0.00108674808871001,0.0,0.0045043081618452345,0.0050251256,64,50,70,70,1,0.001,Adam
50,0.07629235088825226,0.0,0.35680048796699276,0.0,64,50,70,70,2,0.1,Adam
50,0.001055492670275271,0.0,0.002810401560904823,0.0050251256,64,50,70,70,2,0.01,Adam
50,0.0025942863430827856,0.0,0.0031116411099257183,0.0050251256,64,50,70,70,2,0.001,Adam
80,0.001270378241315484,0.0,0.00331217943966838,0.0050251256,64,80,30,30,1,0.1,Adam
80,0.001905219629406929,0.0,0.003717839392604091,0.0050251256,64,80,30,30,1,0.01,Adam
80,0.0011844511609524488,0.0,0.004796928035834776,0.0050251256,64,80,30,30,1,0.001,Adam
80,0.007484371308237314,0.0,0.003219307657686909,0.0050251256,64,80,30,30,2,0.1,Adam
80,0.07629235088825226,0.0,0.3568005058633622,0.0,64,80,30,30,2,0.01,Adam
80,0.07629235088825226,0.0,0.3568004886409146,0.0,64,80,30,30,2,0.001,Adam
80,0.002386696171015501,0.0,0.0033984498516305456,0.0050251256,64,80,30,50,1,0.1,Adam
80,0.07629235088825226,0.0,0.35680049657821655,0.0,64,80,30,50,1,0.01,Adam
80,0.07629235088825226,0.0,0.3568004901385188,0.0,64,80,30,50,1,0.001,Adam
80,0.07629235088825226,0.0,0.3568005043657581,0.0,64,80,30,50,2,0.1,Adam
80,0.07629235088825226,0.0,0.3568005173949141,0.0,64,80,30,50,2,0.01,Adam
80,0.0032824419904500246,0.0,0.003420112733834484,0.0050251256,64,80,30,50,2,0.001,Adam
80,0.0018565368372946978,0.0,0.004668869513400536,0.0050251256,64,80,30,70,1,0.1,Adam
80,0.0012880625436082482,0.0,0.002879323221066845,0.0050251256,64,80,30,70,1,0.01,Adam
80,0.0030399009119719267,0.0,0.00451791438802927,0.0050251256,64,80,30,70,1,0.001,Adam
80,0.07629235088825226,0.0,0.356800494930852,0.0,64,80,30,70,2,0.1,Adam
80,0.0010468951659277081,0.0,0.0028733415669532276,0.0050251256,64,80,30,70,2,0.01,Adam
80,0.003250261303037405,0.0,0.0033612984750915936,0.0050251256,64,80,30,70,2,0.001,Adam
80,0.07629235088825226,0.0,0.35680050601312263,0.0,64,80,50,30,1,0.1,Adam
80,0.0016337266424670815,0.0,0.0029295100526294518,0.0050251256,64,80,50,30,1,0.01,Adam
80,0.07629235088825226,0.0,0.3568005013705498,0.0,64,80,50,30,1,0.001,Adam
80,0.0010634131031110883,0.0,0.0032590272937007437,0.0050251256,64,80,50,30,2,0.1,Adam
80,0.0010365312919020653,0.0,0.0027648328131312815,0.0050251256,64,80,50,30,2,0.01,Adam
80,0.07629235088825226,0.0,0.35680049867486235,0.0,64,80,50,30,2,0.001,Adam
80,0.07629235088825226,0.0,0.35680050496479976,0.0,64,80,50,50,1,0.1,Adam
80,0.07629235088825226,0.0,0.3568005009212686,0.0,64,80,50,50,1,0.01,Adam
80,0.0030478392727673054,0.0,0.0043940628321850715,0.0050251256,64,80,50,50,1,0.001,Adam
80,0.07629235088825226,0.0,0.35680050196959145,0.0,64,80,50,50,2,0.1,Adam
80,0.001229993300512433,0.0,0.004871051278826429,0.0050251256,64,80,50,50,2,0.01,Adam
80,0.07629235088825226,0.0,0.3568004937327687,0.0,64,80,50,50,2,0.001,Adam
80,0.07629235088825226,0.0,0.35680051649635164,0.0,64,80,50,70,1,0.1,Adam
80,0.0014295182190835476,0.0,0.002947938636684762,0.0050251256,64,80,50,70,1,0.01,Adam
80,0.0023265196941792965,0.0,0.0037455610163397526,0.0050251256,64,80,50,70,1,0.001,Adam
80,0.07629235088825226,0.0,0.35680050107102895,0.0,64,80,50,70,2,0.1,Adam
80,0.002839449793100357,0.0,0.004300360818248448,0.0050251256,64,80,50,70,2,0.01,Adam
80,0.0019535557366907597,0.0,0.002920418334820649,0.0050251256,64,80,50,70,2,0.001,Adam
80,0.07629235088825226,0.0,0.35680050316767475,0.0,64,80,70,30,1,0.1,Adam
80,0.07629235088825226,0.0,0.3568004925346854,0.0,64,80,70,30,1,0.01,Adam
80,0.0040056137368083,0.0,0.003950301281658549,0.0050251256,64,80,70,30,1,0.001,Adam
80,0.001230297377333045,0.0,0.004558083101704567,0.0050251256,64,80,70,30,2,0.1,Adam
80,0.003110694233328104,0.0,0.0033988392673170746,0.0050251256,64,80,70,30,2,0.01,Adam
80,0.003516098950058222,0.0,0.0035165081481594385,0.0050251256,64,80,70,30,2,0.001,Adam
80,0.07629235088825226,0.0,0.3568005087088101,0.0,64,80,70,50,1,0.1,Adam
