round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,gru_1_model,gru_2_model,gru_layers,lr,optimizer
50,0.5097681283950806,0.0,0.322394718726476,0.004901961,64,50,30,30,1,0.1,Adam
50,3.919979644706473e-05,0.0,6.658797521559594e-05,0.009803922,64,50,30,30,1,0.01,Adam
50,0.5097681283950806,0.0,0.3223947082080093,0.004901961,64,50,30,30,1,0.001,Adam
50,0.0001883359218481928,0.0,0.0002537549118963344,0.009803922,64,50,30,30,2,0.1,Adam
50,0.5097681283950806,0.0,0.3223947263231464,0.004901961,64,50,30,30,2,0.01,Adam
50,0.5097681283950806,0.0,0.3223947140516019,0.004901961,64,50,30,30,2,0.001,Adam
50,0.5097681283950806,0.0,0.3223947263231464,0.004901961,64,50,30,50,1,0.1,Adam
50,7.443321374012157e-05,0.0,4.1896376334240335e-05,0.009803922,64,50,30,50,1,0.01,Adam
50,0.0006783936987631023,0.0,0.000909177078545897,0.009803922,64,50,30,50,1,0.001,Adam
50,0.5097681283950806,0.0,0.3223947222326316,0.004901961,64,50,30,50,2,0.1,Adam
50,0.00010115096665685996,0.0,7.259830618197299e-05,0.009803922,64,50,30,50,2,0.01,Adam
50,0.5097681283950806,0.0,0.3223947099610871,0.004901961,64,50,30,50,2,0.001,Adam
50,0.5097681283950806,0.0,0.3223947122985241,0.004901961,64,50,30,70,1,0.1,Adam
50,0.0007149899611249566,0.0,0.00012501861641010014,0.009803922,64,50,30,70,1,0.01,Adam
50,0.000783137627877295,0.0,0.0014341427663834218,0.009803922,64,50,30,70,1,0.001,Adam
50,0.5097681283950806,0.0,0.3223947099610871,0.004901961,64,50,30,70,2,0.1,Adam
50,4.575745333568193e-05,0.0,2.6627792976796627e-05,0.009803922,64,50,30,70,2,0.01,Adam
50,0.0001674540399108082,0.0,0.0011001132330491993,0.009803922,64,50,30,70,2,0.001,Adam
50,0.5097681283950806,0.0,0.3223947152203205,0.004901961,64,50,50,30,1,0.1,Adam
50,0.0001733382378006354,0.0,3.561002574547185e-05,0.009803922,64,50,50,30,1,0.01,Adam
50,0.0015288505237549543,0.0,0.0027400765924111884,0.009803922,64,50,50,30,1,0.001,Adam
50,0.5097681283950806,0.0,0.3223947350885354,0.004901961,64,50,50,30,2,0.1,Adam
