round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,gru_1_model,gru_2_model,gru_layers,lr,optimizer
50,0.00010911640856647864,0.0,0.0002292999414245607,0.004854369,64,50,30,30,1,0.1,Adam
50,0.324065625667572,0.0,0.5359125183623972,0.0,64,50,30,30,1,0.01,Adam
50,0.00272073270753026,0.0,0.001129835368206417,0.004854369,64,50,30,30,1,0.001,Adam
50,0.324065625667572,0.0,0.5359125085247373,0.0,64,50,30,30,2,0.1,Adam
50,0.324065625667572,0.0,0.5359124876920459,0.0,64,50,30,30,2,0.01,Adam
50,0.001805684296414256,0.0,0.0012139313451909614,0.004854369,64,50,30,30,2,0.001,Adam
50,0.324065625667572,0.0,0.5359124981083916,0.0,64,50,30,50,1,0.1,Adam
50,0.00023591257922817022,0.0,0.00016950410864207424,0.004854369,64,50,30,50,1,0.01,Adam
50,0.0011401588562875986,0.0,0.00082724319756239,0.004854369,64,50,30,50,1,0.001,Adam
50,0.324065625667572,0.0,0.5359124772757002,0.0,64,50,30,50,2,0.1,Adam
50,0.324065625667572,0.0,0.5359125146009389,0.0,64,50,30,50,2,0.01,Adam
50,0.000820841290988028,0.0,0.0009972961371972507,0.004854369,64,50,30,50,2,0.001,Adam
50,0.324065625667572,0.0,0.5359125027378786,0.0,64,50,30,70,1,0.1,Adam
50,1.0456409654580057e-05,0.0,7.408264706471316e-05,0.004854369,64,50,30,70,1,0.01,Adam
50,0.0023121454287320375,0.0,0.001915970278081023,0.004854369,64,50,30,70,1,0.001,Adam
50,0.324065625667572,0.0,0.5359125062099939,0.0,64,50,30,70,2,0.1,Adam
50,5.063554999651387e-05,0.0,3.7194077750313034e-05,0.004854369,64,50,30,70,2,0.01,Adam
50,0.0013298473786562681,0.0,0.0020247158612513427,0.004854369,64,50,30,70,2,0.001,Adam
50,0.324065625667572,0.0,0.5359125198091118,0.0,64,50,50,30,1,0.1,Adam
50,0.324065625667572,0.0,0.5359125004231351,0.0,64,50,50,30,1,0.01,Adam
50,0.00526704266667366,0.0,0.002117823228438936,0.004854369,64,50,50,30,1,0.001,Adam
50,0.037419382482767105,0.0,0.02188613710617556,0.004854369,64,50,50,30,2,0.1,Adam
50,1.0614867278491147e-05,0.0,2.6903423681732005e-05,0.004854369,64,50,50,30,2,0.01,Adam
50,0.0005384765099734068,0.0,0.001393050337391137,0.004854369,64,50,50,30,2,0.001,Adam
50,0.324065625667572,0.0,0.5359125033165645,0.0,64,50,50,50,1,0.1,Adam
50,0.00013982605014462024,0.0,7.4605314508623e-05,0.004854369,64,50,50,50,1,0.01,Adam
50,0.000329623551806435,0.0,0.0012187129259561595,0.004854369,64,50,50,50,1,0.001,Adam
50,0.324065625667572,0.0,0.5359124981083916,0.0,64,50,50,50,2,0.1,Adam
