round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,gru_1_model,gru_2_model,gru_layers,lr,optimizer
50,0.5414929389953613,0.0,0.33863071822425694,0.004854369,64,50,30,30,1,0.1,Adam
50,5.5023108870955184e-05,0.0,6.116401635560216e-05,0.004854369,64,50,30,30,1,0.01,Adam
50,0.5414929389953613,0.0,0.33863071359477,0.004854369,64,50,30,30,1,0.001,Adam
50,0.5414929389953613,0.0,0.33863072256440097,0.004854369,64,50,30,30,2,0.1,Adam
50,5.8587836974766105e-05,0.0,4.7175820565949764e-05,0.004854369,64,50,30,30,2,0.01,Adam
50,0.0009156176820397377,0.0,0.0009763820234740388,0.004854369,64,50,30,30,2,0.001,Adam
50,0.5414929389953613,0.0,0.3386307107013406,0.004854369,64,50,30,50,1,0.1,Adam
50,0.00014137523248791695,0.0,6.714637878122604e-05,0.004854369,64,50,30,50,1,0.01,Adam
50,0.0006524408818222582,0.0,0.0016589300544227212,0.004854369,64,50,30,50,1,0.001,Adam
50,0.011760171502828598,0.0,0.02196740422361684,0.0,64,50,30,50,2,0.1,Adam
50,2.8181500965729356e-05,0.0,4.507108516335596e-05,0.004854369,64,50,30,50,2,0.01,Adam
50,0.0009025546023622155,0.0,0.0007171898806756995,0.004854369,64,50,30,50,2,0.001,Adam
50,0.5414929389953613,0.0,0.33863071822425694,0.004854369,64,50,30,70,1,0.1,Adam
50,5.06416181451641e-05,0.0,5.827266919297772e-05,0.004854369,64,50,30,70,1,0.01,Adam
50,0.002634642878547311,0.0,0.0018018907658276554,0.004854369,64,50,30,70,1,0.001,Adam
50,0.5414929389953613,0.0,0.33863071967097164,0.004854369,64,50,30,70,2,0.1,Adam
50,8.435167728748638e-06,0.0,2.198109089397459e-05,0.004854369,64,50,30,70,2,0.01,Adam
50,0.0010162686230614781,0.0,0.0009349644086911407,0.004854369,64,50,30,70,2,0.001,Adam
50,0.5414929389953613,0.0,0.33863071272674117,0.004854369,64,50,50,30,1,0.1,Adam
50,7.856593583710492e-05,0.0,4.4953627684221434e-05,0.004854369,64,50,50,30,1,0.01,Adam
50,0.001040601055137813,0.0,0.000738510667590551,0.004854369,64,50,50,30,1,0.001,Adam
50,0.07318876683712006,0.0,0.02396494435887892,0.0,64,50,50,30,2,0.1,Adam
50,0.5414929389953613,0.0,0.33863070954396884,0.004854369,64,50,50,30,2,0.01,Adam
50,0.0008874761988408864,0.0,0.0007656908863070376,0.004854369,64,50,50,30,2,0.001,Adam
50,0.5414929389953613,0.0,0.33863070317842425,0.004854369,64,50,50,50,1,0.1,Adam
50,5.3610980103258044e-05,0.0,5.502724355749008e-05,0.004854369,64,50,50,50,1,0.01,Adam
50,0.0005693632992915809,0.0,0.0007557930793269601,0.004854369,64,50,50,50,1,0.001,Adam
50,0.5414929389953613,0.0,0.33863072458980154,0.004854369,64,50,50,50,2,0.1,Adam
50,3.8466310797957703e-05,0.0,1.9857721234128125e-05,0.004854369,64,50,50,50,2,0.01,Adam
50,0.0008547096513211727,0.0,0.0007378543892115789,0.004854369,64,50,50,50,2,0.001,Adam
50,0.5414929389953613,0.0,0.3386307115693694,0.004854369,64,50,50,70,1,0.1,Adam
50,0.5414929389953613,0.0,0.33863072169637215,0.004854369,64,50,50,70,1,0.01,Adam
50,0.5414929389953613,0.0,0.33863073269140376,0.004854369,64,50,50,70,1,0.001,Adam
50,0.5414929389953613,0.0,0.33863072053900045,0.004854369,64,50,50,70,2,0.1,Adam
50,0.5414929389953613,0.0,0.3386307373208907,0.004854369,64,50,50,70,2,0.01,Adam
50,0.0009089933591894805,0.0,0.0004634617164378389,0.004854369,64,50,50,70,2,0.001,Adam
50,0.5414929389953613,0.0,0.3386307243004586,0.004854369,64,50,70,30,1,0.1,Adam
50,2.3831596990930848e-05,0.0,1.872069766002965e-05,0.004854369,64,50,70,30,1,0.01,Adam
50,0.0005681970505975187,0.0,0.00028321046118841514,0.004854369,64,50,70,30,1,0.001,Adam
50,0.5414929389953613,0.0,0.33863071735622813,0.004854369,64,50,70,30,2,0.1,Adam
50,0.5414929389953613,0.0,0.33863072690454504,0.004854369,64,50,70,30,2,0.01,Adam
50,0.5414929389953613,0.0,0.33863072618118767,0.004854369,64,50,70,30,2,0.001,Adam
50,0.5414929389953613,0.0,0.33863071764557107,0.004854369,64,50,70,50,1,0.1,Adam
50,3.619450217229314e-05,0.0,2.2072342404693328e-05,0.004854369,64,50,70,50,1,0.01,Adam
50,0.00043019658187404275,0.0,0.00044979110842760544,0.004854369,64,50,70,50,1,0.001,Adam
50,0.02037426456809044,0.0,0.02217873542126521,0.0,64,50,70,50,2,0.1,Adam
50,0.5414929389953613,0.0,0.33863072314308684,0.004854369,64,50,70,50,2,0.01,Adam
50,0.0005098619149066508,0.0,0.0004462426558286132,0.004854369,64,50,70,50,2,0.001,Adam
50,0.5414929389953613,0.0,0.33863072632585917,0.004854369,64,50,70,70,1,0.1,Adam
50,4.082023588125594e-05,0.0,2.707981684138361e-05,0.004854369,64,50,70,70,1,0.01,Adam
50,0.0010826835641637444,0.0,0.0004823326350198787,0.004854369,64,50,70,70,1,0.001,Adam
50,0.016837673261761665,0.0,0.029585066821100642,0.0,64,50,70,70,2,0.1,Adam
50,0.00010199546522926539,0.0,2.1342720430360167e-05,0.004854369,64,50,70,70,2,0.01,Adam
50,0.0004334088007453829,0.0,0.0004429528995493915,0.004854369,64,50,70,70,2,0.001,Adam
80,0.5414929389953613,0.0,0.33863072806191674,0.004854369,64,80,30,30,1,0.1,Adam
80,9.65072467806749e-06,0.0,1.691541334384435e-05,0.004854369,64,80,30,30,1,0.01,Adam
80,0.00022696435917168856,0.0,0.0003589500736126459,0.004854369,64,80,30,30,1,0.001,Adam
80,0.5414929389953613,0.0,0.3386307219857151,0.004854369,64,80,30,30,2,0.1,Adam
80,1.848719512054231e-05,0.0,2.2622717984384648e-05,0.004854369,64,80,30,30,2,0.01,Adam
80,0.5414929389953613,0.0,0.3386307257471733,0.004854369,64,80,30,30,2,0.001,Adam
80,0.5414929389953613,0.0,0.33863072632585917,0.004854369,64,80,30,50,1,0.1,Adam
80,0.00010701505379984155,0.0,3.792113834032472e-05,0.004854369,64,80,30,50,1,0.01,Adam
80,0.00036093383096158504,0.0,0.00034190703056825015,0.004854369,64,80,30,50,1,0.001,Adam
80,0.5414929389953613,0.0,0.33863072401111566,0.004854369,64,80,30,50,2,0.1,Adam
80,0.5414929389953613,0.0,0.33863070954396884,0.004854369,64,80,30,50,2,0.01,Adam
80,0.00046167490654625,0.0,0.0003982623095298638,0.004854369,64,80,30,50,2,0.001,Adam
80,0.5414929389953613,0.0,0.3386307115693694,0.004854369,64,80,30,70,1,0.1,Adam
80,2.3945345674292184e-05,0.0,1.5308538934829628e-05,0.004854369,64,80,30,70,1,0.01,Adam
80,0.0004944541142322123,0.0,0.00027772171569206,0.004854369,64,80,30,70,1,0.001,Adam
80,0.5414929389953613,0.0,0.3386307277725738,0.004854369,64,80,30,70,2,0.1,Adam
80,7.896172064647544e-06,0.0,1.6590746243097774e-05,0.004854369,64,80,30,70,2,0.01,Adam
80,0.00026241500745527446,0.0,0.00021575633292335075,0.004854369,64,80,30,70,2,0.001,Adam
80,0.5414929389953613,0.0,0.3386307130160841,0.004854369,64,80,50,30,1,0.1,Adam
80,5.681987386196852e-05,0.0,2.8324321550102363e-05,0.004854369,64,80,50,30,1,0.01,Adam
80,0.0006026591290719807,0.0,0.0003085180233205551,0.004854369,64,80,50,30,1,0.001,Adam
80,0.5414929389953613,0.0,0.3386307199603146,0.004854369,64,80,50,30,2,0.1,Adam
80,6.275634405028541e-06,0.0,1.382150714155976e-05,0.004854369,64,80,50,30,2,0.01,Adam
80,0.00017801027570385486,0.0,0.00020708399245547113,0.004854369,64,80,50,30,2,0.001,Adam
80,0.5414929389953613,0.0,0.3386307199603146,0.004854369,64,80,50,50,1,0.1,Adam
80,0.5414929389953613,0.0,0.33863071272674117,0.004854369,64,80,50,50,1,0.01,Adam
80,6.398518598871306e-05,0.0,4.556278078065218e-05,0.004854369,64,80,50,50,1,0.001,Adam
80,0.5414929389953613,0.0,0.3386307300873173,0.004854369,64,80,50,50,2,0.1,Adam
80,3.350948099978268e-05,0.0,1.287780241468284e-05,0.004854369,64,80,50,50,2,0.01,Adam
80,0.00022837563301436603,0.0,0.0001692428375516331,0.004854369,64,80,50,50,2,0.001,Adam
80,0.5414929389953613,0.0,0.3386307130160841,0.004854369,64,80,50,70,1,0.1,Adam
80,3.433625170146115e-05,0.0,1.6290262527000926e-05,0.004854369,64,80,50,70,1,0.01,Adam
80,0.0003806876775342971,0.0,0.0003593067250901707,0.004854369,64,80,50,70,1,0.001,Adam
80,0.5414929389953613,0.0,0.33863072053900045,0.004854369,64,80,50,70,2,0.1,Adam
80,8.523087672074325e-06,0.0,8.529277949085916e-06,0.004854369,64,80,50,70,2,0.01,Adam
80,0.0001834292197600007,0.0,9.283581523968414e-05,0.004854369,64,80,50,70,2,0.001,Adam
80,0.5414929389953613,0.0,0.3386307185135999,0.004854369,64,80,70,30,1,0.1,Adam
80,7.219635335786734e-06,0.0,1.1648197246844557e-05,0.004854369,64,80,70,30,1,0.01,Adam
80,0.00036065845051780343,0.0,0.0002627164992623628,0.004854369,64,80,70,30,1,0.001,Adam
80,0.5414929389953613,0.0,0.3386307193816287,0.004854369,64,80,70,30,2,0.1,Adam
80,1.0452064998389687e-05,0.0,1.2757844761103275e-05,0.004854369,64,80,70,30,2,0.01,Adam
80,0.00018072451348416507,0.0,0.00013970770846003468,0.004854369,64,80,70,30,2,0.001,Adam
80,0.5414929389953613,0.0,0.3386307251684874,0.004854369,64,80,70,50,1,0.1,Adam
80,2.6681173039833084e-05,0.0,3.190054633802716e-05,0.004854369,64,80,70,50,1,0.01,Adam
80,0.00037570501444861293,0.0,0.0001880786668744336,0.004854369,64,80,70,50,1,0.001,Adam
80,0.03009631112217903,0.0,0.019382137063782192,0.004854369,64,80,70,50,2,0.1,Adam
80,1.489698752266122e-05,0.0,1.7053900910027153e-05,0.004854369,64,80,70,50,2,0.01,Adam
80,0.0002505031006876379,0.0,0.00016053719106989288,0.004854369,64,80,70,50,2,0.001,Adam
80,0.5414929389953613,0.0,0.33863071735622813,0.004854369,64,80,70,70,1,0.1,Adam
80,0.5414929389953613,0.0,0.33863073182337494,0.004854369,64,80,70,70,1,0.01,Adam
80,0.5414929389953613,0.0,0.3386307208283434,0.004854369,64,80,70,70,1,0.001,Adam
80,0.5414929389953613,0.0,0.33863072690454504,0.004854369,64,80,70,70,2,0.1,Adam
80,1.807232365536038e-05,0.0,1.9831528952283087e-05,0.004854369,64,80,70,70,2,0.01,Adam
80,0.5414929389953613,0.0,0.33863072950863143,0.004854369,64,80,70,70,2,0.001,Adam
50,0.5414929389953613,0.0,0.33863071272674117,0.004854369,128,50,30,30,1,0.1,Adam
50,0.0001706260663922876,0.0,9.465680539029316e-05,0.004854369,128,50,30,30,1,0.01,Adam
50,0.0030393588822335005,0.0,0.0018457588943137416,0.004854369,128,50,30,30,1,0.001,Adam
50,0.5414929389953613,0.0,0.3386307309553461,0.004854369,128,50,30,30,2,0.1,Adam
50,0.00039593520341441035,0.0,0.00016579645724279932,0.004854369,128,50,30,30,2,0.01,Adam
50,0.0012598155299201608,0.0,0.0013519975252775022,0.004854369,128,50,30,30,2,0.001,Adam
50,0.5414929389953613,0.0,0.3386307072292254,0.004854369,128,50,30,50,1,0.1,Adam
50,0.5414929389953613,0.0,0.3386307008636808,0.004854369,128,50,30,50,1,0.01,Adam
50,0.0010811681859195232,0.0,0.001065399218576698,0.004854369,128,50,30,50,1,0.001,Adam
50,0.5414929389953613,0.0,0.33863072690454504,0.004854369,128,50,30,50,2,0.1,Adam
50,0.00036690724664367735,0.0,0.0002211816532614198,0.004854369,128,50,30,50,2,0.01,Adam
50,0.002434752183035016,0.0,0.0019151909950469593,0.004854369,128,50,30,50,2,0.001,Adam
50,0.5414929389953613,0.0,0.3386306936301074,0.004854369,128,50,30,70,1,0.1,Adam
50,0.0001873212750069797,0.0,0.0001445367861114153,0.004854369,128,50,30,70,1,0.01,Adam
50,0.5414929389953613,0.0,0.3386307130160841,0.004854369,128,50,30,70,1,0.001,Adam
50,0.5414929389953613,0.0,0.3386307214070292,0.004854369,128,50,30,70,2,0.1,Adam
50,3.6312681913841516e-05,0.0,3.513952203135083e-05,0.004854369,128,50,30,70,2,0.01,Adam
50,0.002315755467861891,0.0,0.0017197149618103811,0.004854369,128,50,30,70,2,0.001,Adam
50,0.5414929389953613,0.0,0.3386307399249771,0.004854369,128,50,50,30,1,0.1,Adam
50,0.00013856220175512135,0.0,0.00010209099290151041,0.004854369,128,50,50,30,1,0.01,Adam
50,0.0009406106546521187,0.0,0.0009376583620905876,0.004854369,128,50,50,30,1,0.001,Adam
50,0.03056686744093895,0.0,0.021150369920487543,0.0,128,50,50,30,2,0.1,Adam
50,0.5414929389953613,0.0,0.3386307324020608,0.004854369,128,50,50,30,2,0.01,Adam
50,0.002300564432516694,0.0,0.0014987035238554756,0.004854369,128,50,50,30,2,0.001,Adam
50,0.5414929389953613,0.0,0.338630735874176,0.004854369,128,50,50,50,1,0.1,Adam
50,0.0002821785747073591,0.0,0.00022391242215871016,0.004854369,128,50,50,50,1,0.01,Adam
50,0.0007786796777509153,0.0,0.0014741493850150733,0.004854369,128,50,50,50,1,0.001,Adam
50,0.5414929389953613,0.0,0.3386307086759401,0.004854369,128,50,50,50,2,0.1,Adam
50,0.0001002067219815217,0.0,5.95566246913434e-05,0.004854369,128,50,50,50,2,0.01,Adam
50,0.002334479708224535,0.0,0.0016890409904378421,0.004854369,128,50,50,50,2,0.001,Adam
50,0.5414929389953613,0.0,0.33863071967097164,0.004854369,128,50,50,70,1,0.1,Adam
50,4.182975317235105e-05,0.0,5.2742929256055504e-05,0.004854369,128,50,50,70,1,0.01,Adam
50,0.0009571746923029423,0.0,0.001535386348920829,0.004854369,128,50,50,70,1,0.001,Adam
50,0.5414929389953613,0.0,0.33863072806191674,0.004854369,128,50,50,70,2,0.1,Adam
50,5.8145516959484667e-05,0.0,4.0005568982309944e-05,0.004854369,128,50,50,70,2,0.01,Adam
50,0.5414929389953613,0.0,0.3386307017317096,0.004854369,128,50,50,70,2,0.001,Adam
50,0.5414929389953613,0.0,0.3386307161988564,0.004854369,128,50,70,30,1,0.1,Adam
50,0.00021364536951296031,0.0,0.00014469024213256983,0.004854369,128,50,70,30,1,0.01,Adam
50,0.0018751306924968958,0.0,0.001223382733319208,0.004854369,128,50,70,30,1,0.001,Adam
50,0.5414929389953613,0.0,0.33863073529549015,0.004854369,128,50,70,30,2,0.1,Adam
50,0.00015890398935880512,0.0,8.736258625274398e-05,0.004854369,128,50,70,30,2,0.01,Adam
50,0.0012685046531260014,0.0,0.0009447421553065476,0.004854369,128,50,70,30,2,0.001,Adam
50,0.5414929389953613,0.0,0.33863071185871235,0.004854369,128,50,70,50,1,0.1,Adam
50,0.00037536275340244174,0.0,0.00018947614027408757,0.004854369,128,50,70,50,1,0.01,Adam
50,0.0019533601589500904,0.0,0.0010870730490830627,0.004854369,128,50,70,50,1,0.001,Adam
50,0.5414929389953613,0.0,0.33863071475214174,0.004854369,128,50,70,50,2,0.1,Adam
50,1.1635259397735354e-05,0.0,2.2163512113869182e-05,0.004854369,128,50,70,50,2,0.01,Adam
50,0.5414929389953613,0.0,0.33863073384877546,0.004854369,128,50,70,50,2,0.001,Adam
50,0.5414929389953613,0.0,0.33863073616351896,0.004854369,128,50,70,70,1,0.1,Adam
50,0.00043241409002803266,0.0,0.000188672962430096,0.004854369,128,50,70,70,1,0.01,Adam
50,0.0011432282626628876,0.0,0.0010651384770770747,0.004854369,128,50,70,70,1,0.001,Adam
50,0.5414929389953613,0.0,0.33863072806191674,0.004854369,128,50,70,70,2,0.1,Adam
50,0.00045345915714278817,0.0,0.0003692040452168513,0.004854369,128,50,70,70,2,0.01,Adam
50,0.0016857301816344261,0.0,0.0013900467373195637,0.004854369,128,50,70,70,2,0.001,Adam
80,0.5414929389953613,0.0,0.33863070954396884,0.004854369,128,80,30,30,1,0.1,Adam
80,0.00014234991976991296,0.0,6.058822638576724e-05,0.004854369,128,80,30,30,1,0.01,Adam
80,0.5414929389953613,0.0,0.3386307248791445,0.004854369,128,80,30,30,1,0.001,Adam
80,0.5414929389953613,0.0,0.3386307164881993,0.004854369,128,80,30,30,2,0.1,Adam
80,4.3358806578908116e-05,0.0,3.8284503619437496e-05,0.004854369,128,80,30,30,2,0.01,Adam
80,0.0013114532921463251,0.0,0.000983209511970432,0.004854369,128,80,30,30,2,0.001,Adam
80,0.5414929389953613,0.0,0.3386307101226547,0.004854369,128,80,30,50,1,0.1,Adam
80,2.3433523892890662e-05,0.0,4.4952831779226875e-05,0.004854369,128,80,30,50,1,0.01,Adam
80,0.0015356543008238077,0.0,0.0021445922671084845,0.004854369,128,80,30,50,1,0.001,Adam
80,0.5414929389953613,0.0,0.3386307098333118,0.004854369,128,80,30,50,2,0.1,Adam
80,2.3186870748759247e-05,0.0,3.654534687051884e-05,0.004854369,128,80,30,50,2,0.01,Adam
80,0.0012515017297118902,0.0,0.0016022150368583433,0.004854369,128,80,30,50,2,0.001,Adam
80,0.5414929389953613,0.0,0.3386307364528619,0.004854369,128,80,30,70,1,0.1,Adam
80,1.1252932381466962e-05,0.0,4.343646054339224e-05,0.004854369,128,80,30,70,1,0.01,Adam
80,0.0010065080132335424,0.0,0.002957268455291836,0.004854369,128,80,30,70,1,0.001,Adam
80,0.5414929389953613,0.0,0.33863072053900045,0.004854369,128,80,30,70,2,0.1,Adam
