round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,gru_1_model,gru_2_model,gru_layers,lr,optimizer
50,0.63538658618927,0.0,0.21014054149997477,0.0051020407,64,50,30,30,1,0.1,Adam
50,0.0006795027293264866,0.0,0.00027410255761981027,0.0051020407,64,50,30,30,1,0.01,Adam
50,0.001451309071853757,0.0,0.0014215522844876563,0.0051020407,64,50,30,30,1,0.001,Adam
50,0.004575802944600582,0.0,0.0013580123029117072,0.0051020407,64,50,30,30,2,0.1,Adam
50,7.853980787331238e-05,0.0,0.00021414147355541474,0.0051020407,64,50,30,30,2,0.01,Adam
50,0.0005060090916231275,0.0,0.0014211143062887142,0.0051020407,64,50,30,30,2,0.001,Adam
50,0.63538658618927,0.0,0.21014054727797604,0.0051020407,64,50,30,50,1,0.1,Adam
50,0.0003054623957723379,0.0,0.00021119145866559477,0.0051020407,64,50,30,50,1,0.01,Adam
50,0.005808066576719284,0.0,0.0031071415822002658,0.0051020407,64,50,30,50,1,0.001,Adam
50,0.63538658618927,0.0,0.21014053906713212,0.0051020407,64,50,30,50,2,0.1,Adam
50,0.001699358457699418,0.0,0.0006772570350036329,0.0051020407,64,50,30,50,2,0.01,Adam
50,0.00018005244783125818,0.0,0.0007797458074863392,0.0051020407,64,50,30,50,2,0.001,Adam
50,0.63538658618927,0.0,0.21014054697387072,0.0051020407,64,50,30,70,1,0.1,Adam
50,0.00014668595395050943,0.0,0.00039681376876281007,0.0051020407,64,50,30,70,1,0.01,Adam
50,0.0012175539741292596,0.0,0.001929824054300576,0.0051020407,64,50,30,70,1,0.001,Adam
50,0.63538658618927,0.0,0.21014054819029204,0.0051020407,64,50,30,70,2,0.1,Adam
50,0.63538658618927,0.0,0.21014053785071082,0.0051020407,64,50,30,70,2,0.01,Adam
50,0.0004586185677908361,0.0,0.0006451877766545406,0.0051020407,64,50,30,70,2,0.001,Adam
50,0.63538658618927,0.0,0.21014054149997477,0.0051020407,64,50,50,30,1,0.1,Adam
50,0.0003400305286049843,0.0,0.00013559767637848474,0.0051020407,64,50,50,30,1,0.01,Adam
50,0.0009718043729662895,0.0,0.0014245616348118198,0.0051020407,64,50,50,30,1,0.001,Adam
50,0.14520761370658875,0.0,0.040794135508488635,0.0051020407,64,50,50,30,2,0.1,Adam
50,0.0002977015101350844,0.0,0.00018042827034559178,0.0051020407,64,50,50,30,2,0.01,Adam
50,0.00038583175046369433,0.0,0.000979505231656248,0.0051020407,64,50,50,30,2,0.001,Adam
50,0.63538658618927,0.0,0.21014054089176412,0.0051020407,64,50,50,50,1,0.1,Adam
50,3.976667721872218e-05,0.0,0.00026258994018592475,0.0051020407,64,50,50,50,1,0.01,Adam
50,0.0011055645300075412,0.0,0.0015959499020138945,0.0051020407,64,50,50,50,1,0.001,Adam
50,0.63538658618927,0.0,0.2101405405876588,0.0051020407,64,50,50,50,2,0.1,Adam
50,0.00015553936827927828,0.0,0.00014698615907073704,0.0051020407,64,50,50,50,2,0.01,Adam
50,0.00011289139365544543,0.0,0.0006682922308124146,0.0051020407,64,50,50,50,2,0.001,Adam
50,0.63538658618927,0.0,0.21014054454102807,0.0051020407,64,50,50,70,1,0.1,Adam
50,7.904864469310269e-05,0.0,0.00023612329868210138,0.0051020407,64,50,50,70,1,0.01,Adam
50,0.63538658618927,0.0,0.21014055183955602,0.0051020407,64,50,50,70,1,0.001,Adam
50,0.63538658618927,0.0,0.21014053845892147,0.0051020407,64,50,50,70,2,0.1,Adam
50,0.00018376493244431913,0.0,0.00017815188440014324,0.0051020407,64,50,50,70,2,0.01,Adam
50,0.00024105270858854055,0.0,0.0004342049176148994,0.0051020407,64,50,50,70,2,0.001,Adam
50,0.63538658618927,0.0,0.21014053785071082,0.0051020407,64,50,70,30,1,0.1,Adam
50,1.1640135198831558e-05,0.0,0.00017633323473927127,0.0051020407,64,50,70,30,1,0.01,Adam
50,0.001631828723475337,0.0,0.0010289771919499856,0.0051020407,64,50,70,30,1,0.001,Adam
50,0.63538658618927,0.0,0.21014053815481615,0.0051020407,64,50,70,30,2,0.1,Adam
50,4.408663517097011e-05,0.0,0.00012385064310736345,0.0051020407,64,50,70,30,2,0.01,Adam
50,7.006349915172905e-05,0.0,0.0005281748421186087,0.0051020407,64,50,70,30,2,0.001,Adam
50,0.63538658618927,0.0,0.21014054393281742,0.0051020407,64,50,70,50,1,0.1,Adam
50,0.63538658618927,0.0,0.2101405418040801,0.0051020407,64,50,70,50,1,0.01,Adam
50,0.0012192584108561277,0.0,0.0016214201293353523,0.0051020407,64,50,70,50,1,0.001,Adam
50,0.63538658618927,0.0,0.21014053845892147,0.0051020407,64,50,70,50,2,0.1,Adam
50,0.0002089766348944977,0.0,0.0002769184256048531,0.0051020407,64,50,70,50,2,0.01,Adam
50,0.0002568377531133592,0.0,0.0005178183711571049,0.0051020407,64,50,70,50,2,0.001,Adam
50,0.63538658618927,0.0,0.21014054028355345,0.0051020407,64,50,70,70,1,0.1,Adam
50,5.809702997794375e-05,0.0,0.0002591999257173465,0.0051020407,64,50,70,70,1,0.01,Adam
50,0.63538658618927,0.0,0.21014054089176412,0.0051020407,64,50,70,70,1,0.001,Adam
50,0.63538658618927,0.0,0.2101405326809202,0.0051020407,64,50,70,70,2,0.1,Adam
50,0.0001415939477737993,0.0,0.00015243576000306794,0.0051020407,64,50,70,70,2,0.01,Adam
50,0.00030518113635480404,0.0,0.0006288732271356395,0.0051020407,64,50,70,70,2,0.001,Adam
80,0.63538658618927,0.0,0.21014054043560612,0.0051020407,64,80,30,30,1,0.1,Adam
80,5.049286482972093e-05,0.0,0.00016011020919422107,0.0051020407,64,80,30,30,1,0.01,Adam
80,0.63538658618927,0.0,0.21014054302050142,0.0051020407,64,80,30,30,1,0.001,Adam
80,0.0014226220082491636,0.0,0.0016977379219701551,0.0051020407,64,80,30,30,2,0.1,Adam
80,3.643587842816487e-05,0.0,0.00019037725026149074,0.0051020407,64,80,30,30,2,0.01,Adam
80,9.967575169866905e-05,0.0,0.00040710227559819553,0.0051020407,64,80,30,30,2,0.001,Adam
80,0.0005382783710956573,0.0,0.000145632411770247,0.0051020407,64,80,30,50,1,0.1,Adam
80,3.967374868807383e-05,0.0,0.00031377874612950775,0.0051020407,64,80,30,50,1,0.01,Adam
80,0.0007436504820361733,0.0,0.0006570566964706369,0.0051020407,64,80,30,50,1,0.001,Adam
80,0.63538658618927,0.0,0.21014054879850272,0.0051020407,64,80,30,50,2,0.1,Adam
80,0.63538658618927,0.0,0.2101405436287121,0.0051020407,64,80,30,50,2,0.01,Adam
80,4.29906758654397e-05,0.0,0.0003801796214693055,0.0051020407,64,80,30,50,2,0.001,Adam
80,0.63538658618927,0.0,0.2101405418040801,0.0051020407,64,80,30,70,1,0.1,Adam
80,8.183717000065371e-05,0.0,0.00018109689521299182,0.0051020407,64,80,30,70,1,0.01,Adam
80,0.0012008210178464651,0.0,0.0009608200813016417,0.0051020407,64,80,30,70,1,0.001,Adam
80,0.63538658618927,0.0,0.2101405427163961,0.0051020407,64,80,30,70,2,0.1,Adam
80,1.02082476587384e-05,0.0,8.888173553194585e-05,0.0051020407,64,80,30,70,2,0.01,Adam
80,0.00010146915155928582,0.0,0.00039817419851065746,0.0051020407,64,80,30,70,2,0.001,Adam
80,0.63538658618927,0.0,0.21014054210818545,0.0051020407,64,80,50,30,1,0.1,Adam
80,0.63538658618927,0.0,0.2101405418040801,0.0051020407,64,80,50,30,1,0.01,Adam
80,0.63538658618927,0.0,0.2101405466697654,0.0051020407,64,80,50,30,1,0.001,Adam
80,0.63538658618927,0.0,0.21014054438897542,0.0051020407,64,80,50,30,2,0.1,Adam
80,8.13304286566563e-05,0.0,6.146965047171724e-05,0.0051020407,64,80,50,30,2,0.01,Adam
80,0.63538658618927,0.0,0.2101405348096575,0.0051020407,64,80,50,30,2,0.001,Adam
80,0.63538658618927,0.0,0.21014054393281742,0.0051020407,64,80,50,50,1,0.1,Adam
80,3.9554153772769496e-05,0.0,0.0001253423904147764,0.0051020407,64,80,50,50,1,0.01,Adam
80,0.00017881349776871502,0.0,0.0005738674508578771,0.0051020407,64,80,50,50,1,0.001,Adam
80,0.63538658618927,0.0,0.21014054697387072,0.0051020407,64,80,50,50,2,0.1,Adam
80,5.6019849580479786e-05,0.0,8.562845368014307e-05,0.0051020407,64,80,50,50,2,0.01,Adam
80,0.0002335687167942524,0.0,0.00034039770609376076,0.0051020407,64,80,50,50,2,0.001,Adam
80,0.63538658618927,0.0,0.21014053937123747,0.0051020407,64,80,50,70,1,0.1,Adam
80,6.896412378409877e-05,0.0,0.00012296042464464446,0.0051020407,64,80,50,70,1,0.01,Adam
