Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG
8114.259765625,1717400.0,8276.9419921875,8259.89658203125,8474.546619460703,8045.246544601795,24.00254243227632,8274.915567332882,8308.061674658164,-33.146107325281264,-35.66270190405655,2.5165945787752833,-2.6840753870880807,-2.1356272597538513,-2.178857794123382,-2.1264445187735057,0.5833333333333334,0.4583333333333333,85.8898205892111,0.0,30.371408229519364,-0.8601504434028406,-223.7998046875,8338.0595703125
8075.10986328125,1710600.0,8220.26591796875,8240.938598632812,8450.213898831495,8031.663298434131,14.36260982458259,8244.176228248016,8290.805984926541,-46.629756678525155,-37.85611285895027,-8.773643819574886,-0.48248273378680134,-2.040364579001363,-2.411061306133511,-2.4082694671446485,0.5,0.4166666666666667,100.0,0.0,23.239808181594423,-2.9395404011248756,-39.14990234375,8114.259765625
7990.39013671875,2040600.0,8159.5619140625,8223.265087890624,8454.493525155709,7992.03665062554,11.991880780985781,8205.13221416659,8268.55295913337,-63.42074496678106,-42.969039280516434,-20.451705686264624,-1.049146426449669,-2.341288740039997,-3.1746219895905803,-3.204516817608848,0.5,0.4166666666666667,100.0,0.0,8.052817671947803e-14,-3.232648918525891,-84.7197265625,8075.10986328125
7852.06005859375,2544700.0,8073.97587890625,8204.387084960938,8488.933450042712,7919.840719879162,10.406900480502923,8150.813421001537,8237.701633167473,-86.88821216593624,-51.752873857600406,-35.13533830833583,-1.7312055576525975,-3.160356418365832,-4.43580478115862,-4.589368708980494,0.4166666666666667,0.4166666666666667,100.0,0.0,8.052817671947803e-14,-5.193202594711767,-138.330078125,7990.39013671875
7893.97021484375,1875700.0,7985.1580078125,8188.277099609375,8504.711403552887,7871.842795665863,17.06195811130045,8111.299081592647,8212.240046624975,-100.94096503232777,-61.59049209254589,-39.35047293978188,0.5337472706176145,-1.8648083971687008,-3.5355939804152205,-3.8344233238440566,0.4166666666666667,0.4583333333333333,91.80193681057595,8.27560407223895,2.7585346907463975,-4.80866406351753,41.91015625,7852.06005859375
7788.419921875,1949300.0,7919.9900390625,8171.903588867188,8534.614066272115,7809.19311146226,6.6160702861115865,8061.625364713009,8180.845963310161,-119.22059859715228,-73.11651339346717,-46.1040852036851,-1.3371002182181304,-2.0616299221821466,-4.311623341587577,-4.7984928407383505,0.3333333333333333,0.4166666666666667,100.0,0.0,2.7585346907463975,-6.340780223591082,-105.55029296875,7893.97021484375
7768.4501953125,2027700.0,7858.65810546875,8158.318090820312,8560.059490513708,7756.576691126916,9.754944413000835,8016.521492497545,8150.298128643668,-133.77663614612266,-85.24853794399827,-48.52809820212438,-0.25640279752266426,-1.599587937320259,-4.010639456618496,-4.763489350464942,0.25,0.4166666666666667,100.0,0.0,2.7585346907463975,-6.678112584898543,-19.9697265625,7788.419921875
7824.60986328125,1698800.0,7825.50205078125,8145.881079101562,8573.279514962122,7718.482643241003,21.957258958498684,7986.996626464269,8126.173071950156,-139.1764454858867,-96.03411945237596,-43.14232603351073,0.7229198431707379,-0.3613089919672497,-2.7774541058761453,-3.8761422263562157,0.25,0.4583333333333333,90.55870406792906,9.859329995885338,3.2864433319618596,-6.44089869697556,56.15966796875,7768.4501953125
7742.8798828125,1809100.0,7803.666015625,8123.792065429688,8586.92269745534,7660.661433404034,22.105228402093342,7949.440204363997,8097.780983865885,-148.3407795018884,-106.49545146227847,-41.845328039609925,-1.0445246714764196,-0.8813898041785547,-3.175786019995956,-4.649181194974523,0.25,0.4583333333333333,100.0,0.0,3.2864433319618596,-7.365090277078392,-81.72998046875,7824.60986328125
7762.009765625,1991800.0,7777.27392578125,8095.9090576171875,8576.215203700407,7615.602911533969,36.12261145298605,7920.604752250304,8072.909041773967,-152.3042895236631,-115.6572190745554,-36.6470704491077,0.2470641815710477,-0.44523244314957416,-2.395564567854467,-4.239722312835235,0.3333333333333333,0.5,96.89253392767911,5.758024241373178,5.205784745752919,-6.413143868265543,19.1298828125,7742.8798828125
7811.18017578125,1942500.0,7781.8259765625,8073.60205078125,8563.685043367179,7583.519058195321,37.52071857768253,7903.770202024296,8053.521718367098,-149.75151634280246,-122.47607852820484,-27.275437814597623,0.6334752421210176,0.36304099617445157,-1.292353853523522,-3.5195416657191814,0.4166666666666667,0.5416666666666666,88.52442474042765,27.59493471111716,11.117652984163525,-5.661963907245323,49.17041015625,7762.009765625
7854.8798828125,1581200.0,7799.1119140625,8052.237548828125,8541.29063048883,7563.18446716742,62.31381361820393,7896.24861445325,8038.807508326016,-142.55889387276602,-126.49264159711709,-16.066252275648935,0.5594507622131414,0.7810911277298087,-0.23249922939725548,-2.870572988692235,0.4166666666666667,0.5416666666666666,81.18215349881207,74.12784027560086,35.82693307603048,-5.794869698704863,43.69970703125,7811.18017578125
7699.1201171875,2046500.0,7774.01396484375,8022.55654296875,8522.093695232401,7523.019390705099,41.45443383848718,7865.921153335443,8013.645479352793,-147.72432601735,-130.73897848116366,-16.98534753618634,-1.9829681414457103,-1.0706979632817473,-1.7792726651997222,-4.557856548281705,0.4166666666666667,0.5,100.0,0.0,33.90759166223942,-5.1161740001988205,-155.759765625,7854.8798828125
