round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm_1_nodes,lstm_2_nodes,lstm_layers,optimizer
50,1.1484753486001864e-05,0.0,0.0001788754583685659,0.009756098,64,50,0.1,30,30,1,Adam
50,0.0003133410064037889,0.0,0.00025245631312406283,0.009756098,64,50,0.1,30,30,2,Adam
50,0.00029020485817454755,0.0,0.00014740273306038367,0.009756098,64,50,0.1,30,50,1,Adam
50,8.159181743394583e-05,0.0,0.0003306324406322546,0.009756098,64,50,0.1,30,50,2,Adam
50,0.0003205725515726954,0.0,0.00027958830653848805,0.009756098,64,50,0.1,30,70,1,Adam
50,0.0003531854599714279,0.0,0.0010182739691894003,0.009756098,64,50,0.1,30,70,2,Adam
50,0.0007362532778643072,0.0,0.000346173981996821,0.009756098,64,50,0.1,50,30,1,Adam
50,0.00018335219647269696,0.0,0.00021527104460202702,0.009756098,64,50,0.1,50,30,2,Adam
50,5.298327232594602e-05,0.0,0.00014105609116973582,0.009756098,64,50,0.1,50,50,1,Adam
50,0.0010715627577155828,0.0,0.00155471124623834,0.009756098,64,50,0.1,50,50,2,Adam
50,0.00016616562788840383,0.0,0.00021525488210921516,0.009756098,64,50,0.1,50,70,1,Adam
50,0.0003586593666113913,0.0,0.0003966615022807496,0.009756098,64,50,0.1,50,70,2,Adam
50,0.001459033228456974,0.0,0.0014917458941387694,0.009756098,64,50,0.1,70,30,1,Adam
50,7.936779729789123e-05,0.0,0.00018167721843006225,0.009756098,64,50,0.1,70,30,2,Adam
50,0.00039922125870361924,0.0,0.0010812069692580802,0.009756098,64,50,0.1,70,50,1,Adam
50,0.027071639895439148,0.0,0.0298009430489889,0.004878049,64,50,0.1,70,50,2,Adam
50,0.00010424685024190694,0.0,0.0002483940532817165,0.009756098,64,50,0.1,70,70,1,Adam
50,0.00010103916429216042,0.0,0.0019262152354846277,0.009756098,64,50,0.1,70,70,2,Adam
50,0.0001188924434245564,0.0,0.00014543153356942463,0.009756098,64,50,0.01,30,30,1,Adam
50,0.00020162419241387397,0.0,0.00017556282088285449,0.009756098,64,50,0.01,30,30,2,Adam
50,0.00024133097031153738,0.0,0.0003235395691107686,0.009756098,64,50,0.01,30,50,1,Adam
50,0.0001069304853444919,0.0,0.00010241010764375238,0.009756098,64,50,0.01,30,50,2,Adam
50,0.00032022842788137496,0.0,0.0008498854381486592,0.009756098,64,50,0.01,30,70,1,Adam
50,0.00024293598835356534,0.0,0.0001602694893358048,0.009756098,64,50,0.01,30,70,2,Adam
50,0.0006650619325228035,0.0,0.00037182081113115137,0.009756098,64,50,0.01,50,30,1,Adam
50,0.0003170018026139587,0.0,0.00015145889639559134,0.009756098,64,50,0.01,50,30,2,Adam
50,0.00039327802369371057,0.0,0.00021995395800331608,0.009756098,64,50,0.01,50,50,1,Adam
50,0.00024780232342891395,0.0,0.0001097762471589504,0.009756098,64,50,0.01,50,50,2,Adam
50,0.0002406909188721329,0.0,0.00019741070757779044,0.009756098,64,50,0.01,50,70,1,Adam
50,6.829015910625458e-05,0.0,9.156065402416195e-05,0.009756098,64,50,0.01,50,70,2,Adam
50,0.00023535460059065372,0.0,0.0002420354668596169,0.009756098,64,50,0.01,70,30,1,Adam
50,0.0002949569025076926,0.0,0.00011845599840786989,0.009756098,64,50,0.01,70,30,2,Adam
50,0.00010497061157366261,0.0,0.00018357551105110338,0.009756098,64,50,0.01,70,50,1,Adam
50,6.411287904484197e-05,0.0,7.796461254545692e-05,0.009756098,64,50,0.01,70,50,2,Adam
50,0.00047471848665736616,0.0,0.0002264880642675363,0.009756098,64,50,0.01,70,70,1,Adam
50,0.00028333463706076145,0.0,0.00010099528771228861,0.009756098,64,50,0.01,70,70,2,Adam
50,0.0018009829800575972,0.0,0.004329053263702407,0.009756098,64,50,0.001,30,30,1,Adam
50,0.0018938416615128517,0.0,0.005136074218331132,0.009756098,64,50,0.001,30,30,2,Adam
50,0.0016698125982657075,0.0,0.0045980366015034475,0.009756098,64,50,0.001,30,50,1,Adam
50,0.0007659755647182465,0.0,0.0037390199558037084,0.009756098,64,50,0.001,30,50,2,Adam
50,0.00030422810232266784,0.0,0.004074465372122643,0.009756098,64,50,0.001,30,70,1,Adam
50,0.0013378458097577095,0.0,0.0038263394826705136,0.009756098,64,50,0.001,30,70,2,Adam
50,0.0008465865394100547,0.0,0.004827403278294496,0.009756098,64,50,0.001,50,30,1,Adam
50,0.0008196275448426604,0.0,0.0035697427759991914,0.009756098,64,50,0.001,50,30,2,Adam
50,0.00014517360250465572,0.0,0.004525403762463389,0.009756098,64,50,0.001,50,50,1,Adam
50,0.00045286398380994797,0.0,0.003014520255326316,0.009756098,64,50,0.001,50,50,2,Adam
50,0.0002500972186680883,0.0,0.004722340341384818,0.009756098,64,50,0.001,50,70,1,Adam
50,0.0013733116211369634,0.0,0.0034508680095668974,0.009756098,64,50,0.001,50,70,2,Adam
50,0.0005715329898521304,0.0,0.004275657731767107,0.009756098,64,50,0.001,70,30,1,Adam
50,0.0016611687606200576,0.0,0.003222910601009683,0.009756098,64,50,0.001,70,30,2,Adam
50,0.0009034100803546607,0.0,0.004144327638943384,0.009756098,64,50,0.001,70,50,1,Adam
50,0.0012695903424173594,0.0,0.00320891643045243,0.009756098,64,50,0.001,70,50,2,Adam
50,0.0009269202128052711,0.0,0.0033781520511228136,0.009756098,64,50,0.001,70,70,1,Adam
50,0.0004237163229845464,0.0,0.0031031869908385887,0.009756098,64,50,0.001,70,70,2,Adam
80,0.00012868558405898511,0.0,0.00012642647936179235,0.009756098,64,80,0.1,30,30,1,Adam
80,0.0009461779263801873,0.0,0.0004998288821519875,0.009756098,64,80,0.1,30,30,2,Adam
80,0.00015970974345691502,0.0,0.00012760226818500086,0.009756098,64,80,0.1,30,50,1,Adam
80,0.0005829810979776084,0.0,0.00011393220022621723,0.009756098,64,80,0.1,30,50,2,Adam
80,0.00027679462800733745,0.0,0.0002237193171423292,0.009756098,64,80,0.1,30,70,1,Adam
80,2.8661228498094715e-05,0.0,4.387699962357945e-05,0.009756098,64,80,0.1,30,70,2,Adam
80,4.446149614523165e-05,0.0,0.00015780343532153382,0.009756098,64,80,0.1,50,30,1,Adam
80,1.7638691133470275e-05,0.0,0.00013952936126038478,0.009756098,64,80,0.1,50,30,2,Adam
80,9.387821046402678e-05,0.0,0.00021948223520445114,0.009756098,64,80,0.1,50,50,1,Adam
80,0.0001939724461408332,0.0,0.00014035197332637703,0.009756098,64,80,0.1,50,50,2,Adam
80,2.2868891392135993e-05,0.0,7.330404865880576e-05,0.009756098,64,80,0.1,50,70,1,Adam
80,0.00019709269690793008,0.0,0.00031317010892430185,0.009756098,64,80,0.1,50,70,2,Adam
80,5.3422892960952595e-05,0.0,0.00024252302814047874,0.009756098,64,80,0.1,70,30,1,Adam
80,0.0007926854304969311,0.0,0.00024545785840373577,0.009756098,64,80,0.1,70,30,2,Adam
80,0.000185770244570449,0.0,9.802765122092352e-05,0.009756098,64,80,0.1,70,50,1,Adam
80,0.001349198049865663,0.0,0.015013444260126206,0.009756098,64,80,0.1,70,50,2,Adam
80,0.00024506720365025103,0.0,0.0004353778979105012,0.009756098,64,80,0.1,70,70,1,Adam
80,0.00010595377534627914,0.0,0.0005217285217751363,0.009756098,64,80,0.1,70,70,2,Adam
80,0.0002619111619424075,0.0,7.727325163414651e-05,0.009756098,64,80,0.01,30,30,1,Adam
80,0.00028050682158209383,0.0,7.608228199121474e-05,0.009756098,64,80,0.01,30,30,2,Adam
80,0.00010015163570642471,0.0,0.0001060798399898553,0.009756098,64,80,0.01,30,50,1,Adam
80,0.00030124321347102523,0.0,9.220058709615841e-05,0.009756098,64,80,0.01,30,50,2,Adam
80,9.476794366491958e-05,0.0,8.491531114531227e-05,0.009756098,64,80,0.01,30,70,1,Adam
80,0.00021746319544035941,0.0,7.65614282544248e-05,0.009756098,64,80,0.01,30,70,2,Adam
80,0.00018529730732552707,0.0,0.00011060465367336292,0.009756098,64,80,0.01,50,30,1,Adam
80,0.0002364605461480096,0.0,5.101767993637179e-05,0.009756098,64,80,0.01,50,30,2,Adam
80,0.00011706039367709309,0.0,7.638979778431992e-05,0.009756098,64,80,0.01,50,50,1,Adam
80,0.00012529284867923707,0.0,5.683959314454824e-05,0.009756098,64,80,0.01,50,50,2,Adam
80,9.578744356986135e-05,0.0,6.906510807755517e-05,0.009756098,64,80,0.01,50,70,1,Adam
80,0.0001422237983206287,0.0,4.088664821366121e-05,0.009756098,64,80,0.01,50,70,2,Adam
80,0.0002828068973030895,0.0,0.00010066321920021437,0.009756098,64,80,0.01,70,30,1,Adam
80,0.0002167742495657876,0.0,5.229168117937927e-05,0.009756098,64,80,0.01,70,30,2,Adam
80,0.0002316638856427744,0.0,6.3060010214075e-05,0.009756098,64,80,0.01,70,50,1,Adam
80,0.0001502857921877876,0.0,5.299660615713858e-05,0.009756098,64,80,0.01,70,50,2,Adam
80,0.00010852656851056963,0.0,7.329166532499807e-05,0.009756098,64,80,0.01,70,70,1,Adam
80,0.00018752255709841847,0.0,4.72111220183362e-05,0.009756098,64,80,0.01,70,70,2,Adam
80,0.0014112080680206418,0.0,0.004505722964091636,0.009756098,64,80,0.001,30,30,1,Adam
80,0.00017689124797470868,0.0,0.0022015306212734885,0.009756098,64,80,0.001,30,30,2,Adam
80,0.0009255384211428463,0.0,0.0035665531108928163,0.009756098,64,80,0.001,30,50,1,Adam
80,0.0007035313174128532,0.0,0.0022707617620187923,0.009756098,64,80,0.001,30,50,2,Adam
80,0.0017589417984709144,0.0,0.0034980278893760063,0.009756098,64,80,0.001,30,70,1,Adam
80,0.00019150020671077073,0.0,0.0018472324074359566,0.009756098,64,80,0.001,30,70,2,Adam
80,0.0007575429044663906,0.0,0.002045495699659535,0.009756098,64,80,0.001,50,30,1,Adam
80,0.0002875395875889808,0.0,0.0019376702433474724,0.009756098,64,80,0.001,50,30,2,Adam
80,0.0002837868232745677,0.0,0.0018795357028976447,0.009756098,64,80,0.001,50,50,1,Adam
80,0.00025027370429597795,0.0,0.0016193482221285927,0.009756098,64,80,0.001,50,50,2,Adam
80,0.00026113385683856905,0.0,0.0026826680081374035,0.009756098,64,80,0.001,50,70,1,Adam
80,0.0001569791929796338,0.0,0.0014198876514167683,0.009756098,64,80,0.001,50,70,2,Adam
80,0.00046181160723790526,0.0,0.002106924795420704,0.009756098,64,80,0.001,70,30,1,Adam
80,0.00012412192882038653,0.0,0.0016502934928256563,0.009756098,64,80,0.001,70,30,2,Adam
80,0.00021059831487946212,0.0,0.0019421071123627083,0.009756098,64,80,0.001,70,50,1,Adam
80,0.0004451310378499329,0.0,0.001311893709764884,0.009756098,64,80,0.001,70,50,2,Adam
80,0.0006688875728286803,0.0,0.002615883921432059,0.009756098,64,80,0.001,70,70,1,Adam
80,0.00016948848497122526,0.0,0.0013656326864914196,0.009756098,64,80,0.001,70,70,2,Adam
50,0.00030436954693868756,0.0,0.0010251973102596112,0.009756098,128,50,0.1,30,30,1,Adam
