round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm1_nodes,lstm2_nodes,lstm3_nodes,lstm_layers,optimizer
30,0.03181881085038185,0.0,0.00384341562474436,0.005181347,64,30,0.01,50,70,30,2,Adam
30,0.04378403723239899,0.0,0.002357910080798395,0.005181347,64,30,0.01,50,70,50,1,Adam
30,0.03838128596544266,0.0,0.006186151775710014,0.005181347,64,30,0.01,50,70,50,2,Adam
30,0.09450572729110718,0.0,0.003824415843489874,0.005181347,64,30,0.01,50,70,70,1,Adam
30,0.04626055061817169,0.0,0.004973377528783764,0.005181347,64,30,0.01,50,70,70,2,Adam
30,0.10601892322301865,0.0,0.0036486207629394733,0.005181347,64,30,0.01,70,30,30,1,Adam
30,0.08491985499858856,0.0,0.0031766022451178515,0.005181347,64,30,0.01,70,30,30,2,Adam
30,0.08460483700037003,0.0,0.002743411344298707,0.005181347,64,30,0.01,70,30,50,1,Adam
30,0.06262984126806259,0.0,0.0028326660292126585,0.005181347,64,30,0.01,70,30,50,2,Adam
30,0.08549545705318451,0.0,0.004413275704608102,0.005181347,64,30,0.01,70,30,70,1,Adam
30,0.10083302110433578,0.0,0.0035576331489502303,0.005181347,64,30,0.01,70,30,70,2,Adam
30,0.06230717897415161,0.0,0.0033465749246353003,0.005181347,64,30,0.01,70,50,30,1,Adam
30,0.06393860280513763,0.0,0.0041365777697279045,0.005181347,64,30,0.01,70,50,30,2,Adam
30,0.057102035731077194,0.0,0.003230881964102619,0.005181347,64,30,0.01,70,50,50,1,Adam
30,0.0638052448630333,0.0,0.0036287137157635986,0.005181347,64,30,0.01,70,50,50,2,Adam
30,0.06322090327739716,0.0,0.0027240168501096993,0.005181347,64,30,0.01,70,50,70,1,Adam
30,0.13926486670970917,0.0,0.004555933688974751,0.005181347,64,30,0.01,70,50,70,2,Adam
30,0.08332663774490356,0.0,0.0024671665262527417,0.005181347,64,30,0.01,70,70,30,1,Adam
30,0.046244632452726364,0.0,0.006545645942419304,0.005181347,64,30,0.01,70,70,30,2,Adam
30,0.06685511767864227,0.0,0.002350682713612528,0.005181347,64,30,0.01,70,70,50,1,Adam
30,0.050158001482486725,0.0,0.005418951627967271,0.005181347,64,30,0.01,70,70,50,2,Adam
30,0.044757336378097534,0.0,0.0024895285511958784,0.005181347,64,30,0.01,70,70,70,1,Adam
30,0.07295297086238861,0.0,0.003461729180202892,0.005181347,64,30,0.01,70,70,70,2,Adam
30,0.3046726584434509,0.0,0.012873700824735079,0.005181347,64,30,0.001,30,30,30,1,Adam
30,0.2873530685901642,0.0,0.013603760583393777,0.005181347,64,30,0.001,30,30,30,2,Adam
30,0.28979119658470154,0.0,0.012368033764343419,0.005181347,64,30,0.001,30,30,50,1,Adam
30,0.3119581639766693,0.0,0.012571284541416277,0.005181347,64,30,0.001,30,30,50,2,Adam
30,0.297262966632843,0.0,0.012421003318152877,0.005181347,64,30,0.001,30,30,70,1,Adam
30,0.3116295635700226,0.0,0.013072842408763004,0.005181347,64,30,0.001,30,30,70,2,Adam
30,0.286898672580719,0.0,0.012265813785842622,0.005181347,64,30,0.001,30,50,30,1,Adam
30,0.2962453365325928,0.0,0.013047240801165217,0.005181347,64,30,0.001,30,50,30,2,Adam
30,0.3014890253543854,0.0,0.012655902142428982,0.005181347,64,30,0.001,30,50,50,1,Adam
30,0.28237444162368774,0.0,0.012487271339801464,0.005181347,64,30,0.001,30,50,50,2,Adam
30,0.27891379594802856,0.0,0.012294242799118007,0.005181347,64,30,0.001,30,50,70,1,Adam
30,0.3140602111816406,0.0,0.013384072989505266,0.005181347,64,30,0.001,30,50,70,2,Adam
30,0.3009783625602722,0.0,0.012547673758872124,0.005181347,64,30,0.001,30,70,30,1,Adam
30,0.29618746042251587,0.0,0.012724625236243781,0.005181347,64,30,0.001,30,70,30,2,Adam
30,0.29309454560279846,0.0,0.012448284060843869,0.005181347,64,30,0.001,30,70,50,1,Adam
30,0.3030153810977936,0.0,0.012943741035224101,0.005181347,64,30,0.001,30,70,50,2,Adam
30,0.30859002470970154,0.0,0.012679765403869085,0.005181347,64,30,0.001,30,70,70,1,Adam
30,0.3012704849243164,0.0,0.013010888423172303,0.005181347,64,30,0.001,30,70,70,2,Adam
30,0.26927024126052856,0.0,0.012074382782564197,0.005181347,64,30,0.001,50,30,30,1,Adam
30,0.28251761198043823,0.0,0.012955588388517682,0.005181347,64,30,0.001,50,30,30,2,Adam
30,0.27166980504989624,0.0,0.011871675524312926,0.005181347,64,30,0.001,50,30,50,1,Adam
30,0.291500985622406,0.0,0.012643643326899327,0.005181347,64,30,0.001,50,30,50,2,Adam
30,0.28597408533096313,0.0,0.011571277288835825,0.005181347,64,30,0.001,50,30,70,1,Adam
30,0.26922908425331116,0.0,0.012985303978691447,0.005181347,64,30,0.001,50,30,70,2,Adam
30,0.2791685163974762,0.0,0.011434537344105503,0.005181347,64,30,0.001,50,50,30,1,Adam
30,0.2901759445667267,0.0,0.012628043610892148,0.005181347,64,30,0.001,50,50,30,2,Adam
30,0.2718352675437927,0.0,0.011667701652864812,0.005181347,64,30,0.001,50,50,50,1,Adam
30,0.2862868905067444,0.0,0.01182848729502043,0.005181347,64,30,0.001,50,50,50,2,Adam
30,0.2738291621208191,0.0,0.011897114279240834,0.005181347,64,30,0.001,50,50,70,1,Adam
30,0.264396071434021,0.0,0.013055986614108877,0.005181347,64,30,0.001,50,50,70,2,Adam
30,0.29409298300743103,0.0,0.012850907410451553,0.005181347,64,30,0.001,50,70,30,1,Adam
30,0.27400168776512146,0.0,0.012228694617135421,0.005181347,64,30,0.001,50,70,30,2,Adam
30,0.2546067237854004,0.0,0.013005652259842257,0.005181347,64,30,0.001,50,70,50,1,Adam
30,0.3115716576576233,0.0,0.012916763234926963,0.005181347,64,30,0.001,50,70,50,2,Adam
30,0.2938017249107361,0.0,0.012287248529184976,0.005181347,64,30,0.001,50,70,70,1,Adam
30,0.30215078592300415,0.0,0.012029215526777104,0.005181347,64,30,0.001,50,70,70,2,Adam
30,0.26800498366355896,0.0,0.011831005546023074,0.005181347,64,30,0.001,70,30,30,1,Adam
30,0.2822759747505188,0.0,0.011811665671882389,0.005181347,64,30,0.001,70,30,30,2,Adam
30,0.27590125799179077,0.0,0.010954674772454976,0.005181347,64,30,0.001,70,30,50,1,Adam
30,0.29203423857688904,0.0,0.012132765715604002,0.005181347,64,30,0.001,70,30,50,2,Adam
30,0.2631857991218567,0.0,0.011455801971874398,0.005181347,64,30,0.001,70,30,70,1,Adam
30,0.33185848593711853,0.0,0.013460316116815443,0.005181347,64,30,0.001,70,30,70,2,Adam
30,0.28386205434799194,0.0,0.011645009065407792,0.005181347,64,30,0.001,70,50,30,1,Adam
30,0.2630388140678406,0.0,0.012485612748393432,0.005181347,64,30,0.001,70,50,30,2,Adam
30,0.27345308661460876,0.0,0.011372727931566401,0.005181347,64,30,0.001,70,50,50,1,Adam
30,0.29554271697998047,0.0,0.012362642992719757,0.005181347,64,30,0.001,70,50,50,2,Adam
30,0.2655929923057556,0.0,0.011132441356131527,0.005181347,64,30,0.001,70,50,70,1,Adam
30,0.2698061466217041,0.0,0.012672389781469277,0.005181347,64,30,0.001,70,50,70,2,Adam
30,0.2922244668006897,0.0,0.012624000647911136,0.005181347,64,30,0.001,70,70,30,1,Adam
30,0.2945443093776703,0.0,0.012614139918635048,0.005181347,64,30,0.001,70,70,30,2,Adam
30,0.2687698006629944,0.0,0.011438510810155325,0.005181347,64,30,0.001,70,70,50,1,Adam
30,0.27883073687553406,0.0,0.011247046938747497,0.005181347,64,30,0.001,70,70,50,2,Adam
30,0.27678266167640686,0.0,0.011157457851877176,0.005181347,64,30,0.001,70,70,70,1,Adam
30,0.25209134817123413,0.0,0.011057062804399763,0.005181347,64,30,0.001,70,70,70,2,Adam
50,0.09956672787666321,0.0,0.0051153950664483815,0.005181347,64,50,0.1,30,30,30,1,Adam
50,0.37565627694129944,0.0,0.017363555283029925,0.005181347,64,50,0.1,30,30,30,2,Adam
50,0.035353440791368484,0.0,0.0040569047943008535,0.005181347,64,50,0.1,30,30,50,1,Adam
50,0.40258294343948364,0.0,0.019605560605089244,0.005181347,64,50,0.1,30,30,50,2,Adam
50,0.023850904777646065,0.0,0.001999662750234123,0.005181347,64,50,0.1,30,30,70,1,Adam
50,0.4044268727302551,0.0,0.018055413994416982,0.005181347,64,50,0.1,30,30,70,2,Adam
50,0.13258638978004456,0.0,0.005374959037866,0.005181347,64,50,0.1,30,50,30,1,Adam
50,0.4064658582210541,0.0,0.017044766779525756,0.005181347,64,50,0.1,30,50,30,2,Adam
50,0.02239244617521763,0.0,0.003099435633965261,0.005181347,64,50,0.1,30,50,50,1,Adam
50,0.4097757935523987,0.0,0.01700812927777128,0.005181347,64,50,0.1,30,50,50,2,Adam
50,0.3545595109462738,0.0,0.020018195530756767,0.005181347,64,50,0.1,30,50,70,1,Adam
50,0.31060677766799927,0.0,0.021779239998039802,0.005181347,64,50,0.1,30,50,70,2,Adam
50,0.08110801875591278,0.0,0.0039340481300804515,0.005181347,64,50,0.1,30,70,30,1,Adam
50,0.3816130757331848,0.0,0.017343861721649072,0.005181347,64,50,0.1,30,70,30,2,Adam
50,0.07444792985916138,0.0,0.0032909813879869127,0.005181347,64,50,0.1,30,70,50,1,Adam
50,0.39036038517951965,0.0,0.018624342731899855,0.005181347,64,50,0.1,30,70,50,2,Adam
50,0.13264386355876923,0.0,0.004677959755207822,0.005181347,64,50,0.1,30,70,70,1,Adam
50,0.42748910188674927,0.0,0.017071534430733615,0.005181347,64,50,0.1,30,70,70,2,Adam
50,0.17352893948554993,0.0,0.007205172223545649,0.005181347,64,50,0.1,50,30,30,1,Adam
50,0.4073415696620941,0.0,0.01702436389295394,0.005181347,64,50,0.1,50,30,30,2,Adam
50,0.06196724250912666,0.0,0.005706194160901821,0.005181347,64,50,0.1,50,30,50,1,Adam
50,0.4346778988838196,0.0,0.01707051336340645,0.005181347,64,50,0.1,50,30,50,2,Adam
50,0.042506445199251175,0.0,0.005906145408064359,0.005181347,64,50,0.1,50,30,70,1,Adam
50,0.4395233988761902,0.0,0.01723660375691294,0.005181347,64,50,0.1,50,30,70,2,Adam
50,0.03756079822778702,0.0,0.004852811320940602,0.005181347,64,50,0.1,50,50,30,1,Adam
50,0.480474054813385,0.0,0.017756628451646918,0.005181347,64,50,0.1,50,50,30,2,Adam
50,0.01925049163401127,0.0,0.006330717955788337,0.005181347,64,50,0.1,50,50,50,1,Adam
50,0.46674537658691406,0.0,0.018364142491409816,0.005181347,64,50,0.1,50,50,50,2,Adam
50,0.2968854010105133,0.0,0.009152224668605649,0.005181347,64,50,0.1,50,50,70,1,Adam
50,0.4245244562625885,0.0,0.018113465410285662,0.005181347,64,50,0.1,50,50,70,2,Adam
50,0.054442502558231354,0.0,0.005038468133181049,0.005181347,64,50,0.1,50,70,30,1,Adam
50,0.09022746980190277,0.0,0.004477693268020729,0.005181347,64,50,0.1,50,70,30,2,Adam
50,0.05281782150268555,0.0,0.003544654359997593,0.005181347,64,50,0.1,50,70,50,1,Adam
50,0.4283481538295746,0.0,0.01729125120324792,0.005181347,64,50,0.1,50,70,50,2,Adam
50,0.4461536407470703,0.0,0.018077100734718004,0.005181347,64,50,0.1,50,70,70,1,Adam
50,0.43858256936073303,0.0,0.01738275225887104,0.005181347,64,50,0.1,50,70,70,2,Adam
50,0.12783442437648773,0.0,0.005240529698411418,0.005181347,64,50,0.1,70,30,30,1,Adam
50,0.45043736696243286,0.0,0.016952641781207194,0.005181347,64,50,0.1,70,30,30,2,Adam
50,0.13016992807388306,0.0,0.005368404148310578,0.005181347,64,50,0.1,70,30,50,1,Adam
50,0.376494437456131,0.0,0.018558429903162275,0.005181347,64,50,0.1,70,30,50,2,Adam
50,0.3875642716884613,0.0,0.017259108828539947,0.005181347,64,50,0.1,70,30,70,1,Adam
50,0.5034307241439819,0.0,0.02241194980469933,0.005181347,64,50,0.1,70,30,70,2,Adam
50,0.08414892852306366,0.0,0.0037856047475293407,0.005181347,64,50,0.1,70,50,30,1,Adam
50,0.44085970520973206,0.0,0.016999799070561334,0.005181347,64,50,0.1,70,50,30,2,Adam
50,0.4613591730594635,0.0,0.01818963478999743,0.005181347,64,50,0.1,70,50,50,1,Adam
50,0.4264076352119446,0.0,0.017761596010447783,0.005181347,64,50,0.1,70,50,50,2,Adam
50,0.40394535660743713,0.0,0.018660594048123286,0.005181347,64,50,0.1,70,50,70,1,Adam
50,0.7540911436080933,0.0,0.06834083810989103,0.005181347,64,50,0.1,70,50,70,2,Adam
50,0.09879549592733383,0.0,0.005059238883951399,0.005181347,64,50,0.1,70,70,30,1,Adam
50,0.42755991220474243,0.0,0.019099198474785205,0.005181347,64,50,0.1,70,70,30,2,Adam
50,0.030394500121474266,0.0,0.0037133625269399405,0.005181347,64,50,0.1,70,70,50,1,Adam
50,0.7540905475616455,0.0,0.06834065568647854,0.005181347,64,50,0.1,70,70,50,2,Adam
50,0.04552006721496582,0.0,0.008879192212085033,0.005181347,64,50,0.1,70,70,70,1,Adam
50,0.7540912628173828,0.0,0.06834084556047162,0.005181347,64,50,0.1,70,70,70,2,Adam
50,0.07823143899440765,0.0,0.0028449190187548744,0.005181347,64,50,0.01,30,30,30,1,Adam
50,0.08434689044952393,0.0,0.002966114546659697,0.005181347,64,50,0.01,30,30,30,2,Adam
50,0.02817619778215885,0.0,0.0029319600505094464,0.005181347,64,50,0.01,30,30,50,1,Adam
50,0.043908197432756424,0.0,0.005117789605851683,0.005181347,64,50,0.01,30,30,50,2,Adam
50,0.04095391184091568,0.0,0.0018541901969529417,0.005181347,64,50,0.01,30,30,70,1,Adam
50,0.03312971442937851,0.0,0.0024439942194547,0.005181347,64,50,0.01,30,30,70,2,Adam
50,0.05682028457522392,0.0,0.002423715359082571,0.005181347,64,50,0.01,30,50,30,1,Adam
50,0.05871181562542915,0.0,0.0028400261207227957,0.005181347,64,50,0.01,30,50,30,2,Adam
50,0.057986069470644,0.0,0.0022459479506969585,0.005181347,64,50,0.01,30,50,50,1,Adam
50,0.06124424189329147,0.0,0.00353599316319885,0.005181347,64,50,0.01,30,50,50,2,Adam
50,0.06092575937509537,0.0,0.0023803550109431303,0.005181347,64,50,0.01,30,50,70,1,Adam
50,0.03254539892077446,0.0,0.0029155299621827207,0.005181347,64,50,0.01,30,50,70,2,Adam
50,0.049737975001335144,0.0,0.002116688208683476,0.005181347,64,50,0.01,30,70,30,1,Adam
50,0.05731772258877754,0.0,0.0023501157764239246,0.005181347,64,50,0.01,30,70,30,2,Adam
50,0.04165163263678551,0.0,0.003414826472458753,0.005181347,64,50,0.01,30,70,50,1,Adam
50,0.05178908631205559,0.0,0.0018982227884219124,0.005181347,64,50,0.01,30,70,50,2,Adam
50,0.08112020045518875,0.0,0.002967655777248404,0.005181347,64,50,0.01,30,70,70,1,Adam
50,0.022088076919317245,0.0,0.001762218945499852,0.005181347,64,50,0.01,30,70,70,2,Adam
50,0.039288002997636795,0.0,0.002272872842964113,0.005181347,64,50,0.01,50,30,30,1,Adam
50,0.058338455855846405,0.0,0.009613280484351509,0.005181347,64,50,0.01,50,30,30,2,Adam
50,0.06426116079092026,0.0,0.0026882338226613604,0.005181347,64,50,0.01,50,30,50,1,Adam
50,0.03048841282725334,0.0,0.0014869175351113551,0.005181347,64,50,0.01,50,30,50,2,Adam
50,0.020657064393162727,0.0,0.003194777407186405,0.005181347,64,50,0.01,50,30,70,1,Adam
50,0.05619966983795166,0.0,0.0025708070217868207,0.005181347,64,50,0.01,50,30,70,2,Adam
50,0.027791377156972885,0.0,0.000997304611771797,0.005181347,64,50,0.01,50,50,30,1,Adam
50,0.04252279922366142,0.0,0.004621864757331696,0.005181347,64,50,0.01,50,50,30,2,Adam
50,0.0545988567173481,0.0,0.003132588584303691,0.005181347,64,50,0.01,50,50,50,1,Adam
50,0.045158348977565765,0.0,0.0016899696443292646,0.005181347,64,50,0.01,50,50,50,2,Adam
50,0.02126118168234825,0.0,0.0024649760507317407,0.005181347,64,50,0.01,50,50,70,1,Adam
50,0.028634440153837204,0.0,0.001494322411705127,0.005181347,64,50,0.01,50,50,70,2,Adam
50,0.05240127444267273,0.0,0.0035488105166722765,0.005181347,64,50,0.01,50,70,30,1,Adam
50,0.07892467826604843,0.0,0.004678489027515903,0.005181347,64,50,0.01,50,70,30,2,Adam
50,0.02105879783630371,0.0,0.0019138983953436548,0.005181347,64,50,0.01,50,70,50,1,Adam
50,0.04963258281350136,0.0,0.002733600723986644,0.005181347,64,50,0.01,50,70,50,2,Adam
50,0.05282117798924446,0.0,0.002562726606702953,0.005181347,64,50,0.01,50,70,70,1,Adam
50,0.0288370493799448,0.0,0.0015897739529633808,0.005181347,64,50,0.01,50,70,70,2,Adam
50,0.05967750400304794,0.0,0.0032396793433035593,0.005181347,64,50,0.01,70,30,30,1,Adam
50,0.06064901500940323,0.0,0.002875153119784389,0.005181347,64,50,0.01,70,30,30,2,Adam
50,0.025713462382555008,0.0,0.0011273223864230679,0.005181347,64,50,0.01,70,30,50,1,Adam
50,0.09457583725452423,0.0,0.004749303582302956,0.005181347,64,50,0.01,70,30,50,2,Adam
50,0.0247910525649786,0.0,0.0034414624730173325,0.005181347,64,50,0.01,70,30,70,1,Adam
50,0.052338987588882446,0.0,0.004564497230604181,0.005181347,64,50,0.01,70,30,70,2,Adam
50,0.04065542668104172,0.0,0.0023907337338787893,0.005181347,64,50,0.01,70,50,30,1,Adam
50,0.029623929411172867,0.0,0.002736759497518675,0.005181347,64,50,0.01,70,50,30,2,Adam
50,0.06217042729258537,0.0,0.0024209632164282346,0.005181347,64,50,0.01,70,50,50,1,Adam
50,0.03396879881620407,0.0,0.0015392691340934427,0.005181347,64,50,0.01,70,50,50,2,Adam
50,0.04329603910446167,0.0,0.0025146524862198092,0.005181347,64,50,0.01,70,50,70,1,Adam
50,0.05298119783401489,0.0,0.0024478372284138837,0.005181347,64,50,0.01,70,50,70,2,Adam
50,0.03565605357289314,0.0,0.001262691370036617,0.005181347,64,50,0.01,70,70,30,1,Adam
50,0.029330605641007423,0.0,0.0016541101533899668,0.005181347,64,50,0.01,70,70,30,2,Adam
50,0.02072400227189064,0.0,0.0025072987754417553,0.005181347,64,50,0.01,70,70,50,1,Adam
50,0.03743717819452286,0.0,0.008218102356488484,0.005181347,64,50,0.01,70,70,50,2,Adam
50,0.04625917226076126,0.0,0.0033345808965091262,0.005181347,64,50,0.01,70,70,70,1,Adam
50,0.1294841319322586,0.0,0.007806751700636926,0.005181347,64,50,0.01,70,70,70,2,Adam
50,0.26668524742126465,0.0,0.011111248052954057,0.005181347,64,50,0.001,30,30,30,1,Adam
50,0.2874504327774048,0.0,0.011854253096477047,0.005181347,64,50,0.001,30,30,30,2,Adam
50,0.2521111071109772,0.0,0.010870878922468331,0.005181347,64,50,0.001,30,30,50,1,Adam
