round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm1_nodes,lstm2_nodes,lstm3_nodes,lstm_layers,optimizer
20,0.006793329957872629,0.0,0.0004385373652136574,0.0051282053,64,20,0.1,30,30,30,1,Adam
20,0.0023090429604053497,0.0,0.0018019908167517338,0.0051282053,64,20,0.1,30,30,30,2,Adam
20,0.005922610871493816,0.0,0.0005120044863687303,0.0051282053,64,20,0.1,30,30,50,1,Adam
20,0.004538270644843578,0.0,0.0004059670808298203,0.0051282053,64,20,0.1,30,30,50,2,Adam
20,0.011088325642049313,0.0,0.0004745089903082818,0.0051282053,64,20,0.1,30,30,70,1,Adam
20,0.006545118987560272,0.0,0.00034314402668641353,0.0051282053,64,20,0.1,30,30,70,2,Adam
20,0.009654821828007698,0.0,0.000645437619338433,0.0051282053,64,20,0.1,30,50,30,1,Adam
20,0.024518409743905067,0.0,0.0019178662168530698,0.0051282053,64,20,0.1,30,50,30,2,Adam
20,0.03168744221329689,0.0,0.0018050071466952945,0.0051282053,64,20,0.1,30,50,50,1,Adam
20,0.0004659044207073748,0.0,0.00019964269393732629,0.0051282053,64,20,0.1,30,50,50,2,Adam
20,0.003378017572686076,0.0,0.0002081067295362934,0.0051282053,64,20,0.1,30,50,70,1,Adam
20,0.006176379509270191,0.0,0.000993400126529965,0.0051282053,64,20,0.1,30,50,70,2,Adam
20,0.012682655826210976,0.0,0.0005757772408497449,0.0051282053,64,20,0.1,30,70,30,1,Adam
20,0.015938790515065193,0.0,0.0008216643998494897,0.0051282053,64,20,0.1,30,70,30,2,Adam
20,0.007540376391261816,0.0,0.0006722659230805361,0.0051282053,64,20,0.1,30,70,50,1,Adam
20,0.012469231151044369,0.0,0.0007475607912056148,0.0051282053,64,20,0.1,30,70,50,2,Adam
20,0.010885554365813732,0.0,0.00038051145443788326,0.0051282053,64,20,0.1,30,70,70,1,Adam
20,0.0027610748074948788,0.0,0.0006699373909960298,0.0051282053,64,20,0.1,30,70,70,2,Adam
20,0.025296535342931747,0.0,0.0005753645359781774,0.0051282053,64,20,0.1,50,30,30,1,Adam
20,0.0020769520197063684,0.0,0.00011417832648499498,0.0051282053,64,20,0.1,50,30,30,2,Adam
20,0.0055147139355540276,0.0,0.00041590585994223753,0.0051282053,64,20,0.1,50,30,50,1,Adam
20,0.01050502434372902,0.0,0.0015099408552766993,0.0051282053,64,20,0.1,50,30,50,2,Adam
20,0.03518735617399216,0.0,0.0012091929087033257,0.0051282053,64,20,0.1,50,30,70,1,Adam
20,0.0021736668422818184,0.0,0.0004503213229513793,0.0051282053,64,20,0.1,50,30,70,2,Adam
20,0.007187763694673777,0.0,0.0006083024200052023,0.0051282053,64,20,0.1,50,50,30,1,Adam
20,0.009124362841248512,0.0,0.001164707584449878,0.0051282053,64,20,0.1,50,50,30,2,Adam
20,0.010060751810669899,0.0,0.0010075520562867705,0.0051282053,64,20,0.1,50,50,50,1,Adam
20,0.11418638378381729,0.0,0.017351541610864493,0.0051282053,64,20,0.1,50,50,50,2,Adam
20,0.02578221634030342,0.0,0.0011811226134737715,0.0051282053,64,20,0.1,50,50,70,1,Adam
20,0.011432480998337269,0.0,0.00057364554839949,0.0051282053,64,20,0.1,50,50,70,2,Adam
20,0.0069348933175206184,0.0,0.0004232085944236949,0.0051282053,64,20,0.1,50,70,30,1,Adam
20,0.006704856641590595,0.0,0.0003150341367962448,0.0051282053,64,20,0.1,50,70,30,2,Adam
20,0.020105456933379173,0.0,0.0013496203803254338,0.0051282053,64,20,0.1,50,70,50,1,Adam
20,0.0016426993533968925,0.0,0.00020979796694145755,0.0051282053,64,20,0.1,50,70,50,2,Adam
20,0.00754765048623085,0.0,0.00038307357403354194,0.0051282053,64,20,0.1,50,70,70,1,Adam
20,0.00940780621021986,0.0,0.000652994559212134,0.0051282053,64,20,0.1,50,70,70,2,Adam
20,0.016656171530485153,0.0,0.0009469383155915122,0.0051282053,64,20,0.1,70,30,30,1,Adam
20,0.021703487262129784,0.0,0.0010559265276429077,0.0051282053,64,20,0.1,70,30,30,2,Adam
20,0.05846059322357178,0.0,0.005609830602621421,0.0051282053,64,20,0.1,70,30,50,1,Adam
20,0.012261736206710339,0.0,0.0005088937362858978,0.0051282053,64,20,0.1,70,30,50,2,Adam
20,0.1415439397096634,0.0,0.016823177920797697,0.0051282053,64,20,0.1,70,30,70,1,Adam
20,0.004512430168688297,0.0,0.00036831720939610533,0.0051282053,64,20,0.1,70,30,70,2,Adam
20,0.03434329852461815,0.0,0.0013960883828799408,0.0051282053,64,20,0.1,70,50,30,1,Adam
20,0.005222839303314686,0.0,0.0006353778731420626,0.0051282053,64,20,0.1,70,50,30,2,Adam
20,0.010849477723240852,0.0,0.00018212378015213733,0.0051282053,64,20,0.1,70,50,50,1,Adam
20,0.005507762543857098,0.0,0.00034396952907674207,0.0051282053,64,20,0.1,70,50,50,2,Adam
20,0.0412570983171463,0.0,0.0018181498111703267,0.0051282053,64,20,0.1,70,50,70,1,Adam
20,0.004029618576169014,0.0,0.0005442753538656502,0.0051282053,64,20,0.1,70,50,70,2,Adam
20,0.031767792999744415,0.0,0.0012934097733635168,0.0051282053,64,20,0.1,70,70,30,1,Adam
20,0.004692486021667719,0.0,0.000613657163324742,0.0051282053,64,20,0.1,70,70,30,2,Adam
20,0.012691706418991089,0.0,0.00022173005145771478,0.0051282053,64,20,0.1,70,70,50,1,Adam
20,0.015535366721451283,0.0,0.0004468888815981933,0.0051282053,64,20,0.1,70,70,50,2,Adam
