round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm1_nodes,lstm2_nodes,lstm_layers,optimizer
50,0.0001533960021333769,0.0,0.00038661587419942274,0.004854369,64,50,0.1,30,30,1,Adam
50,0.0003577198658604175,0.0,0.0007301061623277667,0.004854369,64,50,0.1,30,30,2,Adam
50,6.184045923873782e-05,0.0,0.000679736513332509,0.004854369,64,50,0.1,30,50,1,Adam
50,0.00010887734970310703,0.0,0.00016147245869698292,0.004854369,64,50,0.1,30,50,2,Adam
50,0.012157018296420574,0.0,0.009410513465482634,0.004854369,64,50,0.1,50,30,1,Adam
50,0.00010379984450992197,0.0,0.00015294554618467548,0.004854369,64,50,0.1,50,30,2,Adam
50,0.007340686861425638,0.0,0.022296316288773297,0.004854369,64,50,0.1,50,50,1,Adam
50,0.0001314416149398312,0.0,0.00030392588616927487,0.004854369,64,50,0.1,50,50,2,Adam
50,0.00012738342047668993,0.0,0.00016867406792725093,0.004854369,64,50,0.01,30,30,1,Adam
50,4.6704477426828817e-05,0.0,9.107013734270032e-05,0.004854369,64,50,0.01,30,30,2,Adam
50,0.00010389335511717945,0.0,0.00013307722781850386,0.004854369,64,50,0.01,30,50,1,Adam
50,4.3566793465288356e-05,0.0,6.433617429880118e-05,0.004854369,64,50,0.01,30,50,2,Adam
50,8.197568240575492e-05,0.0,8.229072810333217e-05,0.004854369,64,50,0.01,50,30,1,Adam
50,9.702086390461773e-05,0.0,6.552719183602977e-05,0.004854369,64,50,0.01,50,30,2,Adam
50,0.00010764361650217324,0.0,0.00013168738308380748,0.004854369,64,50,0.01,50,50,1,Adam
50,4.433006688486785e-05,0.0,6.0844690505318e-05,0.004854369,64,50,0.01,50,50,2,Adam
50,0.0005249048699624836,0.0,0.0007092217655933814,0.004854369,64,50,0.001,30,30,1,Adam
50,0.0005727213574573398,0.0,0.0007672435835736252,0.004854369,64,50,0.001,30,30,2,Adam
50,0.003899360541254282,0.0,0.0007082894184509093,0.004854369,64,50,0.001,30,50,1,Adam
50,0.0007672107312828302,0.0,0.0006747134583685728,0.004854369,64,50,0.001,30,50,2,Adam
50,0.0005810359725728631,0.0,0.00040867056378877714,0.004854369,64,50,0.001,50,30,1,Adam
50,0.00042977993143722415,0.0,0.00043240340383614875,0.004854369,64,50,0.001,50,30,2,Adam
50,0.0007370627135969698,0.0,0.0006756535279157671,0.004854369,64,50,0.001,50,50,1,Adam
50,0.0006309134769253433,0.0,0.00046505496254557,0.004854369,64,50,0.001,50,50,2,Adam
80,0.0011093461653217673,0.0,0.0019782137914642114,0.004854369,64,80,0.1,30,30,1,Adam
80,1.3332309208635706e-05,0.0,9.818051874443201e-05,0.004854369,64,80,0.1,30,30,2,Adam
80,1.6515739844180644e-05,0.0,0.00020046384798281473,0.004854369,64,80,0.1,30,50,1,Adam
80,2.1349867893150076e-05,0.0,6.890131058329626e-05,0.004854369,64,80,0.1,30,50,2,Adam
80,0.0009095380082726479,0.0,0.00040325345906646,0.004854369,64,80,0.1,50,30,1,Adam
80,0.010362362489104271,0.0,0.02377059131643726,0.004854369,64,80,0.1,50,30,2,Adam
80,0.004178672097623348,0.0,0.004680356349868392,0.004854369,64,80,0.1,50,50,1,Adam
80,0.000511377933435142,0.0,0.0005647099980388235,0.004854369,64,80,0.1,50,50,2,Adam
80,6.728008884238079e-05,0.0,7.991573659734782e-05,0.004854369,64,80,0.01,30,30,1,Adam
80,1.2025364412693307e-05,0.0,4.8897932501152626e-05,0.004854369,64,80,0.01,30,30,2,Adam
80,5.87528629694134e-05,0.0,7.359412696141325e-05,0.004854369,64,80,0.01,30,50,1,Adam
80,5.159389547770843e-05,0.0,4.681813749185203e-05,0.004854369,64,80,0.01,30,50,2,Adam
80,2.3481075913878158e-05,0.0,4.1194527211612615e-05,0.004854369,64,80,0.01,50,30,1,Adam
80,3.4885953937191516e-05,0.0,5.061312242229107e-05,0.004854369,64,80,0.01,50,30,2,Adam
80,4.521398659562692e-05,0.0,4.083777941594994e-05,0.004854369,64,80,0.01,50,50,1,Adam
80,7.143955735955387e-05,0.0,5.0347876840003184e-05,0.004854369,64,80,0.01,50,50,2,Adam
80,0.0012741831596940756,0.0,0.0003689915372411386,0.004854369,64,80,0.001,30,30,1,Adam
80,0.00025692040799185634,0.0,0.00025880138848363466,0.004854369,64,80,0.001,30,30,2,Adam
80,0.0007600547978654504,0.0,0.0005082316949253775,0.004854369,64,80,0.001,30,50,1,Adam
80,0.00034212879836559296,0.0,0.00027299594999860647,0.004854369,64,80,0.001,30,50,2,Adam
80,0.0004608510935213417,0.0,0.0004075272065288957,0.004854369,64,80,0.001,50,30,1,Adam
80,0.0002755564928520471,0.0,0.00027788866501193024,0.004854369,64,80,0.001,50,30,2,Adam
80,0.00040065101347863674,0.0,0.000441485628524108,0.004854369,64,80,0.001,50,50,1,Adam
80,0.00039662234485149384,0.0,0.0002615041954519715,0.004854369,64,80,0.001,50,50,2,Adam
50,0.006263290531933308,0.0,0.022016080928224963,0.004854369,128,50,0.1,30,30,1,Adam
50,0.0016504880040884018,0.0,0.0005163528289062703,0.004854369,128,50,0.1,30,30,2,Adam
50,0.0035592566709965467,0.0,0.0033203485982438315,0.004854369,128,50,0.1,30,50,1,Adam
50,0.00018720039224717766,0.0,0.0011819923766753049,0.004854369,128,50,0.1,30,50,2,Adam
50,0.006602243520319462,0.0,0.022064307180133837,0.004854369,128,50,0.1,50,30,1,Adam
50,0.0007071829168125987,0.0,0.0007655133405085472,0.004854369,128,50,0.1,50,30,2,Adam
50,0.005557468626648188,0.0,0.020513719743461285,0.004854369,128,50,0.1,50,50,1,Adam
50,0.00032696384005248547,0.0,0.0004921828874712358,0.004854369,128,50,0.1,50,50,2,Adam
50,0.0002861768880393356,0.0,0.0003434123775980535,0.004854369,128,50,0.01,30,30,1,Adam
50,0.0006096885772421956,0.0,0.0004766050653274451,0.004854369,128,50,0.01,30,30,2,Adam
50,0.00039745564572513103,0.0,0.00038632528813447334,0.004854369,128,50,0.01,30,50,1,Adam
50,0.0006843287264928222,0.0,0.000659553890480452,0.004854369,128,50,0.01,30,50,2,Adam
50,0.0005660795723088086,0.0,0.0004502426102775538,0.004854369,128,50,0.01,50,30,1,Adam
50,0.0005866223364137113,0.0,0.0006068060118072096,0.004854369,128,50,0.01,50,30,2,Adam
50,0.0005213217809796333,0.0,0.000513524565285126,0.004854369,128,50,0.01,50,50,1,Adam
50,0.0003965775540564209,0.0,0.00034505063362727035,0.004854369,128,50,0.01,50,50,2,Adam
50,0.00031080079497769475,0.0,0.0008107029908626042,0.004854369,128,50,0.001,30,30,1,Adam
50,0.0010016763117164373,0.0,0.0020115488792037213,0.004854369,128,50,0.001,30,30,2,Adam
50,0.0014874031767249107,0.0,0.001638773277184917,0.004854369,128,50,0.001,30,50,1,Adam
50,0.00044621387496590614,0.0,0.001719575347062381,0.004854369,128,50,0.001,30,50,2,Adam
50,0.0002977481344714761,0.0,0.0009894304455583462,0.004854369,128,50,0.001,50,30,1,Adam
50,0.00035414256853982806,0.0,0.0012268900726605388,0.004854369,128,50,0.001,50,30,2,Adam
50,0.001736231497488916,0.0,0.0010492297101910542,0.004854369,128,50,0.001,50,50,1,Adam
50,0.0006427026819437742,0.0,0.0011363969358516115,0.004854369,128,50,0.001,50,50,2,Adam
80,0.00944344699382782,0.0,0.00567406933365878,0.004854369,128,80,0.1,30,30,1,Adam
80,3.841078796540387e-05,0.0,0.00030455956952103855,0.004854369,128,80,0.1,30,30,2,Adam
