round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm1_nodes,lstm2_nodes,lstm_layers,optimizer
50,0.0006587643874809146,0.0,0.0005093695841056483,0.005181347,64,50,0.001,50,30,1,Adam
50,0.00013754810788668692,0.0,0.0005351017220790817,0.005181347,64,50,0.001,50,30,2,Adam
50,0.0009659991483204067,0.0,0.0005614844985050512,0.005181347,64,50,0.001,50,50,1,Adam
50,2.2325793906929903e-05,0.0,0.0005667851077437333,0.005181347,64,50,0.001,50,50,2,Adam
80,0.009068090468645096,0.0,0.0007259577336006948,0.005181347,64,80,0.1,30,30,1,Adam
80,0.00347440829500556,0.0,0.0003983800856208361,0.005181347,64,80,0.1,30,30,2,Adam
80,0.004464571364223957,0.0,0.00014048603133671227,0.005181347,64,80,0.1,30,50,1,Adam
80,0.0076937926933169365,0.0,0.000626665991676701,0.005181347,64,80,0.1,30,50,2,Adam
80,0.0023761072661727667,0.0,8.958318651107244e-05,0.005181347,64,80,0.1,50,30,1,Adam
80,0.0037750662304461002,0.0,0.0006156186090326953,0.005181347,64,80,0.1,50,30,2,Adam
80,0.0027978429570794106,0.0,8.547614259799758e-05,0.005181347,64,80,0.1,50,50,1,Adam
80,0.0419076643884182,0.0,0.003966969511486165,0.005181347,64,80,0.1,50,50,2,Adam
80,0.00017497758381068707,0.0,4.225842529128805e-05,0.005181347,64,80,0.01,30,30,1,Adam
80,0.0005837789503857493,0.0,0.00011065229161568333,0.005181347,64,80,0.01,30,30,2,Adam
80,0.000260485103353858,0.0,4.181518736494454e-05,0.005181347,64,80,0.01,30,50,1,Adam
80,0.000491307582706213,0.0,2.873968598785704e-05,0.005181347,64,80,0.01,30,50,2,Adam
80,0.00020285513892304152,0.0,2.6312379397797126e-05,0.005181347,64,80,0.01,50,30,1,Adam
80,0.0001071511214831844,0.0,4.9960176666886086e-05,0.005181347,64,80,0.01,50,30,2,Adam
80,5.408134711615276e-06,0.0,5.695818309632065e-05,0.005181347,64,80,0.01,50,50,1,Adam
80,0.0003729101154021919,0.0,3.742053901228976e-05,0.005181347,64,80,0.01,50,50,2,Adam
80,0.001392298610880971,0.0,0.0005172785595701791,0.005181347,64,80,0.001,30,30,1,Adam
80,1.0359417501604185e-05,0.0,0.00041731327765053044,0.005181347,64,80,0.001,30,30,2,Adam
80,0.00019144902762491256,0.0,0.00015777486998954586,0.005181347,64,80,0.001,30,50,1,Adam
80,2.2230562990444014e-06,0.0,0.000468559773521826,0.005181347,64,80,0.001,30,50,2,Adam
