round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm_1_nodes,lstm_2_nodes,lstm_3_nodes,lstm_layers,optimizer
80,6.054989717085846e-05,0.0,8.70693994214695e-05,0.004854369,64,80,0.1,30,70,30,1,Adam
80,1.7236623534699902e-05,0.0,0.00013870972077146363,0.004854369,64,80,0.1,30,70,30,2,Adam
80,0.0003162371867801994,0.0,0.00031873492964258583,0.004854369,64,80,0.1,30,70,30,3,Adam
80,2.1596277292701416e-05,0.0,4.947923287863445e-05,0.004854369,64,80,0.1,30,70,50,1,Adam
80,0.00016882519412320107,0.0,0.00011408123637276059,0.004854369,64,80,0.1,30,70,50,2,Adam
80,0.00016777928976807743,0.0,0.0001541452951182824,0.004854369,64,80,0.1,30,70,50,3,Adam
80,0.00017215104890055954,0.0,6.348778580872622e-05,0.004854369,64,80,0.1,30,70,70,1,Adam
80,9.747514559421688e-05,0.0,0.0001685775141683814,0.004854369,64,80,0.1,30,70,70,2,Adam
80,0.0005248512024991214,0.0,0.000244710568561291,0.004854369,64,80,0.1,30,70,70,3,Adam
80,3.330370600451715e-05,0.0,0.0001428929720982656,0.004854369,64,80,0.1,50,30,30,1,Adam
80,5.1421076932456344e-05,0.0,0.00014799651059715384,0.004854369,64,80,0.1,50,30,30,2,Adam
80,2.5171166271320544e-05,0.0,5.57168595972064e-05,0.004854369,64,80,0.1,50,30,30,3,Adam
80,0.00039161957101896405,0.0,9.032039907625288e-05,0.004854369,64,80,0.1,50,30,50,1,Adam
80,9.786017471924424e-05,0.0,0.00011472231916149681,0.004854369,64,80,0.1,50,30,50,2,Adam
80,0.020671391859650612,0.0,0.02253998047446163,0.0,64,80,0.1,50,30,50,3,Adam
80,0.00011973828077316284,0.0,4.832066473487801e-05,0.004854369,64,80,0.1,50,30,70,1,Adam
80,0.00037703075213357806,0.0,0.0007418671078093857,0.004854369,64,80,0.1,50,30,70,2,Adam
80,0.009144055657088757,0.0,0.0022869017110793916,0.004854369,64,80,0.1,50,30,70,3,Adam
80,0.00011633697431534529,0.0,8.399006987620118e-05,0.004854369,64,80,0.1,50,50,30,1,Adam
80,0.00020076718647032976,0.0,0.00011851692139775745,0.004854369,64,80,0.1,50,50,30,2,Adam
80,0.0011041780235245824,0.0,0.00021867923089868198,0.004854369,64,80,0.1,50,50,30,3,Adam
80,0.0003039507137145847,0.0,0.0001150823668158586,0.004854369,64,80,0.1,50,50,50,1,Adam
80,0.0001655372034292668,0.0,0.0005692716222256422,0.004854369,64,80,0.1,50,50,50,2,Adam
80,0.00033325719414278865,0.0,0.00022518666273489306,0.004854369,64,80,0.1,50,50,50,3,Adam
80,0.0001998318766709417,0.0,0.00018115114286153134,0.004854369,64,80,0.1,50,50,70,1,Adam
80,3.031512096640654e-05,0.0,9.451743131401741e-05,0.004854369,64,80,0.1,50,50,70,2,Adam
80,8.692435221746564e-05,0.0,0.00019754475300218368,0.004854369,64,80,0.1,50,50,70,3,Adam
80,0.000229324446991086,0.0,0.0001570892317369761,0.004854369,64,80,0.1,50,70,30,1,Adam
80,0.0015484614996239543,0.0,0.00029991008708642305,0.004854369,64,80,0.1,50,70,30,2,Adam
80,0.024250758811831474,0.0,0.021783645454685665,0.0,64,80,0.1,50,70,30,3,Adam
80,0.00011940741387661546,0.0,0.00012718837762486587,0.004854369,64,80,0.1,50,70,50,1,Adam
80,0.001170397619716823,0.0,0.0002603363791069251,0.004854369,64,80,0.1,50,70,50,2,Adam
80,0.00019622265244834125,0.0,3.9272578557483056e-05,0.004854369,64,80,0.1,50,70,50,3,Adam
80,0.0003363139694556594,0.0,0.00015308503710011526,0.004854369,64,80,0.1,50,70,70,1,Adam
80,0.00033240875927731395,0.0,0.00014362513203963919,0.004854369,64,80,0.1,50,70,70,2,Adam
80,0.027183324098587036,0.0,0.02143394082639981,0.0,64,80,0.1,50,70,70,3,Adam
80,0.00024283146194647998,0.0,0.0002607985380449269,0.004854369,64,80,0.1,70,30,30,1,Adam
80,0.0001705404429230839,0.0,6.318188653733283e-05,0.004854369,64,80,0.1,70,30,30,2,Adam
80,1.4089398973737843e-05,0.0,0.00011465906537673662,0.004854369,64,80,0.1,70,30,30,3,Adam
80,0.00012935293489135802,0.0,0.00015217813398141992,0.004854369,64,80,0.1,70,30,50,1,Adam
80,0.03662877157330513,0.0,0.03156733530058155,0.004854369,64,80,0.1,70,30,50,2,Adam
80,1.6848794984980486e-05,0.0,2.2421254965310547e-05,0.004854369,64,80,0.1,70,30,50,3,Adam
80,0.00030958751449361444,0.0,0.00023280752433387075,0.004854369,64,80,0.1,70,30,70,1,Adam
80,0.031200680881738663,0.0,0.013111852597698424,0.004854369,64,80,0.1,70,30,70,2,Adam
80,1.4235643902793527e-05,0.0,0.0002492041221381283,0.004854369,64,80,0.1,70,30,70,3,Adam
80,3.120434485026635e-05,0.0,0.00018962138103269203,0.004854369,64,80,0.1,70,50,30,1,Adam
80,0.001955402782186866,0.0,0.0024728079403307543,0.004854369,64,80,0.1,70,50,30,2,Adam
80,0.021894773468375206,0.0,0.029933799202870398,0.0,64,80,0.1,70,50,30,3,Adam
80,8.521995914634317e-05,0.0,0.00011830602525857738,0.004854369,64,80,0.1,70,50,50,1,Adam
80,1.961241832759697e-05,0.0,0.0002058330298575473,0.004854369,64,80,0.1,70,50,50,2,Adam
80,2.711222077778075e-05,0.0,0.0002666574256331886,0.004854369,64,80,0.1,70,50,50,3,Adam
80,0.00033896492095664144,0.0,0.00019707269169779007,0.004854369,64,80,0.1,70,50,70,1,Adam
80,0.0008808622369542718,0.0,0.0005669163616862401,0.004854369,64,80,0.1,70,50,70,2,Adam
80,0.029346605762839317,0.0,0.021426421671527102,0.0,64,80,0.1,70,50,70,3,Adam
80,5.8763125707628205e-05,0.0,6.640122956014238e-05,0.004854369,64,80,0.1,70,70,30,1,Adam
80,0.0009076722781173885,0.0,0.005940545840839882,0.004854369,64,80,0.1,70,70,30,2,Adam
80,0.03105567768216133,0.0,0.021805621991024433,0.0,64,80,0.1,70,70,30,3,Adam
80,0.0007996537606231868,0.0,0.0003478414589851118,0.004854369,64,80,0.1,70,70,50,1,Adam
80,0.03422296419739723,0.0,0.020732443635035486,0.004854369,64,80,0.1,70,70,50,2,Adam
80,0.02612197957932949,0.0,0.021884559273936795,0.0,64,80,0.1,70,70,50,3,Adam
80,0.00017709910753183067,0.0,0.00021796613689783274,0.004854369,64,80,0.1,70,70,70,1,Adam
80,0.019338637590408325,0.0,0.023657359815772296,0.004854369,64,80,0.1,70,70,70,2,Adam
80,0.03412690758705139,0.0,0.02196583054164081,0.0,64,80,0.1,70,70,70,3,Adam
80,2.8555068638524972e-05,0.0,4.3888849706967694e-05,0.004854369,64,80,0.01,30,30,30,1,Adam
80,1.2086920833098702e-05,0.0,4.171962196443081e-05,0.004854369,64,80,0.01,30,30,30,2,Adam
80,1.3248284631117713e-05,0.0,3.228070152509795e-05,0.004854369,64,80,0.01,30,30,30,3,Adam
80,1.7870723240775988e-05,0.0,2.833687179994281e-05,0.004854369,64,80,0.01,30,30,50,1,Adam
80,7.551789894932881e-05,0.0,3.410797525981093e-05,0.004854369,64,80,0.01,30,30,50,2,Adam
80,1.648267607379239e-05,0.0,2.5642053179642936e-05,0.004854369,64,80,0.01,30,30,50,3,Adam
80,2.0517760276561603e-05,0.0,1.970785238369802e-05,0.004854369,64,80,0.01,30,30,70,1,Adam
80,5.5924330808920786e-05,0.0,2.8752364370535644e-05,0.004854369,64,80,0.01,30,30,70,2,Adam
80,1.0189490240009036e-05,0.0,2.5709545545255113e-05,0.004854369,64,80,0.01,30,30,70,3,Adam
80,3.5259938158560544e-05,0.0,3.133476308806352e-05,0.004854369,64,80,0.01,30,50,30,1,Adam
80,2.528170261939522e-05,0.0,2.4726128341498426e-05,0.004854369,64,80,0.01,30,50,30,2,Adam
80,6.459344149334356e-06,0.0,3.818369796400714e-05,0.004854369,64,80,0.01,30,50,30,3,Adam
80,2.99938146781642e-05,0.0,2.8313851058573544e-05,0.004854369,64,80,0.01,30,50,50,1,Adam
80,6.4176092564594e-06,0.0,4.1471988579271886e-05,0.004854369,64,80,0.01,30,50,50,2,Adam
80,8.734729817660991e-06,0.0,2.08704092533348e-05,0.004854369,64,80,0.01,30,50,50,3,Adam
80,5.183107532502618e-06,0.0,3.995905272567699e-05,0.004854369,64,80,0.01,30,50,70,1,Adam
80,1.1943098797928542e-05,0.0,1.7733605130787802e-05,0.004854369,64,80,0.01,30,50,70,2,Adam
80,1.8879054550779983e-05,0.0,1.78698611545893e-05,0.004854369,64,80,0.01,30,50,70,3,Adam
80,2.603868233563844e-05,0.0,3.6860633239820284e-05,0.004854369,64,80,0.01,30,70,30,1,Adam
80,3.319913594168611e-05,0.0,2.3193197847328157e-05,0.004854369,64,80,0.01,30,70,30,2,Adam
80,8.098946636891924e-06,0.0,2.7575609211338622e-05,0.004854369,64,80,0.01,30,70,30,3,Adam
80,9.482346285949461e-06,0.0,2.2653685290014905e-05,0.004854369,64,80,0.01,30,70,50,1,Adam
80,6.618204679398332e-06,0.0,2.5360715505829503e-05,0.004854369,64,80,0.01,30,70,50,2,Adam
80,3.0481955036520958e-05,0.0,1.883659137340005e-05,0.004854369,64,80,0.01,30,70,50,3,Adam
80,1.2930257071275264e-05,0.0,2.5529474565630454e-05,0.004854369,64,80,0.01,30,70,70,1,Adam
80,3.818835011770716e-06,0.0,4.067895054601464e-05,0.004854369,64,80,0.01,30,70,70,2,Adam
80,6.370054325088859e-05,0.0,3.0240577544442838e-05,0.004854369,64,80,0.01,30,70,70,3,Adam
80,2.0173411030555144e-05,0.0,2.1617534612144403e-05,0.004854369,64,80,0.01,50,30,30,1,Adam
80,6.880315140733728e-06,0.0,2.923896887490257e-05,0.004854369,64,80,0.01,50,30,30,2,Adam
80,5.8289246226195246e-05,0.0,3.4890176058838427e-05,0.004854369,64,80,0.01,50,30,30,3,Adam
80,1.608800630492624e-05,0.0,1.7329171446230584e-05,0.004854369,64,80,0.01,50,30,50,1,Adam
80,6.365044100675732e-05,0.0,3.08107113402373e-05,0.004854369,64,80,0.01,50,30,50,2,Adam
80,4.878146683040541e-06,0.0,2.2294822857360294e-05,0.004854369,64,80,0.01,50,30,50,3,Adam
80,1.6103507732623257e-05,0.0,1.7877417404342496e-05,0.004854369,64,80,0.01,50,30,70,1,Adam
80,9.523212611384224e-06,0.0,3.445162092778013e-05,0.004854369,64,80,0.01,50,30,70,2,Adam
80,2.549394230300095e-05,0.0,2.4607247520815717e-05,0.004854369,64,80,0.01,50,30,70,3,Adam
80,1.2409365808707662e-05,0.0,1.7548136613574737e-05,0.004854369,64,80,0.01,50,50,30,1,Adam
80,7.071137133607408e-06,0.0,3.399549391758131e-05,0.004854369,64,80,0.01,50,50,30,2,Adam
80,7.914553862065077e-05,0.0,2.0570698638639617e-05,0.004854369,64,80,0.01,50,50,30,3,Adam
80,4.857495514443144e-05,0.0,3.236332846533064e-05,0.004854369,64,80,0.01,50,50,50,1,Adam
80,2.5060493499040604e-05,0.0,2.223337366902925e-05,0.004854369,64,80,0.01,50,50,50,2,Adam
80,1.4503671081911307e-05,0.0,2.701867387903565e-05,0.004854369,64,80,0.01,50,50,50,3,Adam
80,3.413996455492452e-05,0.0,3.3020556047719844e-05,0.004854369,64,80,0.01,50,50,70,1,Adam
80,9.681959454610478e-06,0.0,2.521658652502754e-05,0.004854369,64,80,0.01,50,50,70,2,Adam
80,1.6645859432173893e-05,0.0,1.7569150073647056e-05,0.004854369,64,80,0.01,50,50,70,3,Adam
80,2.7249063350609504e-05,0.0,1.9709635523116233e-05,0.004854369,64,80,0.01,50,70,30,1,Adam
80,2.0416502593434416e-05,0.0,2.3730714779004717e-05,0.004854369,64,80,0.01,50,70,30,2,Adam
80,2.9118245947756805e-05,0.0,2.4497401470389644e-05,0.004854369,64,80,0.01,50,70,30,3,Adam
80,2.9006530894548632e-05,0.0,2.6268772415684544e-05,0.004854369,64,80,0.01,50,70,50,1,Adam
80,1.7035778000717983e-05,0.0,2.182948998594035e-05,0.004854369,64,80,0.01,50,70,50,2,Adam
80,2.5803790776990354e-05,0.0,2.7644368662011192e-05,0.004854369,64,80,0.01,50,70,50,3,Adam
80,1.4188752174959518e-05,0.0,2.4059788690632983e-05,0.004854369,64,80,0.01,50,70,70,1,Adam
80,3.0306511689559557e-05,0.0,2.197159956620771e-05,0.004854369,64,80,0.01,50,70,70,2,Adam
80,1.8553220797912218e-05,0.0,1.8467237486688248e-05,0.004854369,64,80,0.01,50,70,70,3,Adam
80,2.618699727463536e-05,0.0,2.4434646512568223e-05,0.004854369,64,80,0.01,70,30,30,1,Adam
80,5.635907655232586e-06,0.0,3.103939205669748e-05,0.004854369,64,80,0.01,70,30,30,2,Adam
80,8.36308845464373e-06,0.0,4.482935067253228e-05,0.004854369,64,80,0.01,70,30,30,3,Adam
80,2.8590948204509914e-05,0.0,1.9115838370550407e-05,0.004854369,64,80,0.01,70,30,50,1,Adam
80,1.872830034699291e-05,0.0,3.0485824724555908e-05,0.004854369,64,80,0.01,70,30,50,2,Adam
80,8.538039764971472e-06,0.0,2.359929618533606e-05,0.004854369,64,80,0.01,70,30,50,3,Adam
80,1.4998756341810804e-05,0.0,2.0601146512419592e-05,0.004854369,64,80,0.01,70,30,70,1,Adam
80,3.440017098910175e-05,0.0,2.4769040098442365e-05,0.004854369,64,80,0.01,70,30,70,2,Adam
80,7.926402031444013e-05,0.0,3.229185196546187e-05,0.004854369,64,80,0.01,70,30,70,3,Adam
80,4.751323285745457e-05,0.0,1.9897369688761916e-05,0.004854369,64,80,0.01,70,50,30,1,Adam
80,1.4754307812836487e-05,0.0,1.8759275387743152e-05,0.004854369,64,80,0.01,70,50,30,2,Adam
80,4.528449790086597e-05,0.0,2.7373855674932643e-05,0.004854369,64,80,0.01,70,50,30,3,Adam
80,1.967210482689552e-05,0.0,1.826086869734301e-05,0.004854369,64,80,0.01,70,50,50,1,Adam
80,1.1672347682178952e-05,0.0,2.2028208794597836e-05,0.004854369,64,80,0.01,70,50,50,2,Adam
80,6.60258319840068e-06,0.0,2.3831543021691844e-05,0.004854369,64,80,0.01,70,50,50,3,Adam
80,3.218297933926806e-05,0.0,2.4899890933420907e-05,0.004854369,64,80,0.01,70,50,70,1,Adam
80,4.884688678430393e-06,0.0,1.8195399533600087e-05,0.004854369,64,80,0.01,70,50,70,2,Adam
80,2.6581416022963822e-05,0.0,1.7978356578893104e-05,0.004854369,64,80,0.01,70,50,70,3,Adam
80,2.1445966922328807e-05,0.0,2.237687319561215e-05,0.004854369,64,80,0.01,70,70,30,1,Adam
80,9.441364454687573e-06,0.0,2.212663226265311e-05,0.004854369,64,80,0.01,70,70,30,2,Adam
80,4.800952228833921e-05,0.0,3.0940424816771094e-05,0.004854369,64,80,0.01,70,70,30,3,Adam
80,1.339969730906887e-05,0.0,1.934536919082533e-05,0.004854369,64,80,0.01,70,70,50,1,Adam
80,3.057849971810356e-05,0.0,1.632652693286536e-05,0.004854369,64,80,0.01,70,70,50,2,Adam
80,1.8764285414363258e-05,0.0,1.6240201395562198e-05,0.004854369,64,80,0.01,70,70,50,3,Adam
80,3.0406645237235352e-05,0.0,2.756587367982929e-05,0.004854369,64,80,0.01,70,70,70,1,Adam
80,2.4112288883770816e-05,0.0,1.925657820764667e-05,0.004854369,64,80,0.01,70,70,70,2,Adam
80,0.00013605183630716056,0.0,3.637264346906201e-05,0.004854369,64,80,0.01,70,70,70,3,Adam
80,0.0003001743752975017,0.0,0.0003877718197136611,0.004854369,64,80,0.001,30,30,30,1,Adam
80,0.00014839982031844556,0.0,0.0002925990874714046,0.004854369,64,80,0.001,30,30,30,2,Adam
80,4.741822340292856e-05,0.0,0.0004736045691935183,0.004854369,64,80,0.001,30,30,30,3,Adam
80,0.0005543557344935834,0.0,0.00034969218223055066,0.004854369,64,80,0.001,30,30,50,1,Adam
80,0.00042090838542208076,0.0,0.00042123425394766827,0.004854369,64,80,0.001,30,30,50,2,Adam
80,7.199183892225847e-05,0.0,0.00040684825866777016,0.004854369,64,80,0.001,30,30,50,3,Adam
80,0.0003028045757673681,0.0,0.00039429897250318265,0.004854369,64,80,0.001,30,30,70,1,Adam
80,0.00031147542176768184,0.0,0.00042589131100736197,0.004854369,64,80,0.001,30,30,70,2,Adam
80,7.280296995304525e-05,0.0,0.00041930455329050354,0.004854369,64,80,0.001,30,30,70,3,Adam
80,0.0003358160611242056,0.0,0.0006711705049807297,0.004854369,64,80,0.001,30,50,30,1,Adam
80,0.00011535648809513077,0.0,0.0002757510604354942,0.004854369,64,80,0.001,30,50,30,2,Adam
80,0.00015969318337738514,0.0,0.00030880227252090515,0.004854369,64,80,0.001,30,50,30,3,Adam
80,0.00013982807286083698,0.0,0.0004915285339009342,0.004854369,64,80,0.001,30,50,50,1,Adam
80,0.00025451279361732304,0.0,0.0003649935636893186,0.004854369,64,80,0.001,30,50,50,2,Adam
80,3.168634430039674e-05,0.0,0.0003385028706635213,0.004854369,64,80,0.001,30,50,50,3,Adam
80,0.0010119049111381173,0.0,0.0008588007244946055,0.004854369,64,80,0.001,30,50,70,1,Adam
80,0.0002949229965452105,0.0,0.00043066069783272165,0.004854369,64,80,0.001,30,50,70,2,Adam
80,4.271622310625389e-05,0.0,0.0002709682904397481,0.004854369,64,80,0.001,30,50,70,3,Adam
80,0.00026735482970252633,0.0,0.00037874439640820604,0.004854369,64,80,0.001,30,70,30,1,Adam
80,0.00013520925131160766,0.0,0.00027803496403384556,0.004854369,64,80,0.001,30,70,30,2,Adam
80,5.728204268962145e-05,0.0,0.0002643104229524768,0.004854369,64,80,0.001,30,70,30,3,Adam
80,0.0004743669123854488,0.0,0.0004678103836587838,0.004854369,64,80,0.001,30,70,50,1,Adam
80,0.00015522848116233945,0.0,0.0003909477404571925,0.004854369,64,80,0.001,30,70,50,2,Adam
80,9.921919263433665e-05,0.0,0.00027406360678266264,0.004854369,64,80,0.001,30,70,50,3,Adam
80,0.0010085086105391383,0.0,0.0011080229130474109,0.004854369,64,80,0.001,30,70,70,1,Adam
80,0.00020356538880150765,0.0,0.0003195421122301605,0.004854369,64,80,0.001,30,70,70,2,Adam
80,5.772702206741087e-05,0.0,0.00029605281247092793,0.004854369,64,80,0.001,30,70,70,3,Adam
80,0.00021072974777780473,0.0,0.0003197511721083677,0.004854369,64,80,0.001,50,30,30,1,Adam
80,0.00021127882064320147,0.0,0.00029725854128804873,0.004854369,64,80,0.001,50,30,30,2,Adam
80,9.465906623518094e-05,0.0,0.000275390526987341,0.004854369,64,80,0.001,50,30,30,3,Adam
80,0.0007757853018119931,0.0,0.0005041941391751713,0.004854369,64,80,0.001,50,30,50,1,Adam
80,0.00035494662006385624,0.0,0.00032382969997678566,0.004854369,64,80,0.001,50,30,50,2,Adam
80,4.317575803725049e-05,0.0,0.0003348408352800654,0.004854369,64,80,0.001,50,30,50,3,Adam
80,0.0003575200098566711,0.0,0.0002944212730689137,0.004854369,64,80,0.001,50,30,70,1,Adam
80,9.238482743967324e-05,0.0,0.00027986183209860135,0.004854369,64,80,0.001,50,30,70,2,Adam
80,4.158533556619659e-05,0.0,0.0003047646954373086,0.004854369,64,80,0.001,50,30,70,3,Adam
80,0.00030122368480078876,0.0,0.0003053480057097809,0.004854369,64,80,0.001,50,50,30,1,Adam
80,0.000200929818674922,0.0,0.0002649855330638425,0.004854369,64,80,0.001,50,50,30,2,Adam
80,8.211492968257517e-05,0.0,0.00030975980634430366,0.004854369,64,80,0.001,50,50,30,3,Adam
80,0.00021394109353423119,0.0,0.0002753472238783589,0.004854369,64,80,0.001,50,50,50,1,Adam
80,0.0001036199028021656,0.0,0.0002870911653763931,0.004854369,64,80,0.001,50,50,50,2,Adam
80,7.754782564006746e-05,0.0,0.0003063308289251968,0.004854369,64,80,0.001,50,50,50,3,Adam
80,0.00039110571378841996,0.0,0.0003604669278166573,0.004854369,64,80,0.001,50,50,70,1,Adam
80,0.0001675103121669963,0.0,0.0002923917793329733,0.004854369,64,80,0.001,50,50,70,2,Adam
80,6.1085942434147e-05,0.0,0.0002247824523489452,0.004854369,64,80,0.001,50,50,70,3,Adam
80,0.00029149928013794124,0.0,0.00031976700162524084,0.004854369,64,80,0.001,50,70,30,1,Adam
80,5.532621798920445e-05,0.0,0.0001731107396568687,0.004854369,64,80,0.001,50,70,30,2,Adam
80,3.249159635743126e-05,0.0,0.00029692971660445885,0.004854369,64,80,0.001,50,70,30,3,Adam
80,0.00017357275646645576,0.0,0.0003480849122443209,0.004854369,64,80,0.001,50,70,50,1,Adam
80,0.00020512934133876115,0.0,0.00029692004049915676,0.004854369,64,80,0.001,50,70,50,2,Adam
80,4.6200340875657275e-05,0.0,0.00024778458068839014,0.004854369,64,80,0.001,50,70,50,3,Adam
80,0.0006362079875543714,0.0,0.00045049367178665495,0.004854369,64,80,0.001,50,70,70,1,Adam
80,0.0001556795323267579,0.0,0.00023617565850003904,0.004854369,64,80,0.001,50,70,70,2,Adam
80,2.4442075300612487e-05,0.0,0.00021525957934994666,0.004854369,64,80,0.001,50,70,70,3,Adam
80,0.00014872915926389396,0.0,0.00018479254136870171,0.004854369,64,80,0.001,70,30,30,1,Adam
80,0.0001164362984127365,0.0,0.000186978133534617,0.004854369,64,80,0.001,70,30,30,2,Adam
80,5.243053237791173e-05,0.0,0.0003388396396332203,0.004854369,64,80,0.001,70,30,30,3,Adam
80,0.00036055920645594597,0.0,0.00026958209244326407,0.004854369,64,80,0.001,70,30,50,1,Adam
80,3.127591480733827e-05,0.0,0.00019443649061146257,0.004854369,64,80,0.001,70,30,50,2,Adam
80,3.2161595299839973e-05,0.0,0.0002458529474521146,0.004854369,64,80,0.001,70,30,50,3,Adam
80,0.00040896120481193066,0.0,0.00042890296167879394,0.004854369,64,80,0.001,70,30,70,1,Adam
80,8.306164090754464e-05,0.0,0.00021297552239136247,0.004854369,64,80,0.001,70,30,70,2,Adam
80,3.4536176826804876e-05,0.0,0.00023148205112643287,0.004854369,64,80,0.001,70,30,70,3,Adam
80,0.0006172347348183393,0.0,0.00043789973031521494,0.004854369,64,80,0.001,70,50,30,1,Adam
80,4.69911792606581e-05,0.0,0.00025620567598221917,0.004854369,64,80,0.001,70,50,30,2,Adam
80,2.3782955395290628e-05,0.0,0.0002250696036674182,0.004854369,64,80,0.001,70,50,30,3,Adam
80,0.00030880726990289986,0.0,0.00036448915771579427,0.004854369,64,80,0.001,70,50,50,1,Adam
80,0.0001419899781467393,0.0,0.00024147886933772417,0.004854369,64,80,0.001,70,50,50,2,Adam
80,6.473113171523437e-05,0.0,0.0003019770901498737,0.004854369,64,80,0.001,70,50,50,3,Adam
80,0.00026423102826811373,0.0,0.0002106065364290047,0.004854369,64,80,0.001,70,50,70,1,Adam
80,0.00010096627374878153,0.0,0.00017616631931091832,0.004854369,64,80,0.001,70,50,70,2,Adam
80,8.344744856003672e-05,0.0,0.00024499625063080846,0.004854369,64,80,0.001,70,50,70,3,Adam
80,0.00030185317154973745,0.0,0.00036725944311593125,0.004854369,64,80,0.001,70,70,30,1,Adam
80,1.6936062820605002e-05,0.0,0.00014649785610618864,0.004854369,64,80,0.001,70,70,30,2,Adam
80,6.184353696880862e-05,0.0,0.00023100921510915427,0.004854369,64,80,0.001,70,70,30,3,Adam
80,0.00036519873538054526,0.0,0.00038098420530164305,0.004854369,64,80,0.001,70,70,50,1,Adam
80,1.7724743884173222e-05,0.0,0.00015417588617566756,0.004854369,64,80,0.001,70,70,50,2,Adam
80,1.78216359927319e-05,0.0,0.0002453657357673188,0.004854369,64,80,0.001,70,70,50,3,Adam
80,0.00017522004782222211,0.0,0.0002618836429285437,0.004854369,64,80,0.001,70,70,70,1,Adam
80,0.0001599921815795824,0.0,0.00025561513948294977,0.004854369,64,80,0.001,70,70,70,2,Adam
80,1.567890285514295e-05,0.0,0.00018677130585662948,0.004854369,64,80,0.001,70,70,70,3,Adam
50,0.0016803375910967588,0.0,0.0010873532087713913,0.004854369,128,50,0.1,30,30,30,1,Adam
50,0.0002988196793012321,0.0,9.182040442292154e-05,0.004854369,128,50,0.1,30,30,30,2,Adam
50,0.00039407191798090935,0.0,0.0003638584789813234,0.004854369,128,50,0.1,30,30,30,3,Adam
50,0.0153620271012187,0.0,0.01218305961274117,0.004854369,128,50,0.1,30,30,50,1,Adam
50,6.346544068946969e-06,0.0,0.00014062877461874803,0.004854369,128,50,0.1,30,30,50,2,Adam
50,0.0002089787449222058,0.0,0.0002263798401012872,0.004854369,128,50,0.1,30,30,50,3,Adam
50,0.014598580077290535,0.0,0.010965249040028423,0.004854369,128,50,0.1,30,30,70,1,Adam
50,0.013885180465877056,0.0,0.002730247164506791,0.004854369,128,50,0.1,30,30,70,2,Adam
50,0.00040739955147728324,0.0,0.00018967122042402445,0.004854369,128,50,0.1,30,30,70,3,Adam
50,0.027590662240982056,0.0,0.019539297024891215,0.0,128,50,0.1,30,50,30,1,Adam
50,0.0005682361079379916,0.0,0.0002516777516292969,0.004854369,128,50,0.1,30,50,30,2,Adam
50,3.592304346966557e-05,0.0,0.0004402837626753574,0.004854369,128,50,0.1,30,50,30,3,Adam
50,0.002635217970237136,0.0,0.0015370613924743047,0.004854369,128,50,0.1,30,50,50,1,Adam
50,0.0005521640414372087,0.0,0.0005371475137896764,0.004854369,128,50,0.1,30,50,50,2,Adam
50,0.004333751741796732,0.0,0.0020447696781789575,0.004854369,128,50,0.1,30,50,50,3,Adam
50,0.00031244056299328804,0.0,0.00021312318632641392,0.004854369,128,50,0.1,30,50,70,1,Adam
50,0.00022074099979363382,0.0,0.00034679534666475306,0.004854369,128,50,0.1,30,50,70,2,Adam
50,0.04307769611477852,0.0,0.014169387013009451,0.004854369,128,50,0.1,30,50,70,3,Adam
50,0.0009618417243473232,0.0,0.0005268372156774824,0.004854369,128,50,0.1,30,70,30,1,Adam
50,0.0007521113147959113,0.0,0.0014068172075921326,0.004854369,128,50,0.1,30,70,30,2,Adam
50,0.016073077917099,0.0,0.01310892950164751,0.004854369,128,50,0.1,30,70,30,3,Adam
50,0.0016890133265405893,0.0,0.0007451179192075958,0.004854369,128,50,0.1,30,70,50,1,Adam
50,6.991441478021443e-05,0.0,0.00016716167928924495,0.004854369,128,50,0.1,30,70,50,2,Adam
50,0.0007945009274408221,0.0,0.00032677199212309804,0.004854369,128,50,0.1,30,70,50,3,Adam
50,0.029637973755598068,0.0,0.021366634397107422,0.0,128,50,0.1,30,70,70,1,Adam
50,0.00011085959704359993,0.0,0.0005570092330035726,0.004854369,128,50,0.1,30,70,70,2,Adam
50,0.03042859397828579,0.0,0.02142064649503208,0.0,128,50,0.1,30,70,70,3,Adam
50,0.013164645060896873,0.0,0.011337436536706767,0.0,128,50,0.1,50,30,30,1,Adam
50,0.0069607337936758995,0.0,0.005058186947033532,0.004854369,128,50,0.1,50,30,30,2,Adam
50,0.00885903462767601,0.0,0.005891974906898239,0.004854369,128,50,0.1,50,30,30,3,Adam
50,0.008784938603639603,0.0,0.0075322990260511926,0.004854369,128,50,0.1,50,30,50,1,Adam
50,1.3643517377204262e-05,0.0,0.00040774032568504796,0.004854369,128,50,0.1,50,30,50,2,Adam
50,0.0003231687005609274,0.0,0.00012221175669217753,0.004854369,128,50,0.1,50,30,50,3,Adam
50,0.018893880769610405,0.0,0.016324501538884293,0.004854369,128,50,0.1,50,30,70,1,Adam
50,8.247739606304094e-05,0.0,0.00035996387149795023,0.004854369,128,50,0.1,50,30,70,2,Adam
50,0.00028283338178880513,0.0,0.0002597817965756053,0.004854369,128,50,0.1,50,30,70,3,Adam
50,0.0034619122743606567,0.0,0.002031922789100666,0.004854369,128,50,0.1,50,50,30,1,Adam
50,0.002804413205012679,0.0,0.0019231312591763375,0.004854369,128,50,0.1,50,50,30,2,Adam
