round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm_1_nodes,lstm_2_nodes,lstm_layers,optimizer
50,0.0012768555898219347,0.0,0.00022248409040199192,0.009803922,64,50,0.1,30,30,1,Adam
50,0.00030567514477297664,0.0,0.00012737028580387215,0.009803922,64,50,0.1,30,30,2,Adam
50,0.00021545050549320877,0.0,0.0007623020164650298,0.009803922,64,50,0.1,30,50,1,Adam
50,0.00021650905546266586,0.0,7.535423940805463e-05,0.009803922,64,50,0.1,30,50,2,Adam
50,7.541079685324803e-05,0.0,8.501837075135543e-05,0.009803922,64,50,0.1,30,70,1,Adam
50,7.347337668761611e-05,0.0,0.00014543894726289983,0.009803922,64,50,0.1,30,70,2,Adam
50,2.850826786016114e-05,0.0,0.00043107012935055824,0.009803922,64,50,0.1,50,30,1,Adam
50,0.0003601884818635881,0.0,0.0005683725809349733,0.009803922,64,50,0.1,50,30,2,Adam
50,0.0006770283216610551,0.0,0.0005283028836928162,0.009803922,64,50,0.1,50,50,1,Adam
50,0.00030457921093329787,0.0,0.0002186636262979614,0.009803922,64,50,0.1,50,50,2,Adam
50,0.00010140605445485562,0.0,0.00013492762838152476,0.009803922,64,50,0.1,50,70,1,Adam
50,0.00014696791185997427,0.0,0.000490707259707372,0.009803922,64,50,0.1,50,70,2,Adam
50,0.0004338059516157955,0.0,0.0003388297918718308,0.009803922,64,50,0.1,70,30,1,Adam
50,0.006535156164318323,0.0,0.001010543171444214,0.009803922,64,50,0.1,70,30,2,Adam
50,0.00036195252323523164,0.0,0.0009377944755696637,0.009803922,64,50,0.1,70,50,1,Adam
50,0.04360770061612129,0.0,0.06743626793225606,0.004901961,64,50,0.1,70,50,2,Adam
50,5.677679291693494e-05,0.0,0.00048421722307216887,0.009803922,64,50,0.1,70,70,1,Adam
50,0.06993028521537781,0.0,0.08106051867499071,0.004901961,64,50,0.1,70,70,2,Adam
50,0.00026644027093425393,0.0,0.00014182848627017082,0.009803922,64,50,0.01,30,30,1,Adam
50,0.00021736134658567607,0.0,0.00012253514689612477,0.009803922,64,50,0.01,30,30,2,Adam
50,0.00024255408789031208,0.0,9.409740268179746e-05,0.009803922,64,50,0.01,30,50,1,Adam
50,0.0004909058334305882,0.0,9.430416542397557e-05,0.009803922,64,50,0.01,30,50,2,Adam
50,0.0003315951325930655,0.0,0.00011558833791116508,0.009803922,64,50,0.01,30,70,1,Adam
50,5.542765575228259e-05,0.0,0.00010159173018787532,0.009803922,64,50,0.01,30,70,2,Adam
50,0.00012690939183812588,0.0,0.0001569034271490048,0.009803922,64,50,0.01,50,30,1,Adam
50,0.00012841189163737,0.0,8.525796896291842e-05,0.009803922,64,50,0.01,50,30,2,Adam
50,0.00016528353444300592,0.0,0.00014300706400307734,0.009803922,64,50,0.01,50,50,1,Adam
50,5.84882618568372e-05,0.0,9.716711678729374e-05,0.009803922,64,50,0.01,50,50,2,Adam
50,0.0003104464849457145,0.0,0.00010619133907169395,0.009803922,64,50,0.01,50,70,1,Adam
50,0.0007141189416870475,0.0,0.00013524258489875743,0.009803922,64,50,0.01,50,70,2,Adam
50,0.00016852858243510127,0.0,0.00010657819631673833,0.009803922,64,50,0.01,70,30,1,Adam
50,6.768962339265272e-05,0.0,9.546642090130012e-05,0.009803922,64,50,0.01,70,30,2,Adam
50,0.0002098767290590331,0.0,0.00013087363442858025,0.009803922,64,50,0.01,70,50,1,Adam
50,0.000104745093267411,0.0,5.735278796683084e-05,0.009803922,64,50,0.01,70,50,2,Adam
50,0.00016329172649420798,0.0,0.00012585907768202471,0.009803922,64,50,0.01,70,70,1,Adam
50,7.875765732023865e-05,0.0,5.390363003243692e-05,0.009803922,64,50,0.01,70,70,2,Adam
50,0.0015852084616199136,0.0,0.005372396072226704,0.009803922,64,50,0.001,30,30,1,Adam
50,0.0016813125694170594,0.0,0.0036482698621922265,0.009803922,64,50,0.001,30,30,2,Adam
50,0.0010007841046899557,0.0,0.004576897458629865,0.009803922,64,50,0.001,30,50,1,Adam
50,0.0026860495563596487,0.0,0.0035968413759096,0.009803922,64,50,0.001,30,50,2,Adam
50,0.0012513191904872656,0.0,0.0049520357073668175,0.009803922,64,50,0.001,30,70,1,Adam
50,0.002084195613861084,0.0,0.0029386961832642555,0.009803922,64,50,0.001,30,70,2,Adam
50,0.0019131551962345839,0.0,0.0037393611581886515,0.009803922,64,50,0.001,50,30,1,Adam
50,0.0023403302766382694,0.0,0.0033647003811875394,0.009803922,64,50,0.001,50,30,2,Adam
50,0.002518873196095228,0.0,0.004756233810136716,0.009803922,64,50,0.001,50,50,1,Adam
50,0.0024725859984755516,0.0,0.0025171870594004205,0.009803922,64,50,0.001,50,50,2,Adam
50,0.0011631818488240242,0.0,0.003554578834012443,0.009803922,64,50,0.001,50,70,1,Adam
50,0.001867680111899972,0.0,0.002963681429094982,0.009803922,64,50,0.001,50,70,2,Adam
50,0.0027233788277953863,0.0,0.003309171483623704,0.009803922,64,50,0.001,70,30,1,Adam
50,0.0015800794353708625,0.0,0.002420304699198288,0.009803922,64,50,0.001,70,30,2,Adam
50,0.002121678087860346,0.0,0.0031869875874333815,0.009803922,64,50,0.001,70,50,1,Adam
50,0.0014773958828300238,0.0,0.0025590161619452284,0.009803922,64,50,0.001,70,50,2,Adam
50,0.0021953729446977377,0.0,0.003294543637072339,0.009803922,64,50,0.001,70,70,1,Adam
50,0.0006681207451038063,0.0,0.002056057204254994,0.009803922,64,50,0.001,70,70,2,Adam
80,0.0002898662642110139,0.0,0.0007355667864127705,0.009803922,64,80,0.1,30,30,1,Adam
80,8.943123975768685e-05,0.0,0.00015005874386178237,0.009803922,64,80,0.1,30,30,2,Adam
80,0.00024956496781669557,0.0,0.00022603573754667212,0.009803922,64,80,0.1,30,50,1,Adam
80,9.89267136901617e-05,0.0,9.183243709426903e-05,0.009803922,64,80,0.1,30,50,2,Adam
80,9.956848953152075e-05,0.0,0.00015906504738856763,0.009803922,64,80,0.1,30,70,1,Adam
80,3.75515446648933e-05,0.0,0.00023770437523946348,0.009803922,64,80,0.1,30,70,2,Adam
80,8.197008719434962e-05,0.0,0.00011253001524464173,0.009803922,64,80,0.1,50,30,1,Adam
80,0.00020266704086679965,0.0,0.000248460083122493,0.009803922,64,80,0.1,50,30,2,Adam
80,0.0004209912440273911,0.0,0.00018691947722497085,0.009803922,64,80,0.1,50,50,1,Adam
80,3.6477540561463684e-05,0.0,0.00012625978770837022,0.009803922,64,80,0.1,50,50,2,Adam
80,1.1950685802730732e-05,0.0,9.208634825578581e-05,0.009803922,64,80,0.1,50,70,1,Adam
80,1.7887856301967986e-05,0.0,0.00029761621137332244,0.009803922,64,80,0.1,50,70,2,Adam
80,2.276020723002148e-06,0.0,0.00041966848349308264,0.009803922,64,80,0.1,70,30,1,Adam
80,0.04346276447176933,0.0,0.06556501151884303,0.009803922,64,80,0.1,70,30,2,Adam
80,0.00014564294542651623,0.0,0.00023440181736505646,0.009803922,64,80,0.1,70,50,1,Adam
80,0.005639171693474054,0.0,0.0008199747823585081,0.009803922,64,80,0.1,70,50,2,Adam
80,0.00024186198425013572,0.0,0.0005016463509687752,0.009803922,64,80,0.1,70,70,1,Adam
80,0.0007802540203556418,0.0,0.0003292757042514745,0.009803922,64,80,0.1,70,70,2,Adam
80,0.0001814059796743095,0.0,9.02297922270829e-05,0.009803922,64,80,0.01,30,30,1,Adam
80,0.00019448134116828442,0.0,8.524151531210187e-05,0.009803922,64,80,0.01,30,30,2,Adam
80,0.0005907075828872621,0.0,7.714471247905464e-05,0.009803922,64,80,0.01,30,50,1,Adam
80,9.111966210184619e-05,0.0,6.474088649174162e-05,0.009803922,64,80,0.01,30,50,2,Adam
80,0.0007788861403241754,0.0,7.554868723530614e-05,0.009803922,64,80,0.01,30,70,1,Adam
80,0.00032758951419964433,0.0,6.790417369213138e-05,0.009803922,64,80,0.01,30,70,2,Adam
80,0.00036217013257555664,0.0,6.186881343156154e-05,0.009803922,64,80,0.01,50,30,1,Adam
80,3.793388168560341e-05,0.0,5.661418546486518e-05,0.009803922,64,80,0.01,50,30,2,Adam
80,2.8112719519413076e-05,0.0,4.08340069150333e-05,0.009803922,64,80,0.01,50,50,1,Adam
80,5.8078283473150805e-05,0.0,4.6893739136958534e-05,0.009803922,64,80,0.01,50,50,2,Adam
80,0.00013232025958132,0.0,6.819031584788772e-05,0.009803922,64,80,0.01,50,70,1,Adam
80,0.00013343209866434336,0.0,4.1409527208694875e-05,0.009803922,64,80,0.01,50,70,2,Adam
80,0.00028955008019693196,0.0,5.386116754380055e-05,0.009803922,64,80,0.01,70,30,1,Adam
80,3.394237864995375e-05,0.0,5.008127025611626e-05,0.009803922,64,80,0.01,70,30,2,Adam
80,9.507160575594753e-05,0.0,6.513678703877125e-05,0.009803922,64,80,0.01,70,50,1,Adam
80,4.3914158595725894e-05,0.0,5.004747136434376e-05,0.009803922,64,80,0.01,70,50,2,Adam
80,0.00038296537240967155,0.0,7.61212598744725e-05,0.009803922,64,80,0.01,70,70,1,Adam
80,0.0001437253231415525,0.0,4.8539502684291745e-05,0.009803922,64,80,0.01,70,70,2,Adam
80,0.0015583932399749756,0.0,0.0029782411601284847,0.009803922,64,80,0.001,30,30,1,Adam
80,0.00010600263340165839,0.0,0.0013676034686082572,0.009803922,64,80,0.001,30,30,2,Adam
80,0.00016128679271787405,0.0,0.0009258104449448487,0.009803922,64,80,0.001,30,50,1,Adam
80,2.0628458514693193e-05,0.0,0.0011169855544507941,0.009803922,64,80,0.001,30,50,2,Adam
80,0.0013355221599340439,0.0,0.002041294176688454,0.009803922,64,80,0.001,30,70,1,Adam
80,6.074922930565663e-05,0.0,0.0007680463855720911,0.009803922,64,80,0.001,30,70,2,Adam
80,0.0006481893942691386,0.0,0.0015654144489078545,0.009803922,64,80,0.001,50,30,1,Adam
80,4.1927087295334786e-05,0.0,0.0010543744714346295,0.009803922,64,80,0.001,50,30,2,Adam
80,0.0008046498405747116,0.0,0.0014184033144356719,0.009803922,64,80,0.001,50,50,1,Adam
80,6.492463580798358e-05,0.0,0.0010479327174834907,0.009803922,64,80,0.001,50,50,2,Adam
80,0.000453003536676988,0.0,0.0016966564626451216,0.009803922,64,80,0.001,50,70,1,Adam
80,0.00012065070768585429,0.0,0.000903070160740183,0.009803922,64,80,0.001,50,70,2,Adam
80,0.0007261389982886612,0.0,0.002013260681255191,0.009803922,64,80,0.001,70,30,1,Adam
80,3.399761772016063e-05,0.0,0.0010018267442800982,0.009803922,64,80,0.001,70,30,2,Adam
80,9.531120304018259e-05,0.0,0.0011348395058246074,0.009803922,64,80,0.001,70,50,1,Adam
80,0.00023447694547940046,0.0,0.0007590205572983798,0.009803922,64,80,0.001,70,50,2,Adam
80,0.0006200323114171624,0.0,0.0016133423173325318,0.009803922,64,80,0.001,70,70,1,Adam
80,0.0007767654024064541,0.0,0.0005299556890831274,0.009803922,64,80,0.001,70,70,2,Adam
50,0.0004779410664923489,0.0,0.0002498900490429472,0.009803922,128,50,0.1,30,30,1,Adam
50,0.00011465577699709684,0.0,0.00035263090645529184,0.009803922,128,50,0.1,30,30,2,Adam
50,0.00028428767109289765,0.0,0.00015069446204043013,0.009803922,128,50,0.1,30,50,1,Adam
50,0.00029499884112738073,0.0,0.0005341996667066626,0.009803922,128,50,0.1,30,50,2,Adam
50,8.107775647658855e-05,0.0,0.00017428277750892163,0.009803922,128,50,0.1,30,70,1,Adam
50,0.0005412671016529202,0.0,0.0006482002471445822,0.009803922,128,50,0.1,30,70,2,Adam
50,0.0015118420124053955,0.0,0.004521856321861931,0.009803922,128,50,0.1,50,30,1,Adam
50,4.991768946638331e-05,0.0,0.0005240940988776,0.009803922,128,50,0.1,50,30,2,Adam
50,0.0008064761641435325,0.0,0.002971175642611057,0.009803922,128,50,0.1,50,50,1,Adam
50,0.0007025633822195232,0.0,0.0013314582722480683,0.009803922,128,50,0.1,50,50,2,Adam
50,0.0015721895033493638,0.0,0.0005610008831318541,0.009803922,128,50,0.1,50,70,1,Adam
50,0.000673208327498287,0.0,0.000814851774039733,0.009803922,128,50,0.1,50,70,2,Adam
50,0.0010200219694525003,0.0,0.002912568581272282,0.009803922,128,50,0.1,70,30,1,Adam
50,0.0074091143906116486,0.0,0.0022715054379374372,0.009803922,128,50,0.1,70,30,2,Adam
50,0.0005881347460672259,0.0,0.004037569665039579,0.009803922,128,50,0.1,70,50,1,Adam
50,0.0003308799641672522,0.0,0.0012687915347187834,0.009803922,128,50,0.1,70,50,2,Adam
50,0.0002857040090020746,0.0,0.0019960075310960996,0.009803922,128,50,0.1,70,70,1,Adam
50,0.013511454686522484,0.0,0.004349289530449931,0.009803922,128,50,0.1,70,70,2,Adam
50,1.352201979898382e-05,0.0,0.0004805116526161631,0.009803922,128,50,0.01,30,30,1,Adam
50,0.00039896072121337056,0.0,0.0002798900001353639,0.009803922,128,50,0.01,30,30,2,Adam
50,6.671594746876508e-05,0.0,0.0004623359270101669,0.009803922,128,50,0.01,30,50,1,Adam
50,0.0008327061077579856,0.0,0.00022752240486214776,0.009803922,128,50,0.01,30,50,2,Adam
50,0.00025310099590569735,0.0,0.0008375297024316501,0.009803922,128,50,0.01,30,70,1,Adam
50,0.0013724134769290686,0.0,0.00021566193597619514,0.009803922,128,50,0.01,30,70,2,Adam
50,0.0003159901825711131,0.0,0.0001737480257254313,0.009803922,128,50,0.01,50,30,1,Adam
50,0.00015884274034760892,0.0,0.0002972534854837018,0.009803922,128,50,0.01,50,30,2,Adam
50,1.2769436580128968e-05,0.0,0.0002727826024912407,0.009803922,128,50,0.01,50,50,1,Adam
50,0.00039543211460113525,0.0,0.00023048187494186648,0.009803922,128,50,0.01,50,50,2,Adam
50,0.00031998977647162974,0.0,0.0007384294454537917,0.009803922,128,50,0.01,50,70,1,Adam
50,0.00013351894449442625,0.0,0.00014630674815955847,0.009803922,128,50,0.01,50,70,2,Adam
50,0.00010413550626253709,0.0,0.000713885798319882,0.009803922,128,50,0.01,70,30,1,Adam
50,0.0002004272973863408,0.0,0.00019015106897545504,0.009803922,128,50,0.01,70,30,2,Adam
50,2.1788524463772774e-05,0.0,0.00037858091459116517,0.009803922,128,50,0.01,70,50,1,Adam
50,0.0003409298078622669,0.0,0.00020335977994060764,0.009803922,128,50,0.01,70,50,2,Adam
50,5.839121877215803e-05,0.0,0.0005721192631194843,0.009803922,128,50,0.01,70,70,1,Adam
50,0.00032721422030590475,0.0,0.00020640164296434937,0.009803922,128,50,0.01,70,70,2,Adam
50,0.0008495582151226699,0.0,0.014608472567416873,0.009803922,128,50,0.001,30,30,1,Adam
50,0.00021427101455628872,0.0,0.010938282818624787,0.009803922,128,50,0.001,30,30,2,Adam
50,0.0005157184205017984,0.0,0.009472418777352455,0.009803922,128,50,0.001,30,50,1,Adam
50,0.00016770123329479247,0.0,0.010081036545920605,0.009803922,128,50,0.001,30,50,2,Adam
50,0.003319959621876478,0.0,0.014476789599832366,0.009803922,128,50,0.001,30,70,1,Adam
50,0.00010678963735699654,0.0,0.00920418257295501,0.009803922,128,50,0.001,30,70,2,Adam
50,0.0007655383087694645,0.0,0.012101381633649854,0.009803922,128,50,0.001,50,30,1,Adam
50,0.00013425487850327045,0.0,0.009064066315106317,0.009803922,128,50,0.001,50,30,2,Adam
50,0.00024448122712783515,0.0,0.008276710122385445,0.009803922,128,50,0.001,50,50,1,Adam
50,0.0006470782682299614,0.0,0.007618796445575415,0.009803922,128,50,0.001,50,50,2,Adam
50,7.748176722088829e-05,0.0,0.008856546133756638,0.009803922,128,50,0.001,50,70,1,Adam
50,0.0012839945266023278,0.0,0.006636225591030191,0.009803922,128,50,0.001,50,70,2,Adam
50,5.526087625185028e-05,0.0,0.0099337346230944,0.009803922,128,50,0.001,70,30,1,Adam
50,0.0002970844507217407,0.0,0.00794504169265137,0.009803922,128,50,0.001,70,30,2,Adam
50,0.00013240266707725823,0.0,0.009497713589785146,0.009803922,128,50,0.001,70,50,1,Adam
50,0.0015346485888585448,0.0,0.006670753526337007,0.009803922,128,50,0.001,70,50,2,Adam
50,0.0004046647809445858,0.0,0.010029420968802535,0.009803922,128,50,0.001,70,70,1,Adam
50,0.0022659983951598406,0.0,0.006792399831408379,0.009803922,128,50,0.001,70,70,2,Adam
80,2.799450339807663e-05,0.0,0.00024557224755613683,0.009803922,128,80,0.1,30,30,1,Adam
80,5.635574780171737e-05,0.0,0.0001589260957153587,0.009803922,128,80,0.1,30,30,2,Adam
80,0.00014004895638208836,0.0,0.00013098935981842633,0.009803922,128,80,0.1,30,50,1,Adam
80,0.00010324775939807296,0.0,9.583078010073936e-05,0.009803922,128,80,0.1,30,50,2,Adam
80,0.00011563716543605551,0.0,0.000943499284011184,0.009803922,128,80,0.1,30,70,1,Adam
80,0.00018782468396238983,0.0,0.0003166803450999307,0.009803922,128,80,0.1,30,70,2,Adam
80,0.0008627251954749227,0.0,0.00010409152195743267,0.009803922,128,80,0.1,50,30,1,Adam
80,8.31275392556563e-05,0.0,0.00029876309175354737,0.009803922,128,80,0.1,50,30,2,Adam
80,0.0001713827659841627,0.0,0.000487380754659135,0.009803922,128,80,0.1,50,50,1,Adam
80,0.0012006836477667093,0.0,0.0003605455225196612,0.009803922,128,80,0.1,50,50,2,Adam
80,0.00047865527449175715,0.0,0.0007387232606061825,0.009803922,128,80,0.1,50,70,1,Adam
80,0.00014407972048502415,0.0,0.0005828975482989906,0.009803922,128,80,0.1,50,70,2,Adam
80,0.0003248276188969612,0.0,0.0006514817770734868,0.009803922,128,80,0.1,70,30,1,Adam
80,8.636410348117352e-05,0.0,0.00031892355878417397,0.009803922,128,80,0.1,70,30,2,Adam
80,0.00010165385901927948,0.0,0.00046347435986093593,0.009803922,128,80,0.1,70,50,1,Adam
80,4.9928687076317146e-05,0.0,0.0005578308539720727,0.009803922,128,80,0.1,70,50,2,Adam
80,0.0005023759440518916,0.0,0.0013360766027414915,0.009803922,128,80,0.1,70,70,1,Adam
80,0.00018283227109350264,0.0,0.00014252025050832433,0.009803922,128,80,0.1,70,70,2,Adam
80,3.647224366432056e-05,0.0,5.940618161819693e-05,0.009803922,128,80,0.01,30,30,1,Adam
80,0.00019266718300059438,0.0,0.00015832717426568634,0.009803922,128,80,0.01,30,30,2,Adam
80,0.0007106498233042657,0.0,0.0001383139865984227,0.009803922,128,80,0.01,30,50,1,Adam
80,0.00026371481362730265,0.0,9.987253496564888e-05,0.009803922,128,80,0.01,30,50,2,Adam
80,0.0001467135443817824,0.0,0.00019497665811750087,0.009803922,128,80,0.01,30,70,1,Adam
80,0.0005569385248236358,0.0,9.977574818014331e-05,0.009803922,128,80,0.01,30,70,2,Adam
80,0.00025442600599490106,0.0,0.00017535188703286442,0.009803922,128,80,0.01,50,30,1,Adam
80,8.682916813995689e-05,0.0,0.00012168036996359554,0.009803922,128,80,0.01,50,30,2,Adam
80,0.00012055716069880873,0.0,0.00011121518949877617,0.009803922,128,80,0.01,50,50,1,Adam
80,0.00016973415040411055,0.0,8.417550670142816e-05,0.009803922,128,80,0.01,50,50,2,Adam
80,0.00016726060130167753,0.0,0.00012423689551331905,0.009803922,128,80,0.01,50,70,1,Adam
80,0.00017951472545973957,0.0,0.0001006346815391261,0.009803922,128,80,0.01,50,70,2,Adam
80,0.00024231146380770952,0.0,0.0001040373986767258,0.009803922,128,80,0.01,70,30,1,Adam
80,0.00023770399275235832,0.0,0.0001024846718007443,0.009803922,128,80,0.01,70,30,2,Adam
80,0.00020708728698082268,0.0,0.0001597163597277055,0.009803922,128,80,0.01,70,50,1,Adam
80,0.00013274875527713448,0.0,7.38223915344433e-05,0.009803922,128,80,0.01,70,50,2,Adam
80,0.00028198971995152533,0.0,9.466179143797205e-05,0.009803922,128,80,0.01,70,70,1,Adam
80,0.0001768555084709078,0.0,8.974173211825866e-05,0.009803922,128,80,0.01,70,70,2,Adam
80,0.0022077690809965134,0.0,0.007452730427258739,0.009803922,128,80,0.001,30,30,1,Adam
80,0.00496774772182107,0.0,0.005398455139833922,0.009803922,128,80,0.001,30,30,2,Adam
80,6.9682217144873e-05,0.0,0.006884221882358485,0.009803922,128,80,0.001,30,50,1,Adam
80,0.002700979355722666,0.0,0.004772303744639252,0.009803922,128,80,0.001,30,50,2,Adam
80,0.0015047525521367788,0.0,0.007273302276563995,0.009803922,128,80,0.001,30,70,1,Adam
80,0.0036189425736665726,0.0,0.004588913656405958,0.009803922,128,80,0.001,30,70,2,Adam
80,0.0007703070295974612,0.0,0.0072592586899797125,0.009803922,128,80,0.001,50,30,1,Adam
80,0.0037218164652585983,0.0,0.004684903549359125,0.009803922,128,80,0.001,50,30,2,Adam
80,0.0009114428539760411,0.0,0.006114348422224615,0.009803922,128,80,0.001,50,50,1,Adam
80,0.0041616675443947315,0.0,0.004570295673557648,0.009803922,128,80,0.001,50,50,2,Adam
80,0.0019221095135435462,0.0,0.0059693653739112265,0.009803922,128,80,0.001,50,70,1,Adam
80,0.003362274495884776,0.0,0.0037756564378665356,0.009803922,128,80,0.001,50,70,2,Adam
80,0.002174877095967531,0.0,0.004843520849724026,0.009803922,128,80,0.001,70,30,1,Adam
80,0.0034598764032125473,0.0,0.00334252124451393,0.009803922,128,80,0.001,70,30,2,Adam
80,0.00230458565056324,0.0,0.005023086215278097,0.009803922,128,80,0.001,70,50,1,Adam
80,0.003108715172857046,0.0,0.00339513537747895,0.009803922,128,80,0.001,70,50,2,Adam
80,0.0017484631389379501,0.0,0.005699264250841795,0.009803922,128,80,0.001,70,70,1,Adam
80,0.003232832532376051,0.0,0.0033800390174648924,0.009803922,128,80,0.001,70,70,2,Adam
