round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm_1_nodes,lstm_2_nodes,lstm_layers,optimizer
50,0.0009094046545214951,0.20000000298023224,0.00012945619702804832,0.005,64,50,0.1,30,30,1,Adam
50,7.538158388342708e-05,0.20000000298023224,0.00038403783924877643,0.005,64,50,0.1,30,30,2,Adam
50,0.010402103886008263,0.20000000298023224,0.0008800510130822658,0.005,64,50,0.1,30,50,1,Adam
50,0.0036999154835939407,0.20000000298023224,0.00016916756634600461,0.005,64,50,0.1,30,50,2,Adam
50,0.00103532534558326,0.20000000298023224,0.00018288406368810684,0.005,64,50,0.1,30,70,1,Adam
50,0.003972847014665604,0.20000000298023224,0.00024162494519259782,0.005,64,50,0.1,30,70,2,Adam
50,0.0010421902406960726,0.20000000298023224,0.0004489421797916293,0.005,64,50,0.1,50,30,1,Adam
50,0.0006567538948729634,0.20000000298023224,0.0003659994760528207,0.005,64,50,0.1,50,30,2,Adam
50,3.805689630098641e-05,0.20000000298023224,0.0005999274470377714,0.005,64,50,0.1,50,50,1,Adam
50,0.0044340998865664005,0.20000000298023224,0.00033462342922575773,0.005,64,50,0.1,50,50,2,Adam
50,0.005475271493196487,0.20000000298023224,0.000741576396394521,0.005,64,50,0.1,50,70,1,Adam
50,0.11387511342763901,0.20000000298023224,0.035566425770521166,0.005,64,50,0.1,50,70,2,Adam
50,0.014100411906838417,0.20000000298023224,0.0009674615040421486,0.005,64,50,0.1,70,30,1,Adam
50,0.3172048032283783,0.0,0.05053250283002853,0.005,64,50,0.1,70,30,2,Adam
50,0.0068613020703196526,0.20000000298023224,0.0006304627028293908,0.005,64,50,0.1,70,50,1,Adam
50,0.008206367492675781,0.20000000298023224,0.0008456521254265681,0.005,64,50,0.1,70,50,2,Adam
50,0.0014150433707982302,0.20000000298023224,0.0013906515017151832,0.005,64,50,0.1,70,70,1,Adam
50,0.0028032748959958553,0.20000000298023224,0.0033383787050843237,0.005,64,50,0.1,70,70,2,Adam
50,7.178417581599206e-05,0.20000000298023224,7.611990491568577e-05,0.005,64,50,0.01,30,30,1,Adam
50,0.001063541159965098,0.20000000298023224,7.11948866955936e-05,0.005,64,50,0.01,30,30,2,Adam
50,0.0006029463256709278,0.20000000298023224,6.416729636839591e-05,0.005,64,50,0.01,30,50,1,Adam
50,0.0001590709580341354,0.20000000298023224,4.917978832963854e-05,0.005,64,50,0.01,30,50,2,Adam
50,0.0006157501484267414,0.20000000298023224,5.93433907488361e-05,0.005,64,50,0.01,30,70,1,Adam
50,0.00014226372877601534,0.20000000298023224,3.499098522297572e-05,0.005,64,50,0.01,30,70,2,Adam
50,0.0009216397884301841,0.20000000298023224,6.313916048384272e-05,0.005,64,50,0.01,50,30,1,Adam
50,0.0005300726043060422,0.20000000298023224,6.696020194794983e-05,0.005,64,50,0.01,50,30,2,Adam
50,0.00011037323565687984,0.20000000298023224,6.95180828915909e-05,0.005,64,50,0.01,50,50,1,Adam
50,0.0001413756690453738,0.20000000298023224,4.136701332754455e-05,0.005,64,50,0.01,50,50,2,Adam
50,0.00032789004035294056,0.20000000298023224,4.983641367289238e-05,0.005,64,50,0.01,50,70,1,Adam
50,8.843089744914323e-05,0.20000000298023224,7.297614531125873e-05,0.005,64,50,0.01,50,70,2,Adam
50,0.00014745010412298143,0.20000000298023224,3.8032727024983616e-05,0.005,64,50,0.01,70,30,1,Adam
50,0.0004440282064024359,0.20000000298023224,4.3363848817534745e-05,0.005,64,50,0.01,70,30,2,Adam
50,0.0002923096180893481,0.20000000298023224,3.7946233351249245e-05,0.005,64,50,0.01,70,50,1,Adam
50,6.19801357970573e-05,0.20000000298023224,8.597571271820926e-05,0.005,64,50,0.01,70,50,2,Adam
50,0.00010987008135998622,0.20000000298023224,4.281099259969778e-05,0.005,64,50,0.01,70,70,1,Adam
50,8.360420179087669e-05,0.20000000298023224,4.654768214095384e-05,0.005,64,50,0.01,70,70,2,Adam
50,0.014179892838001251,0.20000000298023224,0.00197364654392004,0.005,64,50,0.001,30,30,1,Adam
50,0.01345759816467762,0.20000000298023224,0.001127712286543101,0.005,64,50,0.001,30,30,2,Adam
50,0.006996421609073877,0.20000000298023224,0.001146460936870426,0.005,64,50,0.001,30,50,1,Adam
50,0.010833879932761192,0.20000000298023224,0.0008565966365858913,0.005,64,50,0.001,30,50,2,Adam
50,0.03054468333721161,0.20000000298023224,0.003559231460094452,0.005,64,50,0.001,30,70,1,Adam
50,0.012252275831997395,0.20000000298023224,0.0009508685953915119,0.005,64,50,0.001,30,70,2,Adam
50,0.011899923905730247,0.20000000298023224,0.000997143320273608,0.005,64,50,0.001,50,30,1,Adam
50,0.014449546113610268,0.20000000298023224,0.0011003833473660052,0.005,64,50,0.001,50,30,2,Adam
50,0.005638555157929659,0.20000000298023224,0.0009276410145685076,0.005,64,50,0.001,50,50,1,Adam
50,0.011815609410405159,0.20000000298023224,0.0007910288870334626,0.005,64,50,0.001,50,50,2,Adam
50,0.00992825347930193,0.20000000298023224,0.0011376611981540918,0.005,64,50,0.001,50,70,1,Adam
50,0.010814731940627098,0.20000000298023224,0.0007510355155682191,0.005,64,50,0.001,50,70,2,Adam
50,0.006989612244069576,0.20000000298023224,0.0006075580883771181,0.005,64,50,0.001,70,30,1,Adam
50,0.010265097953379154,0.20000000298023224,0.0006929274275898934,0.005,64,50,0.001,70,30,2,Adam
50,0.006865838076919317,0.20000000298023224,0.0008405697694979608,0.005,64,50,0.001,70,50,1,Adam
50,0.010541222989559174,0.20000000298023224,0.0008054502820596099,0.005,64,50,0.001,70,50,2,Adam
50,0.008148063905537128,0.20000000298023224,0.0009778113476932048,0.005,64,50,0.001,70,70,1,Adam
50,0.007820365950465202,0.20000000298023224,0.0005872267484664917,0.005,64,50,0.001,70,70,2,Adam
80,0.004297828767448664,0.20000000298023224,0.0003146207286044955,0.005,64,80,0.1,30,30,1,Adam
80,2.2974461899138987e-05,0.20000000298023224,0.00011786012910306454,0.005,64,80,0.1,30,30,2,Adam
80,0.00012883535237051547,0.20000000298023224,0.00017390492954291403,0.005,64,80,0.1,30,50,1,Adam
80,0.0023163105361163616,0.20000000298023224,9.393875254318118e-05,0.005,64,80,0.1,30,50,2,Adam
80,0.0005750881973654032,0.20000000298023224,0.00020628815982490779,0.005,64,80,0.1,30,70,1,Adam
80,0.004050306975841522,0.20000000298023224,0.00035233456175774334,0.005,64,80,0.1,30,70,2,Adam
80,0.0005984380841255188,0.20000000298023224,0.0005316125974059105,0.005,64,80,0.1,50,30,1,Adam
80,0.0040582334622740746,0.20000000298023224,0.00036281387903727594,0.005,64,80,0.1,50,30,2,Adam
80,0.0008220722083933651,0.20000000298023224,0.0007858906262845267,0.005,64,80,0.1,50,50,1,Adam
80,0.0014850745210424066,0.20000000298023224,6.84275123057887e-05,0.005,64,80,0.1,50,50,2,Adam
80,0.004014653619378805,0.20000000298023224,0.000702416212297976,0.005,64,80,0.1,50,70,1,Adam
80,3.715233106049709e-05,0.20000000298023224,0.00014151491865050048,0.005,64,80,0.1,50,70,2,Adam
80,0.00042829057201743126,0.20000000298023224,0.00024543604347854853,0.005,64,80,0.1,70,30,1,Adam
80,0.002908294089138508,0.20000000298023224,0.0001243494381196797,0.005,64,80,0.1,70,30,2,Adam
80,0.00079657620517537,0.20000000298023224,0.00043956660432741045,0.005,64,80,0.1,70,50,1,Adam
80,0.0041832756251096725,0.20000000298023224,0.0008452245779335499,0.005,64,80,0.1,70,50,2,Adam
80,0.0004403893253766,0.20000000298023224,0.0003021706361323595,0.005,64,80,0.1,70,70,1,Adam
80,0.0038992888294160366,0.20000000298023224,0.0005664143990725278,0.005,64,80,0.1,70,70,2,Adam
80,0.00011459495726739988,0.20000000298023224,3.668802237370983e-05,0.005,64,80,0.01,30,30,1,Adam
80,0.00045009871246293187,0.20000000298023224,5.378383037168533e-05,0.005,64,80,0.01,30,30,2,Adam
80,0.00024238767218776047,0.20000000298023224,4.656055592931807e-05,0.005,64,80,0.01,30,50,1,Adam
80,0.0007196813239715993,0.20000000298023224,6.289869779720902e-05,0.005,64,80,0.01,30,50,2,Adam
80,1.9994469766970724e-05,0.20000000298023224,1.9960271019954233e-05,0.005,64,80,0.01,30,70,1,Adam
80,0.00011357907351339236,0.20000000298023224,5.014070440665819e-05,0.005,64,80,0.01,30,70,2,Adam
80,7.501576328650117e-05,0.20000000298023224,3.818316559772939e-05,0.005,64,80,0.01,50,30,1,Adam
80,0.00020743103232234716,0.20000000298023224,5.077553330920637e-05,0.005,64,80,0.01,50,30,2,Adam
80,0.00016587988648097962,0.20000000298023224,3.189365583239123e-05,0.005,64,80,0.01,50,50,1,Adam
80,0.0001561477401992306,0.20000000298023224,5.55745026213117e-05,0.005,64,80,0.01,50,50,2,Adam
80,1.8469596398063004e-05,0.20000000298023224,4.1027621045941486e-05,0.005,64,80,0.01,50,70,1,Adam
80,0.0001195641016238369,0.20000000298023224,4.759571864269674e-05,0.005,64,80,0.01,50,70,2,Adam
80,2.1055335309938528e-05,0.20000000298023224,2.4018558688112533e-05,0.005,64,80,0.01,70,30,1,Adam
80,0.00015066965715959668,0.20000000298023224,5.489215342095122e-05,0.005,64,80,0.01,70,30,2,Adam
80,2.0721650798805058e-05,0.20000000298023224,2.8107069520046936e-05,0.005,64,80,0.01,70,50,1,Adam
80,0.0002686097868718207,0.20000000298023224,4.6456318523269145e-05,0.005,64,80,0.01,70,50,2,Adam
80,0.00016006940859369934,0.20000000298023224,2.802568855258869e-05,0.005,64,80,0.01,70,70,1,Adam
80,6.689137080684304e-05,0.20000000298023224,4.225653654430062e-05,0.005,64,80,0.01,70,70,2,Adam
80,0.005004396196454763,0.20000000298023224,0.0005512795120012015,0.005,64,80,0.001,30,30,1,Adam
80,0.010450524277985096,0.20000000298023224,0.0005624252976849675,0.005,64,80,0.001,30,30,2,Adam
80,0.006768827326595783,0.20000000298023224,0.00042900595348328353,0.005,64,80,0.001,30,50,1,Adam
80,0.006587140262126923,0.20000000298023224,0.0004088806454092264,0.005,64,80,0.001,30,50,2,Adam
80,0.0034295297227799892,0.20000000298023224,0.00031736028788145634,0.005,64,80,0.001,30,70,1,Adam
80,0.008629871532320976,0.20000000298023224,0.0005952942301519215,0.005,64,80,0.001,30,70,2,Adam
80,0.0038932703901082277,0.20000000298023224,0.0004158616378845181,0.005,64,80,0.001,50,30,1,Adam
80,0.006661791354417801,0.20000000298023224,0.0003809972666203976,0.005,64,80,0.001,50,30,2,Adam
80,0.007583245635032654,0.20000000298023224,0.0006333146075485274,0.005,64,80,0.001,50,50,1,Adam
80,0.0067137726582586765,0.20000000298023224,0.00048448886256664993,0.005,64,80,0.001,50,50,2,Adam
80,0.00401912909001112,0.20000000298023224,0.0004430630919523537,0.005,64,80,0.001,50,70,1,Adam
80,0.00663947407156229,0.20000000298023224,0.0003613898949697614,0.005,64,80,0.001,50,70,2,Adam
80,0.005427637603133917,0.20000000298023224,0.000520458907703869,0.005,64,80,0.001,70,30,1,Adam
80,0.008863494731485844,0.20000000298023224,0.0004248801153153181,0.005,64,80,0.001,70,30,2,Adam
80,0.005162528716027737,0.20000000298023224,0.0003485770535189658,0.005,64,80,0.001,70,50,1,Adam
80,0.006985840853303671,0.20000000298023224,0.00042940912884660066,0.005,64,80,0.001,70,50,2,Adam
80,0.0035612876527011395,0.20000000298023224,0.00037659592693671583,0.005,64,80,0.001,70,70,1,Adam
80,0.004999393131583929,0.20000000298023224,0.0003366057883249596,0.005,64,80,0.001,70,70,2,Adam
50,5.339794006431475e-05,0.20000000298023224,0.0002754556050058454,0.005,128,50,0.1,30,30,1,Adam
50,0.0017406295519322157,0.20000000298023224,0.0005347658996470272,0.005,128,50,0.1,30,30,2,Adam
50,0.002420587930828333,0.20000000298023224,0.0002659384021535516,0.005,128,50,0.1,30,50,1,Adam
50,0.0008038480882532895,0.20000000298023224,0.0002943358919583261,0.005,128,50,0.1,30,50,2,Adam
50,0.028571048751473427,0.20000000298023224,0.005407330431044102,0.005,128,50,0.1,30,70,1,Adam
50,0.004097245633602142,0.20000000298023224,0.0001349729881621897,0.005,128,50,0.1,30,70,2,Adam
50,0.0009232936426997185,0.20000000298023224,0.0003217554069124162,0.005,128,50,0.1,50,30,1,Adam
50,0.0026366706006228924,0.20000000298023224,0.0005102810868993402,0.005,128,50,0.1,50,30,2,Adam
50,0.052911996841430664,0.20000000298023224,0.005624994859099388,0.005,128,50,0.1,50,50,1,Adam
50,0.00045630562817677855,0.20000000298023224,0.001679277839139104,0.005,128,50,0.1,50,50,2,Adam
50,0.03696184977889061,0.20000000298023224,0.00537150751799345,0.005,128,50,0.1,50,70,1,Adam
50,0.005197764374315739,0.20000000298023224,0.004704282954335213,0.005,128,50,0.1,50,70,2,Adam
50,0.004999078344553709,0.20000000298023224,0.0011060938262380659,0.005,128,50,0.1,70,30,1,Adam
50,0.010580473579466343,0.20000000298023224,0.001184257958084345,0.005,128,50,0.1,70,30,2,Adam
50,0.04369738698005676,0.20000000298023224,0.004602769976481795,0.005,128,50,0.1,70,50,1,Adam
50,0.00032328953966498375,0.20000000298023224,0.0015338811278343201,0.005,128,50,0.1,70,50,2,Adam
50,0.06199627369642258,0.20000000298023224,0.007148960530757904,0.005,128,50,0.1,70,70,1,Adam
50,0.292050838470459,0.0,0.04808681830763817,0.005,128,50,0.1,70,70,2,Adam
50,0.0007250845665112138,0.20000000298023224,0.00035656202351674437,0.005,128,50,0.01,30,30,1,Adam
50,0.0018261531367897987,0.20000000298023224,0.00022540286416187884,0.005,128,50,0.01,30,30,2,Adam
50,0.0011016259668394923,0.20000000298023224,0.00018164683890063317,0.005,128,50,0.01,30,50,1,Adam
50,0.0018812004709616303,0.20000000298023224,0.00022853480884805322,0.005,128,50,0.01,30,50,2,Adam
50,0.0006061911699362099,0.20000000298023224,0.00020032207656186073,0.005,128,50,0.01,30,70,1,Adam
50,0.0013708146288990974,0.20000000298023224,0.00026758837862871586,0.005,128,50,0.01,30,70,2,Adam
50,0.0005534955998882651,0.20000000298023224,0.0003592290496453643,0.005,128,50,0.01,50,30,1,Adam
50,0.0005720400949940085,0.20000000298023224,0.0001109700242523104,0.005,128,50,0.01,50,30,2,Adam
50,0.0010060591157525778,0.20000000298023224,0.00024195767473429443,0.005,128,50,0.01,50,50,1,Adam
50,0.0008259507594630122,0.20000000298023224,0.0001988686266122386,0.005,128,50,0.01,50,50,2,Adam
50,0.0014646094059571624,0.20000000298023224,0.00039101209957152604,0.005,128,50,0.01,50,70,1,Adam
50,0.0004567917494568974,0.20000000298023224,0.00014733678195625544,0.005,128,50,0.01,50,70,2,Adam
50,0.00027370970929041505,0.20000000298023224,0.00016601505922153592,0.005,128,50,0.01,70,30,1,Adam
50,0.00048270029947161674,0.20000000298023224,0.00014641333487816155,0.005,128,50,0.01,70,30,2,Adam
50,0.0009647489641793072,0.20000000298023224,0.00021067502442747354,0.005,128,50,0.01,70,50,1,Adam
50,0.0008280916372314095,0.20000000298023224,0.0001486874168040231,0.005,128,50,0.01,70,50,2,Adam
50,0.000611915485933423,0.20000000298023224,0.00021283018577378243,0.005,128,50,0.01,70,70,1,Adam
50,0.0003682541137095541,0.20000000298023224,0.0001871430390747264,0.005,128,50,0.01,70,70,2,Adam
50,0.046478938311338425,0.20000000298023224,0.005888037756085396,0.005,128,50,0.001,30,30,1,Adam
50,0.02855551615357399,0.20000000298023224,0.0032640405464917422,0.005,128,50,0.001,30,30,2,Adam
50,0.03156397491693497,0.20000000298023224,0.004582482390105724,0.005,128,50,0.001,30,50,1,Adam
50,0.04159370809793472,0.20000000298023224,0.004634296409785747,0.005,128,50,0.001,30,50,2,Adam
50,0.03750912845134735,0.20000000298023224,0.0051505759358406065,0.005,128,50,0.001,30,70,1,Adam
50,0.04302285984158516,0.20000000298023224,0.005136859212070704,0.005,128,50,0.001,30,70,2,Adam
50,0.025351444259285927,0.20000000298023224,0.0031174370273947716,0.005,128,50,0.001,50,30,1,Adam
50,0.027691740542650223,0.20000000298023224,0.003421674622222781,0.005,128,50,0.001,50,30,2,Adam
50,0.0199350006878376,0.20000000298023224,0.0023242836818099023,0.005,128,50,0.001,50,50,1,Adam
50,0.030904781073331833,0.20000000298023224,0.0034638083912432193,0.005,128,50,0.001,50,50,2,Adam
50,0.032179687172174454,0.20000000298023224,0.004759897887706757,0.005,128,50,0.001,50,70,1,Adam
50,0.02894129417836666,0.20000000298023224,0.0032801200728863476,0.005,128,50,0.001,50,70,2,Adam
50,0.01916390284895897,0.20000000298023224,0.0022730419225990774,0.005,128,50,0.001,70,30,1,Adam
50,0.028541166335344315,0.20000000298023224,0.0031389824673533438,0.005,128,50,0.001,70,30,2,Adam
50,0.016681205481290817,0.20000000298023224,0.002260280679911375,0.005,128,50,0.001,70,50,1,Adam
50,0.030286207795143127,0.20000000298023224,0.0030807522404938934,0.005,128,50,0.001,70,50,2,Adam
50,0.031758636236190796,0.20000000298023224,0.004128483533859253,0.005,128,50,0.001,70,70,1,Adam
50,0.025834599509835243,0.20000000298023224,0.0026335784140974284,0.005,128,50,0.001,70,70,2,Adam
80,0.005683382507413626,0.20000000298023224,0.00028953656379599124,0.005,128,80,0.1,30,30,1,Adam
80,0.0001321376912528649,0.20000000298023224,8.083702501608058e-05,0.005,128,80,0.1,30,30,2,Adam
80,5.199020233703777e-05,0.20000000298023224,0.00011532889679074288,0.005,128,80,0.1,30,50,1,Adam
80,0.008105937391519547,0.20000000298023224,0.0003071325540076941,0.005,128,80,0.1,30,50,2,Adam
80,0.003674521576613188,0.20000000298023224,0.0002275337581522763,0.005,128,80,0.1,30,70,1,Adam
80,0.0037165016401559114,0.20000000298023224,0.00019227159733418376,0.005,128,80,0.1,30,70,2,Adam
80,0.007643801160156727,0.20000000298023224,0.0004829524073284119,0.005,128,80,0.1,50,30,1,Adam
80,0.021428676322102547,0.20000000298023224,0.0011442585475742817,0.005,128,80,0.1,50,30,2,Adam
80,0.0001604807621333748,0.20000000298023224,0.0004726694477722049,0.005,128,80,0.1,50,50,1,Adam
80,0.006338008679449558,0.20000000298023224,0.0001625395752489567,0.005,128,80,0.1,50,50,2,Adam
80,0.015247094444930553,0.20000000298023224,0.0012634473433718084,0.005,128,80,0.1,50,70,1,Adam
80,0.002202963689342141,0.20000000298023224,0.0005727550107985735,0.005,128,80,0.1,50,70,2,Adam
80,0.03546915203332901,0.20000000298023224,0.002065728809684515,0.005,128,80,0.1,70,30,1,Adam
80,0.00946389976888895,0.20000000298023224,0.00046944297617301344,0.005,128,80,0.1,70,30,2,Adam
80,0.015579668805003166,0.20000000298023224,0.0012360519310459495,0.005,128,80,0.1,70,50,1,Adam
80,0.008579468354582787,0.20000000298023224,0.0003776129323523492,0.005,128,80,0.1,70,50,2,Adam
80,0.02665042318403721,0.20000000298023224,0.0017307510413229466,0.005,128,80,0.1,70,70,1,Adam
80,0.20106811821460724,0.20000000298023224,0.04440730094909668,0.005,128,80,0.1,70,70,2,Adam
80,0.00046013426617719233,0.20000000298023224,0.00011563549225684255,0.005,128,80,0.01,30,30,1,Adam
80,0.0006932287360541523,0.20000000298023224,6.225870005437173e-05,0.005,128,80,0.01,30,30,2,Adam
80,0.0015233091544359922,0.20000000298023224,0.00020569171581882984,0.005,128,80,0.01,30,50,1,Adam
80,0.0007171105244196951,0.20000000298023224,5.293843903928064e-05,0.005,128,80,0.01,30,50,2,Adam
80,0.000723742472473532,0.20000000298023224,8.29875358613208e-05,0.005,128,80,0.01,30,70,1,Adam
80,0.0010788743384182453,0.20000000298023224,4.99315100023523e-05,0.005,128,80,0.01,30,70,2,Adam
80,0.0005515497759915888,0.20000000298023224,7.526927161961794e-05,0.005,128,80,0.01,50,30,1,Adam
80,0.000636766548268497,0.20000000298023224,6.11592126369942e-05,0.005,128,80,0.01,50,30,2,Adam
80,0.00046021630987524986,0.20000000298023224,7.79590944875963e-05,0.005,128,80,0.01,50,50,1,Adam
80,0.00048091745702549815,0.20000000298023224,7.29184114607051e-05,0.005,128,80,0.01,50,50,2,Adam
80,0.0005910033360123634,0.20000000298023224,5.89249434415251e-05,0.005,128,80,0.01,50,70,1,Adam
