round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm1_nodes,lstm2_nodes,lstm3_nodes,lstm_layers,optimizer
20,0.006421505473554134,0.0,0.022879730015993117,0.01,64,20,0.001,50,70,50,1,Adam
20,0.0037431817036122084,0.0,0.01959564670920372,0.01,64,20,0.001,50,70,50,2,Adam
20,0.007924918085336685,0.0,0.02414172634482384,0.01,64,20,0.001,50,70,70,1,Adam
20,0.002826960291713476,0.0,0.01740071039646864,0.01,64,20,0.001,50,70,70,2,Adam
20,0.006748259998857975,0.0,0.024206213504076004,0.01,64,20,0.001,70,30,30,1,Adam
20,0.014422992244362831,0.0,0.028526773601770403,0.01,64,20,0.001,70,30,30,2,Adam
20,0.006544026080518961,0.0,0.02160986065864563,0.01,64,20,0.001,70,30,50,1,Adam
20,0.01083276979625225,0.0,0.025631637945771217,0.01,64,20,0.001,70,30,50,2,Adam
20,0.003708618227392435,0.0,0.018234853595495225,0.01,64,20,0.001,70,30,70,1,Adam
20,0.008324817754328251,0.0,0.024767996966838835,0.01,64,20,0.001,70,30,70,2,Adam
20,0.003634148510172963,0.0,0.018298724368214607,0.01,64,20,0.001,70,50,30,1,Adam
20,0.004954301752150059,0.0,0.020802195593714715,0.01,64,20,0.001,70,50,30,2,Adam
20,0.008174572139978409,0.0,0.02477969992905855,0.01,64,20,0.001,70,50,50,1,Adam
20,0.003959227353334427,0.0,0.020878544487059118,0.01,64,20,0.001,70,50,50,2,Adam
20,0.002284100279211998,0.0,0.019186384826898575,0.01,64,20,0.001,70,50,70,1,Adam
20,0.0018396247178316116,0.0,0.016959398984909058,0.01,64,20,0.001,70,50,70,2,Adam
20,0.005180968437343836,0.0,0.02275775372982025,0.01,64,20,0.001,70,70,30,1,Adam
20,0.0022524897940456867,0.0,0.019493568688631058,0.01,64,20,0.001,70,70,30,2,Adam
20,0.002439573872834444,0.0,0.01807062394917011,0.01,64,20,0.001,70,70,50,1,Adam
20,0.0012348487507551908,0.0,0.014348070789128541,0.01,64,20,0.001,70,70,50,2,Adam
20,0.0028412635438144207,0.0,0.020425137281417847,0.01,64,20,0.001,70,70,70,1,Adam
20,0.001288563129492104,0.0,0.014841500520706177,0.01,64,20,0.001,70,70,70,2,Adam
50,0.00020731062977574766,0.0,0.00021062957821413875,0.01,64,50,0.1,30,30,30,1,Adam
50,5.11223915964365e-05,0.0,0.00018267759936861693,0.01,64,50,0.1,30,30,30,2,Adam
50,5.6635344662936404e-06,0.0,0.0002861653521540575,0.01,64,50,0.1,30,30,50,1,Adam
50,0.00035523343831300735,0.0,0.00035991587094031275,0.01,64,50,0.1,30,30,50,2,Adam
50,3.732728509930894e-05,0.0,0.0004973531248106156,0.01,64,50,0.1,30,30,70,1,Adam
50,0.00020600983407348394,0.0,0.0005871096905320883,0.01,64,50,0.1,30,30,70,2,Adam
50,0.00048138044076040387,0.0,0.00042413653514813634,0.01,64,50,0.1,30,50,30,1,Adam
50,0.00012869408237747848,0.0,0.00014211086585419252,0.01,64,50,0.1,30,50,30,2,Adam
50,1.0030603334598709e-05,0.0,0.00020323781413026154,0.01,64,50,0.1,30,50,50,1,Adam
50,7.05613347236067e-05,0.0,0.00020626910729333757,0.01,64,50,0.1,30,50,50,2,Adam
50,0.00022791321680415422,0.0,0.0008948119007982314,0.01,64,50,0.1,30,50,70,1,Adam
50,0.00016334418614860624,0.0,0.00013961224991362542,0.01,64,50,0.1,30,50,70,2,Adam
50,0.0018850918859243393,0.0,0.0007342277932912111,0.01,64,50,0.1,30,70,30,1,Adam
50,0.00018737748905550689,0.0,0.000663742270990042,0.01,64,50,0.1,30,70,30,2,Adam
50,0.00011083022400271147,0.0,0.00026708920137025416,0.01,64,50,0.1,30,70,50,1,Adam
50,0.00023290417448151857,0.0,0.0004754434619098902,0.01,64,50,0.1,30,70,50,2,Adam
50,1.568357038195245e-05,0.0,0.00021953120129182934,0.01,64,50,0.1,30,70,70,1,Adam
50,8.404619620705489e-06,0.0,0.00015046991233248264,0.01,64,50,0.1,30,70,70,2,Adam
50,3.8394908187910914e-05,0.0,0.0001696598227135837,0.01,64,50,0.1,50,30,30,1,Adam
50,0.0001254585076821968,0.0,0.00010190871878876351,0.01,64,50,0.1,50,30,30,2,Adam
50,5.4435873607872054e-05,0.0,0.00023755196714773775,0.01,64,50,0.1,50,30,50,1,Adam
50,3.163639848935418e-05,0.0,0.0001369874126976356,0.01,64,50,0.1,50,30,50,2,Adam
50,8.844525837048423e-06,0.0,0.00031771509500686077,0.01,64,50,0.1,50,30,70,1,Adam
50,0.00034954524016939104,0.0,0.00016467869354528376,0.01,64,50,0.1,50,30,70,2,Adam
50,0.0261333379894495,0.0,0.06762885764241218,0.005,64,50,0.1,50,50,30,1,Adam
50,1.1447909855633043e-05,0.0,0.000155544537701644,0.01,64,50,0.1,50,50,30,2,Adam
50,1.0502304576220922e-05,0.0,0.00015275379933882505,0.01,64,50,0.1,50,50,50,1,Adam
50,0.0003849500499200076,0.0,0.000460414809640497,0.01,64,50,0.1,50,50,50,2,Adam
50,0.0008889702148735523,0.0,0.00025810493156313896,0.01,64,50,0.1,50,50,70,1,Adam
50,2.8378195565892383e-05,0.0,0.00013231603828899095,0.01,64,50,0.1,50,50,70,2,Adam
50,1.012578377412865e-05,0.0,0.00017188103694934398,0.01,64,50,0.1,50,70,30,1,Adam
50,4.226108649163507e-05,0.0,0.0016613943851552903,0.01,64,50,0.1,50,70,30,2,Adam
50,0.0001695532992016524,0.0,0.0002680904814042151,0.01,64,50,0.1,50,70,50,1,Adam
50,9.835513083089609e-06,0.0,8.244396070949733e-05,0.01,64,50,0.1,50,70,50,2,Adam
50,0.0003118845052085817,0.0,0.0003781296359375119,0.01,64,50,0.1,50,70,70,1,Adam
50,4.243459989083931e-05,0.0,0.00035451067611575127,0.01,64,50,0.1,50,70,70,2,Adam
50,0.0003229490830563009,0.0,0.002900693956762552,0.01,64,50,0.1,70,30,30,1,Adam
50,6.998007302172482e-05,0.0,7.927315891720355e-05,0.01,64,50,0.1,70,30,30,2,Adam
50,0.00030465604504570365,0.0,0.000939763308269903,0.01,64,50,0.1,70,30,50,1,Adam
50,0.0003639193600974977,0.0,0.00066011066082865,0.01,64,50,0.1,70,30,50,2,Adam
50,0.035522155463695526,0.0,0.06773732602596283,0.005,64,50,0.1,70,30,70,1,Adam
50,9.907960702548735e-06,0.0,0.0002794125827495009,0.01,64,50,0.1,70,30,70,2,Adam
50,0.005129996221512556,0.0,0.0017076611402444541,0.01,64,50,0.1,70,50,30,1,Adam
50,3.2700220344850095e-06,0.0,0.00011847135843709111,0.01,64,50,0.1,70,50,30,2,Adam
50,9.544459317112342e-05,0.0,0.0002540239179506898,0.01,64,50,0.1,70,50,50,1,Adam
50,6.55272597214207e-05,0.0,0.00010149813198950141,0.01,64,50,0.1,70,50,50,2,Adam
50,0.014567211270332336,0.0,0.00725642810575664,0.01,64,50,0.1,70,50,70,1,Adam
50,4.391331003716914e-06,0.0,6.583208974916488e-05,0.01,64,50,0.1,70,50,70,2,Adam
50,0.0007782543543726206,0.0,0.0014338375721126796,0.01,64,50,0.1,70,70,30,1,Adam
50,0.03514852747321129,0.0,0.06755666643381118,0.005,64,50,0.1,70,70,30,2,Adam
50,0.0006513322005048394,0.0,0.0005925717181526124,0.01,64,50,0.1,70,70,50,1,Adam
50,5.845517080160789e-05,0.0,0.00016422724089352415,0.01,64,50,0.1,70,70,50,2,Adam
50,1.1617824384302367e-05,0.0,0.0005259153747465461,0.01,64,50,0.1,70,70,70,1,Adam
50,1.5989087842172012e-05,0.0,0.0006429735571146011,0.01,64,50,0.1,70,70,70,2,Adam
50,0.00028721833950839937,0.0,0.0007071107905358077,0.01,64,50,0.01,30,30,30,1,Adam
50,6.840250080131227e-06,0.0,0.00023508481215685605,0.01,64,50,0.01,30,30,30,2,Adam
50,6.142998608993366e-05,0.0,0.0006860191561281681,0.01,64,50,0.01,30,30,50,1,Adam
50,6.465975275204983e-06,0.0,0.0003567442507483065,0.01,64,50,0.01,30,30,50,2,Adam
50,0.001278067589737475,0.0,0.0007375997747294605,0.01,64,50,0.01,30,30,70,1,Adam
50,0.0006603001384064555,0.0,0.0008709486154839396,0.01,64,50,0.01,30,30,70,2,Adam
50,0.0002280132903251797,0.0,0.0006495309388265014,0.01,64,50,0.01,30,50,30,1,Adam
50,1.485724624217255e-05,0.0,0.00020761488616699353,0.01,64,50,0.01,30,50,30,2,Adam
50,0.00014367696712724864,0.0,0.0007002573227509856,0.01,64,50,0.01,30,50,50,1,Adam
50,7.272498623933643e-05,0.0,0.00019559742882847787,0.01,64,50,0.01,30,50,50,2,Adam
50,0.001292610540986061,0.0,0.0007928628753870726,0.01,64,50,0.01,30,50,70,1,Adam
50,2.475070687069092e-05,0.0,0.0003876220079837367,0.01,64,50,0.01,30,50,70,2,Adam
50,0.00012090371455997229,0.0,0.0006545113679021597,0.01,64,50,0.01,30,70,30,1,Adam
50,1.7369864508509636e-05,0.0,0.0003217483777552843,0.01,64,50,0.01,30,70,30,2,Adam
50,0.0014310843544080853,0.0,0.0006478208862245083,0.01,64,50,0.01,30,70,50,1,Adam
50,6.239802314667031e-05,0.0,0.00022366548189893366,0.01,64,50,0.01,30,70,50,2,Adam
50,0.001358778914436698,0.0,0.0008581468765623868,0.01,64,50,0.01,30,70,70,1,Adam
50,5.940195933362702e-06,0.0,0.00022925848606973885,0.01,64,50,0.01,30,70,70,2,Adam
50,0.0002126302570104599,0.0,0.00042156464420259,0.01,64,50,0.01,50,30,30,1,Adam
50,6.654091521340888e-06,0.0,0.00032479632063768803,0.01,64,50,0.01,50,30,30,2,Adam
50,0.0009107411024160683,0.0,0.0008399652130901814,0.01,64,50,0.01,50,30,50,1,Adam
50,3.131219636998139e-05,0.0,0.00019916624383768068,0.01,64,50,0.01,50,30,50,2,Adam
50,0.0005293936119414866,0.0,0.0006097134761512279,0.01,64,50,0.01,50,30,70,1,Adam
50,7.169319724198431e-05,0.0,0.0004811441944912076,0.01,64,50,0.01,50,30,70,2,Adam
50,0.0003023604513145983,0.0,0.0005350501136854291,0.01,64,50,0.01,50,50,30,1,Adam
50,1.0146594831894618e-05,0.0,0.00030930284410715105,0.01,64,50,0.01,50,50,30,2,Adam
50,0.00022101789363659918,0.0,0.0004751410149037838,0.01,64,50,0.01,50,50,50,1,Adam
50,4.624292159860488e-06,0.0,0.00015820354921743273,0.01,64,50,0.01,50,50,50,2,Adam
50,7.869128239690326e-06,0.0,0.0006308122782502323,0.01,64,50,0.01,50,50,70,1,Adam
50,6.637385922658723e-06,0.0,0.0002634755405597389,0.01,64,50,0.01,50,50,70,2,Adam
50,0.0009956868598237634,0.0,0.0007404596381820739,0.01,64,50,0.01,50,70,30,1,Adam
50,1.5317989891627803e-05,0.0,0.00032796901185065506,0.01,64,50,0.01,50,70,30,2,Adam
50,0.0005425353301689029,0.0,0.0004563804785721004,0.01,64,50,0.01,50,70,50,1,Adam
50,1.033788976201322e-05,0.0,0.0002032648609019816,0.01,64,50,0.01,50,70,50,2,Adam
50,0.00019634088675957173,0.0,0.00047443236224353313,0.01,64,50,0.01,50,70,70,1,Adam
50,2.0570810193021316e-06,0.0,0.0002799434249754995,0.01,64,50,0.01,50,70,70,2,Adam
50,0.0001481285726185888,0.0,0.0007702269265428185,0.01,64,50,0.01,70,30,30,1,Adam
50,5.824895924888551e-05,0.0,0.00031417294405400753,0.01,64,50,0.01,70,30,30,2,Adam
50,2.2922488369658822e-06,0.0,0.0002987505856435746,0.01,64,50,0.01,70,30,50,1,Adam
50,2.2798863938078284e-05,0.0,0.00023705472820438446,0.01,64,50,0.01,70,30,50,2,Adam
50,1.087471900973469e-05,0.0,0.00042977138655260206,0.01,64,50,0.01,70,30,70,1,Adam
50,3.478497819742188e-05,0.0,0.00020063320291228593,0.01,64,50,0.01,70,30,70,2,Adam
50,0.00013939003110863268,0.0,0.0006160688353702426,0.01,64,50,0.01,70,50,30,1,Adam
50,4.213206011627335e-06,0.0,0.00022708832635544242,0.01,64,50,0.01,70,50,30,2,Adam
50,2.8558435587910935e-05,0.0,0.0003623557573882863,0.01,64,50,0.01,70,50,50,1,Adam
50,7.123941941244993e-06,0.0,0.00017728380509652198,0.01,64,50,0.01,70,50,50,2,Adam
50,0.00019121248624287546,0.0,0.00040120239835232495,0.01,64,50,0.01,70,50,70,1,Adam
50,6.046689304639585e-05,0.0,0.0001614639221224934,0.01,64,50,0.01,70,50,70,2,Adam
50,2.072975257760845e-05,0.0,0.00037865741353016347,0.01,64,50,0.01,70,70,30,1,Adam
50,2.8149388526799157e-05,0.0,0.00020546613144688307,0.01,64,50,0.01,70,70,30,2,Adam
50,2.0402636437211186e-05,0.0,0.0002916724752867594,0.01,64,50,0.01,70,70,50,1,Adam
50,1.2242859156685881e-05,0.0,0.00020497918303590267,0.01,64,50,0.01,70,70,50,2,Adam
50,2.7845665044878842e-06,0.0,0.0002635496365837753,0.01,64,50,0.01,70,70,70,1,Adam
50,7.457115134457126e-05,0.0,0.0002257956168614328,0.01,64,50,0.01,70,70,70,2,Adam
50,0.0005422037793323398,0.0,0.0038129770173691213,0.01,64,50,0.001,30,30,30,1,Adam
50,0.0005649517988786101,0.0,0.003714196681976318,0.01,64,50,0.001,30,30,30,2,Adam
50,0.0008443499100394547,0.0,0.004067589649930596,0.01,64,50,0.001,30,30,50,1,Adam
50,0.00031607382697984576,0.0,0.003218953013420105,0.01,64,50,0.001,30,30,50,2,Adam
50,0.0007181588443927467,0.0,0.0037036007083952427,0.01,64,50,0.001,30,30,70,1,Adam
50,0.00027964598848484457,0.0,0.002537152990698814,0.01,64,50,0.001,30,30,70,2,Adam
