round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm1_nodes,lstm2_nodes,lstm3_nodes,lstm_layers,optimizer
20,0.018786102533340454,0.0,0.005152858112019745,0.005181347,64,20,0.1,30,30,30,1,Adam
20,0.027120858430862427,0.0,0.006650615828546064,0.005181347,64,20,0.1,30,30,30,2,Adam
20,0.0407588928937912,0.0,0.004529997369834255,0.005181347,64,20,0.1,30,30,50,1,Adam
20,0.00019621173851191998,0.0,0.0009257738295112558,0.005181347,64,20,0.1,30,30,50,2,Adam
20,0.02136439085006714,0.0,0.002901576320674521,0.005181347,64,20,0.1,30,30,70,1,Adam
20,0.032673243433237076,0.0,0.003098042792799868,0.005181347,64,20,0.1,30,30,70,2,Adam
20,0.03589213266968727,0.0,0.0038682871396831897,0.005181347,64,20,0.1,30,50,30,1,Adam
20,0.011059317737817764,0.0,0.0011573223830828048,0.005181347,64,20,0.1,30,50,30,2,Adam
20,0.01831613853573799,0.0,0.0034199235430035567,0.005181347,64,20,0.1,30,50,50,1,Adam
20,0.0008314043516293168,0.0,0.005447244686629488,0.005181347,64,20,0.1,30,50,50,2,Adam
20,0.011250967159867287,0.0,0.0006693251188544356,0.005181347,64,20,0.1,30,50,70,1,Adam
20,0.032038070261478424,0.0,0.009060845767300747,0.005181347,64,20,0.1,30,50,70,2,Adam
20,0.04426276683807373,0.0,0.00400683120703759,0.005181347,64,20,0.1,30,70,30,1,Adam
20,0.05280177667737007,0.0,0.02124711097618613,0.005181347,64,20,0.1,30,70,30,2,Adam
20,0.021815143525600433,0.0,0.0028273479776563114,0.005181347,64,20,0.1,30,70,50,1,Adam
20,0.030615365132689476,0.0,0.007362425042596197,0.005181347,64,20,0.1,30,70,50,2,Adam
20,0.023169737309217453,0.0,0.004990236376625741,0.005181347,64,20,0.1,30,70,70,1,Adam
20,0.026380306109786034,0.0,0.0030220517125028943,0.005181347,64,20,0.1,30,70,70,2,Adam
20,0.03886270895600319,0.0,0.00384889734172898,0.005181347,64,20,0.1,50,30,30,1,Adam
20,0.09412060678005219,0.0,0.02080838900865321,0.005181347,64,20,0.1,50,30,30,2,Adam
20,0.01526656560599804,0.0,0.001353887416159377,0.005181347,64,20,0.1,50,30,50,1,Adam
20,0.05974351614713669,0.0,0.007214975989679444,0.005181347,64,20,0.1,50,30,50,2,Adam
20,0.036010630428791046,0.0,0.009687394651685662,0.005181347,64,20,0.1,50,30,70,1,Adam
20,0.015739543363451958,0.0,0.0017038725204633095,0.005181347,64,20,0.1,50,30,70,2,Adam
