round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm_1_nodes,lstm_2_nodes,lstm_layers,optimizer
50,0.004252769518643618,0.0,0.0003347697708794336,0.005181347,64,50,0.1,30,30,1,Adam
50,0.011335195042192936,0.0,0.0014805497427910104,0.005181347,64,50,0.1,30,30,2,Adam
50,0.012716489844024181,0.0,0.0012563544384642973,0.005181347,64,50,0.1,30,50,1,Adam
50,0.0007031388813629746,0.0,8.27635018338348e-05,0.005181347,64,50,0.1,30,50,2,Adam
50,0.00898993480950594,0.0,0.0010332489550418892,0.005181347,64,50,0.1,30,70,1,Adam
50,0.0041303085163235664,0.0,0.00031040350220725907,0.005181347,64,50,0.1,30,70,2,Adam
50,0.0017336991149932146,0.0,0.0002693586193816495,0.005181347,64,50,0.1,50,30,1,Adam
50,0.003989660181105137,0.0,0.0004142806622491657,0.005181347,64,50,0.1,50,30,2,Adam
50,0.013176999986171722,0.0,0.0008688711569858039,0.005181347,64,50,0.1,50,50,1,Adam
50,0.00667295977473259,0.0,0.0017051858238760053,0.005181347,64,50,0.1,50,50,2,Adam
50,0.007120202295482159,0.0,0.0009219046635975472,0.005181347,64,50,0.1,50,70,1,Adam
50,0.02550627291202545,0.0,0.007154466135854413,0.005181347,64,50,0.1,50,70,2,Adam
50,0.002976390067487955,0.0,0.00014344553129974912,0.005181347,64,50,0.1,70,30,1,Adam
50,0.027302106842398643,0.0,0.0038558381628920686,0.005181347,64,50,0.1,70,30,2,Adam
50,0.002875568810850382,0.0,0.0011384496130555906,0.005181347,64,50,0.1,70,50,1,Adam
50,0.04604214057326317,0.0,0.025274754579087306,0.0,64,50,0.1,70,50,2,Adam
50,0.020861756056547165,0.0,0.0028721673602305855,0.005181347,64,50,0.1,70,70,1,Adam
50,0.1214713305234909,0.0,0.01600997260448383,0.005181347,64,50,0.1,70,70,2,Adam
50,0.00015065298066474497,0.0,4.361256614118087e-05,0.005181347,64,50,0.01,30,30,1,Adam
50,0.0002162725431844592,0.0,0.00017143212689115146,0.005181347,64,50,0.01,30,30,2,Adam
50,5.057558882981539e-05,0.0,3.466672412706557e-05,0.005181347,64,50,0.01,30,50,1,Adam
50,0.0007213962380774319,0.0,7.799369381566368e-05,0.005181347,64,50,0.01,30,50,2,Adam
50,0.00032300545717589557,0.0,3.3559235769813796e-05,0.005181347,64,50,0.01,30,70,1,Adam
50,0.0010867215460166335,0.0,8.816281567913752e-05,0.005181347,64,50,0.01,30,70,2,Adam
50,8.538954716641456e-05,0.0,9.314176383180647e-05,0.005181347,64,50,0.01,50,30,1,Adam
50,0.00047463769442401826,0.0,7.956238675240061e-05,0.005181347,64,50,0.01,50,30,2,Adam
50,0.00015581169282086194,0.0,2.7618776570721782e-05,0.005181347,64,50,0.01,50,50,1,Adam
50,0.00015540371532551944,0.0,8.375461322354657e-05,0.005181347,64,50,0.01,50,50,2,Adam
50,0.0003325261059217155,0.0,7.40494103123581e-05,0.005181347,64,50,0.01,50,70,1,Adam
50,0.001642452902160585,0.0,0.00038923336665865055,0.005181347,64,50,0.01,50,70,2,Adam
50,1.936275111802388e-05,0.0,5.342564608513373e-05,0.005181347,64,50,0.01,70,30,1,Adam
50,0.0005112573853693902,0.0,6.759558120694788e-05,0.005181347,64,50,0.01,70,30,2,Adam
50,2.1223593648755923e-05,0.0,4.828596666185041e-05,0.005181347,64,50,0.01,70,50,1,Adam
