round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm_1_nodes,lstm_2_nodes,lstm_layers,optimizer
50,1.3351821507967543e-05,0.0,8.306422804027922e-05,0.004854369,64,50,0.1,30,30,1,Adam
50,1.4464894775301218e-05,0.0,8.94344924992624e-05,0.004854369,64,50,0.1,30,30,2,Adam
50,0.0004391233960632235,0.0,0.0003659904016706261,0.004854369,64,50,0.1,30,50,1,Adam
50,0.0007239804835990071,0.0,0.0002151904401455009,0.004854369,64,50,0.1,30,50,2,Adam
50,6.688210123684257e-05,0.0,7.957094387112873e-05,0.004854369,64,50,0.1,30,70,1,Adam
50,5.932451313128695e-05,0.0,0.00017332804397209684,0.004854369,64,50,0.1,30,70,2,Adam
50,0.0004951351438648999,0.0,0.00024396707412608203,0.004854369,64,50,0.1,50,30,1,Adam
50,2.2120564608485438e-05,0.0,7.58772394936351e-05,0.004854369,64,50,0.1,50,30,2,Adam
50,0.006224767304956913,0.0,0.0021390381972169847,0.004854369,64,50,0.1,50,50,1,Adam
50,0.0012210524873808026,0.0,0.0018038521840087888,0.004854369,64,50,0.1,50,50,2,Adam
50,0.00016578685608692467,0.0,9.990173178098789e-05,0.004854369,64,50,0.1,50,70,1,Adam
50,0.0010724650928750634,0.0,0.0033569236860149405,0.004854369,64,50,0.1,50,70,2,Adam
50,3.1511463021161035e-05,0.0,8.646038976030027e-05,0.004854369,64,50,0.1,70,30,1,Adam
50,5.240870450506918e-05,0.0,0.00012924113330370249,0.004854369,64,50,0.1,70,30,2,Adam
50,0.008303914219141006,0.0,0.0047898277803098115,0.004854369,64,50,0.1,70,50,1,Adam
50,0.032853059470653534,0.0,0.02160520824486191,0.0,64,50,0.1,70,50,2,Adam
50,0.0008109390619210899,0.0,0.0005926378226716939,0.004854369,64,50,0.1,70,70,1,Adam
50,0.026729043573141098,0.0,0.02168984904668285,0.0,64,50,0.1,70,70,2,Adam
50,2.2620868548983708e-05,0.0,6.0327818026106116e-05,0.004854369,64,50,0.01,30,30,1,Adam
50,3.3080930734286085e-05,0.0,5.2092650027756883e-05,0.004854369,64,50,0.01,30,30,2,Adam
50,0.00011305570660624653,0.0,7.206982426069569e-05,0.004854369,64,50,0.01,30,50,1,Adam
50,2.8879342153231846e-06,0.0,4.993456774543817e-05,0.004854369,64,50,0.01,30,50,2,Adam
50,1.8708245988818817e-05,0.0,3.737589308779542e-05,0.004854369,64,50,0.01,30,70,1,Adam
50,6.777157250326127e-05,0.0,3.868114460769417e-05,0.004854369,64,50,0.01,30,70,2,Adam
50,6.822156137786806e-06,0.0,4.076954241258825e-05,0.004854369,64,50,0.01,50,30,1,Adam
50,4.699786131823203e-06,0.0,5.1550043078076695e-05,0.004854369,64,50,0.01,50,30,2,Adam
50,4.431676279637031e-05,0.0,3.9408553701947505e-05,0.004854369,64,50,0.01,50,50,1,Adam
50,3.699795342981815e-05,0.0,4.663014559041894e-05,0.004854369,64,50,0.01,50,50,2,Adam
50,4.0371844079345465e-05,0.0,4.023384699570829e-05,0.004854369,64,50,0.01,50,70,1,Adam
50,1.0714858035498764e-05,0.0,4.1151448968573005e-05,0.004854369,64,50,0.01,50,70,2,Adam
50,1.7612186638871208e-05,0.0,2.080019001068561e-05,0.004854369,64,50,0.01,70,30,1,Adam
