round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm_1_nodes,lstm_2_nodes,lstm_layers,optimizer
50,0.0014250059612095356,0.0,0.0003809326679995911,0.005181347,64,50,0.1,30,30,1,Adam
50,0.0032051620073616505,0.0,0.0023665866208670045,0.005181347,64,50,0.1,30,30,2,Adam
50,0.00039249053224921227,0.0,0.00011216843690134469,0.005181347,64,50,0.1,30,50,1,Adam
50,0.0005713187274523079,0.0,0.0019521149843812068,0.005181347,64,50,0.1,30,50,2,Adam
50,0.0009003050508908927,0.0,0.00015537085065435994,0.005181347,64,50,0.1,30,70,1,Adam
50,0.0013305622851476073,0.0,0.0006071246250826923,0.005181347,64,50,0.1,30,70,2,Adam
50,0.0014534506481140852,0.0,0.000989982747313581,0.005181347,64,50,0.1,50,30,1,Adam
50,0.0006023740279488266,0.0,0.00029172598284191495,0.005181347,64,50,0.1,50,30,2,Adam
50,0.0016914168372750282,0.0,0.0002481795455833687,0.005181347,64,50,0.1,50,50,1,Adam
50,0.006197575479745865,0.0,0.0005428056610633463,0.005181347,64,50,0.1,50,50,2,Adam
50,0.000743226904887706,0.0,0.00022836518251497559,0.005181347,64,50,0.1,50,70,1,Adam
50,0.0003293416812084615,0.0,0.0011937296524833299,0.005181347,64,50,0.1,50,70,2,Adam
50,0.00011497546074679121,0.0,0.0002008502137421394,0.005181347,64,50,0.1,70,30,1,Adam
50,0.009173339232802391,0.0,0.0031078029894438895,0.005181347,64,50,0.1,70,30,2,Adam
50,0.0021869323682039976,0.0,0.0006912382904058949,0.005181347,64,50,0.1,70,50,1,Adam
50,0.0006510595558211207,0.0,0.0008861889965928146,0.005181347,64,50,0.1,70,50,2,Adam
50,0.0020403368398547173,0.0,0.0003176666307624989,0.005181347,64,50,0.1,70,70,1,Adam
50,0.005562357138842344,0.0,0.008703197656595028,0.005181347,64,50,0.1,70,70,2,Adam
50,1.362259172310587e-05,0.0,0.00012322834939114006,0.005181347,64,50,0.01,30,30,1,Adam
50,8.092995994957164e-05,0.0,0.00020577892156829332,0.005181347,64,50,0.01,30,30,2,Adam
50,3.7327488826122135e-05,0.0,0.00011483911559687821,0.005181347,64,50,0.01,30,50,1,Adam
50,0.00025290765915997326,0.0,0.00017113823167994193,0.005181347,64,50,0.01,30,50,2,Adam
50,5.5445550970034674e-05,0.0,0.00021895723999207549,0.005181347,64,50,0.01,30,70,1,Adam
50,3.976248990511522e-05,0.0,0.00013537392101052744,0.005181347,64,50,0.01,30,70,2,Adam
50,4.33295572292991e-05,0.0,0.0001241830810952758,0.005181347,64,50,0.01,50,30,1,Adam
50,4.6272842155303806e-05,0.0,0.0001548837674021663,0.005181347,64,50,0.01,50,30,2,Adam
50,0.00015142357733566314,0.0,0.00011435245909444272,0.005181347,64,50,0.01,50,50,1,Adam
50,0.00012009930651402101,0.0,0.00015278644894474124,0.005181347,64,50,0.01,50,50,2,Adam
50,6.601909990422428e-05,0.0,8.678273476210952e-05,0.005181347,64,50,0.01,50,70,1,Adam
50,0.0003525047213770449,0.0,0.0001401271659332277,0.005181347,64,50,0.01,50,70,2,Adam
50,1.123382207879331e-05,0.0,8.718911584979424e-05,0.005181347,64,50,0.01,70,30,1,Adam
50,3.062134055653587e-05,0.0,9.775954106258026e-05,0.005181347,64,50,0.01,70,30,2,Adam
50,1.697375046205707e-05,0.0,8.276644750338994e-05,0.005181347,64,50,0.01,70,50,1,Adam
50,0.0005732796271331608,0.0,0.00039324351786557447,0.005181347,64,50,0.01,70,50,2,Adam
50,3.896122143487446e-05,0.0,0.00017574578243153354,0.005181347,64,50,0.01,70,70,1,Adam
50,0.00010447081876918674,0.0,0.00013495485239223108,0.005181347,64,50,0.01,70,70,2,Adam
50,0.0003453698009252548,0.0,0.0014784260532472505,0.005181347,64,50,0.001,30,30,1,Adam
50,0.0017364214872941375,0.0,0.0018719269126808089,0.005181347,64,50,0.001,30,30,2,Adam
50,0.003437903244048357,0.0,0.0026122422724807817,0.005181347,64,50,0.001,30,50,1,Adam
50,0.00014427951828110963,0.0,0.0019423785543134387,0.005181347,64,50,0.001,30,50,2,Adam
50,0.0021406107116490602,0.0,0.0014621076678345704,0.005181347,64,50,0.001,30,70,1,Adam
50,0.000272084231255576,0.0,0.0017612432919857648,0.005181347,64,50,0.001,30,70,2,Adam
50,0.0007041858043521643,0.0,0.001423293780865705,0.005181347,64,50,0.001,50,30,1,Adam
