Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,BIAS_12_L1,BIAS_24_L1
2019-01-04,19561.9609375,91600000.0,19627.430078125,20958.894921875,22842.56034247793,19075.229501272064,34.47079160522932,20303.765113337613,20906.311863988893,-602.5467506512796,-461.9007069158674,-140.64604373541215,-2.2623722598604434,-0.7874454093860669,-4.380358987848329,-7.566908562813505,0.3333333333333333,0.4583333333333333,84.73112359138128,20.72862380913939,32.15839543845655,-9.446894781914338,-452.80859375,20014.76953125,-2.9735817448151147,-5.844422321297199
2019-01-07,20038.970703125,81500000.0,19804.076171875,20832.10546875,22601.552113912032,19062.658823587968,47.82531760859723,20263.02751176644,20842.064370591568,-579.0368588251257,-485.32793729771913,-93.70892152740669,2.4384557721438807,1.7412173508111688,-1.334450458139374,-4.954916583989795,0.3333333333333333,0.4583333333333333,66.801453584407,48.20654190065624,35.15728998967713,-8.146329833716342,477.009765625,19561.9609375,-4.380358987848329,-7.566908562813505
2019-01-08,20204.0390625,86400000.0,19979.471875,20740.5048828125,22439.43848355521,19041.571282069785,75.20415341254345,20253.95236572545,20794.80323665886,-540.8508709334092,-496.4325240248571,-44.418346908552046,0.8237367169225823,1.6773530577338431,-0.041521862753671576,-3.796888558986685,0.4166666666666667,0.4583333333333333,60.59692398047205,84.75623043858623,51.23046538279392,-5.477428411574544,165.068359375,20038.970703125,-1.334450458139374,-4.954916583989795
2019-01-09,20427.060546875,72800000.0,20049.36015625,20665.89140625,22280.149873261715,19051.632939238287,75.80564755130429,20280.58439359461,20767.56303741561,-486.97864382099937,-494.5417479840856,7.563104163086166,1.1038460363548903,1.859924494818308,1.5138016669946346,-2.379450272654944,0.4166666666666667,0.4583333333333333,45.92750858958085,100.0,77.65425744641412,-5.020813197229847,223.021484375,20204.0390625,-0.041521862753671576,-3.796888558986685
2019-01-10,20163.80078125,73700000.0,20079.16640625,20599.00048828125,22179.716670470254,19018.284306092242,52.62106810084385,20262.617684003133,20722.839907329268,-460.22222332613455,-487.67784305249535,27.45561972636085,-1.288779484551312,0.4752099213647677,0.6019924403306188,-3.2160344538139896,0.4166666666666667,0.4166666666666667,57.124617040930936,79.29241253863786,88.01621432574133,-4.506882272033121,-263.259765625,20427.060546875,1.5138016669946346,-2.379450272654944
2019-01-11,20359.69921875,77700000.0,20238.7140625,20533.05146484375,22036.240787164657,19029.86214252284,59.70503089493086,20277.553304733417,20695.940597064142,-418.3872923307172,-473.8197329081397,55.4324405774226,0.9715352756418962,1.1615733440781828,1.8453915535440415,-1.8408976132187809,0.5,0.4166666666666667,38.56439940959027,93.87624289772728,91.05621847878835,-2.9932489997268705,195.8984375,20163.80078125,0.6019924403306188,-3.2160344538139896
2019-01-15,20555.2890625,78300000.0,20341.977734375,20499.84091796875,21969.88274081268,19029.799095124818,82.67854251428366,20320.281882851355,20685.5219648742,-365.2400820228468,-452.10380273108115,86.86372070823437,0.9606715779468592,1.3001148496386068,2.7540966309687622,-0.6022393159221364,0.5833333333333334,0.4583333333333333,23.612905564154715,100.0,91.05621847878835,0.7978832680889505,195.58984375,20359.69921875,1.8453915535440415,-1.8408976132187809
2019-01-16,20442.75,69500000.0,20389.719921875,20464.57744140625,21904.255767086484,19024.899115726017,67.47392034187976,20339.123131643453,20667.538856365,-328.4157247215481,-427.3661871291745,98.95046240762649,-0.5474944290874042,0.4124850135071246,2.073925833610488,-0.8514615988310164,0.5833333333333334,0.4583333333333333,8.041095833060039,88.67050477403929,94.18224922392216,1.371407064868884,-112.5390625,20555.2890625,2.7540966309687622,-0.6022393159221364
2019-01-17,20402.26953125,63600000.0,20384.76171875,20404.55341796875,21746.17603569015,19062.93080024735,59.61547206706027,20348.837962352154,20647.88927672685,-299.0513143746976,-401.7032125782792,102.6518982035816,-0.1980187046752516,0.05128532990058289,1.3461415383668016,-0.8274696566353444,0.5833333333333334,0.4583333333333333,10.933490005847311,84.59526843156686,91.08859106853537,6.5073407846599505,-40.48046875,20442.75,2.073925833610488,-0.8514615988310164
2019-01-18,20666.0703125,64700000.0,20485.215625,20347.0474609375,21531.04850235584,19163.046419519163,61.15233403141934,20397.642939297977,20649.236020117456,-251.5930808194789,-371.6811862265191,120.08810540704019,1.2929972366355535,1.147356520211303,2.090673519992481,0.6612742142267467,0.5833333333333334,0.4583333333333333,0.0,100.0,91.08859106853537,6.9281604534607055,263.80078125,20402.26953125,1.3461415383668016,-0.8274696566353444
