Date,Close,Volume,MA_5,Ma20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS6,BIAS12,BIas24,psy12,psy24,W%R,%K,%D,PROC,MO,LAG
2004-01-02,1108.47998,1153200000,1107.082006800003,1084.05001225,1119.494305337729,1048.605719162271,76.73805421018459,1096.6113164495305,1082.506241698617,14.105074750913445,11.896271100438115,2.20880365047533,-0.30938051873088573,0.3232516538176739,1.170530046315859,2.5552514632746814,0.75,0.5833333333333334,7.839707402038569,85.21039328873935,95.07013109624641,3.78636937973447,-3.440063999999893,1111.920044
2004-01-05,1122.219971,1578200000,1112.3479980000031,1086.67501225,1125.2856141566538,1048.0644103433463,90.18808296391988,1100.5511094572948,1085.4479994246453,15.10311003264951,12.537638886880396,2.5654711457691146,1.239534429841477,1.1368883663277176,2.0590421145734563,3.5708524553001393,0.75,0.625,0.0,100.0,95.07013109624641,4.379932266888971,13.739990999999918,1108.47998
2004-01-06,1123.670044,1494500000,1115.186010800003,1089.78351445,1129.8434528763123,1049.7235760236877,90.07487473296814,1104.1078686177111,1088.2792619857828,15.828606631928324,13.195832435889985,2.632774196038339,0.12921468495234745,0.8467727441112013,1.8267469494912913,3.491566632262163,0.75,0.625,0.0,100.0,95.07013109624641,4.383738190839359,1.4500729999999749,1122.219971
2004-01-07,1126.329956,1704900000,1118.523999000003,1092.6350097999998,1134.628099921877,1050.6419196781226,85.50337579641484,1107.5266512919095,1091.0978319127619,16.428819379147626,13.842429824541517,2.586389554606109,0.23671646442859845,0.8313572722760935,1.7822446253145743,3.4993892749667324,0.75,0.6666666666666666,0.0,100.0,99.99999999999996,3.4108136541398797,2.6599120000000767,1123.670044
2004-01-08,1131.920044,1868400000,1122.5239990000027,1096.2220092999999,1138.7943047965825,1053.6497138034172,88.20286187073714,1111.279480939308,1094.1216994747795,17.157781464528625,14.50550015253894,2.652281311989686,0.49630998183270586,0.9960566018125314,1.9552599017600591,3.7461735406414745,0.8333333333333334,0.7083333333333334,0.0,100.0,99.99999999999996,3.973693223682717,5.590087999999923,1126.329956
2004-01-09,1121.859985,1720700000,1125.2000000000028,1099.3625060999998,1139.5913211085494,1059.1336910914501,63.45410216791832,1112.9072507947992,1096.1763872914626,16.73086350333665,14.950572822698485,1.7802906806381653,-0.8887605669080201,-0.04929957487248312,0.8302436078415654,2.6197813143045976,0.75,0.6666666666666666,23.254869797764535,57.08177673917633,85.69392557972542,2.6460780611182693,-10.06005899999991,1131.920044
2004-01-12,1127.22998,1510200000,1126.2020018000028,1102.1635070500001,1141.9373852146928,1062.3896288853075,74.11878451205125,1115.1107475955994,1098.4766534180208,16.634094177578618,15.287277093674513,1.3468170839041047,0.47866891339385964,0.15029696945086995,1.0766132525727858,2.8533208129128393,0.75,0.7083333333333334,12.031943579009804,79.99124917065109,79.02434196994244,2.8475720726342333,5.369995000000017,1121.859985
2004-01-13,1121.219971,1595900000,1125.7119872000028,1104.5175048499998,1142.8548527910768,1066.1801569089228,48.39435511778111,1116.0506281193534,1100.1613436092784,15.889284510074958,15.407678576954604,0.4816059331203544,-0.5331661778548581,-0.36891744022042894,0.33393090643823686,2.1033982040475934,0.75,0.6666666666666666,28.247285078235812,54.351349040685115,63.80812498350415,2.4843635544494003,-6.010009000000082,1127.22998
2004-01-14,1130.52002,1514600000,1126.550000000003,1107.6415038999999,1143.5702669032637,1071.712740896736,58.784247657457335,1118.2766884086836,1102.4101344530357,15.866553955647987,15.499453652693282,0.3671003029547055,0.8294580225596022,0.35567213520897767,0.9055773040893714,2.676265310438393,0.75,0.7083333333333334,3.6959446019081335,94.02721767312565,76.12327196148728,3.1599890979935594,9.300048999999944,1121.219971
2004-01-15,1132.050049,1695000000,1126.5760010000026,1110.4875061,1144.5414756335545,1076.4335365664456,57.55422398528006,1120.3956669611937,1104.6056836787366,15.789983282457115,15.55755957864605,0.23242370381106525,0.1353385143944654,0.4065197019984668,0.8728002138926835,2.5319805044048778,0.75,0.75,0.0,100.0,82.79285557127024,2.0342925881366396,1.5300290000000132,1130.52002
2004-01-16,1139.829956,1721100000,1130.1699952000026,1113.6550049000002,1146.1390173448128,1081.1709924551876,59.87503435701258,1123.3855575825487,1107.2148890358671,16.170668546681554,15.68018137225315,0.49048717442840406,0.6872405514996885,0.9784824004216393,1.338861412510048,2.9699705269646484,0.75,0.75,0.0,100.0,98.00907255770852,2.7206968559078226,7.779907000000094,1132.050049
2004-01-20,1138.77002,1698200000,1132.4780032000026,1116.1345032000002,1148.321571809571,1083.9474345904293,77.23039588662411,1125.7523979544642,1109.5523061443214,16.200091810142794,15.784163459831081,0.41592835031171305,-0.09299071273049671,0.6333215117388109,1.0436203832453212,2.624560424163189,0.6666666666666666,0.7083333333333334,3.3809786648643945,94.30447687088353,98.1014922902945,2.4147398137918605,-1.059936000000107,1139.829956
2004-01-21,1147.619995,1757600000,1137.7580080000025,1119.0825012500002,1151.4738937647987,1086.6911087352016,79.525153631323,1129.1166436537774,1112.3721349484458,16.744508705331555,15.97623250893118,0.7682761964003753,0.7771520890583409,1.111745193879257,1.5350310776640732,3.113985492728772,0.75,0.75,0.0,100.0,98.1014922902945,3.530962733309802,8.849975000000086,1138.77002
2004-01-22,1143.939941,1693700000,1140.4419922000027,1121.6325012500001,1153.3819142490556,1089.8830882509446,85.27951130358895,1131.3971509378116,1114.7104909522648,16.68665998554684,16.118318004254313,0.5683419812925266,-0.3206683410914191,0.45237650376848265,1.0476242212607618,2.5192338179756315,0.6666666666666666,0.7083333333333334,9.402280505002187,86.06041418750254,93.45496368612868,1.9354467538699776,-3.6800539999999273,1147.619995
2004-01-23,1141.550049,1561200000,1142.3419922000026,1123.9090027000002,1154.4314022677784,1093.386603132222,71.80727418369904,1132.9591352550713,1116.698606363208,16.26052889186326,16.146760181776102,0.11376871008715739,-0.20891761134863157,0.08095380305407258,0.7039752157590861,2.0570738770570527,0.5833333333333334,0.6666666666666666,22.992198794971042,77.00780120502895,87.68940513084381,1.5912148851411387,-2.3898920000001453,1143.939941
2004-01-26,1155.369995,1480600000,1145.4500000000025,1126.9755005000002,1157.1844257300058,1096.7665752699945,81.02730968386905,1136.4069598312142,1119.563153669637,16.843806161577277,16.286169377736336,0.5576367838409411,1.2106298810206675,0.948583887436377,1.7060004556577302,3.038551778547766,0.5833333333333334,0.6666666666666666,0.0,100.0,87.68940513084381,2.5782887905362593,13.819946000000073,1141.550049
2004-01-27,1144.050049,1673100000,1146.5060058000024,1129.3835022000003,1156.6984850977144,1102.0685193022862,55.131467363771925,1137.582819703335,1121.3769977681823,16.2058219351527,16.27009988921961,-0.06427795406690961,-0.9797680439156699,-0.10186944173728764,0.6199832595990091,1.8194427317629833,0.5,0.6666666666666666,33.147695591663606,54.446851556188555,77.15155092040582,1.0716309039934258,-11.319946000000073,1155.369995
2004-01-28,1128.47998,1842000000,1142.6780028000026,1130.3335022,1156.0060578402633,1104.6609465597369,40.75133756350604,1136.1823828258987,1121.9031446001688,14.279238225729841,15.871927556521655,-1.5926893307918135,-1.360960476651304,-1.3136568651230778,-0.7975474022818533,0.3015299613899577,0.5,0.625,78.74083778096298,0.0,51.482283852062835,0.5900910174632904,-15.570068999999876,1144.050049
2004-01-29,1134.109985,1921900000,1140.7120116000024,1131.5570007000001,1155.3399356500793,1107.774065749921,37.111207131963944,1135.863552391145,1122.8073550001563,13.0561973909887,15.308781523415064,-2.252584132426364,0.4989016287200755,-0.6256310917307997,-0.35284755394430084,0.659942021798715,0.5,0.625,62.254743949813765,20.937158272317784,25.128003276168766,0.6103461691109371,5.630004999999983,1128.47998
2004-01-30,1131.130005,1635000000,1138.6280028000024,1132.51749875,1154.440109535251,1110.594887964749,37.61363746682009,1135.1353143309689,1123.4238475927375,11.711466738231366,14.589318566378324,-2.8778518281469587,-0.2627593478070003,-0.7009832568615555,-0.6867425139332438,0.2579287540150961,0.5,0.625,70.98088715838095,9.855052144819998,10.264070139045911,0.8838617092381417,-2.9799800000000687,1134.109985
2004-02-02,1135.26001,1599200000,1134.6060058000023,1133.85650025,1152.6445964940378,1115.068404005962,44.11595438132396,1135.1544982800506,1124.3006003636458,10.853897916404776,13.842234436383613,-2.988336519978837,0.3651220444815256,-0.2466165418080965,-0.3586844644740182,0.4778990615923598,0.5,0.625,58.88717677035903,25.213931639680787,18.668714018939507,0.41927519337517216,4.130004999999983,1131.130005
2004-02-03,1136.030029,1476900000,1133.0020018000025,1134.5470031500001,1152.5323433288067,1116.5616629711935,26.064412734012247,1135.289195313889,1125.1694469293016,10.11974838458741,13.097737226024371,-2.977988841436961,0.06782754551532627,0.10456826550712629,-0.3201171233635063,0.4477019020349769,0.5,0.625,71.9224812630266,28.077518736973406,21.048834173824712,0.35157279517065493,0.7700190000000475,1135.26001
2004-02-04,1126.52002,1634800000,1132.6100098000024,1134.6895019499998,1152.3542887565834,1117.0247151434162,27.286875512874598,1133.9400914194446,1125.2694893789828,8.670602040461745,12.212310188911847,-3.541708148450102,-0.8371265509919089,-0.47721071484069394,-1.0582715087176808,-0.45507817961163316,0.4166666666666667,0.5833333333333334,100.0,0.0,17.763816792218044,-1.1677124232379892,-9.510009000000082,1136.030029
2004-02-05,1128.589966,1566600000,1131.5060060000023,1134.80250245,1152.269941267079,1117.335063632921,50.21918325590251,1133.1169952010684,1125.5154506101692,7.601544590899266,11.290157069309332,-3.6886124784100662,0.183746934208952,-0.2959553061648755,-0.8025579781754413,-0.3333394022464785,0.5,0.5833333333333334,92.82513763010171,7.174862369898298,11.750793702290549,-0.8939517041377616,2.0699460000000727,1126.52002
2004-02-06,1142.76001,1477600000,1133.8320070000022,1135.3445007500002,1153.1055898345733,1117.583411665427,62.86057720541961,1134.6005359393657,1126.7928253797863,7.807710559579391,10.593667767363344,-2.7859572077839534,1.2555528958158364,0.827465000301521,0.4786861522146198,0.7908932876216481,0.5,0.625,43.70882470435421,92.6409762356926,33.27194620186362,-0.42348382053068456,14.170043999999962,1128.589966
2004-02-09,1139.810059,1303500000,1134.7420168000021,1136.24200445,1152.9148070346384,1119.5692018653615,62.916757018918936,1135.4020010256172,1127.7570649072095,7.644936118407713,10.003921437572219,-2.358985319164505,-0.25814265236670786,0.43898357001638444,0.2496437950526256,0.46576468969186285,0.5,0.5833333333333334,53.93396701383645,81.83526590841467,60.55036817133517,-0.36102262470090457,-2.9499510000000555,1142.76001
