Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,BIAS_24_L1
2015-01-02,23721.30078125,1801713100.0,23589.991796875,23390.44140625,24172.747794785795,22608.135017714205,65.53319130937551,23445.47133540108,23458.038660715225,-12.567325314146727,-85.2260841802943,72.65875886614756,0.492529236838665,0.7390496080386212,2.054442677742519,1.1529237616941717,0.5833333333333334,0.5,4.369339285890532,94.48664939723024,85.80347729368421,2.030614293671069,116.26171875,23605.0390625,0.5873357419262
2015-01-05,23721.3203125,2585193100.0,23664.387890625,23405.07646484375,24200.533068326014,22609.619861361483,70.80031106089794,23487.90963957014,23477.541005291874,10.368634278267566,-66.10714048858192,76.47577476684948,8.233633635908393e-05,0.4634973167348848,1.8014255391086569,1.2038873141880901,0.6666666666666666,0.5416666666666666,4.367694327195444,92.10121581541736,90.80891493279394,3.0114435993306,0.01953125,23721.30078125,1.1529237616941717
2015-01-06,23485.41015625,2617976900.0,23606.833984375,23387.7189453125,24159.915970949878,22615.521919675117,55.90556921251165,23487.525103674736,23478.12390536284,9.401198311890765,-51.00547272848738,60.40667104037815,-0.994506853506323,-0.6310594439146371,0.4961213144662634,0.2869089171828569,0.6666666666666666,0.5416666666666666,24.23649242167529,34.52197369999867,73.70327963754897,3.5945839582276524,-235.91015625,23721.3203125,1.2038873141880901
2015-01-07,23681.259765625,2181069500.0,23642.866015625,23371.64990234375,24104.359188516402,22638.940616171098,45.026304164491386,23517.330436282467,23493.171006123004,24.15943015946323,-35.97249215089726,60.13192231036049,0.8339203278631264,0.26258884235159863,0.9398910694676502,1.0667917303237062,0.75,0.5833333333333334,7.7416691066887315,79.08487727702995,68.5693555974822,4.850029617907376,195.849609375,23485.41015625,0.2869089171828569
2015-01-08,23835.529296875,2011642900.0,23688.9640625,23361.04287109375,24059.647957511424,22662.437784676073,70.73982558139534,23566.284107142856,23518.53087951204,47.753227630815665,-19.227348194554672,66.98057582537035,0.6514414046246517,0.6781537204531287,1.2366662384570717,1.6924103135430055,0.75,0.5833333333333334,0.0,100.0,71.20228365900975,4.3943110114103465,154.26953125,23681.259765625,1.0667917303237062
2015-01-09,23919.94921875,2334809800.0,23728.69375,23382.748828125,24121.345716940654,22644.151939309344,70.0138528224505,23620.694124313184,23548.265571307445,72.42855300573866,-0.8961679544960042,73.32472096023466,0.3541768291508761,0.8112440915352157,1.307178477120001,1.9635237296078047,0.75,0.625,0.0,100.0,93.02829242567684,3.475066778813109,84.419921875,23835.529296875,1.6924103135430055
2015-01-12,24026.4609375,1414586900.0,23789.721875,23407.8458984375,24196.426383812235,22619.265413062763,69.63756931631366,23683.119787880387,23583.687450284677,99.43233759571376,19.169533155545952,80.26280444016781,0.4452840504632393,1.0435527239419755,1.53685442311241,2.382291479550041,0.75,0.625,0.0,100.0,100.00000000000021,2.6395914690699884,106.51171875,23919.94921875,1.9635237296078047
2015-01-13,24215.970703125,1393185700.0,23935.833984375,23453.01748046875,24314.698254314717,22591.336706622784,75.59055277234945,23765.09685176417,23630.523246791363,134.57360497281115,42.25034751899899,92.32325745381216,0.7887543909108026,1.4886671964964877,2.0207389178910384,3.1507658549457864,0.8333333333333334,0.625,0.0,100.0,100.00000000000021,3.7811476482208826,189.509765625,24026.4609375,2.382291479550041
2015-01-14,24112.599609375,1462960700.0,24022.101953125,23496.1875,24398.26315861357,22594.11184138643,87.60436842610656,23818.55881447353,23666.232606982743,152.32620749078706,64.26551951335661,88.06068797743046,-0.4268715676000561,0.6146583548427084,1.3137562129621083,2.698609592450377,0.75,0.5833333333333334,11.71634257783445,85.85044125470863,95.28348041823642,3.2688708577313563,-103.37109375,24215.970703125,3.1507658549457864
2015-01-15,24350.91015625,1754036200.0,24125.178125,23562.34052734375,24510.22115781289,22614.459896874603,88.20493277440146,23900.459020900682,23716.949462484023,183.5095584166556,88.11432729401642,95.39523112263922,0.9883237425065718,1.1380484952412209,2.1085116681735,3.554627037863169,0.75,0.625,0.0,100.0,95.28348041823642,2.430177520820962,238.310546875,24112.599609375,2.698609592450377
2015-01-16,24103.51953125,1716809500.0,24161.8921875,23633.99150390625,24515.717809207177,22752.26519860532,63.82085895997308,23931.69909941596,23745.584282392614,186.11481702334282,107.71442523988169,78.40039178346106,-1.0159399521931372,-0.07482443867703656,0.8588364311603819,2.397520577046424,0.75,0.5833333333333334,28.58354997111496,71.41645002888505,85.75563042786476,2.5633690843754566,-247.390625,24350.91015625,3.554627037863169
2015-01-19,23738.490234375,2945751300.0,24104.298046875,23691.6240234375,24430.958091789827,22952.289955085173,42.74235504942482,23901.974658640425,23745.058797354268,156.9158612861538,117.55471244913612,39.361148837017694,-1.5144232210642217,-1.4645726545841984,-0.7147950378774015,0.7708099696572023,0.6666666666666666,0.5833333333333334,70.75908976025418,8.54632052056081,59.987590183148825,0.5653503538869646,-365.029296875,24103.51953125,2.397520577046424
2015-01-20,23951.16015625,1632662200.0,24051.3359375,23747.571484375,24379.906855420926,23115.236113329072,47.22399829497016,23909.541658272672,23760.325564679883,149.2160935927859,123.88698867786607,25.32910491491984,0.8958864686644604,-0.5299892062994186,0.09449723437087387,1.5475201391794284,0.6666666666666666,0.625,46.187175043327564,34.72615998902918,38.22964351282522,0.9689998753427866,212.669921875,23738.490234375,0.7708099696572023
2015-01-21,24352.580078125,1843495600.0,24099.33203125,23809.3689453125,24424.317871654923,23194.420018970082,54.355634600966,23977.70141517302,23804.196269379518,173.50514579350417,133.8106201009937,39.69452569251049,1.675993643966555,1.0415797062831311,1.548827751740757,3.008386523727573,0.6666666666666666,0.6666666666666666,0.0,100.0,47.757493503196876,2.661149368200877,401.419921875,23951.16015625,1.5475201391794284
2015-01-22,24522.630859375,1679836000.0,24133.676171875,23865.07197265625,24524.89882554016,23205.24511977234,62.5401706460993,24061.53671428102,23857.413646416226,204.12306786479888,147.87310965375474,56.24995821104421,0.6982865088810454,1.4594569631408278,1.8906858190559988,3.3901851892681725,0.75,0.7083333333333334,0.0,100.0,78.24205332967661,4.4164470461631335,170.05078125,24352.580078125,3.008386523727573
2015-01-23,24850.44921875,2375624000.0,24283.062109375,23940.9099609375,24682.58782964548,23199.232092229526,64.48460836215939,24182.907868814706,23930.971836959467,251.93603185524262,168.6856940940523,83.25033776119031,1.3367993069539479,2.4628188891093443,2.8364485598588236,4.357143520623347,0.75,0.75,0.0,100.0,100.00000000000023,4.937192804337885,327.818359375,24522.630859375,3.3901851892681725
2015-01-26,24909.900390625,1321615900.0,24517.344140625,24018.93798828125,24821.141216012147,23216.734760550356,76.24186907381488,24294.752872170142,24003.485063156913,291.26780901322485,193.20211707788684,98.06569193533808,0.23923580355297275,2.1419353412644044,2.7019614271016543,4.2278886295374045,0.75,0.75,0.0,100.0,100.00000000000023,4.507435435431498,59.451171875,24850.44921875,4.357143520623347
2015-01-27,24807.279296875,1705133000.0,24688.56796875,24070.64296875,24933.80771191754,23207.478225582458,91.94516667075472,24373.603091355497,24063.025376765658,310.57771458983916,216.67723658027734,93.90047800956184,-0.4119691052181891,0.983537851778222,1.9679941055276862,3.493454829831809,0.6666666666666666,0.7083333333333334,8.76047498841207,91.23952501158793,97.07984167052956,3.709581780505844,-102.62109375,24909.900390625,4.2278886295374045
2015-01-28,24861.810546875,1361037100.0,24790.4140625,24138.678515625,25025.72492421167,23251.63210703833,90.8036762891253,24448.71193066619,24122.19464862561,326.51728204057866,238.6452456723376,87.87203636824114,0.21981955113823934,0.5840766883192521,1.9005659818578244,3.4595987398124635,0.6666666666666666,0.7083333333333334,4.105295100389822,95.89470489961019,95.71140997039959,3.4767900755254546,54.53125,24807.279296875,3.493454829831809
2015-01-29,24595.849609375,1864023100.0,24805.0578125,24188.21904296875,25061.07707506453,23315.36101087297,62.4062217370344,24471.3484966214,24157.28020127372,314.06829534767894,253.72985560740585,60.338439740273095,-1.0697569149219903,-0.6548878409987995,0.6798454082293095,2.129325222058462,0.5833333333333334,0.7083333333333334,26.809634488347047,73.19036551165296,86.77486514095058,1.5687122804496034,-265.9609375,24861.810546875,3.4595987398124635
2015-01-30,24507.05078125,1438942200.0,24736.378125,24227.50654296875,25083.33089200977,23371.682193927725,49.13365234447121,24476.841155795028,24183.189133123808,293.6520226712164,261.71428902016794,31.93773365104846,-0.3610317575334063,-1.0031722100503158,0.18156210342442525,1.5571884781293992,0.5833333333333334,0.6666666666666666,34.39014142276437,57.981359816653935,75.68881007597258,1.6358716117926873,-88.798828125,24595.849609375,2.129325222058462
2015-02-02,24484.740234375,1576244000.0,24651.34609375,24265.6775390625,25095.494477341865,23435.860600783133,19.19950256776363,24478.056398653487,24205.52625173501,272.5301469184742,263.8774605998292,8.65268631864501,-0.091037257294417,-0.849171939611118,0.04474919343316856,1.3402242112951983,0.5,0.625,36.294730242996394,23.713500707907528,51.62840867873837,0.5495896344993522,-22.310546875,24507.05078125,1.5571884781293992
2015-02-03,24554.779296875,1552841000.0,24600.84609375,24319.14599609375,25075.52762926875,23562.76436291875,20.61529112876638,24489.8599214568,24231.396847671305,258.4630737854896,262.79458323696133,-4.331509451471732,0.2860518912170024,-0.3266552010331302,0.17700301347293942,1.4457706504578132,0.5833333333333334,0.6666666666666666,30.31569189111681,16.47357154013653,32.72281068823289,1.8721737505593143,70.0390625,24484.740234375,1.3402242112951983
2015-02-04,24679.759765625,1836282100.0,24564.4359375,24369.07099609375,25080.950088394766,23657.191903792733,39.82482934887635,24519.075282098056,24264.608915667875,254.4663664301806,261.1289398756052,-6.662573445424527,0.508986324979536,0.267170706011414,0.36570906297276506,1.7738295892850795,0.6666666666666666,0.6666666666666666,19.64645976237241,45.86966308652071,28.685578444855146,3.9651617350414967,124.98046875,24554.779296875,1.4457706504578132
2015-02-05,24765.490234375,2343789500.0,24598.3640625,24415.56904296875,25103.042578559256,23728.095507378242,42.678828042422296,24556.98527475605,24301.71123557211,255.2740391839397,259.9579597372721,-4.683920553332313,0.3473715691082576,0.6811351415108928,0.4371733942380908,1.944457394708184,0.6666666666666666,0.6666666666666666,12.327890063058348,66.03393941621263,42.79239134762352,3.3999608904644334,85.73046875,24679.759765625,1.7738295892850795
