Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,BBands_up_L1,BIAS_24_L1
2018/1/16,31904.75,3097059200,31370.05391,30305.02256,32078.129,28531.91611,93.60815169,30942.0218,30316.23806,625.7837391,496.3552337,129.4285054,1.805683724,1.898641766,3.110427959,6.018139521,0.916666667,0.791666667,0,100,97.116377,6.834512518,565.8808594,31338.86914,31846.31601,4.610630422
2018/1/17,31983.41016,3999243800,31551.9918,30461.7876,32246.29961,28677.27558,93.41844907,31102.2354,30439.73229,662.5031029,529.5848076,132.9182953,0.24654685,1.624064762,2.793171924,5.837252552,0.916666667,0.791666667,0,100,97.116377,6.89945984,78.66015625,31904.75,32078.129,6.018139521
2018/1/18,32121.93945,3741499700,31752.30156,30615.36406,32416.18715,28814.54097,93.83803335,31259.11294,30564.34023,694.7727123,562.6223885,132.1503238,0.433128601,1.500795128,2.796064555,5.810128725,0.916666667,0.833333333,0,100,100,5.26499281,138.5292969,31983.41016,32246.29961,5.837252552
2018/1/19,32254.89063,2906627500,31920.77188,30765.42559,32587.41678,28943.43439,94.25279825,31412.30951,30689.56619,722.7433236,594.6465755,128.0967481,0.41389522,1.315565225,2.757333028,5.807644953,0.916666667,0.833333333,0,100,100,5.542829819,132.9511719,32121.93945,32416.18715,5.810128725
2018/1/22,32393.41016,2880231400,32131.68008,30923.3916,32734.71923,29112.06397,93.47019964,31563.24807,30815.77685,747.4712202,625.2115045,122.2597157,0.429452801,1.230846362,2.746659162,5.795401032,0.916666667,0.875,0,100,100,5.390759326,138.5195313,32254.89063,32587.41678,5.807644953
2018/1/23,32930.69922,3954770600,32336.86992,31101.57354,32965.79887,29237.3482,100,31773.62517,30972.43777,801.1874037,660.4066843,140.7807194,1.658636926,2.063698685,3.869891946,6.95595312,0.916666667,0.916666667,0,100,100,6.867055889,537.2890625,32393.41016,32734.71923,5.795401032
2018/1/24,32958.69141,3897512100,32531.92617,31270.60762,33164.43286,29376.78237,100,31955.94305,31119.56767,836.3753869,695.6004248,140.7749621,0.08500332,1.597338084,3.398540062,6.4836706,0.916666667,0.916666667,0,100,100,6.664056561,27.9921875,32930.69922,32965.79887,6.95595312
2018/1/25,32654.44922,3554766400,32638.42813,31423.44707,33244.54216,29602.35198,76.22222629,32063.40554,31233.2626,830.1429442,722.5089287,107.6340155,-0.923101539,0.313656463,2.005902849,5.019930625,0.833333333,0.875,14.77504788,81.21755739,93.7391858,5.298175911,-304.2421875,32958.69141,33164.43286,6.4836706
2018/1/26,33154.12109,3892652400,32818.27422,31587.96758,33410.22181,29765.71334,81.45617788,32231.20793,31375.54841,855.6595224,749.1390474,106.520475,1.530180073,1.313223293,3.008919123,6.069740011,0.833333333,0.916666667,0,100,93.7391858,6.695047595,499.671875,32654.44922,33244.54216,5.019930625
2018/1/29,32966.89063,3605090600,32932.97031,31740.35459,33487.07119,29993.63799,71.00362751,32344.38989,31493.42561,850.964274,769.5040928,81.46018121,-0.564727589,0.377087479,1.939839963,4.967028319,0.75,0.875,8.999732436,84.00711373,88.40822371,5.933408813,-187.2304688,33154.12109,33410.22181,6.069740011
2018/1/30,32607.28906,3177122400,32868.28828,31844.95352,33535.34508,30154.56195,55.58131143,32384.83591,31575.93402,808.9018974,777.3836537,31.51824374,-1.090796116,-0.825461844,0.518422085,3.406475794,0.666666667,0.833333333,26.888127,47.02172469,77.00961281,3.803417475,-359.6015625,32966.89063,33487.07119,4.967028319
2018/1/31,32887.26953,3314255500,32854.00391,31961.26953,33601.65275,30320.88631,48.69086644,32462.13339,31673.06998,789.0634131,779.7196056,9.343807496,0.858643809,0.048119896,0.979848852,3.84298806,0.75,0.833333333,14.70052474,70.32445277,67.11776373,4.940830455,279.9804688,32607.28906,33535.34508,3.406475794
2018/2/1,32642.08984,2769125200,32851.53203,32056.55,33620.91097,30492.18903,41.56137034,32489.819,31744.84923,744.9697717,772.7696388,-27.79986706,-0.745515487,-0.538093018,0.038290324,2.693441492,0.666666667,0.791666667,28.20717252,32.69043144,50.01220297,2.311066044,-245.1796875,32887.26953,33601.65275,3.84298806
2018/2/2,32601.7793,2571367100,32741.06367,32145.90693,33617.73363,30674.08024,48.36629183,32507.04366,31808.32553,698.7181314,757.9593373,-59.24120593,-0.123492543,-0.634342796,-0.242792519,2.207208215,0.583333333,0.75,44.2095867,0,34.33829474,1.933405905,-40.31054688,32642.08984,33620.91097,2.693441492
2018/2/5,32245.2207,3135015100,32596.72969,32213.1915,33569.45334,30856.92967,19.06105521,32466.76321,31840.68814,626.0750709,731.582484,-105.5074132,-1.093678325,-1.265224814,-1.364821822,0.861472547,0.5,0.708333333,77.63661904,0,10.89681048,0.383791428,-356.5585938,32601.7793,33617.73363,2.207208215
2018/2/6,30595.41992,5531270100,32194.35586,32192.39199,33631.93948,30752.8445,9.55098065,32178.86424,31748.44605,430.4181939,671.349626,-240.9314321,-5.116419566,-5.169230802,-6.013836673,-4.303322849,0.416666667,0.666666667,100,0,1.73E-13,-5.144865386,-1649.800781,32245.2207,33569.45334,0.861472547
2018/2/7,30323.19922,4620281500,31681.5418,32154.86592,33740.79006,30568.94177,9.844425796,31893.37731,31642.87221,250.5051067,587.1807221,-336.6756155,-0.889743314,-4.890762568,-6.353787364,-5.103665463,0.333333333,0.625,100,0,1.73E-13,-6.390839765,-272.2207031,30595.41992,33631.93948,-4.303322849
2018/2/8,30451.26953,3145081200,31243.37773,32121.40986,33817.61105,30425.20868,4.757192522,31671.51458,31554.60534,116.9092358,493.1264249,-376.217189,0.422350925,-3.257118818,-5.354341939,-4.657694808,0.333333333,0.625,95.47602095,4.844374506,1.614791502,-7.529234867,128.0703125,30323.19922,33740.79006,-5.103665463
2018/2/9,29507.41992,5171294500,30624.50586,32026.15391,34052.70092,29999.60689,3.77698225,31338.57694,31402.96198,-64.38503906,381.6241321,-446.0091712,-3.099541083,-4.673480347,-7.460706186,-7.444778181,0.25,0.583333333,100,0,1.614791502,-10.47150641,-943.8496094,30451.26953,33817.61105,-4.657694808
2018/2/12,29459.63086,2815461600,30067.38789,31932.19199,34233.17297,29631.21101,3.768670356,31049.50831,31259.01152,-209.5032134,263.398663,-472.9018764,-0.161956086,-3.190002241,-6.832679739,-7.406889325,0.25,0.541666667,100,0,1.614791502,-9.783715346,-47.7890625,29507.41992,34052.70092,-7.444778181
