Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG
2009-12-31,10428.0498046875,137940000,,,,,,,,,,,,,,,,,,,,,,
2010-01-04,10583.9599609375,179780000,,,,,,,,,,,1.4951036787330745,,,,,,,,,,155.91015625,10428.0498046875
2010-01-05,10572.01953125,188540000,,,,,,,,,,,-0.11281627794860202,,,,,,,,,,-11.9404296875,10583.9599609375
2010-01-06,10573.6796875,186040000,,,,,,,,,,,0.015703302903411383,,,,,,,,,,1.66015625,10572.01953125
2010-01-07,10606.8603515625,217390000,10552.9138671875,,,,,,,,,,0.313804323973664,,,,,,,,,,33.1806640625,10573.6796875
2010-01-08,10618.1904296875,172710000,10590.9419921875,,,,,,,,,,0.10681839629698682,0.5149394152398628,,,,,,,,,11.330078125,10606.8603515625
2010-01-11,10663.990234375,182050000,10606.948046875,,,,95.40436823688157,,,,,,0.43133342720477014,0.5741098290537087,,,,,,,,,45.7998046875,10618.1904296875
2010-01-12,10627.259765625,256050000,10617.99609375,,,,65.39366880298853,,,,,,-0.34443456851264376,0.15952780897552127,,,,,,,,,-36.73046875,10663.990234375
2010-01-13,10680.76953125,202810000,10639.4140625,,,,79.84178707713416,,,,,,0.5035142341968812,0.4921804863514955,,,,,,100.0,,,53.509765625,10627.259765625
2010-01-14,10710.5498046875,201320000,10660.151953125,,,,82.53683042450749,,,,,,0.2788214215311763,0.556551331883884,,,,,,100.0,,,29.7802734375,10680.76953125
2010-01-15,10609.650390625,362930000,10658.4439453125,,,,50.50171570263028,,,,,,-0.942056345401999,-0.3950965294740842,,,,,,27.16435797116774,75.7214526570559,,-100.8994140625,10710.5498046875
2010-01-19,10725.4296875,192150000,10670.7318359375,,,,64.01823942565213,10616.700764973959,,,,,1.0912640154222801,0.5231818318901348,1.0241309888355674,,,,,100.0,75.72145265705592,,115.779296875,10609.650390625
