index,Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG
1,2015-01-02,17832.990234375,76270000,17946.214453125,17742.86552734375,18350.645214017757,17135.085840669744,14.609666502762272,17847.838079130153,17746.2626570768,101.57542205335267,93.54528876123123,8.030133292121434,0.055657760986572435,-0.7083636851615216,0.11335519103233645,0.40756028453969384,0.6666666666666666,0.5416666666666666,22.411792820468072,11.325151833775363,39.16306227058566,3.7958004181165657,9.919921875,17823.0703125
2,2015-01-05,17501.650390625,116160000,17835.80234375,17722.94306640625,18335.127386331016,17110.758746481482,5.613016450983286,17794.578434744744,17728.143229932222,66.43520481252199,88.12327197148939,-21.6880671589674,-1.8580161789765743,-2.0728936629032213,-1.9452959235685985,-1.3824691522210897,0.6666666666666666,0.5,56.05575927288449,0.0,9.208813703062356,2.5355004273244615,-331.33984375,17832.990234375
3,2015-01-06,17371.640625,101870000,17702.484375,17693.58564453125,18314.401526127465,17072.769762935033,1.413275158746501,17729.5110793994,17701.735629566872,27.775449832526647,76.05370754369685,-48.2782577111702,-0.7428428903747359,-2.1781270622939926,-2.680400023047111,-2.0218416171626465,0.5833333333333334,0.5,69.25684050618854,0.0,3.775050611258481,0.08510454423157618,-130.009765625,17501.650390625
4,2015-01-07,17584.51953125,91030000,17622.77421875,17680.18759765625,18298.12413045611,17062.25106485639,24.774457808298912,17707.204687376416,17693.052955617473,14.151731758942333,63.67331238674594,-49.52158062780361,1.2254392710820887,-0.5559295215604086,-1.3986750355077606,-0.7523665983342575,0.5833333333333334,0.5,67.33112283937295,31.210698127255025,10.403566042418367,-1.089150755958887,212.87890625,17371.640625
5,2015-01-08,17907.869140625,114890000,17639.733984375,17685.52109375,18309.665569628978,17061.376617871025,46.779387679650156,17738.07614172235,17708.96526561803,29.110876104321505,56.760825130261054,-27.64994902593955,1.8388310741181486,1.3445116126407668,0.3660993539835871,1.0737587678663394,0.5833333333333334,0.5,21.38222324036424,78.61777675963576,36.60949162896362,0.5788795990547668,323.349609375,17584.51953125
6,2015-01-09,17737.369140625,93390000,17620.609765625,17695.73203125,18316.05090952913,17075.413152970872,46.36242300645792,17737.967372322757,17711.06925635929,26.898115963467717,50.788283296902385,-23.89016733343467,-0.9520954093483476,0.4608212517384942,-0.4862684324437991,0.14976690827930775,0.5,0.5,46.379646068380964,54.86559974684583,54.898024877912235,-1.2365102656996294,-170.5,17907.869140625
7,2015-01-12,17640.83984375,92500000,17648.44765625,17697.95703125,18317.092933153446,17078.821129346554,42.402765186206814,17723.024675619257,17705.86707764749,17.157597971767245,44.06214623187536,-26.904548260108115,-0.5442142862884494,0.09565601558201751,-0.850140413021318,-0.32070134362671227,0.4166666666666667,0.4583333333333333,60.53204283832541,44.02782924242618,59.170401916302616,-2.1267557939507227,-96.529296875,17737.369140625
8,2015-01-13,17613.6796875,99360000,17696.85546875,17714.59951171875,18303.690218950203,17125.508804487294,55.83226060979503,17706.202369754756,17699.03838208101,7.1639876737463055,36.68251452024955,-29.518526846503242,-0.15396180958823577,-0.16422307518161336,-0.8092802929062751,-0.41818199962707353,0.3333333333333333,0.4583333333333333,64.51405990493099,45.137297895821874,48.01024229503131,-2.3101851189864924,-27.16015625,17640.83984375
9,2015-01-14,17427.08984375,109180000,17665.36953125,17726.91201171875,18278.104558894713,17175.719464542784,52.72609600774331,17663.26198113864,17678.894045908342,-15.632064769702993,26.21959866225904,-41.85166343196203,-1.059346184672691,-1.2735442481939683,-1.5706060846132412,-1.386191132991533,0.25,0.4583333333333333,91.87045415497394,10.340594939336876,33.168574025861666,-3.4708714231622224,-186.58984375,17613.6796875
10,2015-01-15,17320.7109375,94520000,17547.937890625,17739.5041015625,18236.213376324125,17242.794826800873,35.51310652537647,17610.56182057885,17652.36196380402,-41.80014322517309,12.615650284772611,-54.4157935099457,-0.610422664964635,-1.6311715970424283,-1.8399385816396647,-1.939035045760277,0.25,0.4583333333333333,100.0,0.0,18.492630945052937,-3.977771170476248,-106.37890625,17427.08984375
